#{"t_start": 1692370289.2706242, "env_id": null}
r,l,t
5.859861,8,0.244929
7.141833,10,0.264498
9.446607,11,0.274026
9.376814,12,0.284474
9.129271,12,0.285501
7.213561,13,0.292459
12.222072,14,0.300229
14.253724,15,0.30819
10.493656,15,0.309067
15.658131,16,0.317488
7.327659,16,0.318113
12.742441,18,0.335924
10.107578,18,0.33767
15.731898,21,0.351142
13.855557,22,0.35673
25.367573,22,0.35806
13.0415325,24,0.367189
6.373167,9,0.375297
22.238234,27,0.386841
8.624721,12,0.388007
12.435542,30,0.40408
13.878691,18,0.405135
8.4701805,15,0.405993
9.67486,19,0.412622
11.773963,27,0.4327
15.053604,18,0.451556
35.54722,29,0.452998
23.911484,30,0.453998
12.324108,20,0.458766
27.282623,29,0.464642
9.23399,15,0.467002
15.596869,16,0.47529
30.114796,26,0.480051
29.870611,32,0.487791
7.332875,17,0.493125
14.585642,25,0.502683
14.434762,18,0.504288
26.908136,34,0.518942
12.809717,23,0.52489
11.293591,18,0.526422
8.71516,13,0.536889
44.186813,56,0.541815
13.93039,15,0.547918
36.02967,37,0.55652
20.077097,21,0.563187
12.526093,21,0.5676
25.07793,22,0.568558
53.181114,47,0.573592
25.397879,24,0.580649
13.959681,20,0.581736
9.015049,17,0.591141
9.54765,11,0.593098
39.14069,42,0.597229
13.703374,21,0.598058
10.9403715,14,0.598736
17.479464,25,0.603228
10.752529,17,0.60978
8.392491,11,0.61054
14.678893,16,0.617782
19.020542,24,0.622799
11.402995,21,0.623904
9.064097,15,0.637663
8.575016,12,0.641543
15.556957,16,0.645527
10.088862,12,0.651762
47.82344,50,0.652791
10.100613,15,0.658153
10.698482,16,0.66566
9.324515,19,0.674427
25.596228,26,0.680759
17.834187,25,0.689553
13.584702,19,0.690588
13.666746,17,0.694539
44.811127,43,0.695543
12.991617,21,0.701358
13.406895,20,0.709119
16.147093,17,0.716598
6.935697,9,0.725223
13.373905,15,0.726316
28.12474,35,0.730143
11.009744,31,0.734979
10.113336,14,0.743298
22.291937,21,0.748175
6.3940034,9,0.757047
27.317497,25,0.762295
10.971016,14,0.763325
7.2493134,11,0.764294
10.427808,28,0.775455
11.560584,16,0.776153
13.072592,17,0.786299
29.63001,51,0.787269
20.256311,19,0.788167
6.244908,10,0.78884
16.723682,22,0.805895
36.639294,49,0.820978
13.504806,18,0.834699
9.841871,18,0.842484
25.71963,34,0.858161
8.233858,12,0.864856
32.89592,40,0.883465
10.373587,13,0.890035
7.6498237,17,0.890795
9.610682,18,0.896865
11.571608,17,0.903156
29.210138,28,0.909903
21.727093,20,0.910852
22.841124,26,0.932894
11.462299,13,0.934145
96.19213,55,0.934946
20.116577,22,0.953365
6.9604664,9,0.954676
12.772242,17,0.967724
12.296958,15,0.968946
11.867098,13,0.974778
15.5915785,25,0.975934
12.764285,21,0.980769
8.666813,36,0.989659
10.263587,12,0.991199
17.567474,19,0.997167
31.852077,30,1.001846
6.741071,15,1.00291
31.78445,37,1.01566
10.647389,13,1.016475
27.038157,29,1.017305
13.646858,19,1.022773
11.659283,18,1.028763
10.639646,12,1.029588
7.502367,10,1.030323
9.254546,11,1.039803
27.708815,26,1.052971
17.392147,18,1.064128
16.434818,24,1.069826
13.788999,19,1.076621
8.421242,15,1.077449
7.8068037,12,1.082585
13.729093,14,1.087171
9.838045,15,1.093172
9.770875,18,1.098125
13.564582,14,1.098835
20.330013,27,1.103096
11.599257,16,1.114079
20.271666,23,1.121375
28.016367,28,1.133986
9.977517,18,1.138953
8.658349,32,1.144001
14.839499,18,1.163487
14.888054,19,1.168042
9.076598,12,1.177643
11.6816225,20,1.187515
83.70354,48,1.188645
12.165831,23,1.196611
12.201471,22,1.205305
22.079552,22,1.220656
9.903164,18,1.2222
66.93664,45,1.232259
38.170673,35,1.233134
9.160345,33,1.237458
28.433037,31,1.242776
8.236096,22,1.248995
19.21517,19,1.254076
17.903524,17,1.254943
12.227395,18,1.25575
20.981724,26,1.262738
97.49694,55,1.267559
24.910732,20,1.288689
38.76931,53,1.289905
8.710848,11,1.293694
24.356268,23,1.311326
9.678284,16,1.331177
12.538796,16,1.332218
24.060974,22,1.333059
7.081961,11,1.341419
44.623505,50,1.342794
76.460236,64,1.343608
14.522692,21,1.344619
25.801378,33,1.352423
13.924569,17,1.353345
15.503081,26,1.358136
28.019005,24,1.363142
8.063238,10,1.363955
24.977503,26,1.37794
14.0696745,18,1.379512
10.104228,19,1.388526
28.328112,25,1.389634
10.500587,29,1.397461
6.7666187,10,1.40244
5.57141,12,1.403821
12.777872,15,1.41197
14.471679,15,1.412874
10.662491,14,1.413836
5.3964643,13,1.426223
10.876121,16,1.435118
8.5724325,12,1.440525
7.489075,16,1.446298
15.900203,37,1.447133
11.10909,22,1.453245
18.282991,23,1.461152
56.785534,52,1.468019
20.512407,26,1.472324
7.3580527,18,1.477232
9.6353855,11,1.495056
