#{"t_start": 1692443808.7735147, "env_id": "CustomHopper-target-v0"}
r,l,t
27.024205,23,0.651024
42.169871,60,0.89236
7.015443,11,0.941485
6.089643,10,1.004882
29.745421,29,1.150174
12.689723,22,1.240293
7.921059,18,1.324258
47.562706,37,1.502913
10.127512,12,1.56764
16.2282,17,1.643187
10.020274,17,1.740937
21.441998,21,1.831437
7.227103,10,1.870703
37.444596,29,1.979383
14.996648,24,2.061284
7.071077,9,2.09502
13.582536,16,2.156052
24.709502,25,2.273613
8.03087,12,2.332541
10.474796,17,2.393689
11.921056,17,2.495656
8.971315,11,2.547503
6.617555,11,2.589616
61.118914,47,2.866597
11.355928,20,3.326347
9.958704,14,3.585956
23.27403,20,4.004934
12.099566,21,4.40204
9.033551,12,4.644927
7.164855,22,5.067857
11.2909,14,5.361587
12.94803,15,5.712934
63.2949,47,6.875387
23.343156,21,7.387084
10.195926,12,7.677518
14.535907,15,7.995524
30.015866,29,8.667402
11.097118,17,9.038733
79.652814,74,10.635421
11.730367,15,10.979233
22.654739,37,11.771494
8.153316,10,11.977235
7.194222,9,12.19437
20.515601,27,12.774366
8.372431,11,13.033004
10.173758,13,13.299654
27.494117,32,13.992073
9.376099,17,14.370262
37.88866,31,15.0653
8.402513,13,15.373417
12.301144,18,15.785098
7.71992,10,16.056037
34.20554,47,17.145189
162.679879,85,18.883226
6.497565,11,19.10019
16.741824,17,19.430609
12.429573,18,19.781354
10.529013,13,20.042568
15.626834,16,20.374527
12.972787,16,20.680372
12.271361,16,21.023668
13.314863,24,21.508377
8.132353,17,21.889926
11.40496,16,22.222859
19.403158,27,22.816069
13.766189,14,23.106239
5.661452,8,23.276307
8.587512,11,23.48155
16.49125,16,23.791736
11.754305,15,24.158317
15.212742,16,24.475847
30.469085,28,25.096995
14.778402,16,25.429902
10.6669,13,25.681281
7.905182,12,25.93412
6.733894,9,26.101156
12.808933,17,26.485929
14.962856,27,27.032011
29.64106,31,27.652978
12.246992,22,28.154151
9.935345,12,28.383271
10.876715,14,28.686714
6.889289,11,28.905831
24.975038,23,29.394935
12.282689,14,29.688817
10.91814,34,30.463736
28.711488,25,31.035087
60.095931,35,31.829861
5.519432,16,32.180876
9.767272,12,32.439182
20.631711,20,32.870626
2.517015,21,33.381822
15.155419,19,33.783981
36.98933,29,34.429281
10.869201,13,34.754408
33.992261,27,35.381252
80.432326,55,36.539645
52.895029,32,37.253741
16.661857,39,38.084919
44.824684,26,38.619901
3.942381,26,39.182003
9.373514,14,39.496241
45.598241,27,40.094386
56.890484,42,40.896959
40.957945,24,41.426716
54.0872,33,42.149622
77.303211,44,43.029225
49.191865,32,43.757297
49.548569,30,44.326798
55.203762,33,44.998241
90.312369,100,47.088967
58.467027,36,47.904229
55.776294,33,48.615751
49.177004,30,49.287391
1.94415,22,49.770339
48.276833,29,50.391815
49.185502,29,51.0338
1.503445,21,51.495766
43.621471,26,51.99562
46.773421,28,52.566794
3.954959,25,53.029503
51.752179,36,53.81407
39.246667,23,54.324661
2.329047,23,54.853881
43.831993,26,55.454574
49.560936,29,56.150985
42.944556,25,56.668503
43.28657,26,57.257424
46.182133,27,57.862512
70.954435,70,59.425313
44.173624,26,59.939852
79.413353,88,61.871856
41.128222,24,62.410018
45.973939,27,63.061054
50.909027,30,63.733604
50.310658,30,64.362792
56.41134,40,65.192802
45.764664,27,65.73658
41.258547,24,66.225279
48.047296,28,66.799635
50.082615,30,67.418178
44.8964,26,67.952738
40.646339,24,68.458154
41.208218,24,69.01713
42.535158,25,69.666018
53.726498,31,70.46276
47.598339,28,71.113913
41.283354,24,71.600207
47.664735,28,72.220158
54.218706,31,72.990564
43.24712,25,73.567204
42.559669,25,74.168162
40.837641,24,74.684166
94.810815,55,75.89256
43.940164,26,76.560275
82.853572,48,77.725467
68.75391,39,78.58147
47.519499,28,79.186919
45.989671,27,79.758139
49.888191,29,80.351646
42.627647,25,80.864383
46.342433,27,81.43072
43.070828,25,81.956317
47.942998,27,82.478119
49.713228,29,83.065612
67.449908,39,83.860867
60.152289,34,84.573366
42.47675,25,85.07764
58.329665,33,85.807483
52.389439,31,86.441236
145.725792,83,88.255642
63.212949,37,89.089212
71.509136,40,89.972721
67.419127,39,90.812462
65.32651,37,91.60639
68.636475,40,92.51092
111.862401,62,93.870641
48.293166,28,94.462377
72.263949,42,95.276419
136.856926,77,96.851962
67.317402,38,97.727564
66.827511,39,98.561344
70.158505,40,99.39494
101.102386,56,100.623798
101.095481,56,101.738182
92.468245,53,102.780896
97.59203,55,103.962625
75.000345,43,104.840611
190.493154,98,106.784976
176.272073,86,108.597747
96.518593,54,109.720771
88.564389,52,110.854088
103.697452,60,112.174803
198.456982,94,114.258563
207.055558,96,116.316512
200.611666,91,118.304713
186.734422,94,120.260752
218.767809,107,122.358357
202.64714,100,124.501133
212.582036,97,126.495793
209.451349,95,128.380875
222.004641,99,130.338531
195.401545,90,132.195804
163.094716,80,133.808499
174.772029,84,135.672158
194.800143,97,137.781073
221.018852,101,139.946787
232.774489,107,142.312289
187.940824,89,144.186042
190.375061,89,145.977023
210.183601,100,147.943022
198.933302,91,149.871995
218.295345,98,152.026753
158.591637,78,153.595141
141.300979,73,155.283829
218.049416,99,157.600447
132.095481,69,158.866051
162.03171,80,160.431067
142.653946,74,161.851815
99.503118,58,163.007376
179.919976,86,164.813156
208.635842,98,166.965273
128.211215,68,168.332546
217.943894,103,170.31596
222.599173,102,172.340385
116.751387,65,173.656625
109.725915,62,174.955352
123.204079,69,176.311722
138.43271,73,177.766441
161.619037,82,179.945934
121.209029,66,181.808263
221.104584,102,184.342933
142.489575,75,186.606513
106.480977,61,188.109795
138.270317,73,189.745895
220.036027,101,192.111323
93.831738,56,193.357343
139.426192,73,195.064588
130.109359,69,196.673261
146.491406,78,198.335691
145.679891,79,200.11637
192.707937,95,202.31569
206.550613,103,204.780907
170.519484,85,206.836834
226.362428,110,209.413316
225.561668,103,211.651152
134.550828,72,213.384123
92.096982,56,214.601321
164.200368,83,216.524265
222.475783,103,218.920979
131.201542,71,220.44652
162.755867,89,222.298514
95.534759,59,223.575895
125.485358,69,225.149008
233.493744,113,227.571978
228.245153,107,229.906982
224.941428,104,232.192784
124.429139,70,233.713252
121.74817,74,235.314351
186.581913,93,237.332233
102.094362,60,238.703336
116.214666,65,240.179084
241.365935,119,242.674669
231.046013,109,245.136823
242.82288,120,247.780732
230.511024,106,250.023951
149.586033,81,251.850976
241.358205,119,254.476352
215.221773,100,256.673391
