#{"t_start": 1692366892.133016, "env_id": null}
r,l,t
4.2239876,8,16.998039
5.6235194,11,17.010376
8.663211,11,17.011935
9.772343,13,17.020289
10.906603,14,17.025162
8.29188,14,17.026762
6.0378757,15,17.031817
8.102346,16,17.037122
11.891596,19,17.047748
20.519562,19,17.049327
23.067999,22,17.067732
11.367909,23,17.073239
15.65077,16,17.079108
9.054122,25,17.084105
32.387295,25,17.085705
25.166258,25,17.087314
21.567675,26,17.093715
22.925337,27,17.099979
8.777835,17,17.106402
10.942973,14,17.112077
4.543682,8,17.120925
18.575418,33,17.12799
20.134684,20,17.132925
46.140694,35,17.13856
17.311083,19,17.140198
9.388272,16,17.142174
24.488647,28,17.155178
13.564732,21,17.160107
19.586882,26,17.161557
15.242129,16,17.166492
9.994972,18,17.177263
7.096574,10,17.182709
11.300008,18,17.184092
22.614536,22,17.188671
3.9988089,18,17.19381
13.61819,13,17.195416
10.54498,23,17.200113
4.875308,9,17.269614
35.516,36,17.272982
80.64324,55,17.305698
3.1106205,15,17.307813
8.709443,25,17.314681
10.059981,15,17.328644
18.5584,26,17.334218
6.6119246,26,17.335992
6.4430995,14,17.344047
25.220253,21,17.356926
68.22515,38,17.358289
26.114088,44,17.359721
16.292099,18,17.364668
10.995314,20,17.371323
26.526379,22,17.377081
10.275896,16,17.384487
10.513746,26,17.39003
8.778023,17,17.391101
8.775199,11,17.392503
41.6463,34,17.401622
54.29407,50,17.40284
25.352507,37,17.407059
22.245872,32,17.408065
13.405687,16,17.418375
8.348714,14,17.422531
9.557826,20,17.426524
38.828,34,17.427679
9.640332,12,17.433013
10.226362,18,17.436919
22.658688,24,17.437932
19.052341,29,17.4421
11.886278,17,17.443197
7.417008,19,17.446813
75.36354,55,17.453504
25.380505,22,17.461141
4.2147512,10,17.462557
10.901895,18,17.469194
11.799194,14,17.473211
17.014568,20,17.477565
10.91626,16,17.483531
16.838923,32,17.487539
28.71979,26,17.488381
10.051345,12,17.495212
9.66261,30,17.503146
16.232792,18,17.504246
29.512884,27,17.508245
23.705013,28,17.519565
16.76945,21,17.520732
15.701935,17,17.525509
4.704916,11,17.526674
31.135517,36,17.527705
33.846348,25,17.528642
11.217122,33,17.57388
9.533839,19,17.597475
8.445656,13,17.606766
20.677485,19,17.614742
14.254691,24,17.631633
22.7002,28,17.63581
22.94712,22,17.644312
6.2079964,14,17.648524
21.18157,37,17.65323
6.6004167,13,17.654177
22.897741,38,17.655121
15.2647705,20,17.655981
15.874965,38,17.663725
12.498233,27,17.676
11.603862,18,17.681326
13.522773,20,17.686644
9.544864,25,17.692868
22.420023,22,17.701372
14.256125,18,17.709774
6.748179,10,17.711552
15.987171,24,17.712445
9.953933,20,17.718072
8.559153,16,17.724203
10.157877,14,17.735557
12.546412,18,17.740556
16.074127,17,17.74632
9.7461605,17,17.747669
13.017656,22,17.755139
21.067207,31,17.762722
11.604305,13,17.769328
29.171629,27,17.781671
7.686659,10,17.782726
15.269357,23,17.783553
49.415436,48,17.788471
11.913669,19,17.792311
10.348126,20,17.797346
12.919279,15,17.802125
15.802656,17,17.80664
6.216121,14,17.811685
65.11527,47,17.81239
14.177882,19,17.823005
28.410704,39,17.8319
26.674955,27,17.833184
14.618542,33,17.834052
9.003651,12,17.838698
44.151173,37,17.844651
5.5225887,12,17.852118
14.992597,22,17.856504
5.6402125,11,17.862233
8.7574215,11,17.863159
22.8914,33,17.867449
15.974885,18,17.873342
7.38074,17,17.874212
9.380925,15,17.878941
8.101572,12,17.883586
7.3959026,10,17.888136
5.3214984,12,17.892416
46.446182,43,17.897099
11.228124,20,17.898225
6.8113437,11,17.899184
13.507811,25,17.903529
28.600624,29,17.904483
7.7087507,14,17.905483
8.419435,16,17.916027
6.1917315,12,17.924431
7.5934186,11,17.92852
6.3434815,14,17.933828
8.405517,12,17.940353
7.334815,13,17.941133
9.524389,13,17.953022
34.83326,37,17.954074
11.972923,20,17.962075
13.478437,24,17.962972
6.2540684,26,17.971822
11.384364,17,17.972962
9.886237,17,17.974029
21.411606,19,17.979456
8.944286,12,17.980549
15.120928,17,17.985027
15.899226,20,17.985964
12.130036,14,17.986802
18.127811,28,17.994653
27.314737,23,17.995602
8.896756,12,18.007035
7.284428,16,18.008042
10.612785,21,18.0129
6.720126,13,18.013976
19.25968,20,18.025302
16.32225,32,18.03038
9.952416,12,18.031704
7.6709256,11,18.037015
12.241804,17,18.044166
44.669003,34,18.080997
164.03839,80,18.08206
5.9954576,12,18.090096
8.448136,12,18.091018
12.522115,15,18.091858
18.10226,22,18.101814
10.872895,15,18.106321
16.1829,20,18.11173
8.121015,11,18.112755
7.687356,12,18.113738
20.363089,25,18.122988
15.472083,30,18.1278
10.674995,28,18.133197
9.377296,17,18.13891
21.36799,23,18.147537
6.980879,10,18.188357
10.340082,18,18.189451
11.385638,18,18.200435
10.5488405,13,18.203916
16.80885,20,18.209272
7.7350745,12,18.217331
22.804356,37,18.218529
20.964184,28,18.219471
17.972582,21,18.223592
10.351855,15,18.27349
9.03781,13,18.29897
21.016943,25,18.323216
7.8131065,12,18.324385
7.983965,25,18.325218
12.61093,18,18.326261
23.970055,22,18.336141
16.722725,22,18.356694
11.168284,15,18.357922
21.843624,28,18.358856
60.581463,53,18.359713
36.43339,36,18.364455
13.833675,21,18.370466
81.885994,55,18.375272
8.817894,34,18.379658
8.342708,12,18.398942
10.985488,19,18.403733
7.9207597,13,18.404818
14.801603,15,18.411999
13.02472,29,18.416633
6.7046432,9,18.425524
8.3237,13,18.426454
8.840978,15,18.436032
22.100975,30,18.436821
11.846551,13,18.437745
7.3860044,12,18.438643
46.772984,52,18.449178
8.270227,16,18.450114
9.343063,28,18.458602
7.913781,13,18.464162
27.138597,35,18.465448
10.380075,12,18.475123
10.551488,14,18.476216
19.17281,25,18.487708
8.329489,10,18.488853
5.5173182,9,18.495089
39.668114,31,18.496015
37.762047,30,18.500988
19.885893,27,18.50189
8.551991,14,18.511506
7.9424596,10,18.512605
11.488225,15,18.517434
6.2025476,10,18.518552
18.441635,19,18.527507
7.2734003,16,18.533252
13.662406,21,18.545943
16.92403,26,18.558726
15.835438,15,18.566735
16.614328,16,18.572464
16.626648,20,18.573534
11.531354,15,18.575004
9.155331,13,18.575783
14.621748,19,18.583833
86.10787,59,18.589731
8.347061,13,18.590832
45.74055,34,18.591738
6.0240717,11,18.601774
21.880056,40,18.60657
19.10726,30,18.616601
23.208647,27,18.62537
15.989512,19,18.626328
7.8335814,23,18.631886
6.266932,9,18.637625
17.315191,25,18.643626
26.917925,27,18.648561
11.248002,29,18.649371
11.231215,17,18.658918
8.25077,18,18.665847
6.5518956,9,18.67073
10.633466,16,18.671512
6.446796,20,18.67656
52.3197,41,18.681495
8.916693,15,18.682539
10.597544,21,18.683513
10.786627,19,18.687867
11.709779,16,18.69471
12.577014,14,18.698778
30.50496,28,18.708151
6.7154055,11,18.712963
9.259084,16,18.714083
9.189723,19,18.721766
8.503509,13,18.725978
8.806919,18,18.726883
51.608047,36,18.731818
20.56918,32,18.737007
9.008512,13,18.748834
15.119997,34,18.756134
6.225676,9,18.761785
8.629119,12,18.766458
18.372055,28,18.771811
8.629508,22,18.772722
8.168378,21,18.77353
8.153745,11,18.77758
8.958881,11,18.778386
15.45469,21,18.789514
28.948618,27,18.799284
29.30243,27,18.800336
23.414888,21,18.805096
17.123062,40,18.813499
2.2888064,16,18.814548
41.843525,35,18.81996
36.669086,33,18.825158
8.340705,11,18.830113
8.772614,12,18.835047
7.5349555,13,18.839373
16.330257,17,18.845116
24.27922,35,18.850675
5.6217394,10,18.855592
8.207781,11,18.864185
26.58409,31,18.865
16.984503,25,18.889386
16.524921,19,18.894158
14.666167,24,18.89523
19.194418,22,18.900002
14.483226,19,18.905182
18.945345,30,18.911712
12.724677,19,18.916399
14.79093,28,18.917588
9.552161,13,18.925827
7.645477,19,18.936125
24.698103,21,18.948978
9.936884,15,18.960355
10.003902,11,18.961208
10.29801,24,18.966454
16.930874,29,18.967812
66.37906,50,18.973777
7.2185206,30,18.982607
16.75358,19,18.995075
6.672541,21,18.996367
30.629887,38,19.003272
20.879587,22,19.009134
12.416576,23,19.010624
7.5796413,14,19.027632
20.800615,25,19.032394
19.031834,27,19.039778
47.05313,44,19.041975
7.5823803,11,19.04836
66.77067,62,19.049334
17.986908,18,19.050343
7.544838,10,19.055569
41.223637,29,19.06526
17.971313,28,19.07058
8.70183,16,19.078812
7.6077967,13,19.090492
