#{"t_start": 1686416082.8005116, "env_id": "CustomHopper-target-v0"}
r,l,t
358.095875,128,0.323958
355.041127,128,0.495288
352.463077,126,0.683139
347.562452,124,0.855311
359.362518,129,1.019048
358.284115,129,1.172863
349.906434,125,1.354634
355.151462,128,1.506084
351.104555,125,1.682188
355.384008,127,1.84758
350.982435,125,2.012384
352.31957,126,2.155906
360.816741,130,2.296973
357.106772,128,2.459439
357.520309,128,2.597592
355.56548,128,2.750145
352.961611,126,2.906697
353.949995,127,3.048948
351.058973,125,3.205606
352.920928,126,3.38509
355.617861,127,3.542166
348.143571,124,3.699933
357.79596,128,3.843242
351.679692,126,4.031283
354.551022,128,4.176324
354.806807,127,4.320463
359.238471,129,4.467244
350.039346,125,4.602835
350.036239,125,4.744866
356.871111,128,4.890033
356.404839,128,5.069754
355.790063,128,5.295853
353.213329,126,5.448228
355.874195,127,5.599962
359.617126,129,5.776171
355.961233,127,5.94311
356.581946,127,6.116454
354.308224,127,6.262827
350.752555,125,6.42323
358.275579,128,6.58605
352.676127,126,6.753381
347.23942,124,6.907564
355.310716,127,7.062213
352.136972,126,7.212452
352.522261,126,7.36138
354.155253,128,7.512046
355.20246,127,7.676117
353.082848,126,7.837719
353.330186,126,8.010761
353.062978,126,8.171431
