#{"t_start": 1692367027.3747838, "env_id": null}
r,l,t
6.8201103,9,0.235084
7.8617773,10,0.242125
11.198902,13,0.259751
7.574538,13,0.26056
11.988915,15,0.270385
7.5162754,15,0.271549
13.525007,17,0.28298
11.153052,17,0.284081
12.719144,17,0.284951
6.8089356,18,0.29182
12.79746,18,0.292629
18.444061,18,0.293364
15.552847,19,0.301193
21.410397,20,0.310149
11.164057,20,0.310863
6.545677,20,0.311853
7.860858,11,0.312619
7.879677,21,0.318457
11.607573,26,0.352126
25.915607,26,0.353258
22.116919,26,0.354089
11.80365,16,0.354939
7.4386845,9,0.355718
9.52816,14,0.369185
8.648936,13,0.376743
9.463428,13,0.377545
10.949594,18,0.378306
12.471783,17,0.382878
10.189246,13,0.388696
22.099503,21,0.39357
12.502608,18,0.401853
11.631125,15,0.402941
7.128843,17,0.406906
13.967038,17,0.413005
7.161363,11,0.413997
9.931086,21,0.419893
12.95995,20,0.420914
14.056024,18,0.421771
9.826284,12,0.422567
10.390808,20,0.433311
8.485463,12,0.440685
7.7277,10,0.445615
8.448684,12,0.446728
15.02466,19,0.452652
7.545543,10,0.453543
12.065768,16,0.454442
12.699965,14,0.464813
7.383568,13,0.470656
18.310833,20,0.483612
10.729771,14,0.484752
10.242837,15,0.509437
8.989018,16,0.515688
11.201818,17,0.520272
13.607255,19,0.52863
14.989324,16,0.529788
10.501955,12,0.530862
8.156783,10,0.535338
30.915857,33,0.541675
25.822235,34,0.54782
8.912087,16,0.54864
14.970525,17,0.562202
9.9919195,16,0.571543
15.616436,18,0.57258
25.443565,27,0.577264
9.272219,14,0.581809
8.195129,10,0.582866
33.12437,35,0.587396
13.985788,17,0.59706
12.544234,14,0.598104
6.3238797,15,0.599351
9.807588,11,0.618339
10.003232,15,0.62529
9.317509,11,0.629246
37.0814,30,0.633627
9.566277,16,0.634534
13.072301,21,0.647291
27.093153,36,0.651637
12.577994,22,0.652539
11.704963,21,0.660039
19.613974,27,0.671711
6.2088947,9,0.672606
6.343194,11,0.673423
12.853759,17,0.679228
19.355019,20,0.683411
13.482713,20,0.69206
15.129353,22,0.711794
24.077957,26,0.717552
12.307321,21,0.722879
24.789387,30,0.728285
13.63068,19,0.734386
12.483259,20,0.735361
13.274247,16,0.746086
17.745832,33,0.752831
23.116913,34,0.759385
8.618704,15,0.760331
9.872401,21,0.768478
99.2041,64,0.76948
11.418456,15,0.770458
12.885092,15,0.774601
15.494486,18,0.779562
8.40178,19,0.78633
14.0100155,16,0.799289
10.041976,12,0.806317
7.6656904,10,0.807334
6.761059,11,0.812605
15.951903,20,0.813601
11.480429,16,0.8147
7.7181606,10,0.815502
7.5407763,33,0.820214
22.425268,31,0.824905
11.68399,20,0.835058
4.294676,18,0.836124
22.902967,22,0.840564
6.5793085,13,0.841415
28.9121,27,0.845435
58.037117,55,0.851419
19.565845,24,0.863359
6.264499,11,0.871375
9.125206,20,0.872403
13.777587,19,0.877681
18.309937,22,0.88345
16.335701,17,0.891428
13.566509,16,0.899089
7.84394,14,0.90359
10.836582,15,0.913996
12.480286,14,0.915084
14.549703,20,0.915979
12.762107,16,0.916775
9.904843,27,0.922134
18.559134,19,0.926477
11.5999565,17,0.927495
15.46981,21,0.932528
14.755665,15,0.938997
