#{"t_start": 1692374400.5327475, "env_id": "CustomHopper-source-v0"}
r,l,t
9.812673,18,4.963477
8.137074,11,4.968177
8.500475,18,4.974592
6.186918,12,4.980147
18.917018,18,4.996454
6.581325,9,5.000906
13.726159,25,5.009599
8.764613,12,5.015254
12.654171,18,5.027234
18.492989,39,5.038765
13.784161,16,5.045465
11.8309,17,5.051311
14.468227,17,5.057503
21.808171,33,5.066595
32.340843,32,5.075552
10.305828,12,5.079912
6.648266,13,5.084288
41.006143,43,5.095789
5.910262,9,5.099151
9.438538,16,5.103964
12.931838,34,5.114339
5.831154,22,5.120695
9.695415,15,5.126177
14.72685,18,5.131504
4.634543,11,5.135484
4.985815,14,12.399685
23.419939,24,12.407074
13.161628,20,12.412743
10.606977,15,12.41914
10.268757,27,12.432066
11.220109,15,12.437317
9.301014,18,12.442035
14.632136,17,12.447072
8.700703,12,12.451569
15.628361,16,12.463127
12.639643,16,12.468909
9.438508,26,12.489453
11.28116,15,12.497148
24.401559,21,12.504873
19.626926,27,12.51325
17.945792,17,12.519369
9.537483,13,12.523411
12.359905,20,12.528845
13.14108,24,12.536022
7.478759,14,12.549334
9.205941,18,12.554667
11.371582,27,12.561953
8.241656,12,12.566754
10.043827,12,12.5773
31.110758,28,12.585312
16.637485,21,12.600152
11.490719,15,12.604567
6.982863,12,14.022752
15.305239,15,14.027783
12.429436,15,14.032083
6.362047,13,14.036635
122.107974,68,14.052722
31.331038,34,14.069262
9.808375,14,14.073579
20.762507,20,14.079135
6.425578,10,14.091106
19.901291,27,14.101842
6.901649,20,14.109048
33.266501,27,14.120665
27.731157,26,14.12692
6.234413,17,14.133955
7.314228,10,14.140157
10.412116,26,14.159689
22.39992,20,14.166978
13.129071,16,14.171378
8.664465,19,14.189506
29.610083,27,14.196283
22.717169,20,14.202522
6.645354,9,14.206637
19.671821,18,14.212157
20.496902,19,14.217566
16.589108,17,15.820813
20.012254,21,15.828662
9.71453,13,15.834264
5.39967,23,15.840966
4.766562,12,15.852039
52.076747,44,15.865817
76.799407,63,15.882079
8.992248,15,15.88707
12.019348,19,15.892577
8.558341,22,15.899079
8.175807,11,15.902633
8.084665,12,15.906718
9.301248,12,15.911238
17.013014,19,15.916654
6.509933,11,15.921608
75.305276,53,15.934442
5.672395,20,15.940153
8.474716,11,15.947105
16.574504,26,15.967072
8.438112,18,15.978708
9.782502,12,15.982983
14.606341,19,15.988507
19.153673,31,15.996417
13.871476,29,17.78871
5.910187,10,17.797509
9.987233,13,17.808344
22.462523,21,17.813956
7.549305,13,17.818032
11.384257,18,17.826067
21.778969,39,17.839641
16.208124,23,17.848227
8.42617,13,17.861975
5.754941,8,17.865246
17.727088,37,17.874975
6.995624,12,17.879729
12.404933,17,17.885406
199.683819,88,17.90566
6.690163,13,17.910045
9.408397,13,17.91694
12.149541,26,17.939599
20.510152,28,17.947625
6.668949,10,17.950902
13.736559,16,17.95592
8.273764,14,17.963294
14.263951,27,17.971849
4.657875,9,17.974977
8.998574,19,19.60364
16.240225,30,19.614531
54.452661,53,19.631437
8.828687,14,19.649148
7.505998,13,19.654362
16.231571,19,19.671792
20.202116,23,19.679047
8.781373,14,19.684968
5.927182,8,19.689016
7.885391,10,19.692752
11.080464,13,19.697191
113.974058,61,19.719077
29.176489,22,19.745714
24.154897,23,19.752339
14.491729,20,19.759598
15.009905,16,19.764543
11.297504,21,19.770602
164.014795,106,19.83498
26.040357,32,21.349824
24.91616,26,21.359647
7.68159,16,21.36492
66.029906,38,21.375045
7.066517,16,21.379867
21.304943,30,21.39173
15.055837,20,21.397395
21.538751,22,21.4038
23.673345,37,21.413828
48.308468,36,21.423827
8.265726,12,21.428862
8.496105,14,21.433479
4.454401,15,21.43818
28.355206,25,21.445292
24.469449,21,21.451299
13.587813,16,21.456501
5.800922,9,21.45972
13.096076,17,21.465328
9.508774,13,21.469517
9.152819,13,21.473586
13.654935,15,21.479029
11.520525,14,21.483302
5.294975,10,21.487575
9.540746,13,21.491591
24.572097,21,21.512885
40.917594,53,23.13151
24.01052,29,23.139679
16.993712,21,23.145484
7.138244,12,23.149258
12.686743,15,23.15348
43.03348,40,23.165705
