#{"t_start": 1686997946.8389287, "env_id": "CustomHopper-source-v0"}
r,l,t
587.538201,213,714.372833
595.155898,215,714.547378
561.360285,207,714.695081
604.309149,219,714.854922
610.39804,220,715.016032
608.439477,219,715.187505
603.317202,219,715.34519
608.433717,221,715.501746
618.417728,224,715.656278
594.770573,216,715.802132
601.912282,219,715.953194
556.649916,208,716.103384
557.993966,209,716.246389
607.959628,219,716.393015
611.040453,222,716.540147
562.685123,207,716.688694
599.17467,217,716.852827
605.423038,219,717.027919
602.9674,218,717.208009
605.503031,219,717.368009
601.195331,218,717.514021
593.309745,217,717.671527
592.45565,216,717.839316
618.511011,223,717.985825
599.756959,214,718.1407
608.921535,222,718.286261
596.672858,217,718.447119
574.434624,210,718.598708
600.010752,218,718.759165
607.607542,220,718.91743
598.920528,217,719.092356
598.565505,217,719.242661
598.326314,218,719.403216
612.166873,222,719.557945
608.33105,218,719.752438
558.079615,210,719.899603
588.182457,214,720.049087
606.286938,218,720.210702
608.588565,219,720.365527
590.666397,214,720.507022
592.956595,215,720.653737
613.638166,221,720.805097
590.615125,213,720.954123
593.048486,217,721.107697
600.9989,218,721.253166
559.082105,207,721.397353
562.690782,205,721.542263
614.07916,220,721.70529
591.560559,214,721.863536
600.720015,219,722.020771
,101,37.840838
283.286894,111,39.293268
16.661383,14,39.500165
281.781102,109,40.957392
22.188196,16,41.187425
12.692738,12,41.343596
67.346517,36,41.816504
17.457247,14,42.079733
269.587837,104,43.512446
301.916045,118,45.065861
241.927638,99,46.38255
241.413115,98,47.777978
259.516332,104,49.182406
261.365509,105,50.592087
252.646113,103,51.932664
256.579527,102,53.368718
185.087383,82,54.400415
237.235817,101,55.748292
239.314063,105,57.322476
155.153619,77,58.351703
238.836556,104,59.752757
246.641843,107,61.222951
249.03501,111,62.902098
251.975543,106,64.324998
263.916619,103,65.865411
248.340736,102,67.547256
266.935277,111,68.994879
256.979685,108,70.422915
270.40323,106,71.830065
42.515623,25,72.166568
253.940708,109,73.660079
22.412695,15,73.840544
16.925203,14,74.009511
257.574415,109,75.428859
50.829396,31,75.831751
60.430837,37,76.31908
42.778333,25,76.646736
51.033409,33,77.062727
252.7453,106,78.593737
274.564574,116,80.06774
291.086637,119,81.630687
59.425656,40,82.169802
270.303904,117,83.775632
241.296766,108,85.183393
116.540279,63,86.167081
216.862011,106,87.605402
233.347022,114,89.073649
239.863194,106,90.44894
303.46824,125,92.199309
227.029483,101,93.597301
241.088789,106,94.981435
248.19946,99,96.273782
210.801782,97,97.531819
232.282884,101,98.916677
273.04529,115,100.453238
159.298644,79,101.509275
239.31119,103,102.863597
229.14927,103,104.232474
232.797572,104,105.539857
208.249008,95,106.778754
254.154518,108,108.228648
262.61123,111,109.653846
254.028801,108,110.980366
237.262265,99,112.223925
262.124252,110,113.837855
263.004538,102,115.154558
258.429534,102,116.456713
273.082716,109,117.965184
182.752897,81,119.061749
244.509105,95,120.312361
276.467794,107,121.736024
281.765835,113,123.238966
285.590832,119,124.804422
265.298297,102,126.300411
289.351236,109,127.815686
280.064737,105,129.271604
256.736993,104,130.66155
274.821059,108,132.117208
285.093347,116,133.720593
288.708215,112,135.226103
272.853771,111,136.725078
263.913043,102,138.081641
276.828073,105,139.505486
