#{"t_start": 1692369722.5418725, "env_id": null}
r,l,t
8.633293,11,11.585711
9.085265,11,11.588909
7.8573594,13,11.599583
11.4366,16,11.610402
15.542117,18,11.620945
10.339469,18,11.622863
15.119712,18,11.627623
13.296826,19,11.633656
11.913449,19,11.63591
17.122547,20,11.642875
21.7633,22,11.657244
11.54353,25,11.670079
14.96252,25,11.671607
19.794445,26,11.679487
23.819963,27,11.686182
10.940986,27,11.6878
11.351032,18,11.697085
32.834145,29,11.699345
9.536231,14,11.705693
7.612424,22,11.718998
9.303093,16,11.727411
15.9246025,16,11.729692
39.136066,34,11.731201
13.479813,15,11.733379
43.63513,35,11.739422
11.758424,17,11.741957
11.955404,13,11.754734
9.295691,12,11.756712
30.919409,43,11.775368
6.829995,10,11.781421
14.001778,16,11.79003
8.435756,15,11.791797
6.113138,12,11.797955
10.303561,13,11.803952
14.023416,15,11.848376
8.758998,13,11.849817
18.793352,29,11.855729
19.54088,28,11.861117
31.910707,31,11.863029
9.60162,16,11.86881
13.087008,15,11.880062
7.3885446,24,11.881979
8.831927,11,11.887345
13.049038,19,11.899169
7.940128,10,11.901008
7.954964,12,11.902663
8.2344885,14,11.911367
15.884249,33,11.917431
14.329801,16,11.92028
8.775472,13,11.926629
7.147298,12,11.935238
8.455677,14,11.936336
9.766639,14,11.943689
27.264082,41,11.952295
5.359975,19,11.958398
41.279106,57,11.969619
7.2968574,13,11.977918
8.472409,21,11.98778
4.7652545,10,11.989128
26.480768,26,11.997118
14.911893,16,11.998093
10.962638,16,12.006502
14.397487,21,12.011654
18.462826,21,12.012849
7.763825,16,12.017673
10.672323,24,12.025439
21.569046,38,12.037627
15.2778225,19,12.043073
41.90884,58,12.044992
13.0538845,24,12.052556
9.695771,12,12.059404
9.1738,15,12.06373
8.146808,12,12.071678
9.525994,15,12.077261
59.73337,38,12.078274
17.462395,26,12.082986
70.75278,59,12.084001
9.037133,33,12.085237
8.022193,11,12.096267
21.21536,28,12.1068
7.269803,14,12.112084
8.938152,15,12.117669
5.883198,9,12.125623
14.305366,31,12.130645
19.360548,27,12.131652
5.801746,9,12.137087
9.888543,16,12.141044
6.678751,18,12.154889
6.8844266,29,12.15902
7.55463,18,12.163168
6.8233504,9,12.168569
18.151785,40,12.177293
5.9000006,10,12.17819
10.946163,16,12.179148
21.291681,21,12.180037
14.534774,23,12.185286
12.092662,23,12.186254
11.039112,17,12.191602
9.584924,15,12.198179
37.829517,41,12.203865
15.393907,31,12.205188
50.772633,42,12.210665
11.078091,16,12.215135
20.890596,34,12.216214
8.914601,11,12.230523
7.9016523,10,12.231702
10.336468,12,12.236697
10.441577,18,12.244791
16.719055,17,12.265629
14.6203,15,12.271502
45.47817,35,12.277973
3.8326912,10,12.28358
9.460883,23,12.28973
18.459734,23,12.295042
7.4584417,26,12.296529
10.198744,28,12.302613
8.053511,14,12.304985
14.889622,21,12.310027
129.93883,89,12.32014
11.725236,27,12.331922
21.58302,44,12.338775
21.669664,22,12.345397
9.611204,12,12.362684
16.848783,18,12.363671
10.991562,13,12.365232
10.26807,13,12.366117
12.757227,15,12.367454
40.869503,42,12.368201
11.363629,26,12.382615
43.048355,41,12.388834
14.778578,38,12.407378
8.212814,13,12.412642
41.926872,41,12.417756
7.4079275,13,12.433319
18.386162,30,12.434707
10.951215,12,12.443214
12.507502,15,12.444558
7.865591,12,12.449668
7.9675407,17,12.45455
23.40278,28,12.46216
10.811917,19,12.463306
8.617803,11,12.464274
9.24495,20,12.470805
12.514553,20,12.47164
17.600744,25,12.47257
32.298424,35,12.482976
9.876203,12,12.491407
7.9211745,14,12.505758
7.689118,35,12.50665
8.065993,10,12.507407
7.482323,11,12.513124
9.215018,12,12.522715
11.801175,22,12.523688
5.8105392,24,12.540548
6.830942,19,12.54478
10.199857,19,12.549328
10.639347,25,12.553522
19.280304,18,12.557909
21.11683,25,12.562608
23.13954,26,12.563858
107.93504,72,12.566758
53.630077,57,12.572279
40.354103,61,12.579042
36.261856,37,12.58345
3.3932452,17,12.587716
12.956653,18,12.588736
5.234733,23,12.59364
7.615568,10,12.599568
8.055633,11,12.600445
14.103545,20,12.601376
90.965164,60,12.60218
18.63585,18,12.608981
5.546803,8,12.610052
7.3998594,14,12.615801
12.929285,24,12.624152
8.542384,12,12.62868
45.944572,36,12.636846
33.82747,25,12.641037
19.72354,19,12.660712
6.538843,12,12.661662
8.234307,15,12.662621
6.0394263,18,12.672281
21.432062,23,12.673204
9.832488,22,12.674227
14.383743,15,12.674978
8.982255,15,12.682942
10.940022,18,12.684195
12.597069,19,12.691756
9.175259,14,12.699932
10.276763,17,12.700955
6.92209,22,12.706906
18.626518,35,12.719877
7.772584,13,12.721241
11.772836,14,12.725687
14.870654,16,12.734313
6.0269427,15,12.738752
14.679402,15,12.748212
4.6292562,12,12.75313
15.895241,19,12.758184
19.854464,20,12.763508
28.07851,28,12.768767
14.012961,15,12.773389
11.2667055,16,12.774293
4.6816597,18,12.775075
14.589674,23,12.784569
5.0478773,9,12.789391
46.760925,43,12.790286
35.15457,41,12.791108
12.041954,15,12.796811
7.1977243,14,12.801333
5.323362,9,12.812633
6.853441,21,12.817365
7.672257,14,12.826698
4.1377974,10,12.830717
16.023933,25,12.836996
17.866552,17,12.837879
14.591713,19,12.843297
13.474347,23,12.849264
7.150217,12,12.850336
94.97025,58,12.854669
53.579124,54,12.86069
24.596767,50,12.861719
10.057343,16,12.870039
13.856337,16,12.874902
10.693699,17,12.875802
20.643972,21,12.876684
