#{"t_start": 1692442907.8733037, "env_id": "CustomHopper-source-v0"}
r,l,t
21.974519,22,2.660336
10.645152,13,2.720693
31.193195,24,2.862639
63.709399,46,3.099914
10.053699,34,3.253551
18.328739,30,3.374319
10.692885,20,3.461316
10.754612,18,3.529742
67.639993,46,3.738311
8.567735,11,3.787796
7.397834,15,3.859468
11.388031,36,4.026072
9.865877,20,4.127013
7.680959,23,4.229175
21.288259,25,4.342831
6.224262,10,4.387885
12.916652,19,4.46728
14.398625,14,4.516438
10.01043,17,4.582932
19.933399,21,4.655397
13.625433,33,4.777694
8.768034,13,9.569008
11.149695,13,9.862195
6.997222,11,10.06958
6.631479,17,10.617671
4.680066,9,10.974944
6.563384,12,11.309456
38.904169,29,11.882836
16.201812,18,12.299932
38.661076,31,13.054782
15.458836,17,13.455264
6.28432,11,13.731143
34.580849,28,14.393762
9.933639,13,14.705624
6.038748,9,14.896473
13.032338,14,15.224515
4.700976,13,15.4897
142.666694,72,17.105774
9.058904,23,17.608452
46.26725,38,18.458728
13.984649,21,18.906592
11.319091,17,19.278232
8.269084,11,19.504798
25.680567,34,20.180363
11.792887,14,20.461317
11.879835,17,23.58422
10.700281,19,23.960715
16.873701,17,24.309332
7.532916,10,24.514022
62.53225,45,25.430586
98.990379,55,26.489942
7.39032,13,26.736054
11.686272,14,27.039502
10.691203,15,27.332285
15.274842,19,27.674739
13.171441,15,27.960199
14.893892,15,28.273777
9.775078,14,28.54201
12.527435,17,28.871875
13.126542,21,29.335099
13.507443,18,29.718138
4.512378,8,29.883429
18.871249,19,30.305558
26.782778,20,30.738691
11.196652,12,31.014651
7.659681,15,31.299668
11.109025,15,31.638883
23.452916,26,32.172708
14.534505,18,32.559295
11.138505,14,32.849286
6.986846,11,33.089398
10.345902,14,33.374198
6.145096,12,33.606393
18.16413,17,36.259309
9.394985,14,36.561413
75.74981,47,37.499751
4.563774,11,37.706375
9.358013,11,37.911462
15.059639,17,38.261165
71.210497,42,39.025113
19.743914,18,39.38464
8.639971,16,39.750929
13.664368,19,40.182204
6.361387,9,40.344614
10.277711,18,40.705069
12.693763,12,40.939294
8.051601,12,41.182866
7.974825,11,41.375241
122.366618,65,42.685154
55.032148,39,43.410868
88.667179,108,45.555969
56.256748,32,48.486443
56.033127,49,49.508409
61.504691,34,50.220184
54.238384,30,50.817386
41.73187,23,51.26575
63.286146,36,52.025353
47.215777,27,52.622052
36.243657,20,53.010634
1.791795,27,53.538505
33.459722,64,54.880979
41.052487,23,55.359744
41.49109,23,55.865308
73.045069,41,56.759421
3.96548,25,57.27463
42.826307,24,57.79874
74.556746,72,61.688207
50.568695,42,62.619163
45.79759,26,63.177049
42.946684,24,63.636923
44.224945,24,64.127711
51.005404,28,64.697933
53.459292,31,65.345948
48.31115,27,65.93038
0.537206,22,66.329423
48.843937,28,66.824465
52.064314,43,67.599803
49.324984,27,68.134712
45.981997,26,68.666652
42.907607,24,69.158006
40.719589,22,69.659564
42.279465,23,70.153475
43.554106,24,70.700345
44.427705,25,71.223722
50.311726,28,73.9592
44.496165,25,74.513157
52.087619,30,75.135914
43.191264,24,75.62565
51.431878,28,76.258871
46.851367,26,76.755463
44.602917,25,77.289895
53.395015,30,77.947636
38.08233,21,78.455709
51.803276,28,79.024303
42.019379,23,79.487265
42.488393,23,80.011078
46.375911,25,80.587367
46.510389,26,81.177457
43.839866,24,81.746373
48.432851,27,82.344258
49.37616,27,82.874684
45.215663,25,83.421701
42.188496,23,83.893751
44.329502,24,86.172321
46.661811,26,86.651724
48.770201,27,87.165128
54.554713,30,87.761041
42.327422,24,88.261115
38.37073,21,88.696878
46.20299,25,89.249478
46.899887,26,89.821635
42.850481,23,90.300036
41.586506,23,90.728368
63.447395,33,91.420818
41.477579,23,91.865238
83.851069,45,92.89496
59.520901,33,93.612019
51.478733,28,94.277432
65.884029,35,95.020852
43.9088,25,95.548661
93.317948,52,99.064984
41.389101,23,99.521037
101.640919,56,100.769428
95.931228,52,101.793737
45.939519,25,102.267261
94.155082,53,103.259802
86.739211,46,104.165529
99.044311,51,105.100446
58.515938,32,105.725615
123.282098,64,107.155156
173.617605,83,108.952292
145.695619,77,114.953366
109.900546,57,116.081019
96.030279,53,117.072527
181.861756,100,118.972136
181.601819,87,120.67064
192.225873,99,122.751574
194.471149,97,132.939507
184.441943,91,134.893038
196.827197,98,136.904126
176.778186,92,138.721071
185.721117,96,140.623743
197.269698,105,150.663588
190.123826,90,152.440384
184.506786,84,154.105043
201.111598,99,156.120949
179.073215,89,157.904781
188.357487,88,159.699476
187.181401,88,168.762712
190.38949,85,170.543792
212.940595,95,172.439753
186.143697,87,174.370411
205.877457,89,176.173762
206.26921,92,185.979474
207.806197,92,187.924614
139.947071,69,189.521317
201.281661,89,191.639831
210.01334,94,193.640704
192.989894,85,195.382919
121.60291,64,205.057534
202.763077,92,206.945817
212.658603,94,208.999196
113.93053,60,210.2619
212.822803,93,212.15061
196.588202,92,214.006779
219.044642,94,223.776528
103.984431,56,224.946771
214.107009,95,226.79054
161.191806,77,228.315607
199.294078,93,230.265554
220.545157,97,232.373275
214.441303,94,243.164996
218.831624,96,244.911129
215.546294,94,246.73835
205.325624,93,248.719051
212.431324,93,250.595797
210.779909,93,260.02464
211.749691,95,262.001163
206.584516,90,263.8887
173.804685,82,265.6417
217.748583,98,267.779403
216.624768,94,269.721279
176.914992,82,280.181593
208.467539,93,282.041837
206.969279,93,283.900849
225.768183,98,285.96175
219.507017,97,288.086649
215.715117,95,299.028517
213.763701,94,300.952522
203.00479,94,302.95152
224.10081,98,304.942231
224.155831,99,307.027868
222.392677,100,316.861308
223.545551,99,318.946104
137.630736,69,320.495071
141.152359,71,322.137651
