#{"t_start": 1692442907.6762803, "env_id": "CustomHopper-source-v0"}
r,l,t
69.22618,44,2.973466
8.538474,14,3.052797
19.963351,25,3.186707
13.721062,23,3.301081
9.576482,14,3.365305
15.589366,16,3.433209
9.316324,28,3.551238
14.16453,21,3.641129
41.816295,43,3.81827
11.096529,13,3.875097
7.953559,14,3.94359
16.690404,18,4.026166
25.828483,23,4.134232
15.365122,20,4.227345
7.025809,22,4.335669
6.175754,14,4.396865
11.355069,15,4.467074
13.62206,18,4.547217
29.128368,24,4.651595
17.892185,18,4.717122
10.292219,13,4.768216
9.88221,27,4.860713
10.653534,24,4.952195
34.903229,29,9.993538
8.473252,11,10.201295
8.689636,15,10.611653
4.742743,9,10.942333
23.092239,41,11.957348
4.114389,13,12.253041
14.043833,15,12.620859
5.854322,10,12.856921
26.862479,25,13.447588
13.96818,21,13.984277
19.886214,29,14.678177
12.658212,29,15.334063
11.580757,14,15.628006
58.045909,62,17.020714
77.507105,97,19.139795
16.129767,19,19.548726
16.278579,15,19.850119
18.841101,25,20.358552
10.528663,13,20.611862
10.631542,13,20.879774
21.116584,32,24.314056
11.482849,17,24.649783
18.241237,27,25.185175
6.14329,10,25.37917
8.682656,16,25.730956
5.934568,9,25.92868
68.978455,46,26.776022
11.102947,15,27.113008
10.633477,12,27.317166
4.010088,17,27.659726
7.499277,12,27.869405
26.778891,27,28.413872
20.437142,26,28.91046
16.843565,25,29.426639
12.330798,26,29.999363
14.758476,36,30.784738
12.287774,17,31.160685
8.08939,17,31.49538
8.019388,16,31.857968
31.455295,32,32.525042
7.028525,11,32.754686
7.814705,11,32.979202
6.167591,11,33.212854
8.45092,12,33.457629
27.70246,31,36.385434
22.756857,20,36.808823
9.738728,19,37.201592
152.954766,74,38.638531
27.101438,21,39.021265
43.626179,34,39.713568
72.835924,47,40.685202
11.857051,13,40.963981
7.421734,19,41.343593
96.116303,58,42.468115
4.431467,8,42.640873
41.481164,23,43.087795
96.708677,53,44.101171
58.103167,34,44.787384
14.486764,16,45.125764
41.197003,23,45.562081
18.760069,19,45.945307
51.89009,29,48.795787
42.723909,32,49.492754
57.961612,40,50.317355
4.244297,28,50.892628
58.903549,32,51.497722
25.959803,22,51.941956
45.332481,26,52.543308
53.049877,29,53.132991
43.290656,24,53.610492
54.013825,29,54.168931
67.93256,37,54.975446
45.147645,26,55.514347
44.874125,25,56.061259
52.029442,31,56.736948
-1.476276,20,57.157175
61.523492,34,57.879178
46.833907,26,58.460238
41.572128,23,61.251088
41.737494,23,61.767427
47.573522,28,62.410696
42.694459,24,62.945897
41.556092,23,63.415842
48.779832,28,63.956564
2.708374,22,64.406789
43.271279,24,64.894459
43.031148,24,65.41048
44.329007,25,65.953071
47.143011,26,66.443721
55.082771,45,67.229248
54.833338,30,67.777291
46.333327,26,68.275887
42.706754,24,68.781122
42.199644,23,69.247366
44.993624,25,69.819817
44.193448,25,70.349764
46.584787,26,70.936376
41.166658,23,71.418928
43.028224,24,74.063965
42.018632,23,74.570032
78.165946,43,75.475465
42.011032,23,75.944823
43.541594,24,76.492624
41.264682,23,76.932699
43.739619,25,77.465552
41.083262,23,77.980772
45.534545,25,78.547385
46.441553,25,79.057009
41.704003,23,79.532504
43.802923,24,80.079975
49.537794,31,80.783015
44.215543,24,81.322488
43.858371,24,81.903378
54.816927,30,82.558463
39.743176,22,82.996239
42.476779,23,83.480495
41.992757,23,83.969379
46.544847,26,86.279217
40.54004,22,86.69165
42.023514,23,87.131162
73.71271,41,87.928252
41.802473,23,88.417914
46.111075,25,88.961902
53.442252,29,89.575785
54.215634,30,90.242413
42.390694,23,90.686526
45.464306,25,91.141254
57.070794,31,91.800251
46.856838,26,92.371561
49.276687,27,92.993074
41.848357,23,93.479405
70.263843,39,94.39029
41.871857,23,94.884709
67.480771,37,95.671647
80.504241,43,96.55227
74.565391,40,99.79416
84.230824,55,101.025111
43.473432,24,101.538392
45.181291,25,101.989187
46.476631,26,102.482464
81.413245,45,103.320294
150.504607,77,104.801549
49.620146,27,105.295933
104.858786,56,106.492332
84.626108,45,107.460177
87.530404,47,108.491143
101.571235,56,114.109448
124.648232,63,115.365374
162.488413,81,116.93066
102.106441,54,117.917107
111.956461,63,119.148985
197.025604,86,120.830032
95.999418,52,121.913908
179.216971,86,131.853232
202.323965,98,133.945021
181.957331,88,135.793885
197.620261,102,137.876276
177.674532,81,139.498126
156.578276,90,141.276038
171.969892,93,151.055263
193.143565,97,152.981073
191.357769,86,154.658398
194.855488,88,156.534888
194.43009,92,158.314357
