#{"t_start": 1692442907.7051065, "env_id": "CustomHopper-source-v0"}
r,l,t
7.914878,17,2.798174
10.671399,18,2.889196
37.139225,29,3.059938
22.353527,35,3.241813
8.891816,14,3.304148
4.609839,14,3.361427
9.008713,11,3.413147
4.117717,12,3.465758
10.835953,21,3.555634
20.639754,23,3.64782
25.379504,34,3.78963
8.399272,11,3.836663
23.945187,22,3.940036
28.533243,32,4.089981
8.256608,11,4.136927
8.45738,13,4.204156
9.531422,31,4.35113
9.800134,16,4.421787
68.938798,41,4.607189
26.622545,46,4.780504
5.231334,9,4.810093
11.545318,15,4.862588
8.508803,17,4.929102
14.265293,28,9.963924
7.948456,13,10.214332
11.223239,14,10.615259
24.510375,23,11.434382
16.537373,17,11.769861
13.144416,15,12.067663
11.939713,13,12.388
53.058632,53,13.644469
18.806762,18,14.1059
4.995366,9,14.292862
6.513872,11,14.561122
7.853532,30,15.265111
6.921987,13,15.535899
8.647944,19,15.95895
11.464044,16,16.331914
11.26773,16,16.653345
12.012983,21,17.151895
6.391119,16,17.485681
22.952763,32,18.216927
7.51174,11,18.459589
4.469822,15,18.766457
44.953043,33,19.480318
8.999597,22,19.907647
31.546109,36,20.648694
12.189812,21,23.853581
39.565378,30,24.460808
42.90986,30,25.047024
25.18953,25,25.583269
4.955631,9,25.770473
10.653946,15,26.055057
10.757185,27,26.553798
53.333457,36,27.273289
15.442236,21,27.683614
8.908059,12,27.891474
21.310532,20,28.297398
18.853595,19,28.672634
29.19528,34,29.35334
15.291914,16,29.728616
33.400328,27,30.31083
5.600154,9,30.492752
7.729583,18,30.885765
21.776231,25,31.410423
7.761675,10,31.619639
8.880572,11,31.881401
7.230511,14,32.167281
137.014294,67,33.560814
19.644803,21,36.272553
8.353037,12,36.524431
11.045332,21,36.9783
4.832637,12,37.226107
29.63978,25,37.70367
101.504263,75,39.114568
7.515745,10,39.304688
8.481664,11,39.534479
7.919822,14,39.871212
14.327144,15,40.195241
14.443706,20,40.590108
7.864739,10,40.780288
4.195779,8,40.952985
10.383664,22,41.387095
3.55821,8,41.523816
9.636281,12,41.738536
52.789869,30,42.370615
23.405718,20,42.770496
54.883245,31,43.349086
37.396959,29,43.894722
35.670361,26,44.439134
47.0128,27,44.992024
34.405379,26,45.487322
48.227192,26,46.020451
14.309058,16,48.615273
53.230374,30,49.231943
50.083673,30,49.854815
3.876587,11,50.050764
42.596233,24,50.578562
58.297551,33,51.232354
25.190776,25,51.729188
55.638193,89,53.598864
46.24915,26,54.100061
46.342164,26,54.666801
43.845604,24,55.157115
12.006758,19,55.588707
45.911478,26,56.146336
41.413958,24,56.656547
44.228501,25,57.187801
55.448842,37,57.990737
70.329992,39,58.851676
50.166129,28,61.760064
58.26777,32,62.488863
48.553874,27,63.069594
63.396576,35,63.762928
44.221345,25,64.275422
60.654149,33,64.951466
42.779491,24,65.461314
45.30807,25,66.005656
42.931995,24,66.447833
60.428391,33,67.02719
50.147124,28,67.519307
40.884661,23,67.964095
46.242883,26,68.484239
42.153892,24,68.962678
45.720664,26,69.534008
41.844253,23,70.052585
43.733602,24,70.540246
40.35649,23,71.067258
39.819711,22,73.669564
41.785593,23,74.163696
44.224183,24,74.706238
40.869396,23,75.186104
47.375301,26,75.708784
43.447609,24,76.238831
40.323606,22,76.690117
41.509601,23,77.158608
41.571502,23,77.649474
43.057056,24,78.171575
47.996393,26,78.779762
42.596798,23,79.25636
40.221235,22,79.693929
54.528512,30,80.407501
43.179483,24,80.933756
47.163437,26,81.543451
36.341686,20,81.99277
45.079568,25,82.548692
41.937963,23,83.007086
41.442899,23,83.489309
43.657851,24,84.007045
43.113752,24,86.274075
37.171037,20,86.645026
45.543115,26,87.137364
46.234258,26,87.647578
41.770504,23,88.10941
57.630608,31,88.7588
41.151605,23,89.251725
91.911028,51,90.377007
38.063603,21,90.774249
52.130834,29,91.332896
56.668667,30,91.932155
66.645824,35,92.761025
101.200918,53,93.8981
53.606828,29,94.585977
49.471562,27,95.15851
40.391592,22,95.643103
64.912142,35,96.346876
101.529209,55,99.964398
78.793085,42,100.858616
64.450691,35,101.591069
76.703109,40,102.332582
76.974014,41,103.097403
84.619741,46,104.027425
61.165561,34,104.639502
154.6669,81,106.270105
91.028886,50,107.341122
98.953051,56,108.554931
87.219884,47,113.999491
95.036599,50,115.020987
172.721597,89,116.727931
209.24294,105,118.741954
153.007632,76,120.226976
86.289979,47,121.106371
171.676008,84,122.900217
98.56046,55,132.159973
194.469696,99,134.303367
220.953329,116,136.749042
183.274198,87,138.439952
194.865498,96,140.33409
194.60584,97,150.133893
187.981485,96,152.16006
189.93054,93,153.987414
203.475749,99,155.983442
190.297271,84,157.693684
180.707654,86,159.402671
202.769282,95,168.648756
193.714447,87,170.403301
149.304003,82,172.05667
198.941876,88,173.961755
206.178574,90,175.807649
189.653596,87,177.636289
192.114339,86,187.379528
205.405889,92,189.304347
198.004122,94,191.646222
203.257563,89,193.586399
200.980264,89,195.397722
156.826053,74,205.27486
204.386309,90,207.113784
206.874182,95,209.184436
135.98059,68,210.633783
215.496064,93,212.476171
207.105461,93,214.405135
216.315069,94,224.123003
196.472059,88,225.961414
214.235897,94,227.728802
177.128313,81,229.395919
209.161247,94,231.461238
147.618705,72,233.031047
115.174071,61,243.127696
218.112635,96,244.863327
210.075735,92,246.631758
195.268251,89,248.518654
172.441133,82,250.192239
213.340004,94,252.13339
220.203578,97,261.648346
208.332346,93,263.594791
210.385288,93,265.558441
221.443145,99,267.713186
209.311638,93,269.646873
219.650798,96,280.390805
217.323537,96,282.316155
216.572516,95,284.187948
216.153245,96,286.233423
217.674057,96,288.344732
222.279283,97,299.298305
219.79781,96,301.281837
164.59222,79,302.972544
219.862068,98,304.969176
220.477296,98,307.021699
199.774549,90,316.648013
211.42799,96,318.676533
111.210834,60,319.988077
213.203855,94,322.141206
211.902936,93,324.129029
171.154604,82,325.994211
196.389614,90,336.833674
216.062161,96,338.860965
191.61213,88,340.51161
222.694387,98,342.472718
218.465049,96,344.421015
204.496365,97,355.35235
206.202258,90,357.082986
211.818181,97,359.040049
219.748557,96,360.930782
230.203427,101,362.947604
116.383602,62,364.314575
216.288236,97,375.064389
217.200298,96,377.051478
208.382179,93,378.983244
205.516571,98,381.077951
213.256187,95,382.947479
214.514353,95,393.591283
224.040876,100,395.499415
210.418215,93,397.32601
103.03836,57,398.508959
157.52178,76,399.997893
205.199875,93,401.770796
220.531315,98,412.662649
103.201264,58,413.954051
205.254264,101,416.079952
216.906192,95,418.172858
191.777783,92,420.272526
218.726861,95,422.277637
218.110027,96,433.235554
201.58504,95,435.352273
203.52188,90,437.396775
201.101038,91,439.282212
210.997503,99,441.282809
201.56049,90,450.951526
218.857578,98,453.232877
202.175163,94,455.324889
207.026972,93,457.434033
221.262512,97,459.536005
202.229867,96,469.784497
206.143109,98,472.017555
194.497602,94,474.057523
196.702215,96,476.057229
193.481523,90,477.86425
219.64364,97,479.967997
216.359672,94,489.770182
205.763832,92,491.617255
222.545764,98,493.769184
203.405766,93,495.680957
242.469652,121,498.271725
222.614866,97,508.338098
190.069131,85,509.987642
214.178344,96,511.821316
224.760236,101,513.873946
188.225266,89,515.764789
180.046149,88,525.727019
207.356338,102,527.849996
193.547313,94,529.792423
195.89347,96,531.681813
220.182461,105,533.776388
206.906335,102,544.187628
222.722324,101,546.407016
216.979449,98,548.426821
192.434346,94,550.191617
210.762122,100,552.238239
183.906667,90,561.829835
199.435711,95,563.744947
202.740186,99,565.865772
193.753227,95,568.011659
192.175973,91,570.006486
199.154273,94,580.083679
186.092051,90,581.934927
200.285577,101,584.033037
189.314042,90,585.870939
211.547724,99,587.988571
201.593125,93,589.957422
189.496168,91,600.274536
208.723411,105,602.56969
180.727355,87,604.424363
196.892202,96,606.391242
194.777816,94,608.250174
195.161763,93,618.102151
197.037488,93,619.894413
209.631269,99,622.018643
180.169966,89,624.000659
195.705971,95,626.06521
178.138107,86,636.640848
196.404307,95,638.528041
201.803161,99,640.639874
210.662235,104,642.946923
200.184839,98,644.97403
202.694494,101,656.133256
201.06557,98,657.982545
207.065586,103,659.989309
206.410266,104,662.164458
205.170844,102,664.111185
201.484169,100,674.192535
199.019149,97,676.141175
212.358029,104,678.281097
204.763952,100,680.436401
211.077638,101,682.564685
187.773938,92,692.907093
198.586336,93,694.665184
211.259859,101,696.809277
194.077613,93,698.811945
202.225721,96,700.939259
215.728615,101,703.149635
197.236076,97,713.414264
204.530194,99,715.261247
194.483736,94,717.28352
212.796535,105,719.45813
194.281273,93,721.459852
212.231913,103,732.588573
206.384114,99,734.693281
231.929095,101,736.735303
225.922129,105,738.862018
220.553282,105,740.845978
206.444844,96,751.555126
201.257421,97,753.374367
228.211403,99,755.369575
234.699698,106,757.522511
224.435981,97,759.396254
217.924649,99,769.743191
230.536077,105,771.895701
206.656039,100,773.827824
233.128805,99,775.731792
227.915396,109,777.729738
228.549649,99,786.638987
212.745992,96,788.317372
209.837723,94,790.069849
217.587011,95,791.895662
216.508962,97,794.309756
202.652719,94,805.344458
207.105564,99,807.271418
202.618707,91,809.165051
215.137674,94,811.119177
215.119337,101,813.236756
216.606654,97,824.287907
205.675796,92,826.331738
226.821723,99,828.419467
225.437372,100,830.454309
211.673721,91,832.236641
223.343683,96,842.811426
222.801986,97,844.993748
226.765991,97,847.048522
189.178257,92,849.063221
215.329635,92,850.962837
214.066711,94,861.291759
218.572791,95,863.23646
209.437219,91,865.155875
220.475318,94,867.247242
191.972721,86,869.125551
197.200383,86,870.910143
