time/fps,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/critic_loss,train/ent_coef,train/n_updates
937,2190,120.63,183520,195,307.9125174,-0.5693099498748779,0.004641588833612777,-87.82717895507812,8.50295352935791,0.05367646738886833,8675
937,2200,121.1,184460,196,309.44038604,-0.20077461004257202,0.004641588833612777,-87.90540313720703,4.863795280456543,0.05538381263613701,8722
937,2210,121.56,186180,198,312.36716445999997,0.3824284076690674,0.004641588833612777,-87.5083236694336,9.70431137084961,0.053796976804733276,8808
937,2220,121.52,186660,199,312.73753870999997,-1.366269826889038,0.004641588833612777,-92.83929443359375,7.85575532913208,0.0523974634706974,8832
937,2230,120.82,188820,201,309.79124693,-0.1981567144393921,0.004641588833612777,-91.59236145019531,28.119216918945312,0.05215588957071304,8940
937,2240,121.67,189320,201,314.41676333,1.7172982692718506,0.004641588833612777,-83.77642822265625,22.407695770263672,0.0514591708779335,8965
936,2250,121.6,191040,203,315.65367406,1.4137215614318848,0.004641588833612777,-93.46546936035156,8.873992919921875,0.05019817128777504,9051
936,2260,120.44,191580,204,312.81990730999996,0.34136658906936646,0.004641588833612777,-92.04464721679688,6.305299282073975,0.0523671992123127,9078
936,2270,119.25,193220,206,309.68109146,0.16383914649486542,0.004641588833612777,-94.38784790039062,12.881000518798828,0.0480550192296505,9160
936,2280,118.34,194060,207,306.99401703,2.4071812629699707,0.004641588833612777,-89.7643814086914,9.192930221557617,0.054412417113780975,9202
936,2290,118.78,195540,208,310.11435351,-0.6299337148666382,0.004641588833612777,-93.56222534179688,16.25463104248047,0.05049003288149834,9276
935,2300,118.56,196160,209,311.15881177000006,0.8288930654525757,0.004641588833612777,-96.0621109008789,13.751518249511719,0.051907166838645935,9307
935,2310,116.79,197620,211,305.51038013,0.22696149349212646,0.004641588833612777,-92.2962646484375,8.708544731140137,0.06177761033177376,9380
935,2320,115.48,198340,211,302.19319450000006,-0.8417216539382935,0.004641588833612777,-96.21131896972656,16.221887588500977,0.058751363307237625,9416
934,2330,114.89,200100,214,300.76557157999997,0.3429378569126129,0.004641588833612777,-94.59306335449219,15.857470512390137,0.052516110241413116,9504
934,2340,112.58,200400,214,290.13968117,-0.36621665954589844,0.004641588833612777,-91.48906707763672,4.046004295349121,0.05596472695469856,9519
934,2350,111.43,202060,216,284.84260602,1.1048448085784912,0.004641588833612777,-97.63824462890625,6.531858444213867,0.05126004293560982,9602
934,2360,111.45,202980,217,284.34548881999996,0.6414862275123596,0.004641588833612777,-97.56733703613281,9.448921203613281,0.05494627729058266,9648
934,2370,111.95,204220,218,285.14237071,0.9938313961029053,0.004641588833612777,-95.46153259277344,15.38286304473877,0.05275571718811989,9710
934,2380,111.19,205200,219,281.19811738,0.31763532757759094,0.004641588833612777,-93.7059555053711,11.764803886413574,0.0511157363653183,9759
934,2390,110.39,206660,221,277.81845440999996,-0.06479670107364655,0.004641588833612777,-97.02713775634766,12.694000244140625,0.05368637293577194,9832
934,2400,111.12,207240,221,279.75301563,1.4708590507507324,0.004641588833612777,-98.66028594970703,11.87213134765625,0.05482656508684158,9861
933,2410,111.39,209120,223,278.81061329,-1.177770972251892,0.004641588833612777,-96.71949005126953,5.8187408447265625,0.05372409150004387,9955
933,2420,112.55,209840,224,281.66326972999997,1.9544086456298828,0.004641588833612777,-96.29523468017578,12.221433639526367,0.05160868540406227,9991
933,2430,113.03,211180,226,283.01247114,-0.4752790331840515,0.004641588833612777,-100.34722900390625,19.013076782226562,0.061972517520189285,10058
934,2440,113.22,212060,227,284.57441925,0.15843512117862701,0.004641588833612777,-101.53355407714844,14.7946138381958,0.0557561069726944,10102
934,2450,114.49,213780,228,289.94421482,1.1313483715057373,0.004641588833612777,-98.26374053955078,9.733088493347168,0.04877407103776932,10188
934,2460,115.45,214040,229,293.74129722,0.13372644782066345,0.004641588833612777,-100.32573699951172,11.360929489135742,0.049671471118927,10201
934,2470,114.75,216020,231,292.58359892000004,-0.2278662919998169,0.004641588833612777,-100.84799194335938,70.84942626953125,0.06965440511703491,10300
934,2480,114.81,216180,231,294.72497185000003,-1.6791508197784424,0.004641588833612777,-100.83514404296875,18.482147216796875,0.0701715275645256,10308
933,2490,113.61,218280,233,290.70599453999995,-0.5942001938819885,0.004641588833612777,-102.86857604980469,23.79629135131836,0.0608045719563961,10413
933,2500,113.41,218520,234,292.00928494,1.2263011932373047,0.004641588833612777,-97.09725952148438,8.824304580688477,0.05985761433839798,10425
933,2510,114.49,220800,236,298.67145868,0.776201605796814,0.004641588833612777,-101.52152252197266,12.331781387329102,0.061968378722667694,10539
933,2520,115.84,221200,237,304.50783785,-0.16550859808921814,0.004641588833612777,-102.24431610107422,8.260540962219238,0.06371082365512848,10559
933,2530,116.7,223120,239,308.10565551,-0.6179929971694946,0.004641588833612777,-100.50367736816406,18.096603393554688,0.06657461822032928,10655
933,2540,116.38,223480,239,307.20573227000006,-0.4103977382183075,0.004641588833612777,-97.211181640625,24.82683563232422,0.06266732513904572,10673
932,2550,116.24,225200,241,306.74182680999996,-0.3949401080608368,0.004641588833612777,-99.4123306274414,9.544405937194824,0.050002455711364746,10759
932,2560,115.45,225660,241,302.69721058,1.5330924987792969,0.004641588833612777,-103.12613677978516,11.43058967590332,0.049474455416202545,10782
932,2570,116.55,227560,243,306.12021917000004,-1.532270073890686,0.004641588833612777,-101.66426086425781,58.963218688964844,0.06262926757335663,10877
932,2580,117.66,228040,244,310.13918417,0.5936325788497925,0.004641588833612777,-101.54297637939453,25.66004180908203,0.0548144094645977,10901
932,2590,119.94,230200,246,318.79418987,-0.011611253023147583,0.004641588833612777,-106.35791015625,10.394065856933594,0.06076974421739578,11009
932,2600,121.01,230740,247,321.37388642999997,0.7223234176635742,0.004641588833612777,-105.21940612792969,10.580474853515625,0.06530784070491791,11036
932,2610,121.26,232600,249,321.35234414,-0.5582515597343445,0.004641588833612777,-103.32449340820312,13.892858505249023,0.0626550167798996,11129
932,2620,120.45,233180,250,318.47464171999997,0.042979687452316284,0.004641588833612777,-107.6176528930664,40.285179138183594,0.060170728713274,11158
932,2630,119.84,234940,251,315.35328623000004,3.0916781425476074,0.004641588833612777,-106.19284057617188,12.37661361694336,0.06936858594417572,11246
932,2640,119.59,235240,252,314.48449879000003,1.4865741729736328,0.004641588833612777,-107.59693908691406,21.52743911743164,0.07882493734359741,11261
932,2650,119.51,237280,254,315.14342879000003,0.07864105701446533,0.004641588833612777,-104.21707916259766,7.944793701171875,0.0596555657684803,11363
932,2660,120.29,237760,254,320.6545828999999,-0.4096381664276123,0.004641588833612777,-106.99180603027344,28.51253890991211,0.060897912830114365,11387
932,2670,120.35,239660,257,321.31506861,0.1876722276210785,0.004641588833612777,-111.0077896118164,12.033945083618164,0.07594398409128189,11482
932,2680,120.79,240320,257,321.90534300999997,-0.40478718280792236,0.004641588833612777,-107.68916320800781,9.84986686706543,0.07012725621461868,11515
932,2690,120.35,242120,259,319.3787508,1.426594853401184,0.004641588833612777,-112.08633422851562,12.507293701171875,0.06624574214220047,11605
932,2700,119.04,242540,260,313.34534276,1.9987521171569824,0.004641588833612777,-110.79045104980469,25.297595977783203,0.06669048964977264,11626
932,2710,118.61,244480,262,310.69262896000004,1.2471121549606323,0.004641588833612777,-110.09754943847656,44.43534851074219,0.07248088717460632,11723
932,2720,118.06,244860,262,307.3931025,0.4875381588935852,0.004641588833612777,-111.17000579833984,31.446067810058594,0.07617264986038208,11742
932,2730,118.03,246780,264,307.64610643000003,-0.2512977719306946,0.004641588833612777,-108.09455108642578,19.00743293762207,0.07843340933322906,11838
932,2740,119.17,247260,265,311.85846118999996,-0.42900383472442627,0.004641588833612777,-112.43061828613281,15.244837760925293,0.07250619679689407,11862
932,2750,118.7,248780,266,309.26181647,0.21939274668693542,0.004641588833612777,-107.52039337158203,19.06071662902832,0.08235791325569153,11938
932,2760,116.14,249320,267,297.77654657,-1.2181413173675537,0.004641588833612777,-112.06013488769531,72.45710754394531,0.08539649844169617,11965
931,2770,115.41,250900,269,294.0627415000001,-0.5044880509376526,0.004641588833612777,-115.14326477050781,12.352436065673828,0.08277776837348938,12044
931,2780,114.24,251360,269,289.79156634000003,-0.9781229496002197,0.004641588833612777,-106.87883758544922,27.671161651611328,0.0803760290145874,12067
931,2790,113.61,253220,271,288.56699043000003,0.3164265751838684,0.004641588833612777,-109.73527526855469,66.82403564453125,0.07999736070632935,12160
931,2800,113.96,253640,272,291.57934071,-0.5438752174377441,0.004641588833612777,-113.12939453125,18.506181716918945,0.08319643139839172,12181
930,2810,113.87,255680,274,292.74721988,0.9548051953315735,0.004641588833612777,-118.53948211669922,33.97612762451172,0.07169893383979797,12283
930,2820,114.13,256140,275,294.49054516999996,0.10314692556858063,0.004641588833612777,-107.0398941040039,21.813634872436523,0.07234983146190643,12306
931,2830,113.48,258000,277,293.67599753999997,-0.05575290322303772,0.004641588833612777,-114.39466857910156,27.348388671875,0.08178859204053879,12399
931,2840,113.35,258520,277,294.17675414999997,-2.0088775157928467,0.004641588833612777,-118.56644439697266,34.472999572753906,0.08004219830036163,12425
931,2850,114.28,260580,279,300.51653859,1.379477620124817,0.004641588833612777,-114.925537109375,15.149885177612305,0.06769628822803497,12528
931,2860,117.75,261120,280,316.85621094,0.19092991948127747,0.004641588833612777,-118.88217163085938,12.194958686828613,0.07163736969232559,12555
931,2870,117.72,262940,282,319.64893804999997,-0.26239386200904846,0.004641588833612777,-114.35595703125,13.166496276855469,0.07387338578701019,12646
931,2880,118.8,263620,283,327.07604680000003,-0.6776700019836426,0.004641588833612777,-115.6733169555664,11.756964683532715,0.07054894417524338,12680
931,2890,119.58,265520,285,329.65938324,-0.6290186643600464,0.004641588833612777,-120.61671447753906,9.388252258300781,0.07568880170583725,12775
931,2900,121.23,266220,285,336.07712591,0.408738911151886,0.004641588833612777,-111.695068359375,15.807588577270508,0.07614564895629883,12810
931,2910,121.57,267960,287,337.8564516600001,-2.13204288482666,0.004641588833612777,-120.96871948242188,11.582263946533203,0.07369756698608398,12897
930,2920,121.97,268760,288,340.51276007,-0.13415314257144928,0.004641588833612777,-117.88058471679688,39.225955963134766,0.07009377330541611,12937
931,2930,123.43,270600,290,346.14612264000004,0.24727657437324524,0.004641588833612777,-118.3871078491211,19.286293029785156,0.06850746273994446,13029
931,2940,124.55,271140,290,350.06456430000003,-0.24701885879039764,0.004641588833612777,-121.16434478759766,13.21135139465332,0.06879755109548569,13056
932,2950,124.47,272900,292,348.18132410000004,-0.7646335363388062,0.004641588833612777,-121.78707122802734,11.226861000061035,0.06565940380096436,13144
933,2960,123.84,273620,293,344.13176129000004,1.4021878242492676,0.004641588833612777,-123.67670440673828,16.8160343170166,0.059079866856336594,13180
933,2970,124.75,275260,294,346.24666970000004,-0.5693931579589844,0.004641588833612777,-122.1568603515625,15.364887237548828,0.06893467158079147,13262
933,2980,125.64,276360,295,348.2929853,0.24241402745246887,0.004641588833612777,-119.4741439819336,9.822166442871094,0.0635368824005127,13317
934,2990,125.88,277860,297,350.12346082000005,0.7661001682281494,0.004641588833612777,-118.09107971191406,16.123987197875977,0.06548908352851868,13392
934,3000,125.5,278860,298,347.7965327900001,1.3431802988052368,0.004641588833612777,-121.955322265625,32.423423767089844,0.06550370156764984,13442
935,3010,125.83,280640,300,348.42330525,0.20268797874450684,0.004641588833612777,-121.04893493652344,32.48529052734375,0.06325636059045792,13531
934,3020,126.2,281660,301,350.38528985,0.9483171105384827,0.004641588833612777,-125.53424072265625,27.346454620361328,0.07081031054258347,13582
935,3030,127.05,283220,302,354.0945007799999,2.1456661224365234,0.004641588833612777,-123.97081756591797,15.39738655090332,0.06653468310832977,13660
935,3040,127.73,284260,303,356.1387597800001,0.6092171669006348,0.004641588833612777,-125.24172973632812,17.611074447631836,0.07395248860120773,13712
935,3050,129.71,285980,305,364.43552352,-0.17770004272460938,0.004641588833612777,-124.69688415527344,87.68653106689453,0.06663110107183456,13798
936,3060,131.72,287300,306,372.08989242,-0.9093964695930481,0.004641588833612777,-126.19012451171875,17.1024169921875,0.07528117299079895,13864
936,3070,132.05,288120,307,373.07071551999996,0.11691847443580627,0.004641588833612777,-127.06417846679688,89.31813049316406,0.06691960990428925,13905
937,3080,133.09,290700,310,377.9112511199999,0.30351006984710693,0.004641588833612777,-127.02176666259766,29.06460952758789,0.06186613813042641,14034
938,3090,136.06,291500,310,390.9553186399999,3.8342325687408447,0.004641588833612777,-125.34600067138672,49.29120635986328,0.06241422891616821,14074
939,3100,139.76,293800,312,408.0593812800001,-0.6248842477798462,0.004641588833612777,-127.61027526855469,24.722305297851562,0.0729769691824913,14189
940,3110,144.94,295060,313,430.34271107999996,0.6064797639846802,0.004641588833612777,-130.47023010253906,12.696764945983887,0.0695163905620575,14252
942,3120,147.84,297140,315,442.54821961999994,-0.37638378143310547,0.004641588833612777,-127.09210205078125,17.17107391357422,0.061686668545007706,14356
943,3130,150.79,298380,316,455.35466840000004,-0.7197936773300171,0.004641588833612777,-133.5469970703125,19.339113235473633,0.060836311429739,14418
943,3140,148.93,299000,316,450.07580175000004,3.0560097694396973,0.004641588833612777,-128.47293090820312,27.901012420654297,0.06209208816289902,14449
945,3150,150.15,301280,318,453.9663967700001,-1.0110052824020386,0.004641588833612777,-129.243896484375,17.257648468017578,0.07822844386100769,14563
945,3160,154.06,303040,320,471.38393677000016,-0.8734502792358398,0.004641588833612777,-128.87057495117188,11.769332885742188,0.07350298017263412,14651
946,3170,159.34,304280,321,492.69251554999994,1.1966540813446045,0.004641588833612777,-128.2389678955078,42.697853088378906,0.07245221734046936,14713
947,3180,162.36,306240,323,504.14017502999997,-0.6669696569442749,0.004641588833612777,-132.9479217529297,34.930999755859375,0.07032176107168198,14811
948,3190,163.62,307580,324,508.53189971,1.2236820459365845,0.004641588833612777,-131.6820068359375,31.630128860473633,0.07402732223272324,14878
950,3200,159.37,309240,325,489.86135661000003,-0.4804973602294922,0.004641588833612777,-132.08848571777344,9.91481876373291,0.07807280868291855,14961
950,3210,157.66,310640,326,482.86668638000003,-0.19104427099227905,0.004641588833612777,-130.5975341796875,16.508686065673828,0.07140173017978668,15031
951,3220,158.81,312500,328,486.18526141,0.29771316051483154,0.004641588833612777,-136.02410888671875,54.87299346923828,0.08228790760040283,15124
952,3230,157.48,313660,329,477.87368555000006,0.5611534118652344,0.004641588833612777,-133.828369140625,37.9833869934082,0.074754498898983,15182
953,3240,160.84,315440,330,487.28962777999993,-0.08106088638305664,0.004641588833612777,-134.81622314453125,148.57540893554688,0.08178964257240295,15271
954,3250,160.41,316960,332,484.14743468,0.372987300157547,0.004641588833612777,-134.134521484375,16.706642150878906,0.0788087397813797,15347
954,3260,155.44,318320,333,461.23205039,-0.6948225498199463,0.004641588833612777,-129.15133666992188,150.4753875732422,0.08656364679336548,15415
955,3270,152.45,319920,334,447.29948267,0.7574681043624878,0.004641588833612777,-135.48040771484375,21.399002075195312,0.07702072709798813,15495
956,3280,150.07,321680,336,435.95380649000003,-1.2209762334823608,0.004641588833612777,-130.0416259765625,58.011817932128906,0.0791328027844429,15583
957,3290,149.96,323000,337,434.80904410999995,-1.4359921216964722,0.004641588833612777,-136.3194580078125,33.91810989379883,0.07486382871866226,15649
958,3300,154.17,324980,339,451.83745371000003,0.7301657199859619,0.004641588833612777,-139.38522338867188,21.37520980834961,0.07596109807491302,15748
958,3310,154.91,326060,340,452.48803917,-1.3410724401474,0.004641588833612777,-139.2261505126953,57.63716125488281,0.08551230281591415,15802
959,3320,151.88,327540,341,439.3906952499999,-0.6091890335083008,0.004641588833612777,-130.57473754882812,126.57787322998047,0.09346562623977661,15876
960,3330,149.15,328800,342,428.44119892000003,0.26574334502220154,0.004641588833612777,-139.37161254882812,15.028985977172852,0.08422864228487015,15939
960,3340,148.15,330540,344,425.60399583000003,-0.49722230434417725,0.004641588833612777,-140.349365234375,21.11734390258789,0.08171888440847397,16026
961,3350,148.28,331960,345,426.18913420999996,0.38477352261543274,0.004641588833612777,-134.82656860351562,36.24598693847656,0.0977584645152092,16097
961,3360,150.43,333380,346,437.2859429300001,-0.4379367530345917,0.004641588833612777,-135.8993682861328,47.15472412109375,0.08300664275884628,16168
961,3370,148.82,334700,347,431.72363920000004,0.2304052710533142,0.004641588833612777,-134.3731689453125,35.05844497680664,0.08332426846027374,16234
962,3380,147.61,336060,349,427.25913188999994,0.8580342531204224,0.004641588833612777,-138.83584594726562,108.04491424560547,0.08293461799621582,16302
963,3390,143.33,337100,349,408.91619016000004,0.7066633701324463,0.004641588833612777,-133.64019775390625,34.267822265625,0.09477021545171738,16354
964,3400,140.88,339000,351,396.87365064,0.8493116497993469,0.004641588833612777,-132.7178955078125,28.0579776763916,0.08509767055511475,16449
964,3410,139.17,340060,352,389.3630899800001,0.12002554535865784,0.004641588833612777,-135.6886749267578,22.542062759399414,0.0891050174832344,16502
965,3420,139.48,341920,354,389.33023836999996,-1.1983318328857422,0.004641588833612777,-139.21835327148438,17.452281951904297,0.08761909604072571,16595
966,3430,141.24,342800,354,395.1718623499999,0.24226130545139313,0.004641588833612777,-143.62681579589844,20.23273468017578,0.08156328648328781,16639
966,3440,141.53,344680,356,394.62594835000004,-0.16558483242988586,0.004641588833612777,-136.06259155273438,16.639442443847656,0.07865625619888306,16733
967,3450,140.16,345360,357,389.0064115699999,0.2555640935897827,0.004641588833612777,-144.31747436523438,88.22407531738281,0.0894048735499382,16767
968,3460,137.94,347460,358,378.36011030000014,-0.3745567202568054,0.004641588833612777,-139.63677978515625,21.052961349487305,0.08388714492321014,16872
969,3470,138.51,348340,359,378.278222,0.010612785816192627,0.004641588833612777,-140.0052490234375,44.34397888183594,0.08391782641410828,16916
970,3480,138.05,350500,360,375.06731011000005,0.47835350036621094,0.004641588833612777,-138.3209228515625,16.394243240356445,0.08616726845502853,17024
971,3490,141.63,351680,361,388.34508476,-0.4060080945491791,0.004641588833612777,-139.18246459960938,34.99148941040039,0.0804128497838974,17083
972,3500,144.33,353140,363,399.935113,-0.38692355155944824,0.004641588833612777,-141.2770538330078,17.00741958618164,0.09070898592472076,17156
972,3510,141.46,353940,363,390.45795087,-0.6013939380645752,0.004641588833612777,-145.14505004882812,18.096860885620117,0.08405439555644989,17196
973,3520,140.25,356000,365,387.93871233,0.2611306309700012,0.004641588833612777,-140.75869750976562,55.032901763916016,0.09421521425247192,17299
974,3530,139.83,356480,365,388.06854749000007,-1.0808758735656738,0.004641588833612777,-139.57301330566406,17.767494201660156,0.08860469609498978,17323
975,3540,137.02,357840,366,379.45967605000004,0.1181282103061676,0.004641588833612777,-142.04270935058594,18.72461700439453,0.0855187475681305,17391
976,3550,137.47,359240,368,382.27111781000013,-0.8056132793426514,0.004641588833612777,-144.84796142578125,12.041834831237793,0.07568900287151337,17461
976,3560,138.09,360520,369,385.11493391,0.7913674116134644,0.004641588833612777,-145.84237670898438,30.374771118164062,0.08860689401626587,17525
977,3570,137.27,361920,370,384.11077035,-0.3328826427459717,0.004641588833612777,-149.18902587890625,14.352151870727539,0.08301737159490585,17595
978,3580,136.7,363260,371,383.8835570600001,0.4538007378578186,0.004641588833612777,-140.44219970703125,15.886722564697266,0.08460906147956848,17662
978,3590,132.46,364540,372,369.33562061000003,2.254769802093506,0.004641588833612777,-144.81968688964844,48.564613342285156,0.08228268474340439,17726
979,3600,128.99,365760,373,355.19332323000003,1.118125081062317,0.004641588833612777,-151.6304931640625,63.06578063964844,0.0846400111913681,17787
981,3610,130.69,367160,374,361.14223186000004,0.6810611486434937,0.004641588833612777,-139.36892700195312,52.531394958496094,0.08278660476207733,17857
982,3620,131.25,368600,375,361.18295775,-1.3973525762557983,0.004641588833612777,-142.41429138183594,26.952953338623047,0.07905223220586777,17929
983,3630,130.88,369940,376,358.76190355,0.7581669092178345,0.004641588833612777,-146.206787109375,28.093610763549805,0.0732290968298912,17996
984,3640,132.14,371160,377,363.42097267,0.7806876301765442,0.004641588833612777,-149.03013610839844,36.014930725097656,0.0850815400481224,18057
985,3650,132.05,372700,378,362.16257462999994,-0.06653210520744324,0.004641588833612777,-147.53826904296875,16.761795043945312,0.08280881494283676,18134
985,3660,130.05,373340,378,353.67926678000003,-0.5048425197601318,0.004641588833612777,-140.65982055664062,12.23454475402832,0.08306736499071121,18166
987,3670,130.53,375640,380,355.6533893800001,-0.6974365711212158,0.004641588833612777,-147.3116455078125,20.01728630065918,0.0893121138215065,18281
988,3680,132.23,376660,381,361.78941733999994,-1.2958564758300781,0.004641588833612777,-151.4501190185547,14.097997665405273,0.080764040350914,18332
989,3690,131.63,377920,382,359.6557797700001,0.49084335565567017,0.004641588833612777,-141.92201232910156,13.364237785339355,0.07817484438419342,18395
990,3700,131.95,379360,383,360.83252684000007,0.552573561668396,0.004641588833612777,-140.58209228515625,45.6634521484375,0.07631651312112808,18467
991,3710,132.56,380680,383,363.44543657,1.7235422134399414,0.004641588833612777,-149.02406311035156,14.55282211303711,0.0891321450471878,18533
992,3720,131.36,382360,385,359.55710244999995,-1.266983985900879,0.004641588833612777,-145.155517578125,30.48166275024414,0.07443900406360626,18617
994,3730,132.4,383860,386,363.26538677,-0.021572567522525787,0.004641588833612777,-147.86273193359375,22.80986785888672,0.08350827544927597,18692
995,3740,137.55,385180,387,383.09415128000006,-0.42608171701431274,0.004641588833612777,-151.32473754882812,23.79183578491211,0.09207651019096375,18758
996,3750,137.01,386500,387,382.28974629,-0.3598034679889679,0.004641588833612777,-146.55459594726562,30.569503784179688,0.07824239879846573,18824
997,3760,140.48,388100,388,397.2993935200001,-0.7724853157997131,0.004641588833612777,-151.6309814453125,34.143836975097656,0.08620750159025192,18904
998,3770,140.56,389280,389,398.29724039000007,-0.14447355270385742,0.004641588833612777,-150.62509155273438,25.690885543823242,0.08007875084877014,18963
999,3780,142.78,390920,390,403.05425426,-0.18159979581832886,0.004641588833612777,-145.78627014160156,15.42984390258789,0.08080687373876572,19045
1000,3790,144.16,392040,391,408.86082502000005,-1.05750572681427,0.004641588833612777,-146.62159729003906,23.20203971862793,0.08871395885944366,19101
1002,3800,145.78,394000,393,417.4470655499999,-1.6188949346542358,0.004641588833612777,-143.2459259033203,50.1113395690918,0.08828064799308777,19199
1003,3810,146.98,394860,393,424.95621747000007,-0.9407445192337036,0.004641588833612777,-149.71075439453125,50.894569396972656,0.07877668738365173,19242
1004,3820,147.61,396980,395,428.40046981,-0.77287757396698,0.004641588833612777,-149.92947387695312,13.968088150024414,0.08565490692853928,19348
1005,3830,149.04,397960,395,437.96107943000004,0.3591984510421753,0.004641588833612777,-153.51336669921875,20.046607971191406,0.09071288257837296,19397
1006,3840,145.22,399700,397,424.75290837,0.43638554215431213,0.004641588833612777,-146.99334716796875,21.053871154785156,0.08282771706581116,19484
1006,3850,145.54,401120,398,426.76248521,0.820837140083313,0.004641588833612777,-152.80804443359375,27.347471237182617,0.09497616440057755,19555
1007,3860,144.48,402580,399,423.64683226,-0.16708680987358093,0.004641588833612777,-150.8257598876953,19.313161849975586,0.09501609206199646,19628
1008,3870,146.62,404120,400,435.69623694,-0.1528264731168747,0.004641588833612777,-154.75387573242188,19.269367218017578,0.08998094499111176,19705
1008,3880,145.42,405420,401,437.16172304999986,0.174471914768219,0.004641588833612777,-144.10061645507812,24.613483428955078,0.09122888743877411,19770
1009,3890,146.24,406840,403,441.0441793899999,-0.7221014499664307,0.004641588833612777,-151.17950439453125,282.7213439941406,0.08592889457941055,19841
1010,3900,146.11,408540,404,441.3836852899999,1.9092769622802734,0.004641588833612777,-147.832275390625,24.981216430664062,0.09203939884901047,19926
1010,3910,146.73,409820,405,444.97861823000005,1.302372932434082,0.004641588833612777,-151.32858276367188,21.060916900634766,0.09338561445474625,19990
1011,3920,149.07,411620,406,457.37915769,1.3556727170944214,0.004641588833612777,-149.0297393798828,28.8333797454834,0.08653826266527176,20080
1012,3930,148.81,413640,408,454.87011755,0.05779438465833664,0.004641588833612777,-148.03134155273438,20.5382080078125,0.09638457000255585,20181
1013,3940,151.44,415040,409,465.99855468999993,-0.3763692378997803,0.004641588833612777,-145.82321166992188,84.94035339355469,0.0870700553059578,20251
1014,3950,155.02,417140,410,481.3859137,1.2919957637786865,0.004641588833612777,-154.82745361328125,23.506454467773438,0.08676125109195709,20356
1016,3960,164.42,419000,412,506.66661480000005,-0.03426924720406532,0.004641588833612777,-150.28866577148438,10.54849910736084,0.09385945647954941,20449
1016,3970,163.85,420220,413,500.85421693999996,0.9800376892089844,0.004641588833612777,-152.9661102294922,15.232056617736816,0.08351928740739822,20510
1017,3980,162.73,421680,414,496.01431149999996,-1.3054306507110596,0.004641588833612777,-148.05441284179688,38.13729476928711,0.09655601531267166,20583
1018,3990,164.19,423520,415,499.34353221999993,0.4405449628829956,0.004641588833612777,-148.7282257080078,22.638761520385742,0.08485499769449234,20675
1019,4000,165.78,425220,416,504.01265186999996,-1.457292914390564,0.004641588833612777,-159.9501495361328,99.5641098022461,0.0922263041138649,20760
1021,4010,167.59,427140,418,506.41181136,0.05917665362358093,0.004641588833612777,-152.29647827148438,21.20461082458496,0.08007483929395676,20856
1022,4020,168.82,428340,419,508.5942197600001,1.5879662036895752,0.004641588833612777,-151.46084594726562,29.16813850402832,0.09198056161403656,20916
1022,4030,164.98,429360,419,492.75784796,0.39859145879745483,0.004641588833612777,-158.3655548095703,12.85567855834961,0.0943443775177002,20967
1023,4040,159.34,430580,420,472.5090734599999,-0.8410614132881165,0.004641588833612777,-151.35317993164062,46.991973876953125,0.09738143533468246,21028
1024,4050,158.32,432560,422,469.5208364100001,0.5444128513336182,0.004641588833612777,-155.58010864257812,171.28843688964844,0.08894962817430496,21127
1025,4060,151.11,433540,422,454.07111921999996,-0.7766224145889282,0.004641588833612777,-150.6881103515625,53.312232971191406,0.08273264765739441,21176
1026,4070,150.47,435740,424,453.68474006,0.7515896558761597,0.004641588833612777,-158.75570678710938,17.55304718017578,0.07923664152622223,21286
1027,4080,151.7,436560,425,459.9201207199999,-0.3292595148086548,0.004641588833612777,-160.9296417236328,67.59480285644531,0.08226262032985687,21327
1028,4090,151.1,438920,426,460.33622991,0.8267956376075745,0.004641588833612777,-150.43942260742188,61.67857360839844,0.07816869765520096,21445
1028,4100,150.14,439540,427,457.8575418100001,-1.3132438659667969,0.004641588833612777,-155.60585021972656,22.772125244140625,0.08840470016002655,21476
1029,4110,147.8,442020,429,452.78132131999996,-0.2494896650314331,0.004641588833612777,-164.65780639648438,16.120716094970703,0.08632444590330124,21600
1030,4120,146.62,442680,429,451.30012929000003,-0.2902602255344391,0.004641588833612777,-150.63754272460938,77.48810577392578,0.08366802334785461,21633
1030,4130,150.04,445020,431,466.57398546999997,-0.14024344086647034,0.004641588833612777,-156.2718505859375,20.684051513671875,0.08139189332723618,21750
1031,4140,153.74,445540,432,479.45431542000006,-1.487522006034851,0.004641588833612777,-156.8818359375,17.473819732666016,0.07672018557786942,21776
1032,4150,153.23,448040,434,477.41953413000005,0.02099914848804474,0.004641588833612777,-152.21347045898438,62.92387771606445,0.08232241868972778,21901
1032,4160,153.26,448700,434,477.8343991600001,0.7483670711517334,0.004641588833612777,-161.25222778320312,41.822059631347656,0.08117581158876419,21934
1033,4170,152.27,450780,435,472.79890174999986,0.7827910780906677,0.004641588833612777,-158.9241943359375,46.70660400390625,0.07728511840105057,22038
1034,4180,152.11,451980,436,472.0273802,-0.386883407831192,0.004641588833612777,-152.7276153564453,10.270841598510742,0.08255528658628464,22098
1036,4190,153.01,453920,438,475.29736543000007,0.7954199314117432,0.004641588833612777,-160.77423095703125,23.980209350585938,0.07455886155366898,22195
1036,4200,153.51,455080,438,478.40334707,-0.8086915016174316,0.004641588833612777,-155.7102508544922,11.843363761901855,0.08578100800514221,22253
