#{"t_start": 1692134510.2051058, "env_id": "CustomHopper-target-v0"}
r,l,t
15.818906,17,0.732113
16.635483,16,1.921878
19.081944,19,3.100598
11.259683,14,3.468168
12.909364,20,4.689091
9.543456,14,5.299794
8.501846,17,6.368028
9.000748,16,7.846807
42.556122,35,9.266861
9.197085,17,10.341282
6.422477,9,10.973433
37.940728,43,13.487464
10.762171,21,14.509267
11.952483,15,15.26593
32.769429,34,16.51369
76.99113,45,18.751958
119.817521,61,21.722013
8.911836,18,22.954881
80.407633,54,25.897631
100.881938,83,29.848887
37.652672,31,31.138156
63.302156,80,34.274034
99.161567,58,36.318202
48.881976,29,37.267854
69.514406,41,38.653847
44.758099,27,39.695056
57.622684,34,40.758683
51.627667,31,41.857394
143.659515,74,44.313717
202.865629,90,51.071443
188.427559,90,56.323416
215.44155,104,62.054617
182.481001,84,66.944119
179.460668,85,71.408472
166.963483,83,75.790903
179.780733,82,80.614628
188.500878,87,85.346334
203.300159,93,90.96919
200.89555,90,96.203888
227.8784,103,102.390699
190.922333,86,108.257984
184.276423,84,113.461339
178.397695,84,118.073426
181.098306,84,123.156322
198.820464,88,128.18596
216.113079,93,134.051358
198.706139,88,139.311211
203.18759,92,145.475139
230.879208,95,153.243531
209.812421,93,161.465414
238.370493,100,170.080029
213.240119,90,177.733151
264.82553,104,185.399544
256.146182,104,193.291142
322.581336,117,203.187136
289.521653,118,214.05865
301.443787,119,224.650624
221.659907,98,233.240474
319.555739,131,242.424684
353.383456,146,252.517223
314.923848,124,262.856742
321.212773,124,271.974794
300.231312,122,282.537855
290.818647,122,292.159811
296.404321,121,301.393508
326.116973,123,309.813096
282.708837,114,317.392792
300.726856,115,325.644233
