#{"t_start": 1692134509.8585947, "env_id": "CustomHopper-target-v0"}
r,l,t
36.7284,31,2.232468
9.938128,19,3.073182
9.747228,11,3.746526
10.374602,14,4.148169
31.335341,29,6.154977
15.049373,18,7.370462
10.425536,25,8.72894
12.021665,20,9.597033
14.548977,23,10.755748
9.356202,18,12.030692
22.75461,21,13.399062
26.371535,39,15.274871
9.269725,27,16.424966
14.468665,14,16.895663
8.505215,10,17.320399
20.775834,49,19.657748
19.1825,46,22.081668
110.507333,65,25.637875
5.915162,33,27.713694
184.665196,180,35.204865
147.899752,75,37.634109
125.354388,69,40.076077
64.581176,38,41.367601
119.52131,64,43.47451
224.550531,126,51.437694
186.834313,85,56.195295
199.436892,90,61.329159
190.055604,85,66.229189
189.395865,86,70.702518
180.724659,86,75.570196
182.185392,86,80.430841
187.463007,86,85.104964
184.039684,89,90.236145
200.162114,92,95.502826
178.22762,85,101.066037
182.437469,85,106.885766
190.591351,87,112.098423
184.780212,86,117.202422
189.856633,87,121.875222
212.388875,100,127.953172
221.904106,93,133.833933
185.61618,87,138.546181
192.00905,87,144.235524
258.100214,102,152.679706
249.298705,100,161.24445
312.4226,119,171.358644
243.817467,98,179.68244
233.322722,96,187.170884
319.733193,120,196.811419
283.864938,116,206.362729
297.974146,114,217.032942
245.536593,108,226.042774
306.505754,126,236.387214
320.518014,128,245.689616
296.237548,132,256.030249
299.286497,125,264.728217
298.715952,120,273.959053
317.107867,121,285.225193
304.724721,122,294.658014
334.685514,127,303.2307
316.516752,124,312.167608
298.801937,115,319.775314
289.134816,114,328.085655
