#{"t_start": 1692134509.6093712, "env_id": "CustomHopper-target-v0"}
r,l,t
45.418949,35,2.550223
16.061303,18,3.711318
7.180976,9,4.010818
14.978116,15,4.42873
17.443599,19,5.839676
12.45468,16,6.899644
8.488629,17,7.723419
9.017227,12,8.905291
68.979565,43,10.921185
44.236158,34,13.101777
11.84202,17,14.055493
8.021519,12,14.590448
78.022977,65,17.481878
11.369265,15,18.082468
10.6218,23,19.025277
16.864585,25,20.343252
11.409396,27,21.760572
35.411796,56,24.813157
4.99448,23,26.426225
11.22994,28,27.582502
42.158738,33,29.333869
7.092483,29,30.757637
150.724132,126,35.529757
77.157679,50,37.206734
121.196687,92,40.375574
112.787391,68,42.762833
51.751351,31,43.722167
47.047665,28,44.633036
192.615664,96,51.648618
207.11128,111,58.052311
193.120644,87,62.692956
182.825239,88,67.638147
185.875167,84,72.505417
178.885177,82,76.864136
174.970061,82,81.277665
194.127925,91,86.510065
189.83384,88,91.617525
199.579088,94,96.906842
205.081306,95,102.984549
188.835447,86,108.851588
184.469193,84,114.055156
177.739902,84,118.666175
185.909008,84,123.750101
201.006827,91,129.237578
225.133892,100,135.2528
194.798993,87,140.039582
199.004513,88,146.158718
254.361043,101,154.821527
252.18621,101,163.076422
192.440319,93,171.53488
265.276132,106,180.000674
231.247909,99,187.541117
323.908309,115,197.098088
266.233697,111,206.56324
285.761395,106,215.701644
246.305236,110,225.360973
308.562451,119,235.352718
319.127263,128,244.5361
292.468608,116,253.043053
319.233719,123,262.730495
322.626103,123,271.896609
302.707402,126,283.085257
285.762423,119,292.659938
312.412763,123,301.33845
316.073704,120,309.750746
302.964906,117,317.936034
326.120138,120,326.254175
