#{"t_start": 1692134509.754064, "env_id": "CustomHopper-target-v0"}
r,l,t
14.283028,15,1.148761
9.222597,14,1.745286
8.99184,12,3.057068
7.162988,15,3.610666
24.986197,28,5.113833
15.912208,25,6.329965
26.76793,26,8.324646
26.075743,23,9.276521
4.945465,18,10.306205
11.278494,38,12.90247
82.08738,49,15.310128
14.521211,46,16.998558
8.588513,14,17.886278
31.459271,54,20.226562
22.199368,23,21.247595
140.503137,169,30.319896
66.115788,39,31.969721
55.548761,58,34.349188
61.922563,37,35.708267
98.777573,59,37.657268
86.481128,48,39.148876
147.881312,122,43.496212
46.984474,28,44.23921
69.195137,39,46.050233
126.739299,67,51.578045
196.355229,93,56.856636
123.071249,73,61.339971
215.060667,97,66.397933
182.860177,88,71.331226
185.425957,84,76.13484
188.62534,85,80.589664
186.481409,86,85.715786
188.17609,91,90.856734
198.072858,88,96.058764
203.316488,89,101.248678
171.512608,86,107.509056
190.39365,86,112.724969
185.877667,85,117.375279
189.41307,87,122.465291
235.231052,103,128.590323
227.911959,98,134.533159
202.958778,91,139.832475
210.577967,91,145.991875
197.820113,89,153.661286
216.492369,94,161.383903
311.304287,121,172.137305
215.973554,93,179.771546
278.670802,107,188.033279
314.924516,124,197.81935
325.91651,121,208.267853
188.144512,92,216.412822
257.965464,107,226.080447
300.200643,124,235.875978
289.702117,125,245.074944
303.390496,124,253.675401
331.583538,132,264.112397
325.24196,130,274.062243
327.687005,125,285.393069
321.855834,125,294.854411
346.488915,125,303.934894
321.394969,121,312.301288
308.493878,119,320.526636
298.886905,116,328.829315
