#{"t_start": 1692134155.392555, "env_id": "CustomHopper-source-v0"}
r,l,t
11.051421,27,5.392036
10.627869,20,6.81833
6.822399,12,7.41761
18.791591,20,8.847052
88.990316,51,13.071739
29.203677,44,16.969465
43.673866,34,19.090666
10.233254,32,22.114463
8.695587,35,26.972858
11.603147,17,29.002797
8.503941,29,31.486655
9.401849,27,34.400991
38.652,45,39.362035
38.349872,55,42.551511
86.198609,68,46.357066
32.925806,35,48.36855
66.213589,39,49.864082
65.885064,37,51.644914
120.399165,104,56.373144
16.441574,40,57.927958
56.722689,33,58.995334
101.311224,65,61.21701
142.759959,68,63.474161
171.953189,113,69.727558
80.663391,44,72.347604
190.743794,82,77.394316
194.438793,85,83.90083
184.207169,87,89.86124
180.470215,85,96.292699
184.213905,85,101.928013
190.321672,87,107.423097
176.626997,85,111.910872
188.154709,82,116.917971
176.557925,83,121.42982
181.519172,83,125.939577
179.89905,83,132.111397
179.788419,82,136.623347
195.806894,85,141.419665
184.553379,82,146.257647
189.437419,83,151.847341
180.484563,82,156.947013
187.341335,87,162.448791
183.579575,83,167.350678
196.691635,85,172.624946
190.649689,84,178.484738
185.385607,83,183.360801
190.279218,86,188.713205
207.817064,89,195.518775
199.856741,87,200.740725
184.854619,87,206.489053
180.487421,87,212.428358
198.85373,87,217.541349
192.571075,85,223.603551
197.503756,86,229.33852
203.20017,87,234.985047
213.684478,91,241.423644
192.173447,90,247.640515
196.285209,88,253.46167
221.032094,100,261.554666
199.289457,86,268.163029
212.616432,94,274.838129
221.019193,94,282.443808
210.947161,91,289.342019
195.275677,92,296.11834
213.604828,101,304.132193
196.930928,94,310.754372
256.148964,120,320.32863
223.754638,103,328.940361
230.660309,102,337.365109
