#{"t_start": 1692134155.3024266, "env_id": "CustomHopper-source-v0"}
r,l,t
14.643616,20,5.199227
16.892522,24,6.86095
74.574184,77,12.988918
22.738344,24,15.017326
10.200941,12,15.728237
77.702857,46,19.092994
74.037514,66,26.004738
17.033649,21,28.067707
8.612242,18,30.082454
9.868486,21,31.724336
33.288927,27,35.598485
6.587335,9,37.335552
14.275159,17,38.622101
63.686584,89,44.257299
6.276053,33,45.827131
97.268931,52,48.537253
13.766073,37,50.288209
64.844358,39,52.10569
61.121477,49,54.300753
59.356789,49,56.165684
48.491854,75,59.102592
177.042016,148,64.196176
103.16579,98,70.217991
133.494495,64,73.741785
183.55552,89,79.66483
199.245581,86,85.627563
199.544448,88,91.990184
198.652073,86,98.484683
185.36988,83,103.952871
171.312905,82,108.683347
182.845472,83,113.573294
184.657227,83,118.176863
190.701135,84,122.720289
179.523595,81,127.180784
177.263123,86,133.388187
186.964602,82,137.925966
179.776952,81,142.647723
168.939363,82,148.180216
181.806672,85,153.22502
187.330466,83,158.322107
185.095567,88,163.860463
192.447627,85,169.330236
190.146512,84,174.569836
182.298151,83,179.929925
191.164389,89,185.376559
177.771959,83,190.544678
183.685212,82,196.780288
191.069422,84,202.003963
185.197624,87,207.764918
190.104904,90,213.797652
202.181643,88,219.583215
190.074991,88,225.098183
201.484812,90,230.974441
194.985354,90,237.138171
208.133487,90,243.583441
201.627934,91,250.232666
218.21877,93,256.201758
200.687033,88,263.663545
177.613325,85,269.859977
197.104631,90,276.484983
219.46243,96,284.266859
233.912589,108,292.307083
198.564294,96,299.515899
189.232663,97,307.045849
232.373287,109,315.187722
229.120956,98,323.293974
231.800339,101,331.444445
