#{"t_start": 1692134155.4856446, "env_id": "CustomHopper-source-v0"}
r,l,t
34.284529,41,6.627601
7.151099,20,7.902315
51.113188,43,11.243657
5.262393,8,11.912472
8.286458,14,12.893101
21.394239,23,14.888114
23.947534,31,16.960065
63.023746,43,20.992067
7.486276,13,21.946106
14.10835,15,24.796309
9.47842,29,26.961479
38.033028,61,34.183211
26.015984,23,37.130855
23.73277,48,40.674803
22.220421,23,41.878664
47.882093,28,43.475022
55.362923,58,46.764718
9.721635,26,47.940961
78.709133,43,49.772481
60.636978,35,51.521573
8.006024,13,52.010536
87.327409,50,54.219387
122.653856,108,58.615659
67.458008,57,60.522378
83.091707,54,62.419086
74.475773,41,63.765268
91.009599,50,65.846639
74.732001,45,69.518055
67.002773,39,71.534671
88.605063,48,74.206124
184.096691,82,80.166062
205.328933,88,86.146294
175.762789,83,92.436172
193.823688,84,98.354911
173.784291,83,103.823642
187.145992,85,109.029124
179.803964,84,113.503143
176.93675,85,118.538682
185.488863,82,123.05856
186.292312,82,127.534635
186.226734,82,133.277451
181.269741,82,138.258454
178.296573,81,142.98297
177.685466,83,148.064848
183.406895,85,153.579341
176.716322,83,158.698828
178.024918,87,164.229727
186.663485,85,169.206117
177.89738,85,174.912565
190.075862,85,180.293865
191.153518,84,185.228648
181.392266,87,190.468074
183.168858,88,197.431129
178.142953,81,202.417902
181.746449,84,207.669844
191.707936,91,214.193001
195.109988,86,219.484633
202.147415,87,225.476452
193.580651,92,231.396537
207.494039,91,237.691552
188.845267,90,244.029693
188.463163,88,250.104412
225.963214,96,256.654194
218.947955,92,264.324244
214.583273,91,270.886371
203.776988,92,277.737606
231.401069,103,285.717499
207.952839,102,293.630426
232.151499,99,300.904963
215.207763,109,309.026132
230.937327,100,316.737752
229.734274,96,324.821701
233.110819,102,333.140601
