#{"t_start": 1692134155.261295, "env_id": "CustomHopper-source-v0"}
r,l,t
5.71409,33,5.807841
4.853366,8,6.849951
9.178858,12,7.456259
22.533909,40,10.562166
11.507295,20,12.154328
20.432437,24,13.809233
18.998114,20,15.766795
6.126638,12,16.482698
8.625075,11,17.182639
154.803709,103,27.999294
86.920627,62,34.476159
27.747591,22,37.417743
50.606405,42,40.364472
19.553471,48,43.198391
9.87419,22,44.440033
5.2411,32,46.393848
66.000355,39,48.214643
129.350125,99,52.645177
87.503111,57,55.355302
56.064795,33,56.620363
26.929006,49,58.517138
51.316751,30,59.504068
51.07835,29,60.477162
80.85996,48,62.285429
103.806679,65,64.350268
55.248123,32,65.977036
66.763061,41,69.120236
189.560582,85,73.829631
57.870156,34,76.165053
182.636655,82,81.913598
187.30227,85,87.853299
194.088574,86,94.174496
187.507011,84,99.984514
184.104161,82,105.717417
183.302928,84,110.362311
177.059971,83,114.858239
189.185822,87,119.921947
188.228338,83,124.398862
192.901192,84,129.386476
181.799745,82,135.084907
185.52623,82,139.7008
180.833654,82,144.503071
183.146367,83,150.055412
190.832349,84,155.244308
176.170583,83,160.181946
194.562468,85,165.663445
180.468739,82,170.588863
196.019861,85,175.949451
183.99485,82,181.681248
186.450549,84,186.603138
193.596233,84,191.341962
189.171879,83,198.239565
190.305706,83,203.241581
188.292387,84,208.542025
160.242303,79,213.918243
185.526835,86,219.67398
195.266419,87,225.670715
197.873583,89,231.550603
206.137264,89,237.177933
210.408288,96,244.236657
191.564256,87,250.300586
218.792429,93,256.271657
205.358819,88,263.742277
188.895456,88,270.530456
196.957457,92,277.224678
225.022612,96,284.427569
224.958904,102,292.36628
217.205135,95,299.554899
211.945127,99,307.1208
226.108259,96,314.481399
210.770087,100,322.61202
183.396075,89,329.904108
257.450252,107,338.423137
