#{"t_start": 1692443994.039562, "env_id": "CustomHopper-target-v0"}
r,l,t
10.365657,15,1.066714
35.322186,31,1.258242
11.783679,23,1.392178
37.078669,30,1.532269
7.694956,10,1.574721
15.846585,18,1.655313
9.249644,33,1.827425
9.863266,28,1.973096
21.676271,23,2.066961
9.708311,16,2.131908
16.639753,16,2.21793
12.310239,16,2.294372
11.795868,17,2.369647
18.698748,20,2.452905
14.089247,18,2.528484
6.340362,12,2.575503
8.676974,14,2.626388
18.878714,21,2.718201
6.564469,9,2.75801
30.552674,27,2.879582
6.894179,9,2.91043
10.465252,13,2.963793
6.598663,8,2.998137
12.193118,13,3.061402
5.936562,21,3.164997
12.215633,30,3.288868
7.096024,10,3.329654
12.936908,21,3.783346
13.841833,19,4.273742
9.113004,14,4.609831
5.775818,10,4.845377
13.56078,15,5.194532
9.607841,14,5.503724
10.451154,16,5.88072
33.259783,30,6.591545
30.94221,25,7.163399
12.084198,26,7.812746
12.988799,25,8.380527
18.569576,18,8.760243
7.524384,11,9.026976
6.708281,10,9.260874
8.670823,11,9.499387
17.775932,18,9.910148
6.723972,11,10.157937
11.508113,13,10.471804
7.551558,10,10.722705
8.731917,16,11.105887
18.307439,27,11.743416
12.778128,24,12.297379
15.65064,16,12.699097
32.795947,25,13.323065
19.744553,33,14.033278
68.954013,40,14.962031
182.351872,97,17.184301
9.724092,11,17.42079
6.436203,9,17.614278
11.048178,16,17.990821
13.306717,18,18.413051
7.95683,14,18.732596
36.499625,42,19.820695
82.628027,95,21.935808
18.332206,21,22.398849
6.917743,33,23.249196
14.482667,17,23.613544
129.640411,72,25.240253
71.83656,47,26.260588
68.994223,46,27.263522
69.369066,61,28.4866
46.314186,28,29.111427
91.225574,64,30.550692
53.042227,32,31.201849
106.472097,58,32.431135
79.34123,46,33.365758
84.219484,49,34.49697
5.948997,32,35.158313
64.564171,38,36.052128
58.39082,35,36.846009
59.317738,36,37.60445
61.388176,43,38.525053
71.20287,42,39.344017
55.73395,34,40.037683
84.116451,46,40.994679
87.114015,50,42.167471
56.965817,33,42.902745
54.633497,34,43.632828
61.374252,36,44.40632
127.331578,68,46.000098
68.212407,39,46.836142
149.468557,72,48.382476
121.338899,64,49.798627
144.881651,71,51.402052
187.081097,89,53.24087
121.408288,63,54.658146
196.914293,92,56.704539
130.388139,70,58.254107
198.047054,96,60.278906
204.297938,92,62.267931
176.117559,88,64.122881
177.12695,86,66.05177
176.372345,84,67.900163
151.999945,81,69.74001
123.124755,66,71.146477
193.605857,93,73.116939
185.658915,93,75.137284
198.781813,98,77.27196
184.004165,84,79.082879
111.929022,62,80.442938
204.489416,92,82.487854
199.800731,90,84.45536
118.346141,64,85.810533
188.755865,90,87.935503
193.414348,90,89.865782
196.296682,90,91.770609
196.833894,93,93.768845
191.464447,89,95.679766
190.760576,89,97.651979
194.631284,89,99.616436
