#{"t_start": 1692443994.133157, "env_id": "CustomHopper-target-v0"}
r,l,t
17.68596,18,0.994938
14.48972,17,1.10315
9.155986,11,1.164916
13.869825,17,1.263693
14.072613,16,1.350718
5.368424,11,1.399347
12.614532,16,1.466874
19.078268,22,1.574813
26.649364,34,1.748272
6.584412,9,1.785735
15.961628,23,1.910399
73.760783,47,2.114896
28.87346,26,2.234162
8.260508,16,2.306281
8.430887,11,2.352551
56.485166,71,2.642469
84.142028,47,2.846433
76.583094,71,3.160855
12.865031,20,3.288906
12.914759,14,3.582859
10.637505,26,4.220907
8.86989,16,4.6152
9.809083,17,5.01888
74.591628,49,6.136074
9.041711,20,6.611445
10.641357,12,6.900657
9.504192,21,7.39004
19.602374,20,7.870168
6.734574,15,8.202144
10.526903,14,8.516062
7.231123,9,8.716595
45.213331,51,9.885586
32.174794,45,10.969056
12.57588,16,11.341899
7.282701,11,11.60053
9.044891,14,11.921907
23.313166,21,12.405744
14.330024,17,12.86418
15.237053,18,13.292338
7.719837,13,13.550122
8.842408,18,13.959551
11.195571,15,14.314073
153.022961,99,16.605994
19.025265,24,17.135471
17.979477,20,17.579578
86.236056,62,19.052536
11.848374,40,20.077388
13.727353,13,20.350427
62.904894,38,21.209121
7.184849,23,21.678246
70.383898,42,22.637457
61.436838,38,23.570587
25.306704,37,24.399867
12.947412,20,24.827698
5.12749,22,25.334591
13.368419,30,26.002084
85.924727,52,27.125955
40.413501,32,27.771572
89.217771,55,28.934697
27.502646,48,29.993455
7.454975,16,30.365915
51.128691,30,30.985116
51.17367,30,31.600683
20.853245,51,32.69926
88.407603,51,33.79788
124.792867,66,35.227342
50.643358,30,35.933702
43.664161,26,36.554691
43.853592,26,37.084912
13.299861,34,37.825431
59.745387,35,38.547666
73.987956,42,39.370487
58.129045,34,40.063264
59.818053,43,40.957667
49.143113,29,41.580384
87.300682,48,42.731743
75.397553,42,43.643266
81.96398,70,45.227569
130.035282,72,46.823256
67.705327,40,47.661988
54.895063,33,48.386996
187.215249,87,50.359268
72.965596,42,51.289408
68.776204,40,52.123369
158.358755,82,53.835216
203.630305,91,55.940645
197.82126,95,58.024125
183.722575,91,59.946042
177.747542,88,61.842308
178.484943,91,63.76135
165.870399,86,65.676529
189.956617,92,67.717633
128.031368,68,69.222636
196.037509,97,71.339994
192.004497,88,73.220397
117.679855,63,74.57243
196.184577,95,76.616908
195.697188,90,78.593224
196.122302,91,80.584188
195.62063,91,82.592276
209.440689,99,84.724942
176.100407,87,86.695771
185.097808,86,88.661803
192.143712,89,90.551836
208.516418,95,92.567704
158.961236,77,94.204536
160.552047,82,95.989775
201.81783,91,97.973765
189.758117,89,99.957591
190.877764,87,101.798314
188.181383,87,103.706086
191.086896,87,105.543721
193.231438,88,107.513951
188.419795,87,109.423043
201.091902,91,111.38
192.351006,88,113.393315
183.545165,85,115.204596
176.553371,85,117.151463
185.546054,87,119.056001
200.033371,90,121.071037
183.090929,87,122.917795
201.040258,90,124.859806
190.21717,87,126.714395
193.342617,88,128.701239
185.096901,85,130.539189
200.150312,90,132.525113
190.784614,87,134.253603
185.337443,85,136.082723
201.27256,91,138.044341
176.526986,83,139.871103
200.643326,90,141.963655
202.507662,92,144.008852
197.786692,91,146.207696
220.289952,98,148.360232
186.06839,87,150.286145
195.046206,90,152.135001
190.108765,87,154.200676
202.159145,91,156.367567
185.42793,85,158.158765
188.717855,86,160.1387
190.196345,86,162.2581
200.33962,91,164.181289
184.30848,87,166.015855
205.037563,96,168.035252
196.577194,89,170.009107
190.172189,89,171.819297
213.368943,94,173.742349
198.107901,92,176.076023
191.466636,89,178.013637
204.495834,92,179.99703
216.647431,96,181.991824
212.691724,96,184.099886
214.952423,95,186.139864
211.253161,95,188.253768
205.908456,93,190.212838
215.551468,97,192.303299
212.249176,94,194.333377
204.040426,91,196.357514
208.012588,92,198.417376
204.511907,93,200.489632
227.679773,100,202.614665
209.947637,94,204.650233
219.08704,96,206.675507
225.376635,99,208.793715
232.806597,103,211.097539
219.018755,99,213.552049
220.125409,97,215.68829
223.936725,98,217.865853
232.092163,102,220.275893
249.984504,108,222.865975
230.526067,101,225.311086
243.533584,106,227.517765
222.839034,97,229.651077
235.751619,103,231.947801
223.476636,99,234.307006
232.51998,101,236.587258
235.526259,102,238.761483
246.56116,104,241.09363
251.321435,105,242.971417
234.163048,101,244.761671
246.063988,105,246.72238
238.107526,105,248.633773
256.617132,111,250.835187
257.271602,108,252.984047
247.91322,107,255.075487
257.983405,108,257.160373
265.20002,112,259.286144
273.202645,114,261.228955
288.84073,116,263.267514
259.395811,109,265.179688
256.786568,107,266.879089
268.114136,111,268.76068
265.864306,113,270.699402
286.684806,115,272.634634
267.686206,109,274.406177
263.630371,110,276.27507
280.331616,116,278.296068
254.492114,106,280.245405
277.983419,115,282.201945
276.794965,114,284.103949
298.417214,127,286.242952
279.99776,117,288.192084
293.336123,123,290.372179
293.87689,120,292.381375
293.01919,120,294.465088
279.035115,115,296.537412
283.367744,117,298.570467
295.444683,123,300.743225
288.536201,119,302.774332
285.26888,118,304.830836
277.002449,114,306.813491
291.317918,120,308.88214
285.541033,117,310.860316
292.513258,117,312.80591
295.089223,121,314.915333
291.048968,121,317.003361
286.298716,116,319.0333
295.23995,122,321.214118
294.083317,119,323.277419
304.008848,121,325.332251
301.871688,125,327.520556
298.141849,121,329.523778
297.825992,123,331.621088
303.250425,123,333.588061
289.501242,118,335.486252
299.051552,123,337.658292
302.567391,125,339.890073
290.008808,122,342.085282
305.70481,127,344.197804
310.877321,129,346.286039
313.628636,126,348.243693
300.944952,124,350.049544
316.647241,130,352.018106
309.786507,128,354.31025
315.612699,129,356.152046
288.842561,117,357.89508
287.493062,119,359.602042
313.310908,136,361.562412
317.737528,131,363.429098
