#{"t_start": 1692369847.5248613, "env_id": null}
r,l,t
7.685944,10,0.240413
9.313071,12,0.249288
7.876364,12,0.250082
10.396874,13,0.254993
10.36737,14,0.259831
8.415272,14,0.260773
13.175601,16,0.27244
7.5201697,16,0.273204
12.326707,16,0.273832
9.971411,17,0.280155
11.095598,17,0.280919
12.892713,17,0.281546
13.41627,18,0.291441
19.382051,21,0.305734
10.856162,22,0.312132
18.251963,23,0.31693
7.5405154,10,0.321408
7.8263707,12,0.325903
10.648397,15,0.326685
15.630634,26,0.330854
7.7392144,10,0.335792
11.792394,17,0.342268
7.786017,16,0.350574
13.770091,32,0.351523
19.593046,19,0.355466
10.751403,35,0.362129
6.2539854,13,0.366199
12.681817,19,0.367068
8.987875,13,0.371014
7.95301,22,0.374917
27.95888,26,0.377357
10.482527,22,0.382695
18.499186,23,0.383516
16.318836,17,0.394681
8.12044,26,0.398388
9.154903,11,0.409321
12.874156,15,0.41365
23.74073,48,0.414614
6.9189496,10,0.419093
14.980723,28,0.420001
11.032948,25,0.424901
11.008705,16,0.436018
14.733364,20,0.444654
30.862757,27,0.448878
17.164467,18,0.449628
14.951327,25,0.453226
8.015653,11,0.459905
13.322482,38,0.46558
33.1124,28,0.466619
12.206263,14,0.47515
11.291192,15,0.47616
13.627296,15,0.484091
28.20682,26,0.487666
11.8565645,14,0.4946
5.766117,9,0.498145
30.308767,33,0.514962
58.840836,44,0.515981
9.410768,11,0.516912
26.753714,23,0.521189
11.813736,23,0.524876
8.102904,16,0.535323
45.03197,51,0.536373
20.37563,20,0.537328
36.562515,34,0.542253
10.846028,12,0.543324
41.432133,42,0.546915
12.68437,20,0.557559
13.055527,28,0.564001
24.792747,27,0.564898
9.124128,12,0.569074
11.245866,16,0.579959
8.485026,11,0.581024
10.311933,13,0.587391
6.5511312,12,0.588404
17.036415,19,0.592197
12.962177,19,0.595696
24.184572,23,0.59663
35.024204,30,0.600795
14.698549,15,0.601751
12.390195,22,0.605355
52.91318,50,0.610122
26.027927,41,0.622268
24.630014,30,0.627402
9.220204,13,0.628485
8.418147,11,0.632776
6.324721,14,0.64184
9.2599945,17,0.642776
9.337073,23,0.664412
11.274836,15,0.668718
9.111447,15,0.673435
12.627121,24,0.68234
19.285967,20,0.683265
6.7202387,9,0.687968
10.560189,32,0.688986
47.340885,47,0.695586
13.462531,15,0.702831
12.737136,26,0.710507
28.78858,39,0.711399
16.678507,19,0.712119
22.528004,26,0.721499
13.892378,24,0.735843
7.210929,12,0.739745
17.029594,22,0.74367
25.262098,34,0.747567
7.9240766,15,0.748863
13.789129,19,0.753963
14.002415,21,0.75806
17.440378,19,0.759091
8.660987,14,0.762603
