#{"t_start": 1692447318.7604938, "env_id": "CustomHopper-target-v0"}
r,l,t
8.933143,16,0.942168
10.467628,22,1.055835
5.224799,7,1.096209
21.919325,30,1.261383
88.455202,70,1.588145
7.559014,11,1.635777
23.734062,23,1.735964
91.149132,89,2.156181
14.662781,26,2.26811
19.12271,29,2.373515
4.851865,12,2.435999
18.67988,32,2.569014
43.598816,45,2.777055
12.864964,20,2.88918
13.190856,14,2.953045
22.102733,20,3.036371
42.918987,40,3.275307
12.030149,19,3.647776
16.610338,18,4.061447
32.916923,28,4.644364
8.000497,30,5.305153
85.983527,56,6.548241
22.167823,25,7.058953
66.148649,38,7.889629
76.954555,44,8.833759
55.024886,33,9.794546
49.631578,30,10.550019
49.997195,28,11.204325
39.570635,23,11.675261
43.0438,25,12.228462
39.744968,23,12.774947
41.795994,24,13.29905
39.928489,23,13.802901
45.978518,26,14.413523
39.997954,23,14.897637
34.625292,20,15.286542
49.511174,28,15.928836
83.146077,46,16.950471
84.698134,46,17.949448
168.282405,85,19.731792
174.421575,87,21.506345
171.463256,86,23.463967
172.390307,86,25.389677
147.776347,77,27.013405
173.347199,86,28.715975
171.983351,86,30.34448
57.248757,32,31.006719
172.996963,86,32.828694
171.615144,85,34.750445
162.288373,83,36.373351
113.806568,65,37.726684
185.28473,93,39.623235
170.444861,87,41.383649
191.623627,93,43.349082
187.457127,86,45.161562
145.473214,77,46.895582
266.367181,110,49.303647
237.859329,108,51.751097
195.255604,91,53.505846
222.653869,108,55.645148
231.163619,108,57.83463
266.268735,110,60.059536
304.720454,121,62.3657
340.80094,131,65.123248
349.677934,132,68.072163
195.300534,94,70.155393
321.008228,127,72.948352
336.210785,130,75.84667
338.587438,128,78.681689
337.956572,124,81.240235
349.714548,129,83.98287
327.190865,122,86.464128
347.005173,133,89.20728
462.171132,175,92.898047
259.896836,112,95.321731
397.970696,154,98.552088
242.017216,105,100.875653
348.886252,129,103.381842
377.311365,142,106.082189
369.700138,128,108.649043
335.029501,128,111.195442
404.967851,141,114.055427
331.60932,117,116.328756
350.3992,131,118.900877
351.953017,130,121.780581
332.605889,117,124.099759
276.03695,117,126.51719
211.958538,97,128.401262
293.21909,113,130.663038
337.635174,129,133.262943
312.413487,121,135.772125
350.872768,129,138.555442
292.284268,117,140.925315
323.123229,120,143.33017
349.606894,132,145.887024
336.403372,129,148.659566
329.223028,119,151.01151
350.811716,122,153.418771
310.704498,123,155.882322
337.436389,120,158.277972
346.619251,127,161.892817
353.27262,131,165.057557
355.715605,128,167.822179
324.668605,122,170.569977
364.117892,134,173.451957
322.947842,125,176.154467
334.664725,128,178.856853
338.734291,132,181.612143
326.281945,125,184.650939
310.379044,122,187.377759
333.201728,125,190.466861
334.184025,128,193.496552
342.179437,125,196.45455
345.026658,130,199.344774
325.003157,122,202.226201
365.338,134,205.285379
325.293308,124,208.23157
337.098124,128,211.576427
321.26069,124,214.676184
307.256014,120,217.486311
277.012324,116,220.202738
348.47559,130,223.216483
334.571286,124,226.456816
397.337,140,229.357166
347.835803,128,232.068381
271.733581,109,234.432695
341.192353,125,237.060222
264.528599,107,239.38445
189.763687,90,241.283044
457.13644,152,244.615224
315.981815,121,247.08459
412.295876,144,250.18546
445.98383,144,253.599488
427.760244,146,257.129538
367.890906,131,260.10354
435.666571,144,263.265473
450.454392,151,266.537032
374.238262,134,269.624213
491.897564,157,273.059192
434.999142,145,276.302839
484.304078,154,279.595024
401.009198,139,282.526638
491.665018,154,285.678953
354.804927,132,288.430979
351.211658,130,291.226063
368.91349,130,293.890314
343.554699,128,296.777665
110.639214,61,298.047902
360.442005,130,300.77341
309.735313,120,303.363615
212.918146,95,305.403645
367.553892,133,308.22151
348.212323,129,310.967056
128.444024,69,312.381972
364.481421,131,315.140837
363.941974,131,317.86542
361.298359,134,320.733286
362.885278,132,323.638053
374.971406,136,326.552382
373.2609,135,329.481768
336.057727,126,332.066397
374.164006,135,334.964089
359.62377,131,337.743197
361.434008,133,340.695897
366.52132,133,343.492069
377.645296,136,346.412041
369.688828,135,349.269414
122.316252,66,350.664684
369.049765,136,353.674099
382.769812,136,356.573059
381.71063,136,359.457972
359.93711,131,362.307552
389.218042,138,365.405562
359.222086,131,368.260099
396.61298,139,371.162773
498.007459,161,374.564818
322.422573,122,377.298009
451.16447,151,380.587138
474.809683,156,383.92415
433.58255,148,387.209658
398.893178,136,390.308222
436.40038,141,393.313377
465.043294,150,396.535855
124.295258,67,397.965876
399.745423,138,400.988126
294.268449,114,403.437228
466.947977,151,406.735254
385.650382,137,409.743606
440.322221,146,412.841488
450.755525,144,415.898422
421.654404,139,418.899258
417.415949,142,421.998872
410.385313,137,425.161302
411.675867,141,428.318
362.490062,131,431.243615
420.348012,140,434.199564
428.951029,144,437.242696
437.540016,142,440.458112
381.017375,143,443.467014
437.447896,141,446.486599
475.985243,150,449.659215
477.563527,153,452.534947
493.976257,154,455.326033
502.382192,158,458.318745
476.59674,152,461.230091
215.689317,96,463.160155
518.508189,158,466.336307
455.352344,149,469.217319
502.798275,160,472.131518
510.842093,159,474.834208
415.06048,142,477.284305
460.427158,145,479.832267
348.384168,136,482.018914
501.293184,154,484.624355
503.351738,160,487.427066
465.838235,151,489.946845
429.165612,145,492.490741
475.342834,154,495.110618
486.462442,155,497.744737
478.309044,152,500.333291
450.931739,147,502.886521
477.961249,152,505.43316
525.289174,163,508.056104
409.152621,138,510.387617
441.55641,148,512.994565
380.467999,136,515.363803
