rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_len_mean,train/n_updates,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,train/actor_loss
67.38288503,1749,9,16280,660,39.11,313,0.07404348254203796,0.006009757984429598,0.03593813663804626,2.256284236907959,-2.2978289127349854
69.67730063999998,1726,9,16520,670,39.59,325,0.06776842474937439,0.006408237852156162,0.03593813663804626,4.139536380767822,-2.3387739658355713
69.11159009,1696,9,16960,680,38.42,347,0.05397776514291763,0.0071180034428834915,0.03593813663804626,7.297212600708008,-2.524372100830078
68.63201226,1665,10,17420,690,38.06,370,0.06540586054325104,0.008170725777745247,0.03593813663804626,3.1821107864379883,-2.5444090366363525
70.18066403,1629,10,17900,700,38.84,394,0.09352897107601166,0.00856832042336464,0.03593813663804626,5.803391933441162,-2.512342929840088
69.10675854,1612,11,18260,710,38.39,412,0.04793434590101242,0.00914310198277235,0.03593813663804626,3.463695526123047,-2.8001556396484375
68.22905276,1590,11,18780,720,37.98,438,0.07041700184345245,0.009693644940853119,0.03593813663804626,-2.35563325881958,-3.0600414276123047
68.01829488,1548,12,19540,730,37.96,476,0.09839662909507751,0.009406165219843388,0.03593813663804626,5.0822062492370605,-3.2606096267700195
74.93845660999999,1513,13,20400,740,41.03,519,0.1784941703081131,0.010207891464233398,0.03593813663804626,-2.8289895057678223,-3.500598907470703
85.17246884000001,1501,13,20720,750,45.74,535,0.11879129707813263,0.01054462231695652,0.03593813663804626,1.9595588445663452,-3.647235631942749
88.17671160000002,1481,14,21200,760,47.24,559,0.12971889972686768,0.010345937684178352,0.03593813663804626,8.974502563476562,-4.0768022537231445
89.94106085999998,1475,14,21280,770,48.0,563,0.19418443739414215,0.011004138737916946,0.03593813663804626,-3.0313782691955566,-3.727015972137451
93.99431306000001,1424,15,22560,780,50.16,627,0.11789644509553909,0.010870492085814476,0.03593813663804626,-1.50174880027771,-4.429251194000244
104.25132473999999,1415,16,22880,790,54.79,643,0.20091316103935242,0.010170144960284233,0.03593813663804626,1.1494090557098389,-4.658250331878662
112.07198183999999,1379,17,24280,800,58.34,713,0.4692819118499756,0.009318002499639988,0.03593813663804626,9.064064979553223,-5.1176652908325195
122.02724801000001,1369,17,24640,810,62.69,731,0.5026242733001709,0.01164340041577816,0.03593813663804626,2.1949820518493652,-5.341305255889893
130.03150226,1332,19,25960,820,66.07,797,0.6475716829299927,0.010643192566931248,0.03593813663804626,0.5457249879837036,-5.643066883087158
141.07989206,1322,19,26360,830,70.78,817,0.32039675116539,0.014107990078628063,0.03593813663804626,3.830951452255249,-6.037902355194092
142.92475455000002,1297,21,27520,840,71.61,875,0.14095275104045868,0.012485726736485958,0.03593813663804626,0.8389158248901367,-6.33223295211792
145.57026298,1288,21,28100,850,72.98,904,0.5503987073898315,0.011831940151751041,0.03593813663804626,4.207568168640137,-6.277472496032715
153.40645302000001,1275,22,29280,860,76.61,963,0.6161711812019348,0.014512198977172375,0.03593813663804626,-0.9825403690338135,-6.517492294311523
152.07277161999997,1269,23,29640,870,75.99,981,0.8493798971176147,0.013967477716505527,0.03593813663804626,-2.020298480987549,-6.671342849731445
157.17136614999998,1267,23,29820,880,78.11,990,0.33862102031707764,0.014080562628805637,0.03593813663804626,15.02581787109375,-7.327145576477051
157.86727817000002,1244,25,31340,890,78.49,1066,0.316191166639328,0.017285890877246857,0.03593813663804626,0.27573147416114807,-7.835585117340088
158.14005695999998,1242,25,31520,900,78.52,1075,0.5805840492248535,0.020537856966257095,0.03593813663804626,-0.5595431923866272,-7.795529842376709
156.75347696,1228,26,33040,910,77.83,1151,0.8439916372299194,0.020275289192795753,0.03593813663804626,-0.7684189677238464,-9.260986328125
157.13747102000002,1225,27,33240,920,78.13,1161,1.7676377296447754,0.020379498600959778,0.03593813663804626,-0.010727256536483765,-8.526371002197266
156.79171060000002,1215,28,34780,930,78.3,1238,0.7942432761192322,0.02032465673983097,0.03593813663804626,1.1704825162887573,-9.05116081237793
157.27383960999998,1214,28,34960,940,78.67,1247,1.1729375123977661,0.02096201293170452,0.03593813663804626,5.314000129699707,-9.033584594726562
157.65519383000003,1199,30,36480,950,78.73,1323,2.003242015838623,0.026941368356347084,0.03593813663804626,-2.2982804775238037,-9.711700439453125
157.65394324000002,1197,30,36680,960,78.52,1333,1.5077106952667236,0.026305560022592545,0.03593813663804626,0.018200591206550598,-9.55765151977539
170.08626145999997,1187,32,38180,970,84.28,1408,1.2778586149215698,0.031050315126776695,0.03593813663804626,0.7023953199386597,-11.120829582214355
171.55255258,1186,32,38400,980,85.0,1419,1.463577389717102,0.033714115619659424,0.03593813663804626,2.7150561809539795,-10.627381324768066
168.92416069999996,1180,33,39540,990,83.98,1476,0.9446157217025757,0.02063656412065029,0.03593813663804626,2.604194164276123,-11.572004318237305
168.87363903000002,1176,34,40100,1000,84.04,1504,0.8274450898170471,0.023918233811855316,0.03593813663804626,-0.5761929154396057,-11.245800018310547
170.18693688000002,1171,35,41260,1010,84.67,1562,1.2803794145584106,0.02870011329650879,0.03593813663804626,1.525213599205017,-12.277698516845703
170.10806708,1167,35,41820,1020,84.71,1590,0.9576044082641602,0.02829824388027191,0.03593813663804626,-1.4924637079238892,-12.241058349609375
165.80908831,1162,36,42880,1030,82.6,1643,1.2172706127166748,0.03784007206559181,0.03593813663804626,-1.8675497770309448,-12.670418739318848
164.47753357999997,1160,37,43480,1040,81.88,1673,1.7436082363128662,0.025122417137026787,0.03593813663804626,5.856629371643066,-12.690502166748047
158.23946861000002,1159,37,43660,1050,79.04,1682,2.3172006607055664,0.02590070106089115,0.03593813663804626,-3.1890997886657715,-12.56233024597168
