#{"t_start": 1687004354.2095485, "env_id": "CustomHopper-source-v0"}
r,l,t
65.613557,34,12.659632
66.34029,34,12.713777
65.762021,34,12.747409
64.861659,33,12.77515
64.536314,33,12.806951
68.100808,35,12.835326
65.363709,34,12.861876
67.138202,35,12.896385
66.291464,34,12.921918
64.702723,33,12.946512
66.213606,34,12.971479
67.95066,35,12.997487
65.907657,34,13.024299
65.624091,34,13.047091
66.758449,34,13.069708
66.446959,34,13.092301
64.821331,33,13.113384
64.619765,33,13.134049
68.020004,35,13.159454
66.184814,34,13.182999
64.246716,33,13.203145
67.207222,35,13.228617
64.47309,33,13.258258
67.445342,35,13.281717
64.694084,33,13.310476
66.280965,34,13.331475
67.479222,35,13.353536
65.710873,34,13.377571
65.608254,34,13.403417
65.035177,33,13.427379
66.364538,34,13.450191
67.717885,35,13.473395
63.001079,32,13.493478
66.22986,34,13.517073
64.366406,33,13.55776
65.869784,34,13.578939
69.609494,36,13.600869
65.649504,34,13.621858
65.624295,34,13.64299
64.931348,33,13.665327
64.255404,33,13.686564
66.217426,34,13.710381
64.557101,33,13.733889
65.029199,33,13.779854
66.173107,34,13.800572
67.472575,35,13.826123
67.822729,35,13.847711
65.835132,34,13.868705
65.978851,34,13.889422
67.212748,35,13.910436
