#{"t_start": 1692366709.9336526, "env_id": null}
r,l,t
5.74138,9,4.227184
9.312673,11,4.247484
8.825964,12,4.257185
11.7819605,13,4.267477
9.098002,13,4.272356
9.158378,14,4.280508
6.7532153,14,4.316943
10.093738,16,4.604303
13.86564,16,4.666274
3.2387571,16,4.689488
9.139368,16,4.746753
11.587228,17,4.835362
16.446587,19,4.843889
11.109532,20,4.855821
18.922659,21,4.863574
14.5410385,21,4.866968
12.819045,23,4.880816
22.896896,24,4.891762
8.1481285,14,4.903671
10.496962,15,4.931686
12.989009,15,4.934132
16.6609,19,4.942866
13.091214,15,4.957639
10.720186,13,4.967554
16.37563,19,4.97616
4.8945303,16,4.983581
5.7231083,16,4.987514
8.264046,13,5.015318
9.83259,21,5.018283
50.606335,38,5.029986
6.850114,19,5.045785
17.123325,18,5.049082
49.555637,39,5.05251
10.109731,13,5.066484
11.047431,14,5.072224
15.824681,20,5.079504
25.187769,28,5.086998
23.430773,28,5.103528
11.727751,23,5.110874
7.857372,10,5.152181
7.404683,12,5.166327
7.152796,12,5.168426
20.834448,20,5.171134
70.27269,39,5.18291
8.100177,11,5.185117
22.627365,24,5.187931
31.383343,33,5.19798
9.603626,12,5.206048
10.61636,20,5.217925
8.985834,14,5.229382
26.13819,23,5.243474
8.285597,11,5.253793
26.438292,32,5.265378
26.413876,24,5.271772
6.5478945,15,5.278035
11.039017,13,5.280322
28.966312,36,5.28289
4.1468797,29,5.290299
23.954203,35,5.293114
10.48009,15,5.298176
7.975065,14,5.30668
5.858367,9,5.31395
8.328127,22,5.315892
11.968616,19,5.320582
24.460785,28,5.334275
68.323654,48,5.337237
9.602406,12,5.347991
14.549078,26,5.353719
54.53015,34,5.361298
9.627895,15,5.364688
15.721657,18,5.377003
13.385692,25,5.380176
27.677456,32,5.386558
11.231651,25,5.389916
11.995189,17,5.403592
6.9548855,10,5.406044
12.940882,16,5.411815
17.113848,17,5.425512
29.777876,24,5.436239
13.897473,20,5.445839
7.403967,10,5.461625
6.8432527,13,5.465378
8.0229,10,5.471312
14.282777,30,5.487016
6.9207006,10,5.496655
9.13796,37,5.505547
23.711388,21,5.509367
5.814193,9,5.515575
18.66883,32,5.516626
