#{"t_start": 1692366709.2011285, "env_id": null}
r,l,t
5.340921,9,5.72014
7.993887,10,5.732096
9.121913,11,5.742622
11.398178,16,5.76609
15.991236,16,5.768954
5.9236965,17,5.778675
13.340255,17,5.782882
10.426704,17,5.787797
16.38832,19,5.798701
8.466623,19,5.801412
17.639938,21,5.823064
11.267672,22,5.831281
6.498114,22,5.833321
14.682508,23,5.839941
25.625128,23,5.841983
15.618829,24,5.849629
7.84892,25,5.856829
6.715272,26,5.862658
8.434006,12,5.874134
13.656121,18,5.880179
10.533063,13,5.890889
11.459319,18,5.908164
21.763985,28,5.921897
11.921786,19,5.928413
11.760422,21,5.932154
13.191851,17,5.939665
22.875158,22,5.950176
7.217673,33,5.964708
19.932573,20,5.967038
13.668112,18,5.969604
57.17379,44,5.981757
11.909996,27,5.983908
6.3109736,21,5.988402
28.878326,24,5.995076
16.231258,16,6.001956
8.664071,11,6.052483
7.9027286,27,6.060415
9.735611,14,6.066939
10.483186,14,6.074538
6.652757,10,6.076581
5.921448,10,6.085098
14.561987,19,6.095708
9.468727,13,6.099137
15.571338,18,6.113272
34.27782,27,6.126072
13.473497,36,6.135015
60.619774,41,6.142069
103.0613,64,6.153357
7.139621,12,6.161167
27.216124,25,6.182115
30.714066,42,6.195901
58.413513,43,6.211671
10.659871,20,6.213544
10.298004,14,6.221447
15.056546,26,6.235722
29.172043,30,6.24157
10.652041,24,6.252431
18.430555,24,6.268725
12.477724,15,6.269502
19.165958,20,6.315278
17.852238,28,6.411454
5.6873455,12,7.641026
8.475007,20,7.64801
44.1236,39,7.669603
7.165638,10,7.686732
36.688866,47,7.704074
29.896812,30,7.714537
5.637545,22,7.715147
10.430471,20,7.722154
36.19827,40,7.726722
20.41409,19,7.727504
20.015812,23,7.734366
26.088833,22,7.744492
10.91618,29,7.752785
13.790277,15,7.761322
7.789932,16,7.762414
32.129147,49,7.763393
23.77384,23,7.780143
8.030482,11,7.785691
9.447904,11,7.790717
5.0733633,14,7.797135
22.900988,24,7.807994
11.309853,28,7.808986
25.738552,28,7.823987
13.162639,21,7.834287
30.553139,26,7.835095
9.503944,14,7.841601
8.610901,14,7.842568
2.0030477,21,7.847822
7.1310353,9,7.857563
34.50045,33,7.858368
13.075382,16,7.869818
25.581491,24,7.870584
25.847305,24,7.87971
13.023645,22,7.885233
11.713028,16,7.894557
18.666739,20,7.905547
24.224783,22,7.906732
41.646965,65,7.907754
24.833658,29,7.912587
9.486195,13,7.919363
12.863928,23,7.920298
7.3534307,11,7.93032
6.892771,19,7.931378
9.777833,13,7.932355
9.729314,14,7.936832
11.26862,13,7.955447
11.8229685,14,7.956096
53.9763,44,7.956942
110.50891,93,7.962355
20.024488,25,7.977844
13.93523,26,7.979127
30.453955,26,7.980028
8.066088,12,7.985497
8.5233755,14,7.986418
8.544817,14,7.987492
8.811901,11,7.991798
8.805622,12,7.997136
13.5474415,19,8.002394
10.92478,17,8.007889
10.594692,16,8.009001
10.8399515,14,8.015225
8.892498,15,8.016728
10.434412,13,8.028701
8.198459,10,8.036211
11.091835,33,8.04355
11.94532,14,8.049252
4.830465,8,8.050176
8.167967,13,8.050858
9.417418,13,8.056515
9.797007,19,8.057519
12.569727,15,8.058449
18.582365,19,8.059372
40.369434,31,8.071662
5.4854937,15,8.076704
15.899324,23,8.082057
80.707,48,8.095248
9.577316,21,8.101773
6.323994,10,8.106655
21.237576,20,8.107298
14.576034,19,8.123628
19.076824,30,8.133442
13.172503,16,8.141434
31.645988,26,8.14267
7.326375,18,8.149355
18.817308,18,8.15613
9.394924,15,8.167594
7.8369336,17,8.168697
12.520216,15,8.188818
20.592812,26,8.195625
7.7936654,12,8.196296
6.968826,9,8.197092
6.857898,21,8.197992
6.6455407,18,8.204952
5.8915467,10,8.215677
8.9875555,30,8.216483
70.48204,44,8.225823
8.05825,34,8.227032
16.423857,20,8.228097
6.3798203,13,8.241941
25.603033,23,8.243006
35.10175,36,8.258195
5.7371054,12,8.263759
7.701854,10,8.269524
6.277983,14,8.275762
11.46854,15,8.277015
8.876239,15,8.295072
9.298761,14,8.302428
7.605899,14,8.303248
28.742935,29,8.308954
14.4428425,20,8.309921
11.101249,28,8.324383
16.658659,22,8.325448
22.598038,24,8.332323
31.587467,32,8.333263
59.66452,51,8.338976
10.051042,18,8.344489
8.765808,20,8.354206
20.575926,23,8.355081
8.966806,12,8.36422
14.415323,20,8.370502
6.2189674,9,8.375575
23.606478,42,8.378133
