#{"t_start": 1692378612.2736595, "env_id": "CustomHopper-target-v0"}
r,l,t
19.329046,22,0.116298
19.791087,19,0.123721
17.099972,26,0.136811
14.57385,15,0.142898
56.092066,62,0.170708
11.863746,18,0.180033
24.159654,26,0.193088
6.708451,11,0.198859
19.181351,18,0.207128
5.97969,12,0.213725
12.277053,14,0.219237
10.336762,15,0.223798
8.613021,16,0.232143
13.100143,27,0.239362
8.756544,12,0.243722
11.086194,17,0.249793
17.07351,18,0.256964
15.172634,20,0.2671
10.862194,21,0.273167
36.260591,37,0.283413
18.469428,18,0.290181
13.103702,18,0.295418
14.827153,25,0.302086
13.203918,28,0.309512
8.658302,10,0.312779
16.07273,29,0.320221
17.496487,17,0.34368
12.967428,14,0.347907
8.820781,13,0.351781
6.742069,10,0.356526
11.497524,14,0.365834
21.520568,22,0.372305
10.238041,14,0.380471
11.13708,15,0.385104
12.043352,24,0.392691
10.422445,20,0.398767
5.656412,10,0.401935
16.424287,18,0.406759
13.087305,19,0.4122
19.952453,20,0.418525
21.694897,28,0.426645
33.98744,28,0.446703
8.630122,14,0.450761
12.272833,16,0.457388
35.265906,37,0.470049
19.59133,18,0.475317
35.24779,44,0.489307
13.656781,22,0.495197
7.322459,12,0.499147
6.684136,10,0.502337
6.305148,10,0.50635
18.091779,20,0.511738
15.024682,21,0.517534
47.757125,44,0.530895
5.119269,19,0.543129
7.704013,9,0.547173
8.548485,17,0.551845
8.979818,14,0.556525
20.889534,21,0.562527
8.337784,14,0.568155
25.36081,22,0.579156
9.829193,14,0.583344
20.013172,27,0.591279
13.71842,19,0.597365
26.025812,25,0.605036
10.484942,18,0.610664
16.663303,21,0.616275
13.154717,14,0.620299
23.200179,37,0.645365
17.852023,21,0.65146
9.409153,15,0.657068
6.948221,10,0.66036
30.339719,26,0.667649
20.540806,28,0.675218
31.905322,33,0.688035
9.879101,13,0.692052
16.779974,16,0.696563
21.995273,31,0.705112
9.553712,12,0.723785
8.714374,17,0.729237
9.803143,21,0.736388
7.73197,11,0.739676
20.378434,36,0.749114
70.044576,45,0.759862
11.777068,17,0.765427
8.495382,22,0.772305
22.99617,46,0.785938
16.227905,20,0.791978
10.182449,17,0.796981
11.255223,12,0.804981
27.061331,29,0.813835
54.621779,39,0.84835
27.932307,24,0.855262
14.686303,18,0.861434
23.603881,30,0.871439
9.920215,29,0.879865
11.487846,34,0.892725
70.16302,51,0.912546
10.250591,14,0.919481
22.81222,23,0.925935
14.325298,30,0.93594
14.085822,25,0.942843
15.426831,22,0.949107
12.633592,16,0.953676
45.589958,41,0.964711
8.547973,12,0.968524
16.981516,17,0.974148
21.040978,21,0.981436
7.662766,9,0.985402
39.698344,32,0.998278
20.736966,18,1.005636
20.351168,23,1.012212
11.31266,22,1.02022
11.558049,13,1.024555
8.068909,12,1.030073
37.25424,43,1.060346
20.970276,22,1.067007
10.340075,14,1.071711
21.324627,35,1.081799
20.477025,24,1.089577
11.655783,13,1.094594
9.032362,12,1.098556
32.757229,30,1.106937
7.311384,15,1.111907
12.566067,15,1.116844
10.592575,15,1.121679
10.05678,12,1.125618
24.074942,24,1.132802
9.98673,13,1.137293
5.816267,9,1.140622
19.287682,24,1.148498
