,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_gamma,params_learning_rate,params_learning_starts,params_log_std_init,params_net_arch,params_tau,params_train_freq,state
135,135,15.882200400000002,2023-05-18 14:33:00.045482,2023-05-18 14:33:02.403788,0 days 00:00:02.358306,2048,100000,0.9999,4.222215277030788e-05,1000,0.4306613349720959,medium,0.001,1,PRUNED
136,136,52.47899600000001,2023-05-18 14:33:02.404951,2023-05-18 14:33:05.843326,0 days 00:00:03.438375,512,100000,0.9999,4.2351233370821564e-05,1000,0.9037692039905932,medium,0.001,32,PRUNED
137,137,218.24693480000002,2023-05-18 14:33:04.472386,2023-05-18 14:33:10.072640,0 days 00:00:05.600254,1024,1000000,0.98,8.209750681058976e-05,1000,-0.20551648430510716,big,0.05,8,COMPLETE
138,138,80.05019519999999,2023-05-18 14:33:05.844243,2023-05-18 14:33:08.806665,0 days 00:00:02.962422,1024,1000000,0.98,3.3882834045016996e-05,1000,-1.1683375411081682,big,0.05,32,PRUNED
139,139,67.3052942,2023-05-18 14:33:08.808087,2023-05-18 14:34:32.080848,0 days 00:01:23.272761,128,100000,0.9,0.0005262908855245166,0,-1.8591442705923373,big,0.02,64,PRUNED
140,140,47.159004,2023-05-18 14:33:10.074951,2023-05-18 14:33:13.394281,0 days 00:00:03.319330,1024,100000,0.98,3.327193768189237e-05,1000,0.6542094633595322,big,0.05,8,PRUNED
141,141,60.860765,2023-05-18 14:33:13.395155,2023-05-18 14:34:24.132212,0 days 00:01:10.737057,64,100000,0.9,0.0007956109840044418,0,-1.9820922103847047,big,0.02,64,PRUNED
142,142,89.406093,2023-05-18 14:33:31.814477,2023-05-18 14:35:06.652324,0 days 00:01:34.837847,256,100000,0.9,0.001004808375188805,0,-2.166831994262883,big,0.005,64,PRUNED
143,143,62.44333879999999,2023-05-18 14:33:39.899894,2023-05-18 14:35:12.480446,0 days 00:01:32.580552,256,100000,0.9,0.00437471305667773,0,-1.870979722546685,big,0.02,64,PRUNED
144,144,14.649911,2023-05-18 14:33:50.489649,2023-05-18 14:33:53.067441,0 days 00:00:02.577792,128,10000,0.9,0.052923508795356365,1000,0.24249924498209008,big,0.01,32,PRUNED
145,145,15.520170400000001,2023-05-18 14:33:50.757637,2023-05-18 14:33:53.082749,0 days 00:00:02.325112,1024,1000000,0.999,0.00032569831525705025,1000,-0.41014515075109625,big,0.05,8,PRUNED
146,146,42.5043524,2023-05-18 14:33:53.073813,2023-05-18 14:33:57.457728,0 days 00:00:04.383915,512,100000,0.99,0.0005564032140731402,1000,0.9325423800107998,small,0.05,128,PRUNED
147,147,14.697566600000002,2023-05-18 14:33:53.097941,2023-05-18 14:33:56.280385,0 days 00:00:03.182444,1024,1000000,0.98,0.00032007656740573636,1000,-0.4780202976213061,medium,0.05,64,PRUNED
148,148,117.94745899999998,2023-05-18 14:33:56.281195,2023-05-18 14:35:30.646629,0 days 00:01:34.365434,256,100000,0.9,0.0005545353105815,0,-1.5136487713706535,big,0.001,64,PRUNED
149,149,19.480349,2023-05-18 14:33:57.461099,2023-05-18 14:34:00.224894,0 days 00:00:02.763795,32,100000,0.9,5.1090490943513904e-05,1000,0.6856343350461999,big,0.02,32,PRUNED
150,150,147.5991374,2023-05-18 14:34:00.227603,2023-05-18 14:34:04.865165,0 days 00:00:04.637562,1024,100000,0.98,0.00014203173405701212,1000,0.15809868433604954,medium,0.05,32,COMPLETE
151,151,20.882868600000002,2023-05-18 14:34:04.878188,2023-05-18 14:34:07.410277,0 days 00:00:02.532089,1024,1000000,0.98,1.2623652472357121e-05,1000,-0.04952377859484977,big,0.05,8,PRUNED
152,152,37.250696399999995,2023-05-18 14:34:07.411511,2023-05-18 14:34:10.628241,0 days 00:00:03.216730,2048,100000,0.9999,2.0253298928567843e-05,1000,-0.5567368472396318,medium,0.08,32,PRUNED
153,153,83.2644634,2023-05-18 14:34:10.630250,2023-05-18 14:35:40.162747,0 days 00:01:29.532497,256,100000,0.9,0.0007066583104932091,0,-1.8885559679071753,big,0.005,64,PRUNED
154,154,12.5471422,2023-05-18 14:34:24.134481,2023-05-18 14:35:58.432907,0 days 00:01:34.298426,256,100000,0.9,0.0026363212494910984,0,-2.2626799736014878,big,0.005,64,PRUNED
155,155,26.7437954,2023-05-18 14:34:32.082105,2023-05-18 14:34:34.157049,0 days 00:00:02.074944,1024,1000000,0.98,7.892125414613603e-05,1000,-1.2290114466310098,big,0.01,128,PRUNED
156,156,77.55948479999999,2023-05-18 14:34:34.161313,2023-05-18 14:36:09.789123,0 days 00:01:35.627810,256,100000,0.9,0.0018025340253160942,0,-1.3167301058326946,big,0.001,64,PRUNED
157,157,21.7919004,2023-05-18 14:34:50.681353,2023-05-18 14:34:53.038436,0 days 00:00:02.357083,32,100000,0.9999,3.5118192040973955e-05,1000,-0.609282609425581,medium,0.001,32,PRUNED
158,158,177.3292632,2023-05-18 14:34:53.040908,2023-05-18 14:34:59.458027,0 days 00:00:06.417119,32,100000,0.95,0.00040540332064400346,20000,0.6005728896057952,big,0.02,64,COMPLETE
159,159,46.5242458,2023-05-18 14:34:59.459867,2023-05-18 14:35:03.191367,0 days 00:00:03.731500,32,100000,0.95,0.0001803406652391439,20000,0.28351063181504754,big,0.02,64,PRUNED
160,160,10.084236999999998,2023-05-18 14:35:03.193570,2023-05-18 14:35:04.844058,0 days 00:00:01.650488,512,100000,0.99,0.0399631062182933,1000,0.7392990738703977,medium,0.05,32,PRUNED
161,161,53.946511799999996,2023-05-18 14:35:04.845741,2023-05-18 14:37:53.435625,0 days 00:02:48.589884,2048,10000,0.9999,2.1663975610729044e-05,0,-0.41543441486642774,medium,0.001,32,PRUNED
162,162,11.027137,2023-05-18 14:35:06.654619,2023-05-18 14:35:08.793847,0 days 00:00:02.139228,512,100000,0.99,0.00019642463059857244,1000,0.8725928485260619,big,0.02,256,PRUNED
163,163,14.3042676,2023-05-18 14:35:08.795285,2023-05-18 14:35:10.546049,0 days 00:00:01.750764,1024,100000,0.9999,0.0011254232199801653,1000,-0.18520368798060527,big,0.05,32,PRUNED
164,164,25.855801200000002,2023-05-18 14:35:10.548870,2023-05-18 14:35:13.367631,0 days 00:00:02.818761,32,100000,0.9999,0.0014440191568109602,1000,0.7970703870063357,medium,0.001,32,PRUNED
165,165,14.648979599999999,2023-05-18 14:35:12.489371,2023-05-18 14:35:14.688050,0 days 00:00:02.198679,128,10000,0.999,0.01051029272157736,1000,-1.975427317661714,medium,0.001,16,PRUNED
166,166,32.3785988,2023-05-18 14:35:13.372433,2023-05-18 14:35:15.447515,0 days 00:00:02.075082,32,100000,0.9,0.0024749413453261752,1000,0.663150129984642,big,0.001,32,PRUNED
167,167,21.8528508,2023-05-18 14:35:14.691124,2023-05-18 14:35:17.319539,0 days 00:00:02.628415,128,1000000,0.98,0.0005306584056004642,1000,-0.3661294097554142,big,0.005,8,PRUNED
168,168,14.9602948,2023-05-18 14:35:15.449969,2023-05-18 14:35:17.513695,0 days 00:00:02.063726,1024,100000,0.98,0.00030876440296596317,1000,-0.3820994908894313,medium,0.05,256,PRUNED
169,169,12.046651,2023-05-18 14:35:17.322183,2023-05-18 14:35:19.397288,0 days 00:00:02.075105,1024,100000,0.98,6.369509739343276e-05,1000,-1.1485992850481208,medium,0.05,32,PRUNED
170,170,21.337020799999998,2023-05-18 14:35:17.525531,2023-05-18 14:35:20.062286,0 days 00:00:02.536755,1024,100000,0.98,0.0006384285729352785,1000,0.732923463120494,medium,0.05,32,PRUNED
171,171,35.73334140000001,2023-05-18 14:35:19.400797,2023-05-18 14:35:22.061178,0 days 00:00:02.660381,1024,1000000,0.98,0.01195234660302662,1000,0.7978432984248232,big,0.05,8,PRUNED
172,172,15.9639292,2023-05-18 14:35:20.067550,2023-05-18 14:35:23.027870,0 days 00:00:02.960320,16,100000,0.98,0.0007297012358886012,1000,0.21972358168511397,small,0.05,32,PRUNED
173,173,62.7577778,2023-05-18 14:35:22.072817,2023-05-18 14:35:25.149009,0 days 00:00:03.076192,1024,100000,0.98,1.0144315219001949e-05,1000,-0.19250180427161312,big,0.05,32,PRUNED
174,174,14.722933600000001,2023-05-18 14:35:23.029372,2023-05-18 14:35:25.055824,0 days 00:00:02.026452,32,100000,0.98,4.097608248931152e-05,1000,-0.630374936755234,big,0.05,32,PRUNED
175,175,54.5058444,2023-05-18 14:35:25.063753,2023-05-18 14:36:34.036629,0 days 00:01:08.972876,32,10000,0.9,0.012493508409176051,0,0.5288385382671287,big,0.01,32,PRUNED
176,176,41.196919,2023-05-18 14:35:25.154724,2023-05-18 14:37:03.246786,0 days 00:01:38.092062,256,100000,0.9,1.2589523993853838e-05,0,-1.4921856263899012,big,0.02,16,PRUNED
177,177,121.45749819999999,2023-05-18 14:35:30.647662,2023-05-18 14:35:35.025088,0 days 00:00:04.377426,128,10000,0.999,0.006055209430409021,1000,-1.173440123564871,big,0.005,64,PRUNED
178,178,32.1988788,2023-05-18 14:35:35.027575,2023-05-18 14:35:37.328378,0 days 00:00:02.300803,2048,100000,0.9999,1.2759634350131823e-05,1000,0.666961097008121,medium,0.001,32,PRUNED
179,179,15.121636999999998,2023-05-18 14:35:37.330434,2023-05-18 14:35:39.227799,0 days 00:00:01.897365,128,10000,0.999,0.024190154969114728,1000,-0.04722142079687042,big,0.005,16,PRUNED
180,180,160.5077874,2023-05-18 14:35:39.230232,2023-05-18 14:35:45.871576,0 days 00:00:06.641344,128,10000,0.98,0.012072173289806842,1000,-3.385821581986323,big,0.005,16,COMPLETE
181,181,81.813188,2023-05-18 14:35:40.167039,2023-05-18 14:35:43.762737,0 days 00:00:03.595698,32,10000,0.9,0.0014311735925817846,1000,0.20730102730086122,big,0.01,4,PRUNED
182,182,97.40764479999999,2023-05-18 14:35:43.764407,2023-05-18 14:35:47.668199,0 days 00:00:03.903792,128,100000,0.9999,3.338348909234814e-05,20000,0.141578032218189,big,0.05,32,PRUNED
183,183,21.828944999999997,2023-05-18 14:35:45.872991,2023-05-18 14:35:47.730610,0 days 00:00:01.857619,128,10000,0.995,0.0034932213645272286,1000,-1.5452787227618314,big,0.01,16,PRUNED
184,184,28.823462600000006,2023-05-18 14:35:47.673015,2023-05-18 14:35:50.634954,0 days 00:00:02.961939,128,10000,0.9999,0.2356483445990938,1000,-3.707483227655041,big,0.005,16,PRUNED
185,185,16.665335399999996,2023-05-18 14:35:47.744541,2023-05-18 14:35:49.898197,0 days 00:00:02.153656,128,10000,0.98,0.004117324731014759,1000,-3.2776827670981183,big,0.005,16,PRUNED
186,186,45.4754214,2023-05-18 14:35:49.900032,2023-05-18 14:35:52.702299,0 days 00:00:02.802267,512,100000,0.999,5.252954038910921e-05,1000,0.3934865758387359,big,0.05,1,PRUNED
187,187,53.40259800000001,2023-05-18 14:35:50.636373,2023-05-18 14:36:55.143908,0 days 00:01:04.507535,32,10000,0.9,0.0016537064814263708,0,0.5309520716140961,big,0.01,32,PRUNED
188,188,127.3403312,2023-05-18 14:35:52.706051,2023-05-18 14:35:56.565891,0 days 00:00:03.859840,128,10000,0.98,0.22438556337813217,1000,-3.11640078523751,big,0.05,16,PRUNED
189,189,57.3342542,2023-05-18 14:35:56.568478,2023-05-18 14:35:58.900520,0 days 00:00:02.332042,512,100000,0.99,1.7084522902743723e-05,1000,-0.2899676216930125,medium,0.05,32,PRUNED
190,190,88.78401579999999,2023-05-18 14:35:58.443276,2023-05-18 14:37:27.755160,0 days 00:01:29.311884,256,10000,0.95,0.0005877032094111393,0,0.5117879534410352,big,0.02,32,PRUNED
191,191,123.86974640000001,2023-05-18 14:35:58.905214,2023-05-18 14:37:31.150665,0 days 00:01:32.245451,256,100000,0.95,0.00812809330589422,0,0.5787264138341874,big,0.02,4,PRUNED
192,192,12.348155,2023-05-18 14:36:01.655040,2023-05-18 14:36:03.576303,0 days 00:00:01.921263,256,100000,0.95,0.000652855284255719,1000,0.4503814201947132,big,0.02,128,PRUNED
193,193,38.9715762,2023-05-18 14:36:03.578430,2023-05-18 14:36:05.820841,0 days 00:00:02.242411,128,10000,0.95,0.01076364186921988,1000,-2.1288048592518796,big,0.02,16,PRUNED
194,194,26.745978199999996,2023-05-18 14:36:05.822203,2023-05-18 14:36:08.003561,0 days 00:00:02.181358,16,1000000,0.98,0.0005471951004694319,1000,-0.18404389725627351,big,0.05,32,PRUNED
195,195,27.8075004,2023-05-18 14:36:08.006043,2023-05-18 14:36:10.764618,0 days 00:00:02.758575,128,10000,0.98,0.25775423815614107,1000,-3.838506063076062,big,0.005,1,PRUNED
196,196,37.063585599999996,2023-05-18 14:36:09.794307,2023-05-18 14:36:13.807313,0 days 00:00:04.013006,64,100000,0.995,2.9922230504957297e-05,20000,0.015547271254167994,big,0.005,32,PRUNED
197,197,67.8939266,2023-05-18 14:36:10.766193,2023-05-18 14:36:14.084173,0 days 00:00:03.317980,32,10000,0.9,0.0021043912257807254,20000,0.4384009166491173,big,0.02,32,PRUNED
198,198,91.5165446,2023-05-18 14:36:13.808835,2023-05-18 14:37:36.731235,0 days 00:01:22.922400,256,100000,0.9,0.0017245770987827673,0,0.5342125506311941,big,0.02,64,PRUNED
199,199,38.9702332,2023-05-18 14:36:14.086640,2023-05-18 14:37:33.848811,0 days 00:01:19.762171,256,100000,0.9,0.012195166159129738,0,0.993978548374342,big,0.01,64,PRUNED
200,200,27.132867800000003,2023-05-18 14:36:34.042049,2023-05-18 14:37:33.311239,0 days 00:00:59.269190,32,100000,0.9,0.00014361197574702477,0,0.5451379814849301,big,0.02,64,PRUNED
201,201,50.7436798,2023-05-18 14:36:55.146448,2023-05-18 14:38:16.299573,0 days 00:01:21.153125,256,100000,0.9,0.00024337318075054012,0,0.07434629548529037,big,0.02,64,PRUNED
202,202,101.10001479999998,2023-05-18 14:37:03.258288,2023-05-18 14:37:06.492109,0 days 00:00:03.233821,512,1000000,0.98,2.693635903760819e-05,1000,-0.3463801428875626,big,0.05,64,PRUNED
203,203,235.76621960000003,2023-05-18 14:37:06.493187,2023-05-18 14:38:27.505713,0 days 00:01:21.012526,64,100000,0.999,1.0811303453484612e-05,0,0.6986373582360488,big,0.05,32,COMPLETE
204,204,3.519048,2023-05-18 14:37:27.756330,2023-05-18 14:38:51.722390,0 days 00:01:23.966060,256,100000,0.9,4.680182183773633e-05,0,0.197581413124709,big,0.02,64,PRUNED
205,205,46.58656380000001,2023-05-18 14:37:31.152004,2023-05-18 14:38:55.394327,0 days 00:01:24.242323,256,100000,0.9,0.002589614225991717,0,0.28999055869884627,big,0.01,64,PRUNED
206,206,17.5493414,2023-05-18 14:37:33.313768,2023-05-18 14:37:35.236784,0 days 00:00:01.923016,256,100000,0.9,6.262823141373094e-05,1000,-0.1795399842812302,big,0.001,32,PRUNED
207,207,58.60303039999999,2023-05-18 14:37:33.849986,2023-05-18 14:38:57.560867,0 days 00:01:23.710881,256,100000,0.9,0.00030812015363206047,0,-0.2174552785597047,big,0.02,64,PRUNED
208,208,50.40604900000001,2023-05-18 14:37:35.238381,2023-05-18 14:38:45.767632,0 days 00:01:10.529251,256,100000,0.9,0.0010816003256744029,0,0.18988277208378412,big,0.02,128,PRUNED
209,209,18.1718492,2023-05-18 14:37:36.732824,2023-05-18 14:37:38.950030,0 days 00:00:02.217206,2048,10000,0.98,0.1696867888850158,1000,-2.8797066099129855,big,0.005,16,PRUNED
210,210,14.1455764,2023-05-18 14:37:38.954395,2023-05-18 14:37:41.693200,0 days 00:00:02.738805,256,100000,0.9,0.0001036899876342266,10000,-0.27792440535454666,big,0.02,64,PRUNED
211,211,46.64737720000001,2023-05-18 14:37:41.695065,2023-05-18 14:37:44.319700,0 days 00:00:02.624635,32,1000000,0.95,0.0014993513511415177,20000,0.8005196394383066,big,0.02,64,PRUNED
212,212,37.781424400000006,2023-05-18 14:37:44.321646,2023-05-18 14:39:05.728007,0 days 00:01:21.406361,256,100000,0.98,1.593914137555591e-05,0,-2.552773237892365,big,0.02,64,PRUNED
213,213,54.26510599999999,2023-05-18 14:37:53.440162,2023-05-18 14:38:42.057401,0 days 00:00:48.617239,128,100000,0.95,0.0006060674629725411,0,-0.5014646877330474,small,0.02,64,PRUNED
214,214,122.3494338,2023-05-18 14:38:16.301965,2023-05-18 14:39:09.195818,0 days 00:00:52.893853,256,100000,0.95,0.0010794616701478126,0,-0.6944619220409108,small,0.02,64,PRUNED
215,215,15.791812400000001,2023-05-18 14:38:27.508098,2023-05-18 14:38:29.227772,0 days 00:00:01.719674,1024,10000,0.99,0.00014058735883242158,1000,-0.25505396302612726,big,0.05,32,PRUNED
216,216,29.4807708,2023-05-18 14:38:29.229969,2023-05-18 14:38:32.046883,0 days 00:00:02.816914,1024,1000000,0.95,3.227100108383256e-05,1000,0.31807143903073576,big,0.05,32,PRUNED
217,217,16.8828034,2023-05-18 14:38:32.053963,2023-05-18 14:38:34.042144,0 days 00:00:01.988181,1024,10000,0.98,6.650039139830414e-05,10000,0.3105905728746391,big,0.05,32,PRUNED
218,218,19.8173864,2023-05-18 14:38:34.044685,2023-05-18 14:39:26.926782,0 days 00:00:52.882097,256,100000,0.9999,4.798318563114451e-05,0,0.9447920639432754,small,0.02,64,PRUNED
219,219,102.2189178,2023-05-18 14:38:42.059658,2023-05-18 14:39:51.170946,0 days 00:01:09.111288,64,100000,0.999,0.00022511179837191763,0,0.4910779831298945,big,0.05,32,PRUNED
220,220,17.7763474,2023-05-18 14:38:45.769675,2023-05-18 14:38:47.528624,0 days 00:00:01.758949,2048,100000,0.95,0.0003259921354474099,1000,0.11745819283741821,small,0.001,32,PRUNED
221,221,29.132900799999998,2023-05-18 14:38:47.530843,2023-05-18 14:39:39.258265,0 days 00:00:51.727422,64,100000,0.999,1.812171333521595e-05,0,0.9899189250239518,small,0.05,32,PRUNED
222,222,42.78858,2023-05-18 14:38:51.725977,2023-05-18 14:39:42.478417,0 days 00:00:50.752440,256,100000,0.95,0.03159667047847765,0,-1.7217580780533508,small,0.02,64,PRUNED
223,223,55.9172462,2023-05-18 14:38:55.395642,2023-05-18 14:39:46.412148,0 days 00:00:51.016506,256,100000,0.95,0.0018475864078835711,0,0.6503358790901317,small,0.02,64,PRUNED
224,224,10.680850600000001,2023-05-18 14:38:57.562064,2023-05-18 14:40:06.960131,0 days 00:01:09.398067,64,100000,0.999,3.661417855508528e-05,0,0.6899967952173207,big,0.05,32,PRUNED
225,225,7.5927548,2023-05-18 14:39:05.730891,2023-05-18 14:40:07.363524,0 days 00:01:01.632633,256,100000,0.95,0.00016667767305562426,0,-0.5943310356059286,small,0.02,16,PRUNED
226,226,23.6123966,2023-05-18 14:39:09.198170,2023-05-18 14:40:24.297492,0 days 00:01:15.099322,64,100000,0.999,2.831317809773231e-05,0,0.743850147558891,big,0.05,32,PRUNED
227,227,45.1601882,2023-05-18 14:39:26.929323,2023-05-18 14:40:50.012713,0 days 00:01:23.083390,64,100000,0.999,0.00022481138385283667,0,-0.09280428743620672,big,0.05,32,PRUNED
228,228,39.97879619999999,2023-05-18 14:39:39.262688,2023-05-18 14:41:01.160876,0 days 00:01:21.898188,64,100000,0.999,1.1074570465255606e-05,0,-0.2534253260331928,big,0.05,64,PRUNED
229,229,46.5981302,2023-05-18 14:39:42.481344,2023-05-18 14:39:46.215754,0 days 00:00:03.734410,32,100000,0.9999,0.001327800673527214,1000,0.6981665964687541,big,0.02,32,PRUNED
230,230,134.7191876,2023-05-18 14:39:46.217386,2023-05-18 14:41:16.386025,0 days 00:01:30.168639,64,100000,0.999,1.1538892547314778e-05,0,-0.7128040159952602,big,0.05,32,PRUNED
231,231,31.111091800000004,2023-05-18 14:39:46.420166,2023-05-18 14:39:49.215682,0 days 00:00:02.795516,1024,1000000,0.98,0.00017390193161200479,20000,-0.5815835616636822,big,0.05,16,PRUNED
232,232,17.4474464,2023-05-18 14:39:49.217144,2023-05-18 14:39:54.772244,0 days 00:00:05.555100,64,100000,0.999,0.0007152369524036799,0,0.4904375363695013,big,0.05,512,PRUNED
233,233,108.96871700000001,2023-05-18 14:39:51.173076,2023-05-18 14:39:54.799352,0 days 00:00:03.626276,128,100000,0.9999,0.00013005007626984197,1000,-0.2535866402144193,big,0.02,32,PRUNED
234,234,40.848435,2023-05-18 14:39:54.773592,2023-05-18 14:41:22.034070,0 days 00:01:27.260478,64,100000,0.98,2.7834506739226072e-05,0,-0.30518155756193144,big,0.05,32,PRUNED
235,235,83.0676058,2023-05-18 14:39:54.800575,2023-05-18 14:39:59.286772,0 days 00:00:04.486197,32,100000,0.9999,3.0413777002650702e-05,1000,0.7437583584764182,big,0.02,64,PRUNED
236,236,62.2984388,2023-05-18 14:39:59.288105,2023-05-18 14:40:02.268431,0 days 00:00:02.980326,32,10000,0.999,0.0038196092031983664,1000,0.5235462286075667,big,0.01,32,PRUNED
237,237,7.9383426,2023-05-18 14:40:02.269955,2023-05-18 14:40:04.387994,0 days 00:00:02.118039,16,100000,0.99,0.0010702475998571363,1000,0.7789524903379621,big,0.05,64,PRUNED
238,238,82.1378182,2023-05-18 14:40:04.390279,2023-05-18 14:40:09.262742,0 days 00:00:04.872463,32,100000,0.999,0.0013231477775374084,1000,0.684654333852263,big,0.005,128,PRUNED
239,239,9.1043258,2023-05-18 14:40:06.962083,2023-05-18 14:40:08.669972,0 days 00:00:01.707889,128,100000,0.999,0.0065710866030543056,1000,-1.3326939767250292,big,0.005,16,PRUNED
240,240,51.62335700000001,2023-05-18 14:40:07.365747,2023-05-18 14:40:10.224320,0 days 00:00:02.858573,32,100000,0.9999,3.325460509031669e-05,20000,0.7015617438997027,big,0.02,32,PRUNED
241,241,23.965277599999997,2023-05-18 14:40:08.673655,2023-05-18 14:40:12.208826,0 days 00:00:03.535171,32,100000,0.999,1.2495516475883696e-05,1000,0.48850213247617,big,0.08,128,PRUNED
242,242,16.927767999999997,2023-05-18 14:40:09.266522,2023-05-18 14:40:11.369330,0 days 00:00:02.102808,512,100000,0.9,7.846481060844388e-05,1000,0.698814898572272,big,0.08,32,PRUNED
243,243,30.4819568,2023-05-18 14:40:10.227416,2023-05-18 14:40:12.918664,0 days 00:00:02.691248,128,100000,0.999,1.2464675453469943e-05,1000,-0.22736379724870381,big,0.005,128,PRUNED
244,244,13.335690599999998,2023-05-18 14:40:11.371226,2023-05-18 14:40:12.901308,0 days 00:00:01.530082,32,100000,0.999,0.00010340322707865442,1000,0.4447387404864405,medium,0.005,128,PRUNED
245,245,19.3148618,2023-05-18 14:40:12.210665,2023-05-18 14:40:14.318893,0 days 00:00:02.108228,32,100000,0.98,8.63083631408362e-05,1000,0.13346938566592154,big,0.005,4,PRUNED
246,246,215.3315916,2023-05-18 14:40:12.903658,2023-05-18 14:40:17.085427,0 days 00:00:04.181769,32,100000,0.9,0.0010091864225952646,1000,0.3309750355576049,big,0.01,64,COMPLETE
247,247,48.1414872,2023-05-18 14:40:12.919820,2023-05-18 14:41:21.915928,0 days 00:01:08.996108,32,100000,0.9999,3.0293106108811275e-05,0,0.03679004906386696,big,0.005,128,PRUNED
248,248,87.18446639999999,2023-05-18 14:40:14.319951,2023-05-18 14:40:16.687966,0 days 00:00:02.368015,32,100000,0.9999,1.7969521297885708e-05,1000,0.7503712411538311,small,0.02,32,PRUNED
249,249,26.9757494,2023-05-18 14:40:16.689296,2023-05-18 14:40:18.782848,0 days 00:00:02.093552,64,10000,0.999,0.11044856301593055,1000,-0.6870779815786658,big,0.005,64,PRUNED
250,250,17.5061538,2023-05-18 14:40:17.087082,2023-05-18 14:40:19.455939,0 days 00:00:02.368857,32,100000,0.999,2.0969221298395914e-05,10000,0.48916809157392027,big,0.005,128,PRUNED
251,251,92.74523360000002,2023-05-18 14:40:18.787512,2023-05-18 14:40:22.511739,0 days 00:00:03.724227,64,100000,0.99,1.1244897025849121e-05,20000,0.8619065207796074,big,0.01,512,PRUNED
252,252,70.093408,2023-05-18 14:40:19.458944,2023-05-18 14:40:21.410976,0 days 00:00:01.952032,2048,100000,0.9,0.007965313911907206,1000,0.27030160226512634,big,0.01,64,PRUNED
253,253,11.911994799999999,2023-05-18 14:40:21.412693,2023-05-18 14:40:23.466015,0 days 00:00:02.053322,32,100000,0.9,0.016037519492209888,1000,0.1741503948965355,big,0.01,64,PRUNED
254,254,46.19011340000001,2023-05-18 14:40:22.515516,2023-05-18 14:40:26.574621,0 days 00:00:04.059105,32,100000,0.995,1.7385708112635108e-05,1000,0.2171211406713499,big,0.001,128,PRUNED
255,255,122.786729,2023-05-18 14:40:23.467085,2023-05-18 14:40:28.388568,0 days 00:00:04.921483,2048,100000,0.9999,0.0013420392084738484,1000,-1.5126099532450388,medium,0.001,32,PRUNED
256,256,96.98842319999999,2023-05-18 14:40:24.299748,2023-05-18 14:40:28.051605,0 days 00:00:03.751857,512,100000,0.98,0.0009544604542764596,1000,0.2638849301608157,big,0.05,32,PRUNED
257,257,32.9167602,2023-05-18 14:40:26.575686,2023-05-18 14:40:30.170586,0 days 00:00:03.594900,128,10000,0.98,0.1740795531188764,10000,-3.4557838135101187,big,0.005,16,PRUNED
258,258,33.023990600000005,2023-05-18 14:40:28.053457,2023-05-18 14:40:30.274138,0 days 00:00:02.220681,32,100000,0.9,9.483633535114392e-05,1000,-0.3552484252234889,big,0.01,64,PRUNED
259,259,47.937859599999996,2023-05-18 14:40:28.390624,2023-05-18 14:40:31.705195,0 days 00:00:03.314571,32,100000,0.9,1.5747694511748967e-05,1000,0.5507338408645596,big,0.01,64,PRUNED
260,260,50.004330800000005,2023-05-18 14:40:30.174750,2023-05-18 14:41:49.078098,0 days 00:01:18.903348,16,100000,0.95,0.0022488369551696237,0,0.6432156900196325,big,0.02,64,PRUNED
261,261,14.870511400000002,2023-05-18 14:40:30.275758,2023-05-18 14:40:32.211148,0 days 00:00:01.935390,1024,100000,0.98,6.742177188492229e-05,20000,-0.02161355033637677,medium,0.05,32,PRUNED
262,262,20.023929000000003,2023-05-18 14:40:31.707174,2023-05-18 14:40:34.010615,0 days 00:00:02.303441,512,100000,0.99,0.0015537301391244734,1000,0.20873914672661653,big,0.05,4,PRUNED
263,263,11.8362306,2023-05-18 14:40:32.216184,2023-05-18 14:40:34.515535,0 days 00:00:02.299351,32,100000,0.999,6.036284200323456e-05,1000,0.26602400879311944,big,0.005,8,PRUNED
264,264,34.26199140000001,2023-05-18 14:40:34.011702,2023-05-18 14:40:36.056523,0 days 00:00:02.044821,32,100000,0.999,1.7643099094614808e-05,1000,0.6459199207353424,big,0.005,128,PRUNED
265,265,142.7902772,2023-05-18 14:40:34.517589,2023-05-18 14:40:38.249061,0 days 00:00:03.731472,32,100000,0.999,1.1933173412169369e-05,1000,0.02907335966042257,big,0.005,128,PRUNED
266,266,116.5101306,2023-05-18 14:40:36.057501,2023-05-18 14:40:39.510732,0 days 00:00:03.453231,512,100000,0.99,2.0208041681153392e-05,1000,-0.7418633563123235,big,0.001,32,PRUNED
267,267,59.564736,2023-05-18 14:40:38.250484,2023-05-18 14:40:41.118999,0 days 00:00:02.868515,128,10000,0.99,0.0019399878518918169,1000,-1.5691033823483347,big,0.005,16,PRUNED
268,268,26.0470834,2023-05-18 14:40:39.515441,2023-05-18 14:40:41.352248,0 days 00:00:01.836807,2048,10000,0.9,0.00019038337498100154,1000,0.9937511140706596,big,0.01,32,PRUNED
269,269,21.7946122,2023-05-18 14:40:41.120094,2023-05-18 14:40:43.762846,0 days 00:00:02.642752,1024,1000000,0.98,0.0014264535844108724,1000,-1.6456874657680052,big,0.05,8,PRUNED
270,270,18.402308599999998,2023-05-18 14:40:41.354083,2023-05-18 14:40:43.113578,0 days 00:00:01.759495,256,100000,0.95,0.002825077009943186,20000,-0.0768096661712604,big,0.02,64,PRUNED
