#{"t_start": 1692367222.5594113, "env_id": null}
r,l,t
9.331745,11,0.253967
8.560742,12,0.260917
8.5758915,13,0.265723
8.801851,14,0.271658
12.137513,14,0.272602
11.34582,15,0.281182
8.656348,16,0.288174
6.524059,17,0.294524
10.200919,17,0.295303
10.559029,17,0.296012
13.414167,18,0.304184
18.686012,19,0.310206
11.35385,21,0.321253
14.901226,23,0.332022
7.996077,12,0.341857
18.862165,25,0.343158
21.674332,26,0.347597
9.909582,12,0.348891
19.798176,18,0.36527
33.308167,29,0.366437
9.958846,12,0.3673
35.0869,29,0.368216
10.850418,14,0.369306
5.880459,13,0.370302
19.163136,30,0.375997
10.390729,13,0.381354
9.366053,14,0.382306
14.672269,20,0.396826
31.371855,35,0.402406
7.886265,10,0.407835
8.266319,11,0.427632
12.582146,21,0.429073
8.548068,12,0.434642
26.408506,29,0.435767
8.399052,14,0.445881
23.74197,28,0.456791
12.325087,17,0.463791
10.260445,17,0.464846
20.309048,22,0.469878
14.9727125,25,0.474566
8.895261,25,0.486979
9.481592,15,0.487994
8.920786,13,0.498522
18.437952,24,0.50261
10.4661045,14,0.503479
9.952598,26,0.507658
13.103352,15,0.512661
18.539547,20,0.513739
9.163592,13,0.514815
33.206192,36,0.519771
8.974325,11,0.520888
14.42116,26,0.52171
9.752945,12,0.532499
8.082267,11,0.538252
21.734081,32,0.558816
12.605785,25,0.560185
58.981117,41,0.567091
10.565606,12,0.568153
26.634434,37,0.573567
17.948835,23,0.574499
6.144142,14,0.586724
10.024059,14,0.587828
18.581038,18,0.592103
17.601587,19,0.600736
11.958658,20,0.610957
20.049725,24,0.615628
5.5843644,9,0.616586
5.6377664,10,0.617409
10.014665,15,0.632734
8.172877,10,0.633751
11.342684,16,0.642336
4.493155,7,0.652692
36.117554,29,0.659086
7.7566,29,0.660032
6.978168,11,0.670265
17.20334,19,0.671221
10.281458,13,0.687327
19.95032,44,0.694983
28.048054,45,0.696093
9.017457,11,0.703269
11.0237875,13,0.71802
10.443185,24,0.726841
28.751528,29,0.735863
24.741251,39,0.737107
7.7874174,11,0.738168
8.911428,12,0.743968
49.87562,48,0.748432
7.720155,11,0.749457
12.203116,22,0.754232
30.690866,42,0.763493
7.8026648,12,0.775815
17.936413,24,0.776936
11.880921,17,0.782057
9.731214,12,0.786355
11.238355,24,0.787252
24.247746,37,0.79358
9.956149,15,0.79749
18.470747,20,0.798402
11.826959,16,0.810246
6.883048,9,0.811206
6.017911,23,0.820508
8.930571,22,0.827698
11.001316,16,0.834384
30.710857,31,0.835502
9.028576,16,0.845376
17.738298,18,0.849537
11.327306,29,0.850493
33.743015,28,0.854582
30.121208,39,0.855591
10.415188,19,0.859448
15.864821,17,0.876564
14.025453,17,0.877523
27.08821,41,0.882325
12.648865,22,0.883211
29.0093,23,0.888674
13.132599,17,0.895081
103.67036,74,0.89595
12.520341,16,0.902801
34.537655,35,0.909126
7.2100806,10,0.910106
25.516415,43,0.923712
11.567289,16,0.935839
18.360458,19,0.949956
15.924394,21,0.950809
10.549114,12,0.958283
79.90285,73,0.967356
36.511898,36,0.976424
8.176662,11,0.977713
12.113126,13,0.983951
10.291391,16,0.991886
15.296346,27,1.001714
11.354859,14,1.009803
6.353768,10,1.010762
20.095032,25,1.011621
13.943316,16,1.020753
10.34797,18,1.02163
24.849842,25,1.022434
12.46539,15,1.027495
11.102918,32,1.049907
10.735049,16,1.05695
9.635574,12,1.057952
10.4693985,17,1.074347
26.399616,28,1.083827
10.166166,14,1.096876
13.079633,16,1.097692
15.681802,26,1.098558
9.988747,16,1.120548
12.081149,16,1.137691
8.361586,11,1.144926
14.509515,20,1.154274
7.5700784,11,1.16447
8.950705,20,1.165378
10.869318,16,1.178833
13.719301,22,1.179927
13.696423,18,1.196669
11.907344,29,1.208761
21.676079,26,1.209746
11.721949,16,1.227479
13.599354,35,1.228561
9.114041,38,1.242674
10.676233,13,1.251124
21.422792,37,1.257068
10.892074,23,1.265585
13.051017,22,1.271263
7.80559,15,1.272255
11.320099,14,1.281559
8.646764,11,1.289748
6.947855,15,1.290803
10.975685,12,1.291591
18.936312,21,1.315494
18.209492,25,1.325234
12.79707,27,1.326285
23.332117,23,1.33237
11.212018,14,1.33731
9.36287,15,1.347951
8.892008,14,1.349959
20.007244,23,1.370915
