#{"t_start": 1692386867.1260703, "env_id": "CustomHopper-target-v0"}
r,l,t
26.718433,22,0.124722
36.382288,31,0.138941
11.663615,18,0.148971
11.639756,28,0.165239
18.692371,30,0.174971
13.221388,16,0.180934
18.937095,22,0.189623
91.667109,67,0.21044
9.443899,13,0.215381
15.754761,20,0.222697
15.293965,20,0.23661
7.677702,13,0.244384
9.634469,16,0.253743
8.470606,12,0.261282
12.685171,17,0.267875
8.31584,13,0.272561
11.448752,13,0.277108
22.513638,32,0.367282
42.442643,45,0.38239
11.245025,21,0.39312
14.365301,27,0.401912
11.615776,14,0.409765
7.277211,18,0.415711
14.675748,15,0.431272
12.699829,17,0.437674
10.467137,12,0.441698
16.344633,25,0.449037
11.389243,26,0.457197
50.338074,44,0.469898
10.322964,12,0.473828
10.538957,27,0.48249
22.924362,30,0.512932
39.781472,35,0.523486
8.277163,10,0.527063
6.612371,10,0.53062
15.196102,26,0.537989
36.602569,29,0.57358
11.498594,18,0.578825
12.934318,16,0.615262
6.728726,11,0.61932
12.513962,18,0.625504
10.082405,16,0.630657
25.007786,33,0.64028
10.100838,13,0.650089
27.197985,23,0.656335
9.2057,13,0.660745
8.579368,12,0.664543
24.691493,22,0.69035
53.562771,41,0.720485
15.119092,17,0.725988
9.669981,13,0.730916
7.53056,17,0.753121
20.125614,18,0.758249
14.023411,16,0.762945
19.806886,19,0.784436
19.239057,21,0.790068
10.14799,13,0.796758
8.387489,14,0.805108
6.442092,10,0.808273
10.159698,15,0.812842
13.350277,14,0.81962
12.79971,16,0.825336
7.530842,10,0.828316
15.014837,17,0.833088
16.482531,30,0.841468
16.090303,28,0.848535
13.420117,24,0.855463
6.41083,12,0.859692
16.78241,19,0.870503
25.17932,26,0.877167
11.67517,23,0.887815
5.873585,9,0.892853
22.325224,22,0.899009
21.374391,25,0.91615
14.952134,22,0.924707
8.508317,11,0.931036
7.894805,20,0.936621
7.436746,11,0.940028
9.635187,17,0.948116
20.207187,25,0.95523
30.68702,32,0.964864
34.321893,28,0.976505
15.629559,25,0.986385
5.312586,10,0.990428
22.049608,28,1.000819
26.143048,41,1.019259
4.942971,9,1.023513
134.693081,88,1.04748
7.931696,10,1.051283
5.779312,14,1.057304
9.852722,14,1.067228
8.551152,10,1.070626
5.309839,19,1.076514
15.34296,23,1.083064
10.518532,12,1.086761
12.097198,21,1.09472
14.749291,22,1.103658
34.324624,28,1.111276
8.722625,10,1.122672
11.179008,21,1.140759
6.306613,17,1.14927
30.227479,44,1.170538
21.994943,23,1.179794
8.430143,11,1.184271
15.799973,18,1.189527
25.429259,26,1.222274
13.145577,15,1.226514
10.351747,15,1.234187
9.722401,14,1.238222
9.375932,14,1.243078
13.777031,20,1.251362
47.159962,36,1.26251
25.240206,24,1.270776
38.426895,40,1.281959
7.073752,11,1.287148
11.005169,12,1.299606
44.047485,43,1.319103
6.269484,11,1.323378
22.942505,23,1.333308
15.392256,30,1.341447
15.883068,22,1.350159
28.757363,25,1.357053
10.433481,15,1.36151
9.408802,27,1.368512
7.563652,10,1.371902
10.660491,12,1.375264
8.162684,10,1.378545
11.194611,24,1.426269
27.057896,25,1.460038
13.539586,24,1.467796
80.361974,52,1.481659
14.055484,16,1.497667
7.638196,10,1.502331
12.061044,15,1.511252
7.759388,11,1.515944
14.872002,15,1.521845
7.912128,10,1.524902
9.373527,11,1.5303
14.499144,17,1.557929
34.177762,31,1.566546
9.645279,14,1.571738
21.813366,29,1.579796
33.408322,38,1.591117
16.431051,31,1.59916
12.333216,18,1.609766
11.829547,31,1.618399
45.563595,37,1.633039
26.931842,25,1.641382
13.545415,23,1.650283
12.943952,25,1.657224
19.120122,32,1.667685
17.364434,22,1.680535
16.711865,22,1.686802
24.353337,28,1.700037
12.485611,15,1.708118
18.243198,24,1.717623
11.556368,16,1.724042
10.531797,30,1.731529
11.484898,16,1.73581
50.58505,39,1.748613
11.725984,32,1.761462
8.768805,13,1.765887
158.734626,94,1.793606
10.235511,11,1.797493
24.945568,24,1.804663
22.542225,31,1.816352
20.200022,31,1.8248
22.866159,28,1.832697
16.639813,18,1.838429
27.040449,24,1.845217
10.701904,14,1.851772
23.145849,32,1.860377
11.101621,16,1.865336
11.780167,23,1.871759
75.630672,63,1.894233
15.308755,21,1.900684
20.311904,21,1.907012
9.98778,18,1.912905
