train/ent_coef_loss,train/actor_loss,time/total_timesteps,train/critic_loss,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/ent_coef,train/n_updates,time/episodes,train/learning_rate
-0.03305797278881073,-4.327723026275635,7980,4.372686386108398,159,49,20.71,16.984882,0.9934521317481995,656,370,1e-05
-0.03435572236776352,-4.617305755615234,8256,4.43398904800415,160,51,20.73,16.712147,0.9932233691215515,679,380,1e-05
-0.03515090420842171,-4.654962539672852,8436,4.457975387573242,159,53,20.67,16.438147,0.9930741786956787,694,390,1e-05
-0.035898562520742416,-4.716975212097168,8616,4.718189239501953,159,54,19.64,14.846327,0.9929249286651611,709,400,1e-05
-0.03656501695513725,-4.663983345031738,8820,4.321727752685547,158,55,19.72,15.815786,0.9927557110786438,726,410,1e-05
-0.03753732889890671,-4.77085542678833,9012,4.3257222175598145,159,56,19.9,16.114761,0.9925966858863831,742,420,1e-05
-0.03811892494559288,-4.870265960693359,9156,4.669110298156738,159,57,19.13,14.979978,0.992477536201477,754,430,1e-05
-0.03898320719599724,-4.951935768127441,9360,4.618178367614746,159,58,19.24,15.220864,0.9923087954521179,771,440,1e-05
-0.03981393948197365,-5.079216003417969,9540,4.504714012145996,159,59,19.3,15.15068,0.9921597242355347,786,450,1e-05
-0.040780264884233475,-5.028391361236572,9756,4.505093574523926,158,61,19.62,15.139163,0.991980791091919,804,460,1e-05
-0.04148942977190018,-5.165648937225342,9948,5.179656505584717,158,62,20.09,15.8981905,0.9918218851089478,820,470,1e-05
-0.04245324060320854,-5.2930521965026855,10212,4.578546524047852,158,64,19.48,16.066944,0.9916033744812012,842,480,1e-05
-0.043326348066329956,-5.513788223266602,10416,4.758800506591797,158,65,19.43,15.606239,0.991434633731842,859,490,1e-05
-0.04426348954439163,-5.605084419250488,10608,5.150995254516602,158,66,20.32,16.372908,0.9912758469581604,875,500,1e-05
-0.044940512627363205,-5.674891948699951,10764,5.35414981842041,158,67,20.09,15.471532,0.9911468625068665,888,510,1e-05
-0.04567433148622513,-5.709427356719971,10956,5.255642890930176,158,69,19.89,14.941071,0.9909881949424744,904,520,1e-05
-0.046304766088724136,-5.64453649520874,11124,5.3024749755859375,158,70,19.6,15.016668,0.990849494934082,918,530,1e-05
-0.047352563589811325,-5.79424524307251,11364,4.966914176940918,157,72,19.88,14.898682,0.9906511306762695,938,540,1e-05
-0.04836764186620712,-5.938775539398193,11604,5.443082809448242,157,73,20.4,16.126839,0.9904528260231018,958,550,1e-05
-0.04928484931588173,-6.023160934448242,11796,5.035167217254639,158,74,20.68,16.128809,0.9902942776679993,974,560,1e-05
-0.0500912182033062,-6.175885200500488,12012,7.121091842651367,158,75,19.98,15.18902,0.9901159405708313,992,570,1e-05
-0.05109404772520065,-6.34210205078125,12240,6.267472743988037,158,77,20.56,15.896365,0.9899277687072754,1011,580,1e-05
-0.05206494778394699,-6.268216609954834,12444,5.089288234710693,158,78,20.75,15.869473,0.9897594451904297,1028,590,1e-05
-0.05319581553339958,-6.3495192527771,12696,4.950127601623535,158,80,20.0,14.746461,0.9895514845848083,1049,600,1e-05
-0.053961627185344696,-6.316026210784912,12876,5.659079551696777,158,81,20.33,15.380575,0.9894028306007385,1064,610,1e-05
-0.05461368337273598,-6.605266571044922,13104,5.589752197265625,158,82,20.92,16.189302,0.9892147183418274,1083,620,1e-05
-0.055761512368917465,-6.739690780639648,13332,5.5066022872924805,157,84,21.33,16.5404,0.9890267848968506,1102,630,1e-05
-0.05658886581659317,-6.75983190536499,13476,5.618029594421387,157,85,21.66,17.568426,0.9889081120491028,1114,640,1e-05
-0.05691269785165787,-6.748126983642578,13668,6.102385520935059,157,86,21.09,16.303808,0.9887498617172241,1130,650,1e-05
-0.057612933218479156,-6.791388511657715,13848,5.780960559844971,157,88,20.71,16.605125,0.988601565361023,1145,660,1e-05
-0.05847722664475441,-7.076074600219727,14016,6.410120964050293,156,89,20.72,16.62243,0.9884631633758545,1159,670,1e-05
-0.05950678139925003,-7.097118377685547,14280,8.266929626464844,157,90,20.23,15.447082,0.9882456660270691,1181,680,1e-05
-0.06061798334121704,-7.130517959594727,14472,6.944581031799316,156,92,19.95,16.632113,0.98808753490448,1197,690,1e-05
-0.06143711507320404,-7.091825485229492,14712,6.680771827697754,157,93,20.17,16.651327,0.9878898859024048,1217,700,1e-05
-0.06230027973651886,-7.393462657928467,14928,7.110105514526367,156,95,20.46,16.828857,0.9877119660377502,1235,710,1e-05
-0.06338836997747421,-7.557605266571045,15180,6.795069694519043,157,96,20.95,17.496275,0.9875046610832214,1256,720,1e-05
-0.0638386532664299,-7.31778621673584,15456,6.796931266784668,157,98,20.75,17.267654,0.987277626991272,1279,730,1e-05
-0.06528262794017792,-7.55753231048584,15660,6.898988723754883,157,99,21.26,18.359032,0.9871100187301636,1296,740,1e-05
-0.06637592613697052,-7.799065113067627,15840,6.675508499145508,156,101,21.94,19.054497,0.9869619011878967,1311,750,1e-05
-0.06700131297111511,-7.9944305419921875,16032,5.427242279052734,156,102,21.82,18.841158,0.9868040084838867,1327,760,1e-05
-0.06806737929582596,-7.959202289581299,16284,7.76151704788208,156,104,22.15,19.214197,0.9865970015525818,1348,770,1e-05
-0.06848635524511337,-8.096163749694824,16452,10.178041458129883,155,105,22.46,19.836882,0.986458957195282,1362,780,1e-05
-0.06970620900392532,-8.123675346374512,16644,9.28189468383789,155,106,21.71,18.426332,0.9863013029098511,1378,790,1e-05
-0.0703827291727066,-8.281084060668945,16788,8.455743789672852,155,107,21.73,19.125816,0.9861830472946167,1390,800,1e-05
-0.07132060080766678,-8.39007568359375,16980,9.442235946655273,155,109,20.87,18.120256,0.986025333404541,1406,810,1e-05
-0.0715302899479866,-8.219751358032227,17184,7.800537109375,155,110,19.98,17.04375,0.9858577251434326,1423,820,1e-05
-0.07215608656406403,-8.445194244384766,17328,8.717123985290527,154,111,19.89,16.828547,0.985739529132843,1435,830,1e-05
-0.07315348088741302,-8.46163558959961,17568,6.2733354568481445,154,113,18.7,14.878936,0.9855426549911499,1455,840,1e-05
-0.07398925721645355,-8.592123031616211,17724,9.068622589111328,155,114,18.46,14.869381,0.9854146838188171,1468,850,1e-05
-0.07478590309619904,-8.739328384399414,17916,7.16448450088501,155,115,18.73,15.332484,0.9852571487426758,1484,860,1e-05
-0.0752045065164566,-8.602529525756836,18096,7.36201810836792,154,116,18.86,15.139002,0.9851093888282776,1499,870,1e-05
-0.07605179399251938,-8.912848472595215,18276,10.729778289794922,155,117,18.76,15.257696,0.9849616289138794,1514,880,1e-05
-0.07702142745256424,-8.842259407043457,18516,8.280557632446289,155,119,18.88,14.846565,0.9847646951675415,1534,890,1e-05
-0.07770398259162903,-8.987042427062988,18648,9.286392211914062,155,119,18.4,13.912633,0.9846564531326294,1545,900,1e-05
-0.07841204106807709,-9.079960823059082,18768,9.063959121704102,155,120,18.41,13.785003,0.9845582246780396,1555,910,1e-05
-0.07877636700868607,-9.071496963500977,18924,7.790513038635254,155,121,18.01,13.634665,0.9844305515289307,1568,920,1e-05
-0.07945258915424347,-9.332919120788574,19104,10.292362213134766,155,122,17.77,13.164371,0.9842831492424011,1583,930,1e-05
-0.08056481182575226,-9.213000297546387,19272,6.428016662597656,155,123,17.65,12.983857,0.9841455221176147,1597,940,1e-05
-0.08160504698753357,-9.712712287902832,19464,8.524324417114258,155,125,17.5,13.050194,0.9839882850646973,1613,950,1e-05
-0.0817180946469307,-9.341085433959961,19644,10.892616271972656,155,126,17.48,12.31672,0.9838410019874573,1628,960,1e-05
-0.08270323276519775,-9.789822578430176,19836,9.735517501831055,155,127,17.05,12.215248,0.9836837649345398,1644,970,1e-05
-0.08309105038642883,-9.72879409790039,20016,8.769156455993652,155,128,16.94,12.088005,0.9835364818572998,1659,980,1e-05
-0.08343157172203064,-9.810661315917969,20208,9.408842086791992,155,129,17.02,13.04688,0.9833793640136719,1675,990,1e-05
-0.0852479487657547,-9.836177825927734,20388,9.753006935119629,154,132,17.22,13.359425,0.9832322001457214,1690,1000,1e-05
-0.08562477678060532,-9.906198501586914,20544,10.038326263427734,153,133,17.21,13.287493,0.9831046462059021,1703,1010,1e-05
-0.0863238051533699,-10.051553726196289,20760,9.515180587768555,153,134,17.98,13.549116,0.9829280376434326,1721,1020,1e-05
-0.08705145120620728,-9.96748161315918,20904,12.561321258544922,154,135,18.31,14.069472,0.9828103184700012,1733,1030,1e-05
-0.08748216181993484,-10.087789535522461,21024,12.647686958312988,153,136,18.28,13.758712,0.9827122092247009,1743,1040,1e-05
-0.08827026933431625,-10.215441703796387,21216,8.55801010131836,154,137,17.76,13.138053,0.9825555086135864,1759,1050,1e-05
-0.08912236243486404,-10.349366188049316,21372,11.49096393585205,154,138,17.23,13.357739,0.9824280142784119,1772,1060,1e-05
-0.08950745314359665,-10.402304649353027,21516,7.921689033508301,153,139,17.26,13.35873,0.9823103547096252,1784,1070,1e-05
-0.09096230566501617,-10.538595199584961,21684,9.722793579101562,153,141,17.1,12.926095,0.9821731448173523,1798,1080,1e-05
-0.09090466797351837,-10.578147888183594,21840,11.31734561920166,153,142,16.62,11.899134,0.982045590877533,1811,1090,1e-05
-0.09162873774766922,-10.704483032226562,21984,11.64859390258789,153,143,16.29,11.654188,0.9819279909133911,1823,1100,1e-05
-0.09202173352241516,-10.53441047668457,22128,8.926519393920898,153,143,16.5,12.070039,0.981810450553894,1835,1110,1e-05
-0.09318456053733826,-10.865679740905762,22356,13.76395320892334,153,145,15.62,11.513065,0.98162442445755,1854,1120,1e-05
-0.09244520962238312,-10.809232711791992,22512,13.432222366333008,154,146,15.64,11.848538,0.9814971089363098,1867,1130,1e-05
-0.09539845585823059,-10.971659660339355,22776,16.924659729003906,154,147,16.15,13.107694,0.9812816977500916,1889,1140,1e-05
-0.09535694867372513,-10.874435424804688,22956,14.753583908081055,154,148,16.92,13.903856,0.9811349511146545,1904,1150,1e-05
-0.09681472182273865,-11.053993225097656,23100,11.628410339355469,154,149,17.39,14.104149,0.9810174703598022,1916,1160,1e-05
