#{"t_start": 1692384929.8405812, "env_id": "CustomHopper-source-v0"}
r,l,t
8.537481,12,5.884428
18.686254,26,5.894398
5.78904,13,5.90027
11.195665,12,5.905213
9.109923,17,5.911814
13.113696,15,5.917506
10.460684,15,5.924131
6.664593,11,5.929075
12.674444,19,5.936219
7.8439,13,5.941415
6.465092,12,5.948024
6.723478,10,5.95195
112.717974,58,5.970042
10.90384,28,5.979707
9.623184,13,5.984199
23.792994,26,5.993876
80.408978,54,6.01096
8.44539,13,6.016542
74.937105,54,6.040147
8.452949,15,6.047581
49.969981,48,6.070861
7.691373,10,6.075577
21.546234,32,12.51531
9.612883,12,12.52275
16.549881,16,12.527701
16.657836,17,12.533259
26.571209,26,12.550775
8.903266,12,12.558949
18.281905,28,12.568166
8.7109,13,12.572676
7.237715,12,12.582707
11.500334,15,12.588151
28.837886,29,12.610075
8.190429,29,12.618116
17.073658,24,12.625393
24.020865,22,12.632538
10.213846,15,12.637681
7.235076,14,12.64231
18.053906,25,12.650459
18.097722,22,12.657094
10.399076,17,12.663545
16.811981,31,12.67983
13.305627,15,12.695641
12.090146,14,12.700682
8.160315,16,12.706143
18.435179,41,12.721656
23.253787,21,15.21338
16.630259,29,15.220773
18.102505,18,15.225899
91.955868,64,15.240494
11.593215,17,15.246734
11.131927,16,15.251661
20.21183,27,15.258733
8.696728,37,15.268406
11.268908,15,15.272503
8.30099,13,15.276365
9.599827,13,15.28046
18.359792,44,15.291397
14.239821,24,15.29785
11.123152,20,15.303304
12.802314,16,15.309218
7.610342,22,15.314495
6.980491,12,15.318341
10.346451,16,15.326042
19.296628,20,15.332821
44.916352,34,15.346539
8.969156,11,15.349871
18.783401,37,17.935769
19.623578,35,17.94444
24.929314,24,17.951577
37.622762,37,17.961552
5.43637,24,17.968359
15.575341,21,17.974064
53.018784,41,17.9842
7.911324,10,17.987154
8.943603,23,17.992847
12.269865,28,18.000355
8.948629,14,18.004114
10.569228,13,18.007766
13.929154,14,18.011806
38.485148,44,18.022607
8.525011,13,18.026931
71.548031,47,18.040188
14.413495,18,18.045625
3.291057,20,18.056365
10.47679,14,18.060367
9.424202,14,18.064267
14.143068,30,20.678359
8.619536,14,20.682838
7.998539,21,20.689469
12.314027,14,20.700644
42.302109,50,20.712795
16.158956,19,20.718021
8.744105,12,20.721802
8.319442,18,20.726716
25.521182,36,20.736954
9.803058,13,20.740639
8.64163,13,20.744642
22.472097,32,20.753074
40.025725,32,20.761956
11.850275,13,20.766762
13.362454,24,20.77308
15.084805,16,20.777946
12.984985,21,20.783537
16.872049,21,20.789183
5.956292,10,20.792248
7.796856,32,20.801138
17.641606,34,20.809425
12.861865,18,20.817049
15.438345,28,20.84036
6.932184,20,23.210911
5.712616,12,23.215328
8.640485,12,23.218801
9.50392,13,23.222796
8.549888,15,23.227008
18.477952,29,23.235434
7.679925,13,23.23906
10.935366,21,23.245073
17.718703,20,23.250268
9.673721,15,23.254299
18.004997,23,23.261019
8.854701,11,23.267474
23.030286,24,23.273804
11.575149,16,23.278257
21.887138,22,23.284754
16.534229,18,23.290363
9.567457,21,23.296342
30.622844,25,23.30249
7.602739,10,23.305296
25.596886,30,23.313865
8.737997,20,23.320385
14.136391,17,23.325391
43.833405,49,23.337259
10.152477,16,23.343495
8.860518,21,23.348838
20.355404,34,26.021157
12.129255,21,26.027385
32.69959,28,26.034484
12.574222,21,26.044144
22.06068,22,26.050044
10.538482,15,26.054578
10.19122,14,26.058855
18.235206,17,26.063472
11.430809,32,26.073873
7.877809,11,26.076884
16.517545,21,26.082495
4.345841,9,26.085189
13.705663,17,26.089612
14.84586,27,26.096538
21.135729,22,26.10339
20.134809,21,26.110234
16.971654,18,26.115272
10.708476,15,26.119323
4.493569,16,26.123533
5.92051,19,26.128625
7.195006,14,26.132951
5.597321,25,26.139173
15.896604,27,26.146257
15.985973,17,26.150956
16.038264,17,26.15568
9.649781,34,28.700531
16.268461,25,28.707062
25.216688,37,28.725763
13.729676,20,28.731982
24.732412,33,28.742232
6.844457,13,28.748206
72.149562,56,28.77857
10.213854,22,28.784496
8.120839,12,28.788066
25.623812,37,28.799285
12.889221,15,28.804011
9.387169,23,28.81057
7.9987,14,28.81466
7.277762,12,28.818297
10.173164,12,28.82165
6.484395,10,28.824792
26.71675,38,28.835345
10.977824,14,28.840503
20.589799,23,28.847098
7.705029,20,28.852397
8.54438,12,28.856359
29.139149,25,28.863524
5.420718,19,31.327264
11.23325,14,31.331464
9.093355,16,31.336257
10.573991,13,31.340149
5.707486,10,31.343095
15.707626,24,31.351045
9.513263,11,31.354653
63.768668,56,31.36819
23.196604,41,31.379388
9.086793,12,31.389374
62.620852,46,31.400119
13.800996,16,31.404782
46.94709,38,31.414309
11.775436,17,31.418988
117.209244,65,31.446518
65.046463,50,31.461479
8.859993,17,31.465941
7.931,11,31.469729
18.89481,19,31.475236
6.326964,21,33.856589
12.449851,18,33.862193
7.391458,11,33.867
14.746487,15,33.871327
21.408519,34,33.880138
8.88812,16,33.884579
7.531395,12,33.888577
16.028421,18,33.893347
6.667901,12,33.898072
9.256681,20,33.905214
29.631423,31,33.913396
8.596378,20,33.924683
9.790033,28,33.932763
7.657283,15,33.937245
6.307755,18,33.942265
5.70247,17,33.947862
25.49106,24,33.953633
39.669409,31,33.985376
4.465292,11,33.988919
10.160436,16,33.993828
15.339728,24,34.003292
13.876034,16,34.009496
16.160802,21,34.015301
6.910451,10,34.018574
13.847504,19,34.028278
13.507297,29,34.035854
6.866023,10,36.753535
11.089058,18,36.759047
5.799154,9,36.762329
43.107161,43,36.788655
4.392655,10,36.791953
5.350449,13,36.802619
20.584215,26,36.817719
16.73039,18,36.82305
16.056759,23,36.82938
24.794198,25,36.83569
7.885446,13,36.840457
27.927838,35,36.849078
11.380203,15,36.853692
6.538073,20,36.86129
20.09381,24,36.867755
5.884115,10,36.870649
76.544206,49,36.882724
29.081465,25,36.88914
11.167539,13,36.894153
20.649798,37,36.903072
21.9144,20,36.914697
21.805949,39,36.924441
47.762405,37,39.471789
15.306273,21,39.478285
8.202763,21,39.491537
73.264541,45,39.503107
12.977716,22,39.509102
9.363378,13,39.512879
16.998188,39,39.529501
10.929841,18,39.534582
8.011452,21,39.540729
9.823399,18,39.545847
44.146251,36,39.554137
11.641093,16,39.561916
20.497132,34,39.570189
10.452592,23,39.576595
23.56414,24,39.584919
9.442808,28,39.592484
13.319866,17,39.598887
5.330387,10,39.601953
19.711488,22,39.61017
7.373956,18,39.614829
19.753393,19,39.620041
14.828632,17,42.007153
4.60626,11,42.011081
14.149544,16,42.015632
9.948196,14,42.020399
7.353588,12,42.024518
9.546177,20,42.039744
10.396848,13,42.043632
42.739834,30,42.051882
7.401086,18,42.05722
9.733974,34,42.065815
5.036853,17,42.071312
8.53307,15,42.075659
12.607967,19,42.08092
6.437602,9,42.083797
8.741645,12,42.087826
10.542018,17,42.101875
9.043442,16,42.106591
6.915016,10,42.109641
7.208028,11,42.112885
7.848785,26,42.120366
18.224795,31,42.130933
12.160285,17,42.135397
14.052562,17,42.140291
17.761689,18,42.1459
15.883907,17,42.157624
6.049802,9,42.160495
7.451475,10,42.164126
7.091743,12,42.167681
8.448762,21,42.185695
13.12269,23,44.981737
9.02475,14,44.988778
11.734057,16,44.993372
11.845826,20,44.998827
16.108972,22,45.004834
10.148295,15,45.009024
9.275715,14,45.013199
39.614121,65,45.030172
10.970787,31,45.040571
11.87603,15,45.045069
8.070394,20,45.0509
8.513791,11,45.055211
29.55632,27,45.062304
22.846175,20,45.067916
11.662975,24,45.07433
12.764069,13,45.078232
12.565313,13,45.082368
12.515754,15,45.086746
8.948792,18,45.091832
16.480837,22,45.097831
55.278911,40,45.10786
75.30938,60,45.123289
8.803171,13,47.808517
7.912225,13,47.813159
6.785224,15,47.820698
10.862006,15,47.825588
7.13541,13,47.83091
8.388596,14,47.835052
10.198684,19,47.84017
5.868283,10,47.843657
17.452551,28,47.850543
12.946613,31,47.858694
6.296485,11,47.862121
10.779778,14,47.866152
9.631181,16,47.870563
6.648912,14,47.875646
5.040907,13,47.881213
6.752171,14,47.886455
9.04004,14,47.891086
12.998815,19,47.900092
26.034588,25,47.943824
13.849947,15,47.949061
17.906287,34,47.958256
3.669999,22,47.964228
5.238111,8,47.966835
13.180403,13,47.970777
8.597558,13,47.97477
11.379474,25,47.981783
26.314236,26,47.988776
8.777656,18,47.993593
5.121786,13,47.997644
9.821619,15,50.985056
15.268243,17,50.990308
11.357702,20,50.995635
15.146971,16,51.001912
9.622765,18,51.007056
19.225933,19,51.013085
20.382919,24,51.020623
6.365886,9,51.024361
15.007141,17,51.033457
6.996744,14,51.045531
46.847889,36,51.055205
154.289268,83,51.087291
7.202853,15,51.091938
13.614727,22,51.098924
17.938226,19,51.104619
33.319155,32,51.112677
16.378917,20,51.118112
9.5753,16,51.123629
8.974945,14,51.140879
16.596422,22,51.147646
9.052171,11,51.152459
11.427049,17,51.158705
9.536445,18,51.164453
9.626718,19,53.866134
13.000676,23,53.872727
27.521358,23,53.882478
10.275488,14,53.888689
13.636922,15,53.892813
19.237719,23,53.900223
8.520165,11,53.905658
8.540805,20,53.912183
18.774188,20,53.918133
85.176422,50,53.930188
8.773292,13,53.934168
11.984804,16,53.939504
5.999522,9,53.942663
10.337462,17,53.947818
10.181721,17,53.952649
9.539753,24,53.963192
16.839531,19,53.969119
13.459238,18,53.983319
14.491315,17,53.988062
16.677358,19,53.993882
20.591714,24,54.001828
12.902656,22,54.020697
5.032334,13,54.025772
7.634676,17,54.030808
8.025243,12,54.034472
9.522291,12,54.038216
24.842546,28,56.815367
35.005398,28,56.823659
9.741571,12,56.827401
11.210878,13,56.831381
10.057539,15,56.83966
42.640544,46,56.851396
10.871175,26,56.858447
8.826582,11,56.861837
10.275462,13,56.865671
15.079006,20,56.876362
15.885242,22,56.883662
8.829931,22,56.893317
4.915506,8,56.896419
5.65589,22,56.90232
7.320524,20,56.908834
31.80206,31,56.91685
2.779202,15,56.921299
16.599272,26,56.928584
11.718913,14,56.950572
6.829404,10,56.954401
20.341073,20,56.959846
10.684855,12,56.964575
12.339081,14,56.968905
24.475936,22,56.974574
15.008348,14,56.98929
20.017586,19,57.024224
9.237783,16,57.037679
24.167003,35,59.943232
16.573316,27,59.953077
22.990147,33,59.961818
8.185354,13,59.96563
18.749043,19,59.978721
9.728926,30,59.986764
25.087946,23,59.998574
13.329776,22,60.004459
15.644203,17,60.009141
27.005792,44,60.020929
21.186683,22,60.027231
8.457853,12,60.032125
29.776644,25,60.039351
12.723616,13,60.043259
12.611787,17,60.050729
34.654084,27,60.058453
6.112249,10,60.061467
10.293105,28,60.069125
15.278673,15,60.074193
8.167106,18,60.079139
12.926249,22,60.085373
8.364676,12,60.090095
26.118884,33,62.768299
12.18713,13,62.772141
3.274894,12,62.777264
11.191245,25,62.784292
16.148942,16,62.788819
12.526769,25,62.795649
8.876392,11,62.799033
19.469508,21,62.804608
8.672253,22,62.810727
83.328175,53,62.837951
11.836919,23,62.845252
68.564275,43,62.856636
14.874575,16,62.861919
12.523795,15,62.866608
87.661672,56,62.880611
11.652809,19,62.885746
9.484087,22,62.891989
18.73939,27,62.899895
12.297558,20,62.905291
6.220812,12,62.909348
13.69048,14,62.913465
11.017773,19,62.918666
7.78894,13,65.905716
5.734902,24,66.230746
8.513938,14,66.458862
56.932983,49,67.226578
5.367223,12,67.382669
6.864903,10,67.537282
15.81821,16,67.745562
6.621791,12,67.898856
18.554828,38,68.402113
146.487764,112,70.123929
44.850082,26,70.538324
88.685796,65,71.691896
55.436761,37,72.344629
50.594432,29,72.801678
54.384361,31,73.343946
78.378103,40,76.87885
176.118324,84,78.109015
113.968466,57,78.950384
123.248162,63,79.7623
116.437449,59,80.563312
109.731783,55,81.327363
108.252037,56,82.103259
113.144134,58,82.951224
95.59679,49,87.622435
121.712845,62,88.623042
106.020272,54,89.487251
147.937933,74,90.596094
109.068287,57,91.435434
114.22896,59,92.296334
156.331845,77,93.511758
175.047341,86,94.759997
158.574081,79,102.597199
164.437605,81,103.854409
174.529493,85,105.07315
174.484485,82,106.24983
163.849902,81,107.353921
181.961509,85,108.630223
177.153051,81,117.135391
180.565758,82,118.440592
169.781921,83,119.644957
176.633952,79,120.80381
185.249486,81,122.030042
193.979755,84,123.228606
185.28328,81,132.086524
190.590764,83,133.58197
197.180753,86,135.131814
165.637567,80,136.473456
168.952479,81,137.811021
191.355237,90,139.181054
209.324333,88,146.992711
191.010365,90,148.415163
176.085443,81,149.750288
183.888111,82,151.172282
187.452045,89,152.754423
184.398375,84,154.155506
198.334602,87,162.874346
187.482616,86,164.324753
205.200844,101,165.968775
178.216259,84,167.269659
260.187607,102,168.834486
179.482184,85,177.193677
209.400294,97,178.641237
173.190361,81,179.787823
214.942477,98,181.323666
265.351297,110,183.018415
229.500862,101,192.60343
234.58392,101,194.093374
270.511545,123,196.052586
240.408027,105,197.713859
294.546407,128,199.925115
308.421845,133,211.810712
307.604159,130,213.81645
231.428026,104,215.384774
291.298158,122,217.197
330.741557,135,228.099757
246.384564,110,229.589472
282.313547,120,231.130511
286.260845,121,232.805421
307.776287,128,245.93885
246.269146,112,247.553185
270.290935,117,249.156988
294.795498,117,250.869293
226.102906,97,261.39355
237.205102,102,263.030596
223.700056,96,264.669518
251.689398,113,266.352974
306.614105,129,268.301747
124.565052,66,274.187889
126.568914,67,275.44846
228.676711,105,277.180334
125.931618,67,278.212234
153.101205,80,279.641116
186.135315,91,280.916115
285.936343,127,292.909829
287.476159,119,294.815847
248.345779,111,296.455306
274.346403,117,298.231158
294.503423,126,309.527897
300.149599,124,311.424621
340.115222,128,313.379649
321.078005,125,315.505498
299.891216,117,327.158872
298.974293,118,328.913832
287.287454,117,330.724871
284.121135,112,332.399297
266.381809,118,334.375569
233.423309,106,344.805413
253.8478,111,346.423779
228.237573,103,348.029131
321.880906,126,349.922838
285.181979,116,356.365571
108.527279,54,357.18559
99.715798,50,357.917706
296.192453,110,359.60217
364.757952,129,361.507394
341.710057,120,372.402965
298.67445,112,374.002053
248.491657,98,375.500931
255.616599,99,377.233252
260.366028,104,378.981791
353.584734,125,391.16675
292.565216,112,392.719365
364.721131,126,394.537304
312.048552,114,396.259027
361.565301,125,408.981778
357.169049,130,410.891131
255.064843,102,412.544193
374.179299,128,414.662269
165.15526,77,415.889816
357.389948,132,428.772366
382.144096,134,430.804045
303.30387,115,432.532802
368.147646,135,434.576288
361.102005,126,447.687262
365.34642,134,449.622046
282.45479,109,451.250454
337.309434,126,453.098532
371.235841,136,465.145139
326.649992,124,467.033644
322.153767,121,468.950377
274.903296,108,470.589373
340.803412,129,482.858573
180.473527,86,484.08166
273.624064,108,485.716962
173.198992,82,487.019022
265.028277,104,488.772269
359.757186,128,502.483894
197.758756,88,503.854451
288.023251,110,505.604356
127.823214,63,506.548644
