#{"t_start": 1692445629.0037925, "env_id": "CustomHopper-target-v0"}
r,l,t
26.801292,23,0.830366
9.550178,23,0.9293
6.912097,12,0.974601
6.117394,26,1.084669
10.670076,17,1.1547
30.643357,25,1.255673
9.108023,26,1.368809
5.26,8,1.404115
45.580843,41,1.58218
14.84484,16,1.640134
8.374988,16,1.704543
14.281426,21,1.792534
12.48672,33,1.915414
17.100091,29,2.011519
12.084932,19,2.071743
10.740346,20,2.141724
7.01313,10,2.177294
7.310968,12,2.235614
62.82162,52,2.442305
31.367284,43,2.629551
17.237108,20,2.699385
12.088513,31,3.193212
7.21953,21,3.586949
40.002586,32,4.239355
19.548856,25,4.66846
64.76828,62,5.924675
15.544243,18,6.244153
11.324355,13,6.492468
17.407588,20,6.897834
34.407608,29,7.422298
6.093128,10,7.589432
10.598115,14,7.846661
11.505826,15,8.108866
26.400888,48,9.193159
25.218141,21,9.633501
18.451478,18,9.959289
89.861227,56,10.989532
8.927042,15,11.300335
29.38493,52,12.445066
11.967656,16,12.759094
39.49078,53,13.688112
47.932495,55,14.727552
138.511629,72,16.177334
9.199385,11,16.388348
175.59137,98,18.319419
59.335367,37,19.13423
83.103145,58,20.377837
78.436694,50,21.380382
137.239451,76,22.999956
52.788747,32,23.768858
93.850151,94,25.77545
16.01377,30,26.346735
121.10971,62,27.465708
79.047171,43,28.303582
171.327145,84,29.74453
63.942938,37,30.47877
119.41723,65,31.68859
64.882293,38,32.425823
205.831578,101,34.330063
64.379584,38,35.063179
243.577341,134,37.648593
203.470662,99,39.566129
207.201908,96,41.347957
218.952746,99,43.202288
196.676029,94,45.145554
198.500796,92,46.884575
218.603862,99,48.847066
194.98895,95,50.957451
203.900597,91,52.999322
233.289471,101,55.014241
193.999321,88,56.83392
190.419501,90,58.742067
218.001824,101,61.138976
201.742744,92,63.295938
190.039767,86,65.184439
188.934954,87,67.154481
203.636612,90,69.032453
172.234788,87,70.857908
179.717099,86,72.725835
181.189661,84,74.479451
194.47539,90,76.448264
184.275884,85,78.338072
188.217964,86,80.174774
191.275364,87,82.027954
195.649223,92,84.027873
184.893943,87,85.922688
197.006158,89,87.783404
193.19792,88,89.745467
195.466166,88,91.638545
195.690459,88,93.625669
186.781947,86,95.465668
189.720343,90,97.4241
228.802622,100,99.577131
221.760538,102,101.744887
220.425371,98,103.915352
219.610983,96,106.069365
253.356174,105,108.358871
270.022624,116,110.846887
269.746279,114,113.269521
291.131575,123,115.865368
272.121811,114,118.423576
294.902854,125,121.103189
264.601185,121,123.756903
314.594684,123,126.341586
305.223125,124,128.973292
323.189098,130,131.750929
305.766119,130,134.609874
347.356348,142,137.817143
325.547363,137,140.707873
335.315389,141,143.818699
371.602672,153,147.17029
298.338345,126,149.875458
305.229272,130,152.694166
308.639581,131,155.531591
303.412319,131,158.400487
300.102232,133,161.242567
333.344066,144,164.284955
296.905028,126,166.932835
298.920225,126,169.739274
303.357487,131,172.502701
299.150674,129,175.371306
295.442538,125,178.110352
289.440236,137,180.945984
279.275541,124,183.597912
279.269573,128,186.416621
310.794951,129,189.204138
305.917811,133,192.067408
344.482695,130,194.798699
332.362453,129,197.495861
322.102388,136,200.42275
276.262802,128,203.076967
328.758997,154,206.438261
301.40311,141,209.47867
322.152123,129,212.346613
318.121377,125,215.043567
347.45782,161,218.444912
345.116867,128,221.156805
312.304932,127,223.8859
336.094295,128,226.611628
329.626551,127,229.244419
318.282779,120,231.944813
283.666529,135,234.866715
330.107938,123,237.508238
266.970785,122,240.281776
310.607348,125,243.063625
340.73231,124,245.812263
329.629411,122,248.474385
328.831959,123,251.09663
328.728858,122,253.740388
371.712404,134,256.53511
335.667187,125,259.229739
325.276336,127,262.025549
334.482249,124,264.660982
316.891001,122,267.413703
332.87561,130,270.250243
333.808058,124,272.878879
344.156908,124,275.583322
369.640105,133,278.447483
218.327512,94,280.457697
333.816214,137,283.346468
358.651231,128,286.104441
364.311038,131,288.803349
357.085165,128,291.625553
352.527149,128,294.477295
371.096725,133,297.299046
346.799688,128,300.040196
349.118476,128,302.741148
330.096399,123,305.435411
336.297559,125,308.054976
321.640064,122,310.679987
343.476157,126,313.486003
335.039631,127,316.2084
329.948475,127,318.965144
340.059119,128,321.947273
336.366228,128,324.884622
318.650571,122,327.67925
322.044397,124,330.415266
342.72754,129,333.245662
330.388325,125,335.957333
323.099085,125,338.750607
344.896604,129,341.653391
325.640127,125,344.439478
336.137287,129,347.252229
355.266686,133,350.039549
349.086319,130,352.854514
356.951113,134,355.715172
329.730748,134,358.56744
367.305611,136,361.707051
336.916473,133,364.549477
372.595901,137,367.668083
355.15023,135,370.570482
338.449738,125,373.241555
339.996426,135,376.191722
335.472975,128,378.972203
374.789698,137,381.949247
368.42309,140,384.871732
391.797399,139,387.845878
384.995781,138,390.802953
406.570944,142,393.774349
402.536332,139,396.768532
417.046927,143,399.749238
397.281433,140,402.901283
394.746262,139,406.1307
431.521404,148,409.421407
410.132835,140,412.665729
431.460022,148,416.034937
422.795606,145,419.491544
426.025804,146,423.099687
417.207468,143,426.168768
407.966998,139,429.333649
412.260416,142,432.451967
417.220707,147,435.747038
534.849039,178,439.616503
479.22433,169,443.268128
472.856636,171,446.960013
428.72354,156,450.269139
450.729914,165,453.903196
382.269586,145,457.129432
384.629712,149,460.318345
401.738087,155,463.617011
368.837401,145,466.715204
376.593184,148,469.784601
459.113535,165,473.386324
386.883934,151,476.623399
376.787022,148,479.893571
383.788856,141,483.03455
381.89634,141,486.0975
354.361366,136,488.990226
377.982746,146,492.205149
358.873795,135,495.187689
428.677162,155,498.601737
385.911661,147,501.695893
378.289828,143,504.765435
399.558334,153,508.229721
359.51494,136,511.062595
409.893686,155,514.508478
389.108758,144,517.668543
443.183806,158,521.152126
423.537525,150,524.409266
416.323187,153,527.695761
