time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/ent_coef,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss,train/ent_coef_loss
537,150200,279,319.60551368000006,124.8,1990,0.05476586893200874,0.0016681005372000592,7009,11.360159873962402,-74.623779296875,0.7655680179595947
538,150800,280,321.94835082000003,125.25,2000,0.05566335842013359,0.0016681005372000592,7039,3.901571750640869,-78.07335662841797,0.05808880925178528
541,152880,282,322.41515354,125.33,2010,0.05707642063498497,0.0016681005372000592,7143,8.84701919555664,-77.82014465332031,0.011219203472137451
542,153380,282,326.6954249600001,126.6,2020,0.05581062287092209,0.0016681005372000592,7168,5.01548957824707,-77.02326965332031,1.0310882329940796
545,155260,284,329.80633146,127.31,2030,0.059600092470645905,0.0016681005372000592,7262,24.4476261138916,-81.07572937011719,-0.2713916599750519
546,156240,285,334.70057099999997,128.38,2040,0.06086051091551781,0.0016681005372000592,7311,4.696369171142578,-79.62899780273438,-1.428815245628357
549,157660,287,335.65936415000004,128.44,2050,0.05748049169778824,0.0016681005372000592,7382,6.968908309936523,-81.15997314453125,-0.12497544288635254
551,158940,288,339.64179979,129.28,2060,0.05627221614122391,0.0016681005372000592,7446,16.028949737548828,-80.36280822753906,3.998516321182251
531,160140,301,341.72089342,129.75,2070,0.05685601383447647,0.0016681005372000592,7506,10.728421211242676,-81.59744262695312,-0.47578051686286926
533,161540,302,338.21967404,128.66,2080,0.05394642800092697,0.0016681005372000592,7576,10.934138298034668,-82.67593383789062,-2.997999668121338
535,162860,304,343.06527922999993,129.86,2090,0.05184051766991615,0.0016681005372000592,7642,29.249614715576172,-82.568603515625,0.055730223655700684
537,164020,305,343.99224826000005,130.14,2100,0.051084328442811966,0.0016681005372000592,7700,4.57365083694458,-83.929931640625,-1.1925048828125
539,165360,306,344.95696619,130.32,2110,0.05184485390782356,0.0016681005372000592,7767,9.519905090332031,-84.06037902832031,1.1344820261001587
540,166320,307,346.7449258799999,130.57,2120,0.053817976266145706,0.0016681005372000592,7815,5.691903114318848,-84.68612670898438,0.8675253987312317
543,167920,309,345.93184974,130.26,2130,0.053522467613220215,0.0016681005372000592,7895,6.785050868988037,-87.48558807373047,1.4736850261688232
545,169000,309,346.62705420000003,130.57,2140,0.05324217304587364,0.0016681005372000592,7949,5.4194746017456055,-86.54156494140625,0.25367850065231323
535,170640,318,346.83539965000006,130.62,2150,0.05325678363442421,0.0016681005372000592,8031,11.12002944946289,-85.42349243164062,0.43377354741096497
536,171740,319,340.92015718999994,128.96,2160,0.054206229746341705,0.0016681005372000592,8086,36.685302734375,-83.60811614990234,-1.2575745582580566
538,173240,321,341.98223817999997,129.16,2170,0.054749079048633575,0.0016681005372000592,8161,12.381113052368164,-85.3616943359375,-0.8768271207809448
540,174720,323,350.47377954999996,131.39,2180,0.051785506308078766,0.0016681005372000592,8235,29.238815307617188,-85.08433532714844,-0.029675215482711792
542,175800,324,346.43413677000007,129.95,2190,0.050847891718149185,0.0016681005372000592,8289,19.703516006469727,-88.23219299316406,1.7288947105407715
