#{"t_start": 1692367022.3103023, "env_id": null}
r,l,t
6.596899,10,0.893292
8.905205,13,0.916933
8.067364,14,0.926178
11.479729,14,0.928684
11.5704155,15,0.936146
14.011603,17,0.949119
16.715845,17,0.950143
18.536997,18,0.955255
19.811714,19,0.961455
18.564495,19,0.962367
12.737919,19,0.963398
9.18573,20,0.973272
10.301345,21,0.979768
10.618849,24,0.993341
25.60187,24,0.994658
8.437306,10,1.016883
37.25933,32,1.026084
10.849823,20,1.030978
20.747038,19,1.031962
51.42167,35,1.040414
12.951249,18,1.046826
33.324898,36,1.047791
5.8658795,19,1.048594
13.964194,37,1.052872
10.68939,15,1.060755
23.93922,23,1.071488
7.99557,12,1.072282
35.419674,28,1.076941
63.567493,43,1.077875
6.904984,11,1.081985
11.729985,28,1.089873
10.9059,26,1.091318
31.477455,37,1.104763
9.35708,14,1.124927
8.603234,17,1.136327
12.22323,20,1.13736
19.017754,35,1.142742
42.699524,42,1.155914
8.874445,13,1.168673
17.52355,16,1.17645
10.49723,13,1.177483
9.770788,16,1.18723
11.750953,15,1.196194
16.652979,17,1.197095
17.703999,37,1.204517
9.3482485,14,1.206184
7.808686,10,1.219807
10.20825,13,1.227564
11.320784,28,1.249283
23.35804,31,1.250252
26.229805,33,1.261668
8.887662,14,1.262566
15.610216,34,1.276257
7.938208,12,1.291689
40.433983,52,1.292691
10.021928,14,1.293636
10.693951,14,1.30167
8.965726,16,1.303218
9.643071,18,1.310981
6.485876,14,1.328431
16.493923,20,1.329351
10.412791,13,1.343142
46.458633,38,1.344199
7.6985226,25,1.351027
11.259069,14,1.355672
12.958655,18,1.369199
14.979362,15,1.384636
10.283653,20,1.389343
11.140791,17,1.396314
10.270078,33,1.403077
42.714375,40,1.404036
9.81017,21,1.411414
20.56814,21,1.412403
8.525911,13,1.418316
20.82023,28,1.419279
8.360677,10,1.426573
15.01948,16,1.427799
18.556484,23,1.435212
14.275331,19,1.43617
11.133694,18,1.442089
27.311848,38,1.448088
30.1829,37,1.454691
15.603697,29,1.462796
7.546465,10,1.471872
15.6441345,15,1.472956
11.922293,26,1.474186
8.932897,11,1.482516
14.737962,15,1.492346
14.8951235,15,1.497581
14.118216,15,1.504001
16.30313,34,1.531456
15.3707485,20,1.537039
19.041239,24,1.542953
8.588343,11,1.544275
9.732079,25,1.545364
9.712187,14,1.551818
13.017679,20,1.55733
9.568658,22,1.563448
20.342012,25,1.572131
136.98482,89,1.57401
13.830965,23,1.5849
13.006285,20,1.590195
19.814945,28,1.597044
12.455246,18,1.606634
6.523731,13,1.612678
20.80101,26,1.61403
14.56816,21,1.619581
11.31787,14,1.630451
40.738926,44,1.645959
12.272269,14,1.65274
8.124999,11,1.653718
11.178331,15,1.654784
42.657032,32,1.663175
18.912704,20,1.669375
13.018807,15,1.67596
16.94528,21,1.681544
31.699564,43,1.688065
26.827116,24,1.689697
12.608906,21,1.700448
12.435328,17,1.701365
11.65263,18,1.718458
24.124872,28,1.730363
21.14512,38,1.736307
7.362785,10,1.742169
12.388061,15,1.748832
8.548023,10,1.750027
8.277387,14,1.756119
16.544134,17,1.763534
11.493072,21,1.780602
19.952137,22,1.781761
28.376585,28,1.788913
19.167822,40,1.789864
19.917023,20,1.795703
11.580681,16,1.796581
11.641484,17,1.800593
14.819443,24,1.804658
21.056204,33,1.809372
8.241626,16,1.810252
35.74469,33,1.810869
9.657214,15,1.821295
15.330451,17,1.827077
13.862701,15,1.831518
22.484507,37,1.838909
34.88168,30,1.84616
10.514108,20,1.846995
8.069864,13,1.852702
8.456468,14,1.853686
11.95233,14,1.873283
7.1056247,11,1.874089
14.284401,15,1.879941
20.232702,24,1.880819
11.777252,17,1.88654
17.164812,19,1.887359
19.19596,19,1.891563
22.644287,34,1.903774
9.71263,15,1.905326
22.932825,26,1.909723
5.3134203,8,1.923414
7.5212083,16,1.924625
7.8707924,15,1.925532
8.771129,11,1.930874
28.263836,32,1.935899
17.143478,26,1.947931
12.941248,14,1.948945
17.241646,23,1.950005
17.368494,17,1.95662
18.632584,19,1.960861
16.634972,17,1.961807
10.361996,15,1.969062
10.343286,13,1.978629
10.008851,13,1.979481
11.079951,20,1.991267
22.714167,26,1.992183
8.16261,14,1.993131
6.008684,9,1.998049
15.018715,33,2.00348
8.624618,12,2.004493
36.54869,49,2.017285
25.214487,22,2.02522
14.582602,16,2.034504
18.770885,22,2.035722
13.524371,14,2.036681
14.025879,16,2.037646
96.37887,63,2.049536
7.929627,12,2.053789
8.620739,13,2.064116
8.872662,13,2.064934
22.888683,36,2.072291
8.209031,19,2.073251
6.117145,11,2.077124
17.841461,19,2.082735
8.879304,11,2.087263
7.918815,31,2.091224
8.882039,24,2.099241
9.236265,13,2.100114
15.901303,22,2.10096
9.592327,12,2.116557
22.207973,25,2.117377
43.905384,36,2.122665
5.7224617,9,2.127971
55.28123,58,2.134843
97.22412,68,2.135661
19.904966,21,2.147524
14.170152,25,2.148582
6.441989,9,2.155265
12.967032,16,2.167695
10.16574,18,2.168594
10.461145,23,2.178978
9.642431,13,2.204424
7.777986,13,2.212461
21.093891,21,2.213569
12.660679,16,2.22152
14.67342,15,2.227311
7.6028147,18,2.228025
35.782284,27,2.235365
11.830493,22,2.236317
10.391311,12,2.242979
16.994402,36,2.243976
29.779644,24,2.250971
15.899706,16,2.256669
19.179352,17,2.258003
14.547148,15,2.266407
25.20949,24,2.27205
6.9176536,10,2.285573
5.8378186,11,2.291835
20.824718,37,2.292676
12.838312,15,2.308976
10.6749935,12,2.323436
13.844353,14,2.329425
8.038773,10,2.330809
6.591787,15,2.331576
13.644975,16,2.34395
12.90498,25,2.345712
6.5768347,22,2.377867
22.581615,20,2.382761
44.114574,48,2.389483
7.8897934,10,2.393804
14.208414,21,2.394759
12.87614,18,2.400988
38.217503,31,2.411032
21.961855,24,2.411901
18.283508,43,2.4126
27.663092,23,2.41724
24.772001,29,2.423913
10.826477,16,2.424914
14.779888,22,2.429662
9.251193,11,2.430584
21.328594,20,2.431474
31.565699,28,2.439615
9.769491,14,2.449938
8.022262,17,2.450759
10.051073,11,2.451535
14.733162,17,2.456088
31.9957,28,2.462196
20.005285,42,2.466221
13.366951,15,2.469827
31.05005,29,2.473539
17.87491,17,2.477137
36.716324,33,2.481118
10.213472,15,2.481969
11.591582,27,2.486971
6.8655033,13,2.490437
19.072155,20,2.494545
7.19142,10,2.502052
12.684241,18,2.503172
8.9203825,11,2.504174
14.277357,19,2.505017
9.8021965,12,2.509563
8.130341,11,2.513702
19.369987,20,2.5147
6.1267266,9,2.520653
10.463404,21,2.521538
19.841833,31,2.5263
66.41893,78,2.527217
10.430719,17,2.533113
7.591755,11,2.541884
11.112477,16,2.542969
9.387382,11,2.55236
6.394857,12,2.553396
10.78533,13,2.559977
7.218907,10,2.56084
8.373409,11,2.5617
15.845358,20,2.568476
7.6884413,16,2.572075
13.011657,14,2.578667
13.691561,22,2.579409
10.962878,14,2.579979
10.795698,16,2.586501
13.055494,18,2.587558
5.6123185,13,2.606967
6.7613883,11,2.60808
20.017042,25,2.613627
18.306307,23,2.614699
34.48707,27,2.61585
5.903044,8,2.620646
10.787057,15,2.621632
20.69274,20,2.622721
8.713884,11,2.626868
9.557865,12,2.627908
8.672369,20,2.632868
20.488987,34,2.641366
12.942326,17,2.64263
8.060695,13,2.665872
23.186844,20,2.671003
8.928847,14,2.677574
8.552141,15,2.678684
14.588394,16,2.686407
29.971405,25,2.691655
31.598911,26,2.699118
10.608234,17,2.704096
12.895712,38,2.711779
10.8539095,22,2.716119
10.830748,21,2.71716
12.956918,23,2.718086
27.191162,24,2.721636
