#{"t_start": 1692446237.7673671, "env_id": "CustomHopper-source-v0"}
r,l,t
44.049052,32,3.209303
11.029054,23,3.323438
4.614947,19,3.415458
5.342335,25,3.534223
13.77161,14,3.608653
17.812661,21,3.71729
8.37593,25,3.846911
12.621805,17,3.93568
13.821439,34,4.115869
11.090655,15,4.192208
6.717374,14,4.265957
31.472561,37,4.469065
11.815994,16,4.550638
7.760703,12,4.613183
29.066648,35,4.78361
11.615514,23,4.895308
4.237693,9,4.941535
7.947502,13,5.004134
14.313396,19,5.10154
18.702828,21,5.217528
6.994604,10,5.263663
13.979095,20,5.362961
7.558755,14,5.432366
23.777799,19,5.516101
9.391863,13,5.569632
9.130091,12,18.477293
6.233529,16,18.84653
9.51396,22,19.375186
10.535426,18,19.763245
14.675439,18,20.152865
16.32585,16,20.525445
24.941139,24,21.042286
12.562597,37,21.862567
12.472447,19,22.267263
68.920348,46,23.391875
55.973179,33,24.059363
51.347726,30,24.755097
47.215341,27,25.337695
43.033041,24,25.806877
40.675487,22,26.247511
37.239962,20,26.673365
50.011875,27,27.25514
52.753724,28,27.827731
48.061881,26,28.38878
69.907482,36,31.11838
59.168852,31,31.750122
41.659287,22,32.22759
39.019604,21,32.707268
43.320819,23,33.249029
85.065685,43,34.200527
163.714242,81,35.933754
157.661067,78,37.590871
174.324744,86,39.323242
162.664349,80,40.932818
161.605812,80,49.27263
163.356912,80,51.044711
164.205464,81,52.680081
156.277456,78,54.34989
149.214559,75,55.935907
166.935615,82,57.563815
166.66023,82,65.909248
173.225033,83,67.766985
186.303896,92,69.756091
181.285031,85,71.536636
168.990604,83,73.394649
168.41398,83,75.223253
171.053442,84,84.595457
170.363208,82,86.367292
122.699968,62,87.801166
134.263547,69,89.321961
126.635831,66,90.796325
182.085341,87,92.620194
207.225328,96,94.608264
158.366001,77,102.614427
189.082379,91,104.427384
166.42379,81,106.158016
128.930698,66,107.459891
252.52912,104,109.700157
249.591682,107,120.425338
270.36684,114,122.91411
160.870092,79,124.459588
290.361445,119,127.078897
270.911761,116,129.572584
173.717767,86,142.885612
338.057718,129,145.433765
367.850547,138,148.477907
317.276098,124,151.084296
265.013698,118,164.918655
