#{"t_start": 1692445678.6935806, "env_id": "CustomHopper-target-v0"}
r,l,t
11.69272,33,0.640989
34.879245,29,0.747602
11.740802,19,0.84663
8.43709,16,0.913738
10.723392,14,0.96572
59.306328,54,1.219033
8.23189,10,1.264704
50.274796,39,1.474871
16.832373,20,1.568277
25.163672,26,1.675369
116.323114,70,1.968522
12.896489,25,2.112201
14.859859,18,2.177353
12.116455,32,2.311219
29.745729,30,2.444119
9.775131,14,2.527674
22.527733,25,2.631302
10.961001,13,2.687074
11.089662,19,2.856927
10.595277,25,3.336775
11.303959,17,3.670581
125.158621,84,5.500355
9.225063,12,5.72518
13.902217,30,6.334346
116.821849,76,8.000606
10.490547,12,8.219763
108.582685,68,9.647626
13.171129,20,10.134071
20.591089,31,11.080805
7.198244,15,11.579016
49.285576,46,12.714835
89.075623,63,14.08074
82.643224,46,15.018636
47.343877,73,16.624852
55.431903,34,17.343995
53.695058,33,18.124417
76.362712,43,19.079172
68.40463,41,19.983431
71.277892,41,20.868476
224.591585,109,23.250098
176.164997,86,25.202391
179.580268,84,27.103008
190.598423,87,29.016674
187.779939,88,30.91502
197.429305,91,32.850642
198.445383,93,34.962061
178.162906,84,36.802165
228.772638,111,39.16696
216.305101,94,41.298841
235.003995,101,43.414794
183.797129,90,45.431679
214.788298,103,47.658302
273.788819,112,50.046145
278.389751,112,52.406508
234.802055,108,54.722584
204.278793,99,56.90418
245.326279,105,59.240662
272.029086,121,61.835134
266.362973,110,64.272732
260.902206,113,66.806104
274.541087,118,69.295362
257.0402,119,71.88255
272.048853,126,74.638481
289.134451,125,77.323725
298.212694,117,79.786976
397.723561,160,83.225365
351.546093,131,85.997222
301.77832,118,88.506842
281.453118,112,90.828412
276.92157,114,93.252996
288.608887,112,95.752177
300.541501,126,98.568819
327.740207,127,101.259993
373.990441,136,104.248524
348.628957,127,107.009401
313.749995,121,109.660281
340.614996,126,112.482028
333.058365,134,115.347027
299.518947,121,118.023741
310.310798,124,120.680731
315.711668,123,123.282898
301.715657,118,125.760257
294.406271,118,128.333743
274.336539,121,130.975229
298.293305,116,133.418742
285.123977,113,135.891299
293.612934,121,138.487554
327.6937,123,141.129185
279.477741,115,143.623023
284.535548,119,146.326339
335.670056,125,149.116135
334.041469,128,151.849161
330.67079,128,154.591624
352.931807,125,157.176387
353.408801,128,159.883082
368.216073,130,162.587199
350.014485,130,165.450183
349.801992,132,168.220296
314.82735,125,170.914778
318.633593,124,173.693547
331.2006,128,176.467525
344.664914,126,179.194388
346.898234,126,182.027976
317.892284,124,184.697147
349.80087,125,187.337845
392.382166,137,190.314405
333.293901,129,193.026423
373.748433,136,195.979961
395.236947,141,199.032437
333.853793,127,201.675645
392.617544,134,204.594943
441.246268,142,207.606638
353.176322,134,210.702482
311.654568,122,213.36894
460.043107,152,216.642676
319.511463,123,219.262526
472.005867,152,222.566256
421.993795,145,225.707139
429.544153,144,228.865096
454.854954,153,232.244773
471.524625,152,235.529283
420.042832,146,238.816545
411.808798,145,242.004761
509.455046,160,245.415107
348.470607,128,248.222462
523.864351,164,251.719976
294.616922,116,254.243611
327.996514,127,256.93458
465.860526,162,260.474511
377.510396,136,263.429266
545.726827,169,267.031408
323.105991,122,269.817476
323.544696,124,272.682383
373.939133,133,275.742434
319.787287,126,278.614953
368.787714,131,281.516187
404.006294,141,284.639807
368.380726,129,287.412073
370.314001,129,290.292094
359.231263,130,293.038573
340.014251,124,295.752171
362.693366,132,298.610333
310.174709,118,301.194289
545.515972,166,304.773204
370.430822,134,307.621354
353.835149,126,310.405223
458.874058,156,313.722353
364.203777,131,316.492652
501.560628,158,320.067455
329.873668,122,322.768094
504.590767,161,326.155062
317.631545,120,328.883228
206.585114,92,330.798819
414.865129,143,333.819449
466.954341,152,337.025206
289.600057,113,339.584281
257.042582,106,341.943986
281.997468,108,344.204423
294.991556,115,346.811662
265.730876,105,349.288905
325.858784,120,351.916297
366.50116,129,354.720643
356.05504,131,357.569162
242.857837,102,359.829483
405.819915,139,363.074876
364.227458,130,365.96698
552.621627,167,369.859713
348.19588,128,372.700488
417.396077,145,375.936512
448.499428,145,378.943766
455.819831,148,382.226861
395.369347,139,385.333644
456.745827,154,388.687322
455.229223,147,391.79502
546.801862,186,395.844927
391.883108,148,399.163181
432.19296,147,402.434655
494.522858,156,405.825636
414.441228,146,408.942881
416.646751,151,412.203112
208.678707,89,414.079189
412.891393,150,417.385921
577.892554,179,421.29357
676.417969,218,426.100957
626.334839,198,430.699172
466.952541,155,434.184667
417.377471,147,437.267299
409.833481,146,440.531531
539.805685,168,444.081113
569.640716,177,447.816488
438.528693,154,451.228626
585.504182,197,455.395007
523.228477,181,459.560389
575.538709,175,463.357653
840.452353,281,469.474494
740.583012,237,474.61346
932.846939,290,480.86758
689.432127,216,485.151459
575.159342,192,489.056878
631.956631,202,493.329797
641.75632,204,497.512946
1070.721138,340,504.289008
982.382629,296,509.587943
637.122033,200,513.168742
755.049927,229,517.113584
863.706976,253,521.683135
877.98972,257,526.062353
