#{"t_start": 1692445678.8877406, "env_id": "CustomHopper-target-v0"}
r,l,t
32.489132,37,0.458737
22.710875,23,0.546131
10.579029,13,0.619066
16.45396,30,0.745508
14.399929,20,0.818695
23.465569,23,0.933805
16.519682,22,1.040463
9.427559,13,1.099537
15.513986,17,1.171232
13.301147,15,1.274817
11.194393,12,1.327575
9.670438,12,1.387151
15.031583,22,1.473736
5.345972,12,1.529078
21.201756,28,1.645333
6.585916,24,1.742145
16.853294,23,1.860311
12.137602,17,1.948284
7.113956,13,1.995171
10.142198,14,2.052477
24.035818,21,2.141251
19.264903,19,2.229364
9.444846,13,2.302682
8.05021,11,2.360595
10.863041,12,2.405368
9.556593,12,2.451955
8.319898,12,2.505142
8.131477,11,2.553189
12.764636,23,2.992909
8.523861,12,3.255629
69.815118,41,4.090135
25.930638,22,4.552865
21.829089,25,5.123302
28.139839,25,5.637006
15.527646,18,5.979393
25.552629,22,6.477767
21.268887,20,6.946895
14.42378,18,7.337707
254.991714,174,11.511151
182.464947,189,15.689283
62.730597,39,16.545549
69.532827,55,17.736518
55.551608,38,18.653169
89.43031,60,19.94952
47.155712,28,20.548295
65.805035,39,21.410103
101.144253,58,22.642652
192.217456,96,24.841482
174.216937,81,26.682991
195.660082,89,28.632019
185.572278,86,30.504602
229.849309,109,32.85307
179.561068,92,34.925695
184.112758,91,36.90192
203.657158,101,39.042402
195.414506,95,41.191375
233.82776,102,43.318905
260.784286,108,45.70832
200.446475,95,47.762572
205.903872,94,49.791883
281.904893,109,52.075966
270.013907,112,54.487955
233.416201,110,56.94546
256.241673,110,59.362543
275.004515,117,61.837006
259.874099,109,64.33314
266.809067,117,66.888914
248.308427,103,69.066164
264.685203,122,71.708593
271.727752,120,74.337088
297.331719,124,76.992291
295.91998,122,79.573432
324.366074,128,82.339635
312.835147,132,85.120675
310.785871,133,87.957253
286.314243,115,90.292564
284.891923,118,92.853707
297.062023,115,95.389379
313.156575,122,98.122557
314.782871,122,100.725896
334.371802,127,103.507576
353.268117,130,106.349983
301.466377,122,108.984117
311.914746,124,111.790367
310.52245,121,114.399053
347.171875,128,117.195228
319.463462,123,119.789707
323.007235,122,122.426598
340.467531,127,125.106295
309.743686,119,127.689368
302.80716,125,130.423339
323.953676,120,132.904994
299.002502,113,135.368401
269.579764,112,137.850395
308.695885,121,140.418409
324.668456,126,143.141094
323.337735,119,145.866199
296.536267,120,148.544947
319.299082,125,151.161347
330.88134,127,153.905677
342.475196,128,156.571955
357.305728,130,159.293706
356.324065,131,162.037532
341.866885,126,164.809663
332.545703,129,167.555692
336.851181,125,170.233341
315.40729,124,173.024473
290.659994,118,175.600373
300.441048,121,178.20091
330.925901,126,181.059383
329.545555,126,183.763724
340.606917,123,186.376462
332.96357,125,189.064789
383.791569,137,191.931555
373.76561,130,194.739705
377.039594,132,197.625692
328.594165,127,200.312098
410.576741,142,203.376952
298.611862,117,205.869255
427.954802,146,209.233927
420.49941,145,212.320586
410.504825,144,215.508117
421.838414,148,218.62119
468.282878,153,221.900853
166.0789,82,223.721812
456.806937,146,226.868372
395.059853,139,229.946311
357.138859,133,232.840855
369.945264,136,235.801025
441.96975,149,239.124886
382.257667,143,242.28098
405.001639,140,245.266386
437.988736,150,248.520949
371.758809,131,251.319273
519.721312,171,255.049517
325.896424,126,257.719233
415.539406,141,260.819442
331.595754,124,263.499102
351.023372,131,266.274919
346.739602,128,269.142682
543.877686,173,273.118923
422.372099,148,276.539491
566.067475,175,280.529358
440.556653,152,283.7916
363.939606,131,286.70602
358.592514,130,289.597268
371.464489,132,292.376026
360.40577,132,295.222037
548.889621,170,298.961241
366.401404,132,301.879652
524.181417,164,305.325025
394.29528,138,308.290691
327.548422,122,310.963667
279.930054,108,313.284275
302.851915,116,315.724413
288.070313,112,318.208313
535.027554,165,321.904552
349.212865,128,324.622374
296.299093,114,327.161345
296.897897,113,329.591659
301.075223,113,332.008657
228.574124,97,334.020082
433.528411,145,337.063629
179.123586,85,339.076483
269.787566,108,341.413676
346.04485,126,344.09513
284.561597,111,346.617919
263.257035,104,349.074441
332.507074,121,351.723125
376.767025,133,354.600315
305.373088,118,357.181484
301.034979,116,359.734791
442.840149,147,363.164206
333.789186,123,365.892362
561.778954,168,369.832732
507.09383,156,373.288001
400.94429,141,376.423718
391.523816,138,379.23498
462.860636,148,382.615562
452.325638,152,385.91046
405.123953,149,389.192915
456.754234,150,392.323671
574.387964,192,396.592962
452.02148,158,400.080512
413.271502,143,403.222002
456.897825,164,406.863954
414.444524,144,409.940949
457.727652,157,413.247798
417.157112,152,416.587003
676.002236,215,421.29411
638.636766,197,425.645838
562.692611,179,429.812788
576.057594,191,434.066913
529.361266,166,437.584232
407.820732,149,440.865231
537.530713,172,444.574554
569.650812,178,448.249102
559.625759,177,452.246789
188.759803,87,454.035034
491.856405,171,457.926403
610.244315,197,462.247729
613.706504,202,466.631085
717.82978,224,471.470906
759.020105,243,476.811068
751.27001,234,481.800165
593.918387,195,485.542157
730.737974,227,490.247594
757.116232,231,495.025641
625.279691,213,499.450162
809.503392,256,504.41571
920.849875,285,509.528181
740.125608,226,513.627526
831.421028,257,517.937709
674.142777,204,521.792319
827.137465,243,525.852437
