#{"t_start": 1692370286.7529242, "env_id": null}
r,l,t
8.746361,10,0.191817
7.4070826,12,0.204279
8.139609,12,0.205022
7.555077,14,0.212221
9.247311,16,0.223822
15.583805,16,0.224552
8.195302,16,0.225142
6.539351,17,0.232038
16.891804,19,0.24427
20.815153,21,0.254619
19.806435,21,0.255322
12.106281,21,0.255966
13.527184,21,0.256619
27.798754,24,0.273882
10.588631,13,0.280488
29.010082,27,0.287509
25.55284,28,0.29131
12.239943,19,0.301218
9.89801,12,0.308499
9.986148,13,0.317114
12.478077,14,0.327225
13.653521,17,0.331096
13.480489,37,0.33484
10.143187,21,0.338803
9.767714,23,0.343552
24.018711,24,0.352468
13.705902,20,0.357357
9.588154,17,0.358287
15.449009,14,0.363353
18.68239,27,0.367906
23.121523,21,0.378525
27.663258,33,0.382901
5.317873,8,0.3842
14.12569,17,0.395059
12.540423,13,0.396325
13.31487,19,0.415296
11.7654085,21,0.416052
18.552341,19,0.422202
29.983454,24,0.429021
110.83102,60,0.433858
24.703585,50,0.434747
20.61556,19,0.435411
10.683728,14,0.441393
88.55543,62,0.445541
12.887409,17,0.449405
15.385522,16,0.45025
10.397216,26,0.461515
9.821939,18,0.467675
34.72504,26,0.468994
7.536636,14,0.474554
23.142656,43,0.480031
32.362362,27,0.481299
24.760464,30,0.482355
5.1260695,8,0.4894
9.93259,12,0.495441
129.6402,75,0.501573
14.178912,14,0.505336
22.732738,27,0.510046
17.599133,18,0.517792
10.454447,19,0.518689
46.55248,47,0.519663
7.646366,10,0.528263
8.549808,17,0.532883
9.074034,11,0.536623
32.589607,27,0.541707
9.53178,18,0.556012
27.080723,29,0.556956
8.798706,15,0.557715
15.656925,20,0.568676
25.702223,31,0.572479
12.149504,16,0.586532
16.189404,20,0.601479
26.171867,25,0.602362
20.632498,28,0.603193
9.492451,24,0.614858
14.908304,22,0.615819
18.402174,20,0.623193
23.22682,35,0.626919
47.428844,36,0.627877
37.68894,29,0.631725
15.244853,18,0.632674
23.769289,27,0.63811
19.331472,26,0.647343
16.23508,27,0.648326
8.026859,13,0.651979
8.906065,26,0.662868
50.09799,54,0.669732
9.743157,12,0.670483
10.907988,24,0.674767
23.29656,38,0.675987
10.182967,18,0.682201
18.462029,18,0.68318
11.891045,31,0.688349
17.844728,17,0.689206
11.95143,19,0.690046
8.71718,13,0.694675
13.043667,17,0.709533
16.156036,18,0.713776
10.477719,16,0.7187
21.012037,23,0.72842
12.028732,19,0.733239
12.800652,14,0.736915
9.678974,29,0.742126
18.721966,18,0.746114
10.053749,13,0.751516
2.9560251,14,0.752546
10.909884,17,0.753309
8.072463,16,0.761461
10.651123,14,0.781263
9.659331,13,0.782223
14.4666,24,0.802105
35.372894,49,0.803165
21.63858,34,0.817706
55.41794,38,0.8187
17.707073,21,0.837765
9.463023,14,0.841814
25.937336,30,0.846341
8.503874,15,0.847186
12.340582,21,0.852021
15.39869,17,0.853095
15.86137,23,0.873412
31.478613,35,0.874595
15.346915,16,0.878116
18.562437,23,0.885363
26.020042,36,0.886948
15.1469145,23,0.894739
13.081647,15,0.895882
8.262127,16,0.900642
11.617432,16,0.91784
7.168606,10,0.918656
5.73879,8,0.919406
12.171476,14,0.938066
15.686153,25,0.946687
14.900084,22,0.954012
12.261196,22,0.95502
11.270454,22,0.959574
22.53955,36,0.96066
22.045055,22,0.962299
18.09878,29,0.966888
7.9578905,36,0.971818
10.34171,12,0.977084
58.912773,44,0.978004
10.780282,21,0.982266
9.200888,19,0.983071
18.189497,21,1.004361
16.560295,25,1.018402
7.0563154,10,1.019661
16.628147,35,1.025207
34.64875,31,1.029849
11.875197,24,1.038617
8.503072,16,1.045187
8.606614,13,1.046009
11.638753,17,1.046709
26.402603,26,1.051516
8.341578,21,1.05625
16.084581,16,1.06094
10.713891,18,1.062236
14.09899,18,1.065999
23.212341,21,1.070057
11.238162,13,1.076341
16.207064,27,1.0771
146.55948,77,1.088087
18.312256,25,1.107633
8.522617,12,1.108389
4.877683,25,1.109168
14.080948,14,1.118762
12.376663,22,1.1249
11.861731,24,1.125854
11.851989,17,1.132267
13.483125,22,1.140758
18.001457,20,1.151634
11.337271,20,1.156475
38.561512,34,1.157454
27.534529,32,1.165691
15.811717,27,1.166625
42.647896,46,1.173656
10.307014,23,1.179609
10.324619,12,1.180981
17.153616,31,1.186407
13.378783,21,1.20044
9.645039,31,1.223861
15.218033,19,1.246522
26.736477,31,1.251171
12.156323,15,1.255459
16.914526,21,1.263432
17.865389,28,1.26458
10.215596,12,1.265873
14.734547,17,1.266954
26.324377,26,1.268011
19.894669,25,1.277845
13.9477005,36,1.288086
10.992979,33,1.288902
17.30819,23,1.294043
11.61515,19,1.294803
8.942211,13,1.300158
20.0295,26,1.313224
5.5648775,10,1.32695
10.44011,14,1.338537
9.528167,15,1.350639
7.8094425,11,1.351691
10.677711,15,1.366533
12.550757,19,1.380981
14.821063,18,1.397435
41.573708,69,1.406801
25.11325,22,1.40782
13.302664,19,1.415673
123.071266,67,1.422472
9.914772,13,1.446072
7.912255,14,1.453233
41.941177,44,1.453987
20.515936,21,1.454903
17.096672,18,1.475777
15.6158905,31,1.488184
8.033559,11,1.496261
10.597862,29,1.505011
29.043427,29,1.511012
22.312227,25,1.517687
20.530516,37,1.530921
11.194057,17,1.546215
10.69076,17,1.547089
12.258326,19,1.572315
14.210798,15,1.579851
85.661545,82,1.590129
9.968174,13,1.597167
17.841934,27,1.598133
79.542496,51,1.607133
8.998959,15,1.620521
18.63058,27,1.628127
29.720104,35,1.62913
22.337845,20,1.630652
10.138862,13,1.638547
10.545825,24,1.639507
10.944626,15,1.651335
92.52406,75,1.653323
14.761215,23,1.661165
11.298715,30,1.67543
7.650894,12,1.686293
8.576896,18,1.694934
10.446053,17,1.702979
37.964962,28,1.70389
15.945557,17,1.710932
9.288994,14,1.716596
12.943686,14,1.723191
26.556772,31,1.739022
26.219774,39,1.745563
8.737923,18,1.746363
11.710971,28,1.752269
9.73274,11,1.766866
16.304329,20,1.771263
13.715609,29,1.775868
12.733938,23,1.776824
48.67451,50,1.785614
14.474736,25,1.786566
27.135246,26,1.787437
10.53876,15,1.796666
27.668293,28,1.80527
10.710821,14,1.810634
19.526281,25,1.812193
13.00436,20,1.817742
10.602302,22,1.81893
6.6578484,10,1.824787
10.564788,18,1.838059
23.976511,21,1.842543
31.287352,27,1.847813
40.15306,31,1.856704
7.42501,21,1.866097
10.005865,12,1.867274
17.130594,18,1.874482
6.8446755,13,1.886815
9.674552,20,1.888085
9.930853,13,1.889663
26.956753,24,1.898826
9.895862,14,1.904455
20.590046,39,1.905512
6.2471786,17,1.912118
27.146914,24,1.917672
31.765263,46,1.918581
9.952824,13,1.932644
23.874254,28,1.934024
9.700889,20,1.935353
19.404264,37,1.952635
13.858162,17,1.953772
9.550439,15,1.971747
7.498843,10,1.977254
21.083008,31,1.978636
8.526808,12,1.984438
8.111584,10,1.991205
13.97196,15,1.99211
15.977648,22,1.997408
12.091194,15,1.998177
15.619807,18,2.003675
22.779715,21,2.004816
33.12502,28,2.012403
11.776976,22,2.029527
17.522419,28,2.043349
9.375982,17,2.048918
6.2808523,9,2.050225
8.664663,13,2.056645
20.9226,21,2.078596
17.580215,24,2.079859
27.24386,29,2.090387
13.554886,18,2.101661
10.557955,12,2.108604
11.092871,21,2.109848
