#{"t_start": 1692444481.7599075, "env_id": "CustomHopper-source-v0"}
r,l,t
12.231977,14,4.888621
4.925257,13,4.969326
11.919469,16,5.062819
25.214482,27,5.216262
74.686792,72,5.674196
50.621867,37,5.889402
10.881303,13,5.97925
8.717714,22,6.107676
10.383253,26,6.247431
8.929924,20,6.352098
38.21954,35,6.522801
77.972619,51,6.758844
17.822537,22,6.868274
7.302553,14,6.935645
12.711668,15,7.010224
26.448629,26,7.135602
22.701391,22,7.238653
9.918371,19,7.3275
17.682125,28,7.445811
13.060447,18,26.185097
14.752149,21,26.621786
6.699189,10,26.813873
14.603281,14,27.074145
3.482822,10,27.271755
10.545072,18,27.614263
6.067376,9,27.786367
11.125231,19,28.156523
6.664128,19,28.55811
18.045811,25,29.099083
9.368579,16,29.470161
6.072603,33,30.218453
10.408781,25,30.787683
9.434803,19,31.197142
13.247973,29,31.803168
11.732134,18,32.205841
8.15408,11,32.427913
6.585555,21,32.938379
98.490076,92,35.108167
20.751802,27,35.672802
183.936813,146,44.884489
73.110282,44,45.824972
74.220104,41,46.65498
57.659861,41,47.489865
96.660411,72,49.071432
89.957625,50,50.132507
90.396024,73,51.685333
72.025123,48,52.660568
79.677809,54,56.3462
135.17697,67,57.715262
56.315205,32,58.326816
84.356002,48,59.243106
70.555877,40,60.134788
81.777661,44,60.979072
67.752202,42,61.881607
60.395161,36,62.65983
45.375233,26,63.1503
83.456373,43,64.01852
50.519863,29,64.580346
51.987766,29,65.216154
103.014518,53,73.303795
101.997496,53,74.327389
191.478051,97,76.365538
191.577326,85,78.033276
211.024991,105,80.173761
191.599053,89,82.090392
186.416762,85,91.099143
174.265503,82,92.610189
182.075265,82,94.157943
186.169831,85,95.770521
181.994589,85,97.455464
192.925887,87,99.22913
179.242714,84,108.055447
179.446012,83,109.624356
188.680802,87,111.177009
180.431536,82,112.829155
178.930709,81,114.418599
184.689303,84,116.050003
182.065249,86,124.567856
204.548047,90,126.475077
185.654708,83,128.164403
182.163317,81,129.857944
178.115049,83,131.713383
182.117881,82,133.422758
176.086085,86,142.383972
184.505389,84,144.015185
181.179737,87,145.742734
176.609315,80,147.418567
192.759377,85,149.065091
210.328128,91,150.96699
179.589676,81,159.665289
203.524722,89,161.363593
192.932734,85,163.004653
202.492868,87,164.86677
212.163643,90,166.648791
225.343502,98,168.606722
242.509455,97,179.414813
236.531963,96,181.347189
241.635791,98,183.249686
290.673458,109,185.433139
292.788913,108,187.645348
268.101372,105,198.873377
361.505844,129,201.483044
288.461197,109,203.79094
287.39013,105,206.010983
260.161507,102,218.579186
315.038253,116,220.933686
262.009414,101,223.0395
257.136007,112,225.442058
254.222009,102,227.606427
326.501723,132,238.481146
224.854547,94,240.333125
513.483415,177,243.874564
347.792676,151,255.574517
416.429389,172,258.89977
190.014597,89,260.645995
194.364213,89,262.44534
1135.801749,500,303.121959
424.813356,180,325.568965
330.810951,158,328.816328
336.818453,149,331.845482
348.128491,159,348.369462
345.174661,148,351.404828
359.071166,167,354.838125
333.980189,158,357.895645
358.384182,154,372.908021
356.615352,144,375.814659
334.470419,129,378.087846
356.601127,125,392.38975
357.645617,137,395.24217
334.111165,133,397.790642
341.311555,127,400.131887
348.167207,125,414.632649
341.764233,127,416.931172
365.62938,129,419.296793
370.37155,129,421.653703
372.086629,134,435.862155
365.64759,132,438.258941
372.060951,143,441.107788
368.152629,131,443.764386
354.864889,135,457.353408
348.361708,125,459.80472
346.655789,131,462.386279
358.062273,128,475.743698
323.397124,123,478.401934
327.720335,128,481.03209
323.967439,122,483.584937
333.367806,122,496.675186
320.528012,122,499.22099
327.484202,123,501.864394
332.301515,121,504.397511
305.058318,118,506.859658
291.100057,125,519.650589
301.548739,123,522.252079
285.749371,124,524.959036
276.970626,112,527.445126
272.829971,112,538.560462
286.067134,109,540.829305
264.093793,106,542.895649
250.081419,104,545.165838
252.109732,110,558.158701
253.950526,105,560.402213
250.163579,101,562.50673
248.183555,106,565.060373
247.256494,102,567.248209
247.161636,99,578.052035
266.055288,105,580.014602
254.12557,102,582.060496
274.873113,109,584.294474
274.445242,106,586.438191
220.814556,92,596.714284
250.173746,100,598.595796
295.475663,111,600.814051
255.999233,103,602.852811
325.170118,115,605.269612
329.885662,118,617.42133
359.837034,125,619.953651
350.128753,122,622.462253
281.062826,104,624.599838
289.403886,107,635.462119
321.328715,122,637.927651
350.092784,123,640.425427
326.233171,121,642.849701
360.896752,130,656.328649
310.556049,119,658.508812
334.148425,125,660.838329
310.346155,115,663.068678
354.401685,127,676.911567
346.173829,131,679.281054
336.375116,126,681.663919
331.593536,127,684.149289
300.720211,124,697.744571
329.731659,132,700.573491
303.718,126,703.184813
289.892854,121,705.567714
293.426474,120,718.514156
273.995671,117,721.116053
285.699371,119,723.771778
300.085936,123,726.263323
277.925241,117,739.20734
268.275638,115,741.395962
289.691583,120,743.722028
247.454228,118,746.319185
280.270359,118,748.92098
255.479876,116,761.518906
278.731965,118,763.663397
269.872726,117,765.87037
1.966531,28,766.478446
268.910217,115,768.859705
250.989834,108,781.337519
260.819953,112,783.588412
294.440083,118,785.896036
277.11578,118,788.131255
284.876025,118,801.365155
300.601265,122,803.874161
318.100863,124,806.607847
351.306335,129,809.281213
331.202946,126,823.023896
314.663059,122,825.645129
335.387503,126,828.243081
363.423311,133,830.827784
345.115828,129,844.206198
473.230603,163,848.016537
466.909515,159,851.231352
499.029889,168,870.358042
475.929702,160,873.735994
420.815062,155,876.926162
512.871545,179,894.529014
867.081856,277,899.943603
472.460948,169,903.138998
661.41957,233,923.56526
644.961046,234,928.307338
571.770166,205,952.797659
757.314578,246,958.057626
631.676765,212,982.143402
618.604507,213,986.292979
735.985301,245,1010.013772
579.699494,199,1014.236301
892.425052,321,1036.844621
1001.32915,320,1043.190951
902.070238,294,1075.39742
600.771432,209,1079.500406
