#{"t_start": 1692444481.7900743, "env_id": "CustomHopper-source-v0"}
r,l,t
8.923484,14,4.966086
26.156208,33,5.157739
15.627574,31,5.338368
15.93363,20,5.475833
5.580187,14,5.562541
17.430147,29,5.758412
6.877258,10,5.813958
8.536597,35,6.029009
7.450638,12,6.088848
7.614596,13,6.163413
10.983133,16,6.250034
15.615835,22,6.360896
13.12726,16,6.442243
15.052851,24,6.563002
145.885623,94,7.004955
10.407063,14,7.071812
38.970072,30,7.218124
5.947266,14,7.279683
23.597687,23,7.381689
11.4778,15,7.445124
6.254846,10,7.474421
4.710387,10,7.50658
13.086557,17,15.708269
8.514957,14,15.971946
4.613891,10,16.18889
7.271467,11,16.474532
21.949016,29,17.202516
18.369415,21,17.655423
8.680275,13,17.95528
26.494947,34,18.68977
13.092132,23,19.165497
7.596178,11,19.401664
10.592437,17,19.76186
121.108857,75,21.373587
24.223713,30,22.054578
18.935302,46,22.925399
70.392739,73,24.450788
96.250458,86,29.186939
64.562568,47,30.125515
64.458315,41,31.0113
61.250957,35,31.729023
91.408814,49,32.771423
78.141362,42,33.790141
173.081738,82,35.551536
177.33829,82,37.263902
158.314985,76,38.733693
169.450625,82,47.070721
172.020117,84,48.877928
179.253404,83,50.683649
171.946208,82,52.388908
182.567473,87,54.186024
174.798353,85,55.769348
201.19817,92,64.885081
179.517566,86,66.825828
171.780715,84,68.508725
183.970426,91,70.234494
161.333945,79,71.690184
170.807407,83,73.187166
197.10588,89,82.288177
176.695064,84,84.091068
191.186163,89,85.913531
166.846625,81,87.37838
234.574889,103,89.330284
191.521252,91,99.366285
180.488297,86,101.115858
223.012381,98,103.156791
239.905043,102,105.229255
335.152193,125,107.582885
316.202964,117,121.38331
311.336149,122,123.68142
327.447659,124,126.158078
354.452029,126,128.536885
317.32756,116,141.508053
343.505148,124,143.858782
363.881295,125,146.350763
327.244116,117,148.720626
333.821353,118,161.895061
345.153067,122,164.300964
346.454061,122,166.693819
296.691461,119,169.026421
366.520099,127,181.86913
333.857058,122,184.338662
359.328608,127,186.776174
328.167141,130,189.141016
310.344169,124,201.698571
400.174715,151,204.662651
338.295502,129,207.238329
295.946545,122,209.772392
346.63394,135,223.328779
374.996566,139,225.951605
325.291351,123,228.334086
321.772473,125,230.557873
366.694753,137,243.898867
333.679367,128,246.41074
312.760832,124,248.698529
323.630851,126,250.974805
283.184977,113,264.916086
323.966912,129,267.445298
320.17059,124,269.772472
258.347884,106,271.851004
337.807032,131,285.379586
337.071354,132,288.093135
375.318911,139,290.900782
371.970187,136,293.588995
399.626219,143,308.351583
342.924553,129,310.797734
325.441769,126,313.137954
340.59905,128,315.504643
378.346521,141,325.67699
386.047979,142,328.556501
283.576663,116,330.895735
308.467164,120,343.92512
453.986394,162,347.129969
276.012265,110,349.532177
152.745608,76,351.089656
394.608092,140,353.988759
199.689605,88,362.705186
189.595651,85,364.340533
187.03039,84,365.991998
257.602864,107,368.060477
166.916121,79,369.640956
165.442405,80,380.917758
296.991742,115,383.014785
261.115648,106,385.228918
234.176211,103,387.285857
170.907354,81,388.921058
275.724951,108,401.516783
251.682762,103,403.338534
330.510145,123,405.654123
472.826013,155,408.721635
470.245611,148,422.273447
348.67439,126,424.568383
486.560939,158,427.422845
400.83057,142,430.249584
292.863219,113,441.20801
267.236509,105,443.347476
402.428379,141,446.045644
309.373256,117,448.412978
301.622946,114,461.876416
317.540903,117,464.16674
422.903137,146,466.972578
418.063,139,469.718183
325.073909,118,483.578451
411.943779,139,486.350537
303.382264,112,488.366428
360.68608,125,490.948156
287.90094,109,502.335882
279.98834,106,504.651531
275.121446,106,506.763223
415.607544,138,509.392755
288.624813,107,521.254677
865.259649,459,530.489867
299.217106,108,545.050814
332.451915,118,547.587189
410.916734,139,550.369314
393.407172,133,552.628643
390.288256,134,567.938924
346.059156,125,570.379655
725.185254,245,575.248776
604.947033,202,590.651982
464.945985,148,593.55157
536.526756,165,612.154772
553.360746,168,615.351213
563.092999,166,618.738383
665.194389,200,636.948589
720.641708,214,641.119724
721.489882,220,645.578876
924.917131,296,670.896589
913.026169,298,690.64169
695.244735,208,694.399776
693.732773,209,698.679995
635.698064,188,717.128001
535.369965,158,720.500772
638.057632,188,741.052269
710.362262,212,745.569714
653.80405,204,750.09247
620.017243,181,769.524379
637.663104,188,773.500887
645.320421,183,777.318124
509.339779,155,794.578737
830.064217,245,799.178362
537.725894,157,815.49675
535.642495,161,818.54848
585.579958,171,821.961784
732.336792,223,843.366166
733.878054,240,848.850138
560.173333,173,866.584038
426.991474,132,869.172616
576.490237,168,872.722952
537.562238,172,876.287882
695.645723,208,895.851553
802.28355,236,900.450667
751.303074,237,920.606303
1047.975598,318,927.240783
938.86442,309,955.250714
1089.601012,348,987.786051
214.396178,100,989.930828
209.561192,103,992.054672
240.495341,102,994.256506
274.304491,135,1021.626559
1075.512029,339,1028.276267
1366.828192,500,1050.062743
846.752098,285,1087.289014
1552.241252,456,1132.463645
