time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,train/actor_loss,train/ent_coef_loss,train/ent_coef,train/n_updates,train/critic_loss
10420,5138,450,22.27,20.649246649999995,2,0.09,197.7777099609375,-28.610820770263672,4.134251117706299,20,2672.341796875
10700,4768,460,21.88,21.696909560000005,2,0.09,10.102460861206055,8.316863059997559,10.302889823913574,34,3261.568115234375
10800,4637,470,21.86,21.532506260000005,2,0.09,0.6992015838623047,10.36473274230957,11.450014114379883,39,2002.459228515625
10900,4521,480,21.52,21.148709320000002,2,0.09,-7.574639320373535,10.470610618591309,11.75816535949707,44,2191.83056640625
11040,4380,490,20.09,19.994569819999995,2,0.09,-15.86112117767334,11.357894897460938,11.154623031616211,51,1025.11865234375
11180,4245,500,19.05,18.712095559999998,2,0.09,-17.01752471923828,11.205739974975586,9.855535507202148,58,894.6957397460938
11400,4072,510,18.75,18.55547701,2,0.09,-4.928434371948242,8.334803581237793,7.519271373748779,69,639.060302734375
11600,3928,520,18.76,18.26376642,2,0.09,-10.939386367797852,8.564666748046875,5.628550052642822,79,291.2981262207031
11720,3842,530,18.68,18.23377457,3,0.09,-10.547506332397461,7.670985221862793,4.627418518066406,85,82.09140014648438
11920,3723,540,17.3,16.22903181,3,0.09,-7.944243907928467,5.840927600860596,3.261059522628784,95,31.379154205322266
12120,3613,550,16.27,13.312942490000001,3,0.09,-6.485818862915039,4.088650226593018,2.2445521354675293,105,12.09049129486084
12300,3529,560,16.62,12.567685660000002,3,0.09,-5.282166481018066,2.30129337310791,1.5748807191848755,114,4.373758792877197
12540,3423,570,16.78,12.48655087,3,0.09,-4.133429527282715,-0.19936144351959229,0.9613642692565918,126,1.1473803520202637
12720,3351,580,16.76,12.243840539999999,3,0.09,-3.546621084213257,-2.1426186561584473,0.654497504234314,135,0.5489844083786011
12880,3288,590,17.51,12.856946820000001,3,0.09,-3.158273220062256,-3.899672031402588,0.4608188271522522,143,0.5857025980949402
13140,3195,600,18.33,13.27009003,4,0.09,-2.740212917327881,-6.847022533416748,0.2561679184436798,156,0.5841274261474609
13380,3121,610,18.73,13.62171779,4,0.09,-2.5002431869506836,-9.722396850585938,0.1463785469532013,168,0.8113435506820679
13560,3070,620,19.36,14.093719389999999,4,0.09,-2.369662284851074,-11.828995704650879,0.0951787531375885,177,0.864409327507019
13780,3006,630,19.63,15.54923253,4,0.09,-2.257215976715088,-14.57921314239502,0.05560620129108429,188,0.6411930322647095
14020,2942,640,20.48,15.768450679999999,4,0.09,-2.1715378761291504,-17.65892791748047,0.030493294820189476,200,0.5603993535041809
14220,2897,650,20.58,16.07294525,4,0.09,-2.1199393272399902,-20.338088989257812,0.01828932575881481,210,0.45091795921325684
14440,2848,660,20.78,16.22047174,5,0.09,-2.076308488845825,-23.162189483642578,0.010312859900295734,221,0.5158067345619202
14660,2792,670,20.61,16.250258800000005,5,0.09,-2.0452346801757812,-26.08865737915039,0.0057513597421348095,232,0.4484623074531555
14840,2757,680,21.12,17.29115641,5,0.09,-2.0256102085113525,-28.54488754272461,0.0035396520979702473,241,0.34018683433532715
15100,2709,690,21.14,17.3169533,5,0.09,-2.0057952404022217,-32.300201416015625,0.001736106933094561,254,0.27681422233581543
15360,2659,700,22.04,18.93455662,5,0.09,-1.9936633110046387,-35.83652877807617,0.0008407559362240136,267,0.3010993003845215
15560,2626,710,22.17,19.541551270000003,5,0.09,-1.9895892143249512,-38.660797119140625,0.00047742374590598047,277,0.2246597409248352
15760,2593,720,21.69,19.03649224,6,0.09,-1.9882302284240723,-41.50209045410156,0.0002691929112188518,287,0.30474966764450073
15960,2562,730,21.3,17.76357121,6,0.09,-1.9895752668380737,-44.288761138916016,0.0001507320412201807,297,0.3146542012691498
16180,2529,740,21.29,18.18658428,6,0.09,-1.9948718547821045,-47.72997283935547,7.90600388427265e-05,308,0.3379780054092407
16460,2489,750,21.59,18.78542263,6,0.09,-2.006298780441284,-51.969757080078125,3.438460407778621e-05,322,0.3109985589981079
16660,2461,760,22.03,19.22496664,6,0.09,-2.016005516052246,-54.90973663330078,1.883018012449611e-05,332,0.2800288498401642
16840,2440,770,22.41,19.416503969999997,6,0.09,-2.0260963439941406,-57.552207946777344,1.0896938874793705e-05,341,0.4399539530277252
17080,2414,780,22.42,18.76477846,7,0.09,-2.041222095489502,-61.33126449584961,5.217624220676953e-06,353,0.3094044327735901
17240,2396,790,22.69,19.10372958,7,0.09,-2.0524826049804688,-63.98118591308594,3.179350869686459e-06,361,0.38271909952163696
17460,2374,800,21.95,17.88679452,7,0.09,-2.0700788497924805,-67.18801879882812,1.6001667972886935e-06,372,0.3330119550228119
17620,2356,810,21.59,17.23419879,7,0.09,-2.0837388038635254,-70.16737365722656,9.673916565589025e-07,380,0.3008442521095276
17860,2332,820,21.62,17.567224449999998,7,0.09,-2.1054515838623047,-73.64834594726562,4.518288108101842e-07,392,0.4946032762527466
18080,2308,830,21.38,17.008731240000003,7,0.09,-2.1261441707611084,-77.23727416992188,2.234020257674274e-07,403,0.48244866728782654
18300,2286,840,21.3,16.21550873,8,0.09,-2.147092819213867,-80.86170959472656,1.0982623166455596e-07,414,0.3993157744407654
18560,2260,850,21.39,16.29349426,8,0.09,-2.173299789428711,-83.42497253417969,4.715160528689921e-08,427,0.46232932806015015
18800,2242,860,20.86,15.45570185,8,0.09,-2.1988046169281006,-88.73198699951172,2.1471119993066168e-08,439,0.3696407675743103
18960,2230,870,21.3,16.485780130000002,8,0.09,-2.216803550720215,-92.10128784179688,1.2658987635916219e-08,447,0.43721121549606323
19200,2212,880,20.91,16.35452168,8,0.09,-2.244611978530884,-96.36686706542969,5.6977942364255796e-09,459,0.3395189642906189
19420,2196,890,21.27,16.681506,8,0.09,-2.270306348800659,-100.23902893066406,2.7272382130405504e-09,470,0.4360724687576294
19600,2183,900,21.59,17.863992180000004,8,0.09,-2.2913618087768555,-102.85873413085938,1.4867128639295402e-09,479,0.38075369596481323
19800,2170,910,21.59,17.745859330000002,9,0.09,-2.314375877380371,-106.16724395751953,7.548952019043043e-10,489,0.4938534200191498
20060,2154,920,21.58,17.42266728,9,0.09,-2.347026824951172,-110.47224426269531,3.111603474881264e-10,502,0.3774986267089844
20260,2138,930,22.03,18.084030499999997,9,0.09,-2.371338367462158,-113.65773010253906,1.567611596087204e-10,512,0.390173077583313
20540,2120,940,22.18,18.18987594,9,0.09,-2.4060044288635254,-118.60917663574219,5.970627464657596e-11,526,0.5129565000534058
20760,2106,950,22.21,18.13671005,9,0.09,-2.433675765991211,-123.06293487548828,2.7817043807276676e-11,537,0.4981429874897003
20920,2095,960,21.99,18.153264240000002,9,0.09,-2.4534881114959717,-125.924560546875,1.5920662357893356e-11,545,0.42288440465927124
21260,2073,970,21.24,17.13045376,10,0.09,-2.497913360595703,-131.4759063720703,4.827593186318424e-12,562,0.5242377519607544
21440,2064,980,21.89,17.632840160000004,10,0.09,-2.5220017433166504,-135.19325256347656,2.55639541653363e-12,571,0.5182981491088867
21660,2051,990,22.02,17.71299457,10,0.09,-2.550936222076416,-138.9815216064453,1.1711378394840821e-12,582,0.5743528604507446
21900,2036,1000,22.0,17.66741825,10,0.09,-2.5826268196105957,-142.39682006835938,4.979486332816474e-13,594,0.41153186559677124
22120,2025,1010,22.11,17.75206533,10,0.09,-2.611377477645874,-147.65380859375,2.266602975187909e-13,605,0.4975391626358032
22360,2011,1020,22.64,18.62780936,11,0.09,-2.6426053047180176,-150.85150146484375,9.563996052367948e-14,617,0.4948159456253052
22580,2000,1030,22.59,18.92309118,11,0.09,-2.6705856323242188,-155.53329467773438,4.319168042969321e-14,628,0.4446706175804138
22820,1989,1040,23.13,19.51062946,11,0.09,-2.7005646228790283,-158.93069458007812,1.8080543369458114e-14,640,0.5852676630020142
22960,1982,1050,22.78,19.26941699,11,0.09,-2.7181968688964844,-162.10507202148438,1.0864803523004396e-14,647,0.6433846950531006
23240,1970,1060,22.71,19.417898270000002,11,0.09,-2.7532663345336914,-165.0697021484375,3.909520378600744e-15,661,0.37113457918167114
23540,1956,1070,23.16,20.05040755,12,0.09,-2.793440341949463,-172.40109252929688,1.301025878081897e-15,676,0.5905497074127197
23760,1946,1080,23.12,19.92761875,12,0.09,-2.8210482597351074,-176.64085388183594,5.787555900022348e-16,687,0.41731131076812744
24000,1934,1090,23.65,20.914283419999997,12,0.09,-2.851628303527832,-181.56719970703125,2.3821679322872085e-16,699,0.47759732604026794
24280,1922,1100,22.99,19.33310784,12,0.09,-2.8867380619049072,-185.7915802001953,8.417435573709423e-17,713,0.3698437213897705
24400,1917,1110,23.15,19.448318479999998,12,0.09,-2.902702808380127,-188.5098876953125,5.3821568655669264e-17,719,0.44927388429641724
24640,1908,1120,23.02,18.766563119999997,12,0.09,-2.9325857162475586,-193.70742797851562,2.1946051254375035e-17,731,0.6764993071556091
24840,1900,1130,23.51,19.18648363,13,0.09,-2.956439971923828,-196.83779907226562,1.03682804987949e-17,741,0.5178767442703247
25080,1889,1140,22.32,17.828424690000002,13,0.09,-2.98599910736084,-202.51187133789062,4.207068305995219e-18,753,0.5499629974365234
25260,1883,1150,22.75,18.47204937,13,0.09,-3.009486198425293,-206.74769592285156,2.1323719438978927e-18,762,0.5345207452774048
25500,1876,1160,22.18,17.924456739999997,13,0.09,-3.040029764175415,-209.58395385742188,8.586721022559574e-19,774,0.6965675354003906
25740,1869,1170,22.18,18.16737061,13,0.09,-3.0703516006469727,-214.25546264648438,3.4478697388800153e-19,786,0.6899676322937012
25900,1864,1180,22.01,18.16019049,13,0.09,-3.0915884971618652,-217.02838134765625,1.874753030316182e-19,794,0.688406229019165
26100,1859,1190,20.67,16.7017659,14,0.09,-3.117729663848877,-222.034912109375,8.74078974474914e-20,804,0.6295655369758606
26300,1852,1200,20.42,16.66688253,14,0.09,-3.1447372436523438,-225.74935913085938,4.06810236375192e-20,814,0.497945636510849
26500,1847,1210,20.42,16.76179558,14,0.09,-3.170246124267578,-228.43011474609375,1.8887569072810206e-20,824,0.6481639742851257
26700,1842,1220,19.92,16.41718398,14,0.09,-3.196248769760132,-234.2155303955078,8.764491538914339e-21,834,0.5650947690010071
26860,1837,1230,20.44,17.21428831,14,0.09,-3.216954231262207,-235.0908660888672,4.731173412389981e-21,842,0.5739641189575195
27040,1833,1240,20.77,17.70070677,14,0.09,-3.240630626678467,-239.6905975341797,2.361298534044856e-21,851,0.6266849637031555
27220,1828,1250,20.43,17.2426424,14,0.09,-3.2633509635925293,-241.4156494140625,1.1768917142715814e-21,860,0.5721965432167053
27500,1822,1260,20.63,17.11954558,15,0.09,-3.2989916801452637,-249.2767791748047,3.980627721149269e-22,874,0.5654687881469727
27700,1817,1270,20.15,16.40128522,15,0.09,-3.3248584270477295,-253.16925048828125,1.8299041073166077e-22,884,0.8265749216079712
28040,1808,1280,20.35,16.20322013,15,0.09,-3.3652899265289307,-258.65020751953125,4.868892105512967e-23,901,0.9397287368774414
28240,1805,1290,20.92,16.84360719,15,0.09,-3.3903086185455322,-264.1730651855469,2.2285290595779185e-23,911,0.5539731383323669
28460,1800,1300,21.84,18.02724897,15,0.09,-3.4194068908691406,-267.0849609375,9.40743292974653e-24,922,0.5312033295631409
28760,1794,1310,22.54,19.110740229999998,16,0.09,-3.461091995239258,-274.48602294921875,2.8936157560605358e-24,937,0.41230082511901855
28880,1790,1320,23.34,20.366798890000002,16,0.09,-3.4766464233398438,-276.40814208984375,1.803732629155333e-24,943,0.7186356782913208
29140,1784,1330,22.09,18.671850709999998,16,0.09,-3.509671926498413,-281.25592041015625,6.464834926536172e-25,956,0.7311831712722778
29300,1781,1340,21.96,18.62727555,16,0.09,-3.5294625759124756,-283.71551513671875,3.435727626142303e-25,964,0.7444736361503601
29520,1777,1350,21.76,18.461936289999997,16,0.09,-3.5566487312316895,-289.2843017578125,1.4386255415503794e-25,975,0.5415353178977966
29800,1772,1360,21.53,18.11008131,16,0.09,-3.5920872688293457,-293.677001953125,4.733110888990046e-26,989,0.8126837611198425
30040,1768,1370,22.41,19.33560781,16,0.09,-3.624471426010132,-298.720703125,1.8208344125123532e-26,1001,0.7958999872207642
30240,1764,1380,23.1,20.65520991,17,0.09,-3.6501216888427734,-302.8946838378906,8.209710877746047e-27,1011,0.8251489400863647
30440,1761,1390,23.01,20.45605165,17,0.09,-3.6766762733459473,-306.4787292480469,3.696766291096923e-27,1021,0.8035702705383301
30580,1758,1400,22.93,20.4932198,17,0.09,-3.6950275897979736,-311.00701904296875,2.1147269309055722e-27,1028,0.6504261493682861
30880,1753,1410,21.59,18.8214513,17,0.09,-3.7337419986724854,-317.8209533691406,6.36532605905863e-28,1043,0.6866708993911743
31100,1750,1420,21.36,18.32462995,17,0.09,-3.7610697746276855,-321.5360107421875,2.62946083823347e-28,1054,0.8331257104873657
31340,1747,1430,21.56,18.00983128,17,0.09,-3.791829824447632,-324.13519287109375,1.0005581617430846e-28,1066,0.5661318898200989
31600,1742,1440,21.97,18.53857374,18,0.09,-3.8257522583007812,-331.2340087890625,3.5119139942906807e-29,1079,0.5042746067047119
31840,1738,1450,23.03,19.51598763,18,0.09,-3.8596444129943848,-335.95452880859375,1.333379078397615e-29,1091,0.5920478105545044
31980,1736,1460,23.16,19.68912809,18,0.09,-3.8796417713165283,-338.051025390625,7.569535874888454e-30,1098,0.5271438360214233
32200,1732,1470,23.16,19.1048647,18,0.09,-3.907632827758789,-343.34356689453125,3.1060335496184196e-30,1109,0.5239456295967102
32460,1729,1480,22.04,17.81339396,18,0.09,-3.9395370483398438,-346.61138916015625,1.0817033492820424e-30,1122,0.9785339832305908
32620,1726,1490,22.27,18.600192899999996,18,0.09,-3.9582784175872803,-352.61590576171875,5.650037577312082e-31,1130,0.7275667190551758
32900,1723,1500,21.68,17.250007429999997,19,0.09,-3.994723320007324,-357.7336730957031,1.808990825971954e-31,1144,1.0211806297302246
33080,1719,1510,22.61,17.962680889999998,19,0.09,-4.019722938537598,-360.66607666015625,8.688312082556165e-32,1153,0.8396573066711426
33320,1716,1520,22.38,17.82251436,19,0.09,-4.050141334533691,-364.8427734375,3.266211852400309e-32,1165,1.101207971572876
33500,1712,1530,22.4,18.39596816,19,0.09,-4.07154655456543,-369.43475341796875,1.5674923294627498e-32,1174,0.9492760300636292
33720,1709,1540,22.04,17.94232642,19,0.09,-4.095304489135742,-373.2517395019531,6.379554778706407e-33,1185,0.7979587316513062
33880,1706,1550,21.55,17.25502093,19,0.09,-4.112501621246338,-378.97564697265625,3.3145719103983285e-33,1193,0.7108689546585083
34140,1702,1560,21.16,16.95470035,20,0.09,-4.142947673797607,-382.0636291503906,1.1416290014235705e-33,1206,1.0695830583572388
34360,1699,1570,21.44,17.67741305,20,0.09,-4.166620254516602,-387.64080810546875,4.631110705968913e-34,1217,0.95973801612854
34540,1697,1580,21.2,17.336985560000002,20,0.09,-4.18638801574707,-390.05535888671875,2.2114779555998646e-34,1226,0.8887035846710205
34820,1694,1590,20.97,16.21020637,20,0.09,-4.220982551574707,-397.9145812988281,6.994012308175103e-35,1240,0.9612808227539062
34980,1692,1600,21.36,17.09302168,20,0.09,-4.239527702331543,-402.4931640625,3.6204540108964525e-35,1248,0.7885775566101074
35220,1689,1610,20.9,17.002588420000002,20,0.09,-4.269905090332031,-406.71258544921875,1.3462033368274205e-35,1260,0.6546390652656555
35400,1687,1620,21.02,16.986208849999997,20,0.09,-4.296386241912842,-407.220703125,6.401900507316088e-36,1269,0.6794032454490662
35620,1683,1630,20.95,16.990770769999997,21,0.09,-4.326480865478516,-413.65716552734375,2.5760258452612226e-36,1280,0.7567365169525146
35820,1681,1640,21.22,16.95960178,21,0.09,-4.349020004272461,-418.37298583984375,1.1245841238369217e-36,1290,0.6162935495376587
36100,1678,1650,20.79,16.98367387,21,0.09,-4.383793830871582,-426.0302429199219,3.523171279728216e-37,1304,1.1184632778167725
36320,1676,1660,21.71,17.695079900000003,21,0.09,-4.413186073303223,-429.43109130859375,1.4143747089706334e-37,1315,1.1403424739837646
36500,1674,1670,21.38,16.8012254,21,0.09,-4.439794540405273,-423.5975341796875,6.700686957754481e-38,1324,0.5453898906707764
36760,1671,1680,21.92,17.2166188,21,0.09,-4.4718546867370605,-437.43798828125,2.279271927798588e-38,1337,1.1021764278411865
37020,1668,1690,21.97,17.27495926,22,0.09,-4.494767665863037,-444.72607421875,7.734800382875337e-39,1350,1.2879042625427246
37220,1666,1700,21.91,16.95572765,22,0.09,-4.518457889556885,-446.079833984375,3.363676833765291e-39,1360,0.9888252019882202
37440,1663,1710,22.43,17.466243180000003,22,0.09,-4.546212196350098,-452.2439880371094,1.3442305843651889e-39,1371,1.244541883468628
37720,1661,1720,22.2,17.35503457,22,0.09,-4.576967239379883,-457.355224609375,4.175911462641885e-40,1385,1.2624633312225342
37940,1658,1730,23.06,18.34739156,22,0.09,-4.600582122802734,-462.88226318359375,1.6647285626332394e-40,1396,1.197782278060913
38200,1656,1740,23.1,18.50903675,23,0.09,-4.629049301147461,-465.53314208984375,5.605474116992133e-41,1409,0.7695931196212769
38380,1654,1750,23.71,19.36968145,23,0.09,-4.651062965393066,-473.697265625,2.6375239695521707e-41,1418,0.6352835297584534
38660,1651,1760,23.66,19.52358689,23,0.09,-4.687918663024902,-477.85675048828125,8.144346674655837e-42,1432,1.2006807327270508
38940,1649,1770,23.56,19.972889900000002,23,0.09,-4.723048210144043,-483.03814697265625,2.5139294449987218e-42,1446,0.9047476053237915
39060,1647,1780,23.35,19.6014679,23,0.09,-4.737838268280029,-487.09423828125,1.517606236863777e-42,1452,0.808532178401947
39280,1646,1790,23.39,20.381335280000002,23,0.09,-4.769397735595703,-491.204833984375,6.0255833965967134e-43,1463,1.2289528846740723
39520,1643,1800,23.1,20.265710819999995,24,0.09,-4.801453590393066,-494.54638671875,2.1860256043467146e-43,1475,1.2134156227111816
39780,1641,1810,22.5,19.61465363,24,0.09,-4.83283805847168,-502.164306640625,7.286752014489049e-44,1488,0.7607110738754272
40000,1639,1820,23.35,20.329752459999998,24,0.09,-4.863580703735352,-504.31951904296875,2.942726775082116e-44,1499,0.7176210284233093
40240,1636,1830,23.11,20.04021052,24,0.09,-4.89349365234375,-511.2641906738281,1.1210387714598537e-44,1511,1.3653085231781006
40420,1634,1840,22.99,19.842061939999997,24,0.09,-4.910953521728516,-514.9107055664062,5.605193857299268e-45,1520,1.0297824144363403
40660,1632,1850,22.8,19.142584199999998,24,0.09,-4.933182239532471,-519.007568359375,1.401298464324817e-45,1532,1.230680227279663
40780,1630,1860,22.51,18.7486051,25,0.09,-4.946145534515381,-523.388916015625,1.401298464324817e-45,1538,1.2188899517059326
41060,1628,1870,21.86,18.487696189999998,25,0.09,-4.985681056976318,-529.7317504882812,0.0,1552,1.0011539459228516
41220,1626,1880,21.68,18.28545859,25,0.09,-5.006717681884766,-532.0765380859375,0.0,1560,1.1670740842819214
41360,1625,1890,21.38,17.78273451,25,0.09,-5.023189544677734,-535.5936889648438,0.0,1567,1.3277850151062012
41580,1623,1900,21.53,17.79221994,25,0.09,-5.04364013671875,-540.984375,0.0,1578,0.9531803727149963
41800,1621,1910,21.25,17.22291706,25,0.09,-5.066871643066406,-543.1951904296875,0.0,1589,1.045832872390747
42140,1619,1920,20.75,17.09355161,26,0.09,-5.112549781799316,-551.8614501953125,0.0,1606,1.1699408292770386
42400,1615,1930,20.28,16.11177234,26,0.09,-5.142348289489746,-560.5179443359375,0.0,1619,1.2548978328704834
42540,1613,1940,21.01,17.32185946,26,0.09,-5.15933895111084,-561.9390869140625,0.0,1626,0.8363832235336304
42780,1611,1950,21.16,17.65838544,26,0.09,-5.190417289733887,-566.918212890625,0.0,1638,1.3813583850860596
43000,1609,1960,20.97,17.65519824,26,0.09,-5.219861030578613,-570.8848876953125,0.0,1649,1.6563138961791992
43300,1608,1970,21.75,18.13787126,26,0.09,-5.253416538238525,-578.09423828125,0.0,1664,0.9092941284179688
43600,1606,1980,22.0,18.66894374,27,0.09,-5.284151554107666,-568.7019653320312,0.0,1679,1.172695279121399
43980,1603,1990,22.7,19.26774448,27,0.09,-5.3277130126953125,-591.7120971679688,0.0,1698,1.1081757545471191
44140,1601,2000,24.29,20.88236482,27,0.09,-5.347747802734375,-593.3317260742188,0.0,1706,1.4854904413223267
44320,1600,2010,25.2,22.713761539999997,27,0.09,-5.369400501251221,-598.748046875,0.0,1715,1.0966968536376953
44540,1598,2020,25.15,22.172186309999997,27,0.09,-5.397195339202881,-604.4535522460938,0.0,1726,0.9730901122093201
44740,1597,2030,24.9,22.02504457,28,0.09,-5.420677661895752,-607.7824096679688,0.0,1736,1.1630008220672607
45000,1594,2040,24.35,21.0587395,28,0.09,-5.455028057098389,-616.6502685546875,0.0,1749,1.4968290328979492
45180,1593,2050,23.94,20.73342663,28,0.09,-5.47815465927124,-614.633544921875,0.0,1758,1.7815649509429932
45440,1591,2060,24.25,21.145597640000005,28,0.09,-5.496468544006348,-621.581298828125,0.0,1771,1.2175309658050537
45580,1590,2070,24.12,21.91454745,28,0.09,-5.509522914886475,-622.1068115234375,0.0,1778,2.0805068016052246
45800,1588,2080,23.4,20.774619699999995,28,0.09,-5.537025451660156,-631.8189697265625,0.0,1789,0.9816234111785889
46000,1587,2090,23.01,20.43767473,28,0.09,-5.563417434692383,-634.6407470703125,0.0,1799,1.7531447410583496
46300,1584,2100,22.48,20.0616112,29,0.09,-5.603146553039551,-642.8792724609375,0.0,1814,1.62056303024292
46520,1583,2110,21.46,18.254175410000002,29,0.09,-5.634659767150879,-647.783203125,0.0,1825,1.2851123809814453
46680,1582,2120,21.53,18.51518716,29,0.09,-5.658886432647705,-650.6131591796875,0.0,1833,2.1986913681030273
46920,1580,2130,21.75,18.989188549999998,29,0.09,-5.690549850463867,-657.5868530273438,0.0,1845,1.3552000522613525
47200,1578,2140,21.17,18.32578059,29,0.09,-5.725523948669434,-662.4791259765625,0.0,1859,2.1358590126037598
47340,1577,2150,21.71,19.37187527,30,0.09,-5.73940896987915,-663.8607177734375,0.0,1866,1.9642937183380127
47600,1575,2160,22.07,19.619893219999998,30,0.09,-5.766158103942871,-659.1194458007812,0.0,1879,1.5124956369400024
47860,1574,2170,21.26,17.896019090000003,30,0.09,-5.79332160949707,-676.3096313476562,0.0,1892,1.4660156965255737
48020,1572,2180,21.92,18.53653173,30,0.09,-5.805966377258301,-680.4682006835938,0.0,1900,1.0969504117965698
48240,1571,2190,22.33,18.739874479999997,30,0.09,-5.828850269317627,-682.7842407226562,0.0,1911,1.5288258790969849
48480,1570,2200,22.56,18.95985469,30,0.09,-5.858017444610596,-690.211669921875,0.0,1923,1.3175358772277832
48660,1569,2210,22.24,18.072147320000003,31,0.09,-5.875911235809326,-693.7644653320312,0.0,1932,1.1834344863891602
48880,1567,2220,21.9,17.57263148,31,0.09,-5.89984130859375,-699.66162109375,0.0,1943,2.0747456550598145
49140,1565,2230,21.95,17.92564944,31,0.09,-5.925516128540039,-705.3731689453125,0.0,1956,1.2899682521820068
49380,1564,2240,22.16,18.111469109999998,31,0.09,-5.957056999206543,-707.8180541992188,0.0,1968,1.1152520179748535
49620,1563,2250,21.4,16.79924565,31,0.09,-5.995809555053711,-714.465087890625,0.0,1980,1.3999210596084595
49780,1562,2260,22.12,17.60863983,31,0.09,-6.020065784454346,-716.64794921875,0.0,1988,1.16959547996521
50020,1561,2270,22.73,17.97174083,32,0.09,-6.04938268661499,-723.8936157226562,0.0,2000,1.3601758480072021
50320,1559,2280,22.31,17.68215812,32,0.09,-6.0792107582092285,-728.9658813476562,0.0,2015,1.4796884059906006
50500,1558,2290,22.53,17.939302299999998,32,0.09,-6.095651149749756,-733.4447631835938,0.0,2024,2.759049415588379
50740,1557,2300,22.35,18.148876790000003,32,0.09,-6.119759559631348,-737.7425537109375,0.0,2036,1.6807329654693604
50940,1555,2310,22.01,18.1698864,32,0.09,-6.146007061004639,-741.4425048828125,0.0,2046,1.9137332439422607
51160,1554,2320,22.35,18.66831331,32,0.09,-6.172407627105713,-733.5279541015625,0.0,2057,1.063463807106018
51300,1553,2330,22.18,18.0879705,33,0.09,-6.18964147567749,-750.4204711914062,0.0,2064,0.8327285647392273
51600,1551,2340,22.52,18.754886080000002,33,0.09,-6.218255996704102,-758.3507690429688,0.0,2079,2.192375421524048
51800,1550,2350,22.77,18.635204159999997,33,0.09,-6.228912353515625,-764.812255859375,0.0,2089,1.5737959146499634
51940,1550,2360,22.56,18.82155122,33,0.09,-6.242957592010498,-762.7012329101562,0.0,2096,1.7611825466156006
52140,1548,2370,21.87,18.33797184,33,0.09,-6.266115188598633,-771.5679321289062,0.0,2106,1.6010565757751465
52380,1547,2380,21.78,18.344877829999998,33,0.09,-6.293395519256592,-776.611572265625,0.0,2118,1.1734168529510498
52520,1546,2390,20.96,17.370146329999997,33,0.09,-6.310487747192383,-778.5069580078125,0.0,2125,2.114624500274658
52780,1543,2400,20.67,16.72799214,34,0.09,-6.345381259918213,-781.1959228515625,0.0,2138,2.1677815914154053
52900,1542,2410,20.71,17.035954469999997,34,0.09,-6.357661724090576,-787.6956787109375,0.0,2144,1.432779312133789
53160,1540,2420,20.25,16.66090208,34,0.09,-6.378690242767334,-789.2535400390625,0.0,2157,2.2946865558624268
53400,1539,2430,20.32,16.93955664,34,0.09,-6.399263858795166,-793.0330810546875,0.0,2169,2.605105400085449
53580,1538,2440,20.08,16.10747249,34,0.09,-6.411256790161133,-801.1514892578125,0.0,2178,1.7449719905853271
53700,1538,2450,20.04,16.22573719,34,0.09,-6.424036026000977,-801.819580078125,0.0,2184,1.6720528602600098
54000,1537,2460,19.82,16.27677862,35,0.09,-6.456425189971924,-811.3984375,0.0,2199,1.41988205909729
54220,1535,2470,20.12,16.23955656,35,0.09,-6.476442337036133,-814.9970703125,0.0,2210,1.1448296308517456
54460,1534,2480,20.54,16.54015131,35,0.09,-6.510146617889404,-820.126220703125,0.0,2222,1.9291822910308838
54700,1532,2490,21.25,17.360867640000002,35,0.09,-6.535663604736328,-825.9954833984375,0.0,2234,2.285233497619629
54980,1530,2500,20.61,16.59277772,35,0.09,-6.570860385894775,-830.5762939453125,0.0,2248,1.6407524347305298
55200,1528,2510,21.36,17.333335939999998,36,0.09,-6.604552268981934,-840.399169921875,0.0,2259,2.4738612174987793
55460,1526,2520,22.02,17.52669998,36,0.09,-6.626330852508545,-845.2819213867188,0.0,2272,1.564042329788208
55620,1525,2530,22.14,18.23862171,36,0.09,-6.641988754272461,-847.3798828125,0.0,2280,1.6714811325073242
55820,1524,2540,22.44,19.26376565,36,0.09,-6.675002098083496,-850.2694702148438,0.0,2290,2.359557867050171
56100,1523,2550,22.28,19.0495705,36,0.09,-6.704620361328125,-855.7933959960938,0.0,2304,1.9756985902786255
56280,1522,2560,22.29,19.17391326,36,0.09,-6.716962814331055,-858.4271240234375,0.0,2313,2.723966121673584
56540,1521,2570,22.12,18.92884592,37,0.09,-6.7397003173828125,-867.3345947265625,0.0,2326,1.6318539381027222
56760,1520,2580,21.98,19.177278010000002,37,0.09,-6.771023750305176,-870.532470703125,0.0,2337,1.6419373750686646
56960,1519,2590,21.87,19.11027206,37,0.09,-6.787994384765625,-879.7828369140625,0.0,2347,2.279935359954834
57200,1517,2600,23.27,20.671039769999997,37,0.09,-6.804328918457031,-881.101318359375,0.0,2359,3.0102779865264893
57360,1517,2610,22.8,20.24327211,37,0.09,-6.814912796020508,-882.226318359375,0.0,2367,1.8274762630462646
57600,1516,2620,22.49,20.359054800000003,37,0.09,-6.835922718048096,-891.9483642578125,0.0,2379,3.5271084308624268
57880,1514,2630,22.3,19.891092990000004,38,0.09,-6.866086006164551,-895.1439208984375,0.0,2393,1.6579893827438354
