time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,train/actor_loss,train/ent_coef_loss,train/ent_coef,train/n_updates,train/critic_loss
120480,884,2410,69.08,139.01049251999999,136,0.09,-38.241783142089844,2.3123912811279297,0.039178408682346344,5523,4.2100677490234375
120760,885,2420,60.87,121.10938075,136,0.09,-36.78276443481445,16.272125244140625,0.12008778005838394,5537,4.837584495544434
121060,885,2430,57.87,114.54584682000001,136,0.09,-22.883407592773438,-0.4701007008552551,1.2730937004089355,5552,160.41497802734375
121160,885,2440,51.22,100.09864856,136,0.09,-21.703012466430664,-1.2253254652023315,1.8116612434387207,5557,261.6268615722656
121220,885,2450,49.3,95.81361430999998,136,0.09,-29.384876251220703,-0.7213435173034668,2.310962438583374,5560,365.37286376953125
121300,885,2460,44.46,85.28622195000001,137,0.09,-22.51972198486328,-1.212777853012085,3.1004247665405273,5564,738.594970703125
121380,885,2470,36.79,68.49381652,137,0.09,-18.02383804321289,-2.183161497116089,3.958425998687744,5568,1345.099365234375
121480,885,2480,29.37,52.07754012999999,137,0.09,3.4286341667175293,-4.498767852783203,5.233139514923096,5573,3143.7294921875
121560,885,2490,22.88,37.63908239999999,137,0.09,35.378578186035156,-8.329451560974121,6.8165812492370605,5577,5318.078125
121660,885,2500,16.81,23.72047254,137,0.09,-12.619050025939941,2.6473097801208496,9.924477577209473,5582,5957.6943359375
121800,885,2510,14.53,18.299189300000002,137,0.09,-62.23390197753906,11.927882194519043,11.154617309570312,5589,580.3795776367188
121920,885,2520,13.46,15.351161890000004,137,0.09,-56.007789611816406,9.243951797485352,6.785378456115723,5595,214.1788330078125
122180,885,2530,11.79,11.06128783,137,0.09,-47.581668853759766,0.41722333431243896,1.0985912084579468,5608,324.9394836425781
122280,886,2540,11.4,9.26111738,138,0.09,-37.73591232299805,-2.6104795932769775,0.5120274424552917,5613,80.89615631103516
122360,886,2550,11.31,8.79543339,138,0.09,-30.643184661865234,-4.278210639953613,0.2759571075439453,5617,42.57109451293945
122440,886,2560,11.32,8.891514849999998,138,0.09,-40.19938659667969,-6.452630996704102,0.15217450261116028,5621,54.79954528808594
122500,886,2570,11.25,8.8868539,138,0.09,-34.614933013916016,-7.320644378662109,0.09880715608596802,5624,41.09331512451172
122600,886,2580,11.12,8.89336998,138,0.09,-36.14832305908203,-7.7365922927856445,0.05016946792602539,5629,54.777976989746094
122660,886,2590,10.93,8.8639008,138,0.09,-37.0380973815918,-7.9555583000183105,0.03439813852310181,5632,30.62259864807129
122740,886,2600,10.8,8.84957858,138,0.09,-37.678314208984375,-8.804370880126953,0.021574681624770164,5636,31.43397331237793
122820,886,2610,10.65,8.79863483,138,0.09,-35.86946105957031,-10.321375846862793,0.014087863266468048,5640,27.737051010131836
122920,886,2620,10.32,8.714555420000002,138,0.09,-34.9912109375,5.206161022186279,0.008592148311436176,5645,16.5401668548584
123020,887,2630,9.77,8.33744117,138,0.09,-37.91830825805664,-10.763792037963867,0.005839712917804718,5650,20.510936737060547
123120,887,2640,8.81,7.3468344399999985,138,0.09,-38.27778625488281,-12.497883796691895,0.004042461514472961,5655,10.538105964660645
123220,887,2650,8.44,6.918064499999999,138,0.09,-37.299415588378906,-8.829978942871094,0.002792449900880456,5660,16.34682273864746
123320,887,2660,8.68,7.2471375,138,0.09,-38.14011764526367,-12.188660621643066,0.001985161565244198,5665,9.953125
123420,887,2670,8.97,7.66207364,139,0.09,-37.02594757080078,-12.626243591308594,0.0014095879159867764,5670,8.873207092285156
123500,887,2680,9.09,7.804316509999999,139,0.09,-36.38058090209961,-10.357428550720215,0.001076242420822382,5674,42.72956085205078
123600,888,2690,9.21,7.94586247,139,0.09,-37.81761169433594,-13.033219337463379,0.0007725735194981098,5679,10.321455001831055
123680,888,2700,9.37,8.10259752,139,0.09,-36.49555969238281,-12.435310363769531,0.0005860232631675899,5683,14.297473907470703
123780,888,2710,9.44,8.13433947,139,0.09,-37.84435272216797,-11.500980377197266,0.0004181023978162557,5688,19.00314712524414
123880,888,2720,9.54,8.153842640000002,139,0.09,-38.63780975341797,-11.478493690490723,0.00030265768873505294,5693,6.793074607849121
124020,888,2730,9.62,8.087282600000002,139,0.09,-37.05775451660156,-7.470117092132568,0.00020016836060676724,5700,17.844167709350586
124140,888,2740,9.94,8.38568209,139,0.09,-38.47869110107422,-5.4094767570495605,0.0001499746722402051,5706,7.167673587799072
124280,888,2750,10.23,8.772633149999999,139,0.09,-39.355133056640625,-2.811767101287842,0.00011822149099316448,5713,8.702932357788086
124380,889,2760,10.54,9.293559039999998,139,0.09,-37.49596405029297,1.398514747619629,0.00010663446300895885,5718,5.615201473236084
124480,889,2770,10.58,9.35821626,139,0.09,-38.90375900268555,3.260713577270508,0.00010176838986808434,5723,9.396465301513672
124580,889,2780,10.59,9.390854030000002,140,0.09,-38.5904541015625,4.4352922439575195,0.00010176799696637318,5728,6.411367416381836
124660,889,2790,10.59,9.400248269999999,140,0.09,-37.323036193847656,3.9187211990356445,0.00010443473001942039,5732,8.327583312988281
124780,889,2800,10.59,9.39435173,140,0.09,-38.65576934814453,5.885293960571289,0.0001119120279327035,5738,11.26499080657959
124900,889,2810,10.78,9.622999440000001,140,0.09,-38.17353439331055,6.237028121948242,0.00012427788169588894,5744,15.957395553588867
125000,890,2820,11.05,9.99101195,140,0.09,-37.12841033935547,8.449007034301758,0.00013953496818430722,5749,9.955941200256348
125140,890,2830,11.32,10.328986030000001,140,0.09,-38.59794235229492,10.071113586425781,0.00017349995323456824,5756,12.744928359985352
125240,890,2840,11.17,10.170232749999998,140,0.09,-38.961875915527344,12.787334442138672,0.00021401187404990196,5761,5.549556732177734
125340,890,2850,10.81,9.61320697,140,0.09,-37.82664489746094,13.988950729370117,0.0002779802307486534,5766,15.991251945495605
125420,890,2860,10.51,9.1223415,140,0.09,-37.914878845214844,13.536712646484375,0.000353019597241655,5770,11.979894638061523
125540,890,2870,10.46,9.015925039999999,140,0.09,-39.22517395019531,13.196505546569824,0.0005190767114982009,5776,29.105430603027344
125640,891,2880,10.58,9.16484449,140,0.09,-37.74608612060547,12.27830696105957,0.0007241761777549982,5781,16.645309448242188
125740,891,2890,10.73,9.34841691,141,0.09,-39.96333694458008,11.889165878295898,0.0010210066102445126,5786,16.684072494506836
125840,891,2900,10.82,9.473080130000001,141,0.09,-38.15483856201172,13.382685661315918,0.0014644087059423327,5791,12.195645332336426
125940,891,2910,10.73,9.38980207,141,0.09,-37.89160919189453,12.54966926574707,0.002148895524442196,5796,15.925115585327148
126060,891,2920,10.49,9.141183470000001,141,0.09,-39.70876693725586,9.610013961791992,0.0034349930938333273,5802,13.135860443115234
126220,892,2930,10.51,9.278292949999999,141,0.09,-38.12725067138672,9.23846435546875,0.0063204956240952015,5810,12.985401153564453
126400,892,2940,11.07,10.284500509999997,141,0.09,-35.49077224731445,31.42104721069336,0.012605760246515274,5819,30.207683563232422
126480,892,2950,11.71,11.344894429999997,141,0.09,-39.20896530151367,8.516827583312988,0.01866474375128746,5823,16.858047485351562
126580,892,2960,11.77,11.429385270000001,141,0.09,-38.15846633911133,7.931300163269043,0.030056508257985115,5828,9.281224250793457
126660,892,2970,11.68,11.299022740000003,141,0.09,-38.006839752197266,6.381075859069824,0.043727245181798935,5832,4.663691520690918
126760,892,2980,11.53,11.08964753,142,0.09,-39.40556716918945,3.4965295791625977,0.06799772381782532,5837,8.055830001831055
126940,892,2990,11.59,11.134441950000001,142,0.09,-38.62710952758789,0.6238066554069519,0.12511633336544037,5846,6.344472408294678
127220,892,3000,12.51,12.490347419999999,142,0.09,-39.062191009521484,-2.9947781562805176,0.16234436631202698,5860,20.12912368774414
127260,892,3010,13.29,13.772272249999999,142,0.09,-37.395450592041016,-3.5934624671936035,0.15469884872436523,5862,15.520917892456055
127700,893,3020,13.9,15.057889499999998,142,0.09,-39.38202667236328,-10.873757362365723,0.02325097844004631,5884,8.534214973449707
128000,894,3030,15.06,17.876806139999996,143,0.09,-39.66242980957031,-11.195249557495117,0.004365910310298204,5899,11.095003128051758
128100,894,3040,15.96,20.1240002,143,0.09,-39.28888702392578,-8.305425643920898,0.0026957893278449774,5904,12.366556167602539
128320,894,3050,17.38,23.495496380000006,143,0.09,-39.25940704345703,-2.4996955394744873,0.0012468312634155154,5915,6.340208053588867
128460,895,3060,17.98,24.89170842,143,0.09,-39.10307693481445,-0.9646767377853394,0.0009406371391378343,5922,15.84057331085205
128600,895,3070,18.75,26.599699160000004,143,0.09,-38.90566635131836,0.6834239959716797,0.0008093289798125625,5929,24.13860321044922
128780,895,3080,19.36,27.95461696,143,0.09,-39.916629791259766,0.8019794225692749,0.0007507309783250093,5938,6.438706874847412
129020,895,3090,20.18,30.100062879999996,144,0.09,-39.369972229003906,5.068653106689453,0.0008157131960615516,5950,5.880902290344238
129120,895,3100,20.13,30.61604739,144,0.09,-39.59004211425781,5.90548038482666,0.0009012087830342352,5955,21.592458724975586
129380,895,3110,19.92,30.74965933,144,0.09,-38.752967834472656,6.657044410705566,0.0013691287022083998,5968,6.380289077758789
129760,896,3120,21.24,33.686581849999996,144,0.09,-40.66694259643555,8.858613967895508,0.003431074321269989,5987,6.070956230163574
129900,896,3130,21.44,34.09860372,144,0.09,-40.01811218261719,7.599583625793457,0.005229423753917217,5994,6.890920639038086
130060,890,3140,20.67,32.56061034,146,0.09,-38.969581604003906,6.266535758972168,0.008566861040890217,6002,8.369311332702637
130500,891,3150,19.91,31.120457740000003,146,0.09,-41.053775787353516,5.2289276123046875,0.03542395308613777,6024,4.194871425628662
130560,891,3160,20.43,32.23750627999999,146,0.09,-39.94983673095703,4.309240818023682,0.043569158762693405,6027,12.907873153686523
131060,892,3170,21.41,34.424907659999995,146,0.09,-37.78904724121094,-3.284074544906616,0.10701430588960648,6052,7.649477005004883
131380,893,3180,23.09,37.943468179999996,147,0.09,-40.078800201416016,-7.630335330963135,0.04100148752331734,6068,14.967107772827148
131880,894,3190,25.83,43.53438423000001,147,0.09,-40.137413024902344,-0.7495492100715637,0.005706253927201033,6093,9.493685722351074
131920,894,3200,26.84,45.56236289999999,147,0.09,-40.79981994628906,1.1355700492858887,0.0052949958480894566,6095,6.118631362915039
132420,895,3210,28.41,48.88999882,147,0.09,-40.98936462402344,9.484394073486328,0.007653980050235987,6120,13.704100608825684
132680,896,3220,28.65,49.431723899999994,148,0.09,-40.56957244873047,9.16391372680664,0.02129519358277321,6133,6.592865467071533
132820,896,3230,29.2,50.6336405,148,0.09,-39.40621566772461,7.3925371170043945,0.041622184216976166,6140,5.829730033874512
133400,897,3240,30.01,52.70734845,148,0.09,-39.248531341552734,-6.023425102233887,0.17158164083957672,6169,7.532738208770752
133860,898,3250,32.08,57.31371479000001,149,0.09,-40.69913864135742,-5.603241920471191,0.01131683960556984,6192,7.488661766052246
134320,899,3260,35.72,65.13703033,149,0.09,-39.41569900512695,7.702868461608887,0.004755860194563866,6215,10.597198486328125
134720,899,3270,36.67,67.26428188000001,149,0.09,-41.56024169921875,8.968376159667969,0.014359207823872566,6235,11.478586196899414
135060,898,3280,36.65,67.55280515000001,150,0.09,-40.2774658203125,5.540362358093262,0.0630408450961113,6252,7.813870429992676
135240,898,3290,34.93,64.62109025,150,0.09,-39.65583038330078,0.7932251691818237,0.12964335083961487,6261,8.438453674316406
135780,898,3300,36.54,68.53613435999999,151,0.09,-40.70235061645508,-8.931933403015137,0.051776837557554245,6288,8.855864524841309
136120,898,3310,37.0,69.54871194,151,0.09,-40.71910095214844,-4.061670780181885,0.008757030591368675,6305,12.509749412536621
136540,899,3320,37.41,70.6695052,151,0.09,-42.24568176269531,9.674038887023926,0.005620227660983801,6326,6.983980178833008
137060,900,3330,38.93,74.19344522,152,0.09,-40.45112991333008,6.20543909072876,0.040495723485946655,6352,19.12877655029297
137500,901,3340,40.95,78.41018489999999,152,0.09,-41.415679931640625,-2.851740837097168,0.16300354897975922,6374,11.995786666870117
137720,901,3350,41.27,79.27838282,152,0.09,-41.16432571411133,-7.386236667633057,0.10216458886861801,6385,17.046573638916016
138060,902,3360,39.33,75.29837531,152,0.09,-41.3581657409668,-5.777692794799805,0.01535235345363617,6402,10.350264549255371
138180,902,3370,37.67,71.94442687,153,0.09,-41.16919708251953,-2.970163345336914,0.009011882357299328,6408,8.469317436218262
138780,904,3380,37.68,72.11676934,153,0.09,-40.72743225097656,7.5613627433776855,0.0077622439712285995,6438,6.000683784484863
139560,905,3390,38.59,73.72132470999999,154,0.09,-25.802539825439453,-0.8847097158432007,1.5965977907180786,6477,246.95443725585938
139660,906,3400,38.58,73.37376518,154,0.09,-37.46919631958008,1.8528077602386475,3.128248929977417,6482,319.81787109375
139820,906,3410,38.79,73.46401308,154,0.09,-49.04383850097656,5.86402702331543,4.071763038635254,6490,319.3650817871094
140080,901,3420,37.56,69.52529491,155,0.09,-38.56495666503906,0.3657965362071991,1.0793393850326538,6503,80.71768188476562
140460,902,3430,35.66,64.01608902,155,0.09,-39.69770812988281,-0.005331654101610184,0.08144721388816833,6522,53.06425476074219
140700,903,3440,33.59,58.20898679000002,155,0.09,-39.97218322753906,3.959348201751709,0.055731866508722305,6534,25.439651489257812
140780,903,3450,31.69,53.8754997,155,0.09,-41.91474151611328,3.998692512512207,0.06028655543923378,6538,17.685523986816406
141080,904,3460,30.82,52.21265916,156,0.09,-45.08189010620117,1.2472220659255981,0.1099325641989708,6553,18.74787139892578
141200,904,3470,30.33,51.37359616,156,0.09,-43.73572540283203,-1.4673700332641602,0.13464108109474182,6559,8.13820743560791
141580,905,3480,29.07,48.84213106999999,156,0.09,-40.31764602661133,-1.4721506834030151,0.11981431394815445,6578,12.133676528930664
141940,905,3490,27.86,46.46455333,156,0.09,-41.516822814941406,-4.311132431030273,0.04697689041495323,6596,11.059870719909668
142040,905,3500,26.47,43.85246392,156,0.09,-45.4791259765625,-2.7704710960388184,0.03486015647649765,6601,5.298386573791504
142380,906,3510,24.35,40.09085321999999,157,0.09,-44.488311767578125,0.3199571371078491,0.019555652514100075,6618,8.537419319152832
142760,907,3520,25.71,44.74897578,157,0.09,-44.799564361572266,2.8759243488311768,0.02031688578426838,6637,9.643611907958984
142900,907,3530,26.0,46.75074448,157,0.09,-44.55072784423828,2.1636905670166016,0.023338213562965393,6644,23.568195343017578
143200,908,3540,25.71,47.72929446000001,157,0.09,-44.92070007324219,1.7272869348526,0.03337637707591057,6659,19.567411422729492
143420,908,3550,25.56,47.87021987000001,157,0.09,-44.5428466796875,2.213139295578003,0.04405546560883522,6670,14.708839416503906
143640,909,3560,25.67,48.15690612999999,157,0.09,-44.85315704345703,-0.4403839409351349,0.056416142731904984,6681,14.90749740600586
144100,910,3570,26.24,49.303774139999994,158,0.09,-44.99552917480469,-2.7031383514404297,0.04751516133546829,6704,14.412851333618164
144180,910,3580,27.07,51.020341339999995,158,0.09,-46.810546875,-3.281714916229248,0.042553532868623734,6708,11.070984840393066
145000,911,3590,27.94,52.45995239999999,158,0.09,-65.91284942626953,9.432031631469727,7.759253025054932,6749,325.62066650390625
145180,912,3600,28.79,53.26255942000001,159,0.09,11.081104278564453,-4.958019256591797,3.8315796852111816,6758,1002.7975463867188
145260,912,3610,30.03,54.38880608999999,159,0.09,-68.02780151367188,4.727831840515137,2.8117003440856934,6762,462.68115234375
145380,912,3620,28.97,51.377761490000005,159,0.09,-34.27779769897461,1.5595190525054932,1.534037709236145,6768,291.00970458984375
145460,912,3630,26.17,44.480642440000004,159,0.09,-38.84162139892578,-0.09211031347513199,0.9780290126800537,6772,121.72599792480469
145600,913,3640,25.09,41.69820838999999,159,0.09,-44.10429382324219,-4.011359691619873,0.4046635627746582,6779,67.69906616210938
145940,913,3650,24.05,38.79701552,159,0.09,-44.63214111328125,-0.05834317207336426,0.07992440462112427,6796,39.664390563964844
146040,913,3660,24.04,38.60648267,159,0.09,-44.13745880126953,-0.02605801820755005,0.06351959705352783,6801,24.44272804260254
146340,914,3670,23.71,37.84703622,160,0.09,-43.50061798095703,-6.205578804016113,0.03720419108867645,6816,20.79102325439453
146460,914,3680,22.79,35.94313304,160,0.09,-43.68812942504883,-11.01165771484375,0.026775043457746506,6822,41.64588165283203
146780,915,3690,21.16,33.0636061,160,0.09,-44.21728515625,-12.964950561523438,0.007174436468631029,6838,15.76815128326416
146940,915,3700,20.03,31.73490275,160,0.09,-44.90086364746094,-9.397923469543457,0.003576377872377634,6846,13.751276016235352
147200,915,3710,18.68,30.015894759999995,160,0.09,-45.12103271484375,6.331960678100586,0.0018030287465080619,6859,21.87044334411621
147380,916,3720,18.81,31.526912820000003,160,0.09,-45.43437194824219,7.272729873657227,0.0017931917682290077,6868,24.34381866455078
147640,916,3730,20.11,34.984605800000004,161,0.09,-48.05569076538086,18.756948471069336,0.0029972775373607874,6881,10.977494239807129
147800,916,3740,21.28,38.19961114,161,0.09,-45.570823669433594,10.559235572814941,0.004965425003319979,6889,11.031328201293945
148060,917,3750,21.99,40.47543382,161,0.09,-46.770408630371094,9.123265266418457,0.012063119560480118,6902,10.154502868652344
148220,917,3760,21.74,40.20787947,161,0.09,-46.00868606567383,8.882745742797852,0.0212892834097147,6910,11.46231460571289
148480,918,3770,21.51,39.83704823,161,0.09,-45.16100311279297,6.550963401794434,0.07163232564926147,6923,8.40339469909668
148660,918,3780,21.53,39.88491988,161,0.09,-45.21000671386719,2.87637996673584,0.1558554768562317,6932,24.117212295532227
148920,918,3790,21.56,39.96760428,162,0.09,-48.059268951416016,-1.281360149383545,0.3104972541332245,6945,21.498138427734375
149100,919,3800,21.51,39.93444726,162,0.09,-45.990013122558594,-3.462965488433838,0.28861895203590393,6954,15.525787353515625
149360,919,3810,21.49,39.8660911,162,0.09,-46.48093032836914,-4.690752029418945,0.12456128001213074,6967,9.691413879394531
149600,920,3820,21.82,40.31595195,162,0.09,-46.80270767211914,-5.219799518585205,0.04690859839320183,6979,6.16731071472168
149800,920,3830,22.05,40.6254012,162,0.09,-46.30986022949219,-1.9304914474487305,0.02482263371348381,6989,15.25346565246582
150020,914,3840,22.01,40.564510399999996,164,0.09,-46.98573303222656,9.249282836914062,0.023067014291882515,7000,18.563373565673828
150260,914,3850,22.14,40.7681125,164,0.09,-49.67779541015625,9.042683601379395,0.04297061637043953,7012,13.855888366699219
150880,915,3860,22.55,41.12685628,164,0.09,-44.39716339111328,1.8441176414489746,0.4124017357826233,7043,18.18714141845703
151160,915,3870,25.69,47.34805464,165,0.09,-43.99783706665039,-0.21178646385669708,0.5504800081253052,7057,31.957502365112305
151380,914,3880,27.28,50.334387959999994,165,0.09,-43.676849365234375,-0.30728718638420105,0.4142809510231018,7068,16.552940368652344
151760,914,3890,28.22,51.77450336999999,165,0.09,-46.73283386230469,-5.742870330810547,0.11228956282138824,7087,25.880441665649414
152360,916,3900,29.02,52.71752219,166,0.09,-50.02827835083008,-0.4299222230911255,0.021266404539346695,7117,28.51104164123535
152620,916,3910,31.25,56.81758931,166,0.09,-50.6153678894043,4.664582252502441,0.0235800389200449,7130,16.918102264404297
152980,916,3920,31.98,58.22666232,166,0.09,-46.54509353637695,5.514748573303223,0.05610429123044014,7148,25.512683868408203
153280,915,3930,33.84,61.822355269999996,167,0.09,-48.737510681152344,1.1271657943725586,0.1103813499212265,7163,11.148950576782227
153740,915,3940,35.31,64.33934413000001,167,0.09,-48.580772399902344,-0.06687739491462708,0.15508612990379333,7186,11.82473373413086
154300,916,3950,36.61,66.58705489,168,0.09,-50.032188415527344,-4.774452209472656,0.10794228315353394,7214,21.099328994750977
154520,915,3960,38.36,70.34347707,168,0.09,-48.5361213684082,-3.9179556369781494,0.06498968601226807,7225,12.580413818359375
155240,916,3970,38.34,70.21184903,169,0.09,-48.407379150390625,2.4712777137756348,0.0349804051220417,7261,35.86070251464844
155400,916,3980,38.43,70.27978861000001,169,0.09,-49.26478576660156,1.1879281997680664,0.04448075219988823,7269,12.779685020446777
155880,917,3990,39.81,73.15292154,169,0.09,-48.36313247680664,-1.6315650939941406,0.06515368819236755,7293,16.76091766357422
156120,917,4000,40.35,74.44100073999999,170,0.09,-48.49578857421875,-0.6959967017173767,0.05981024354696274,7305,15.435844421386719
156420,918,4010,39.51,72.84678163000001,170,0.09,-50.593013763427734,0.15789982676506042,0.05428852513432503,7320,15.24079704284668
156540,918,4020,38.65,70.97049131,170,0.09,-49.91051483154297,-0.1318715214729309,0.053946297615766525,7326,6.894380569458008
157040,919,4030,37.12,67.756887,170,0.09,-49.962669372558594,0.5470739603042603,0.07652001082897186,7351,19.98672103881836
157240,919,4040,36.88,67.29154993000002,170,0.09,-48.980377197265625,-0.27251318097114563,0.09492353349924088,7361,28.483169555664062
157600,920,4050,35.99,65.42631376000001,171,0.09,-49.359920501708984,-0.2994486391544342,0.10169532150030136,7379,18.56888198852539
157860,920,4060,34.76,62.655793920000015,171,0.09,-49.563514709472656,-2.0267550945281982,0.08150215446949005,7392,24.022947311401367
158160,921,4070,32.69,58.14355522000001,171,0.09,-49.69797897338867,-2.0809593200683594,0.051499415189027786,7407,17.675506591796875
158500,921,4080,31.36,55.344583350000015,171,0.09,-49.028297424316406,2.8742523193359375,0.03381684049963951,7424,26.00804901123047
158720,922,4090,30.66,53.74558037,172,0.09,-49.11994171142578,2.1799933910369873,0.037927910685539246,7435,15.418194770812988
159000,922,4100,29.66,51.67102718000001,172,0.09,-48.789512634277344,2.8453848361968994,0.05657957121729851,7449,19.016904830932617
159920,924,4110,29.69,51.67755195000001,173,0.09,-44.20335006713867,-0.03450063616037369,0.8216439485549927,7495,50.50608825683594
160140,917,4120,32.68,58.178883670000005,174,0.09,-42.75026321411133,0.0839376300573349,1.0320771932601929,7506,82.59151458740234
160640,918,4130,34.76,62.76289643,174,0.09,-47.199012756347656,-6.293460845947266,0.08437182754278183,7531,14.597890853881836
160900,918,4140,35.0,62.72353562,175,0.09,-49.424461364746094,-2.3551347255706787,0.023547980934381485,7544,16.89490509033203
161280,919,4150,36.5,64.99226807000001,175,0.09,-48.16982650756836,3.3218319416046143,0.011658077128231525,7563,21.924327850341797
161780,920,4160,37.75,67.39381585999999,175,0.09,-50.702484130859375,5.706045150756836,0.023074163123965263,7588,7.3227643966674805
161920,920,4170,38.57,69.66996246999999,175,0.09,-48.39081573486328,5.686385154724121,0.03386503830552101,7595,13.240429878234863
162200,920,4180,37.96,68.97674323,176,0.09,-47.270179748535156,2.585895299911499,0.07985111325979233,7609,24.884000778198242
162440,920,4190,37.05,67.65015641,176,0.09,-48.189247131347656,-1.127681851387024,0.13632473349571228,7621,17.21234130859375
162600,921,4200,36.77,67.55083637,176,0.09,-48.43962478637695,-3.030519723892212,0.14361727237701416,7629,13.758737564086914
162880,921,4210,35.48,65.43046228,176,0.09,-48.47380065917969,-5.5648956298828125,0.07481620460748672,7643,11.636569023132324
163100,921,4220,32.39,59.18607371,176,0.09,-49.832786560058594,10.874629974365234,0.060647960752248764,7654,13.662494659423828
163380,922,4230,29.67,53.4590553,177,0.09,-45.562103271484375,0.6089028120040894,0.4106343984603882,7668,57.791751861572266
163800,922,4240,29.15,52.94633804,177,0.09,-54.32920837402344,1.030974268913269,1.2914851903915405,7689,69.25347137451172
164280,923,4250,28.79,52.546740500000006,177,0.09,-47.869300842285156,-8.471033096313477,0.09406984597444534,7713,17.095617294311523
164840,924,4260,28.5,50.536109470000014,178,0.09,-47.627296447753906,1.0858944654464722,0.006832989864051342,7741,13.476090431213379
165040,924,4270,29.73,53.15400946,178,0.09,-48.35723876953125,6.562046527862549,0.00579576613381505,7751,31.748655319213867
165260,925,4280,30.73,54.681637110000004,178,0.09,-49.15839385986328,10.922415733337402,0.007824064232409,7762,23.156187057495117
165460,925,4290,30.53,54.24059469000001,178,0.09,-47.16593933105469,10.83008861541748,0.014609269797801971,7772,18.032255172729492
165680,924,4300,30.32,53.815772060000015,179,0.09,-49.84947204589844,8.683956146240234,0.036016155034303665,7783,8.737834930419922
165900,924,4310,30.28,53.77781651,179,0.09,-47.613739013671875,4.205820083618164,0.09203604608774185,7794,16.70732879638672
166180,924,4320,30.5,54.354063860000004,179,0.09,-49.482887268066406,-1.9245319366455078,0.21297749876976013,7808,11.176164627075195
166320,924,4330,30.25,54.15637834,179,0.09,-49.65316390991211,-4.260705471038818,0.21376657485961914,7815,21.520490646362305
166700,924,4340,29.18,52.24462992000001,180,0.09,-49.56135559082031,-9.96574592590332,0.05060432106256485,7834,24.706939697265625
166900,925,4350,27.94,50.47549977,180,0.09,-48.479774475097656,-6.251887798309326,0.018576450645923615,7844,25.5087947845459
167160,925,4360,27.02,50.425842729999985,180,0.09,-50.544532775878906,1.3558387756347656,0.008520468138158321,7857,7.989099025726318
168280,926,4370,26.52,49.206533529999994,181,0.09,-46.76335144042969,0.38856685161590576,0.14899680018424988,7913,15.778701782226562
168480,926,4380,28.79,54.40837678,181,0.09,-49.317779541015625,-3.843754291534424,0.1909468024969101,7923,6.133976936340332
168880,927,4390,32.51,62.10166708,182,0.09,-48.58465576171875,-7.621270179748535,0.05086730420589447,7943,21.27611541748047
169040,927,4400,33.45,63.768495269999995,182,0.09,-47.493064880371094,-6.001681327819824,0.02436092682182789,7951,17.464645385742188
169380,927,4410,33.99,64.74514136,182,0.09,-47.812225341796875,10.825593948364258,0.011220877058804035,7968,13.975894927978516
170180,923,4420,34.55,65.61936505999999,184,0.09,-47.77635955810547,-0.09982091188430786,0.09132511913776398,8008,12.682408332824707
170320,923,4430,36.69,69.94223741,184,0.09,-47.574825286865234,-1.100550889968872,0.10563794523477554,8015,7.313108444213867
170640,923,4440,39.8,76.38302719,184,0.09,-48.64933395385742,-3.2906410694122314,0.0800333246588707,8031,28.06525421142578
171260,925,4450,40.28,77.5077251,185,0.09,-48.064727783203125,0.4018869400024414,0.019841613247990608,8062,12.721321105957031
171780,925,4460,42.08,80.97530026,185,0.09,-47.438392639160156,-0.032634347677230835,0.01343891303986311,8088,15.583019256591797
172360,926,4470,43.86,84.79925490999999,185,0.09,-51.69746398925781,5.1571760177612305,0.015469075180590153,8117,13.87745475769043
172600,927,4480,43.32,83.07359068999999,186,0.09,-47.837501525878906,7.878897666931152,0.025360457599163055,8129,13.485557556152344
173480,928,4490,42.18,80.38110284,186,0.09,-48.22288131713867,-7.23133659362793,0.08720821887254715,8173,23.219852447509766
173760,929,4500,43.65,83.47682840000002,187,0.09,-49.066951751708984,-6.417659282684326,0.025502027943730354,8187,20.340774536132812
173940,929,4510,45.91,88.24164837000002,187,0.09,-47.66075134277344,-1.805138349533081,0.01359180361032486,8196,20.068889617919922
174360,930,4520,46.11,88.92320888,187,0.09,-45.72230529785156,6.110462188720703,0.011015268042683601,8217,20.440275192260742
175060,931,4530,45.8,87.89144693,187,0.09,-47.36343002319336,2.8027167320251465,0.033949434757232666,8252,34.12825012207031
175580,931,4540,47.34,91.05528308999999,188,0.09,28.334062576293945,-12.32642936706543,2.161959648132324,8278,1019.5689697265625
175840,932,4550,47.9,91.89695505,188,0.09,-162.14950561523438,13.446866989135742,58.87657165527344,8291,129697.0078125
176120,932,4560,45.53,85.96180055999999,188,0.09,-161.63247680664062,17.315690994262695,46.104461669921875,8305,18505.87109375
176280,932,4570,43.28,79.91315487000001,188,0.09,-64.42157745361328,12.113059997558594,19.065229415893555,8313,10029.2666015625
176480,932,4580,39.56,71.39200878000001,189,0.09,-51.734737396240234,6.6623334884643555,5.155332565307617,8323,636.3896484375
176600,933,4590,35.75,61.98570517,189,0.09,-51.10260009765625,3.659268379211426,2.2828149795532227,8329,341.6351013183594
176680,933,4600,34.03,58.129280679999994,189,0.09,-54.61302185058594,1.2717671394348145,1.3270167112350464,8333,285.83294677734375
176820,933,4610,30.0,48.783239,189,0.09,-55.64424133300781,-2.7677271366119385,0.5088393092155457,8340,175.0036163330078
