#{"t_start": 1692369263.0035067, "env_id": null}
r,l,t
8.708105,11,0.528961
9.557848,14,0.545786
11.634667,14,0.546662
10.674518,15,0.554706
10.651498,16,0.560118
9.4496565,16,0.560899
18.003723,17,0.567173
13.493568,18,0.571793
10.8078785,18,0.572965
15.416213,19,0.577897
17.95634,20,0.585485
18.41451,21,0.589665
21.045265,21,0.590563
14.635679,22,0.594762
23.402685,23,0.599105
8.38692,13,0.60645
13.497613,28,0.620136
17.664299,28,0.620974
13.505338,32,0.633087
15.943531,18,0.637822
15.348981,16,0.639059
15.056852,16,0.644485
10.3834,15,0.64544
8.152154,12,0.65612
7.6796155,36,0.662405
20.241896,36,0.663312
14.850313,23,0.672966
6.9623313,9,0.67955
8.380741,21,0.68484
32.033043,26,0.685951
26.707722,28,0.687397
6.153754,14,0.688337
12.077055,25,0.693667
12.97842,23,0.700207
16.740494,26,0.704704
8.251106,13,0.710024
9.962394,13,0.711054
7.761308,14,0.718296
14.763607,14,0.722551
12.537631,26,0.736789
20.608288,22,0.743564
5.4874997,9,0.744548
16.49708,17,0.757886
37.063236,44,0.758775
19.824764,26,0.762998
27.070164,24,0.769192
7.4465866,10,0.770205
10.064369,18,0.770982
10.6582155,16,0.77752
20.014664,19,0.779159
35.09951,37,0.780088
12.816084,16,0.803472
13.599786,17,0.809805
30.39329,44,0.820263
18.318668,23,0.822769
10.993648,18,0.831524
13.533223,14,0.8381
14.311999,16,0.856978
36.527657,28,0.85918
7.711929,11,0.865755
14.284188,16,0.876811
12.875981,17,0.882426
10.682569,13,0.89975
18.868471,19,0.900816
8.655198,12,0.920796
7.111406,17,0.935411
62.41747,43,0.936472
11.132115,22,0.952472
26.938915,25,0.959635
38.93676,27,0.965391
71.607376,46,0.972435
36.20033,29,0.980158
7.5881476,17,0.981104
10.108794,18,0.981976
9.302676,13,0.990109
30.788671,30,0.990952
9.302908,14,0.995563
17.664923,20,1.012178
8.876348,12,1.027354
21.48894,31,1.039263
10.401785,28,1.040233
8.906078,14,1.041037
17.339067,18,1.050078
10.743802,14,1.058079
9.62782,18,1.063781
10.989483,17,1.069831
14.916957,20,1.076534
30.12634,24,1.0775
19.237944,29,1.096211
88.776,56,1.097268
16.219505,23,1.107552
78.59054,47,1.116738
7.205134,14,1.128615
12.528564,15,1.13476
15.840997,23,1.140664
16.03264,28,1.146729
54.776554,41,1.163841
18.017263,22,1.168762
15.501879,16,1.169671
115.67962,61,1.174775
12.112164,21,1.17595
14.518406,18,1.176752
13.301455,17,1.190301
15.575633,22,1.191238
13.624638,21,1.200632
17.204338,18,1.201472
11.129683,16,1.202329
9.519934,12,1.203065
7.021508,11,1.218698
54.417362,55,1.219639
7.5796766,13,1.225361
16.146141,18,1.230973
5.789404,9,1.231979
12.540098,21,1.237269
15.363448,29,1.244062
8.7945175,15,1.24524
7.529676,13,1.249763
7.757951,34,1.261195
12.847279,14,1.265561
56.54691,46,1.269964
131.10641,85,1.270926
23.454884,29,1.271709
23.670115,22,1.277479
9.4964905,14,1.289928
9.8714905,12,1.299693
12.1649685,15,1.300534
29.033749,29,1.308238
8.322636,13,1.3094
26.176783,29,1.310225
12.538908,19,1.326027
17.561262,22,1.331883
16.403404,28,1.336501
11.945866,15,1.337593
8.670568,13,1.338559
17.396036,24,1.342722
12.563553,18,1.35621
10.276743,18,1.361098
16.918228,25,1.362007
12.4812355,17,1.362814
14.728184,23,1.381283
11.435012,16,1.382234
6.683763,20,1.39339
8.556455,16,1.394547
9.015621,14,1.403934
14.398938,19,1.407834
12.789971,17,1.40879
7.1144767,18,1.415999
12.455188,16,1.4169
22.962952,24,1.420882
13.597792,19,1.425916
77.583176,49,1.435889
25.501442,26,1.444386
15.398784,20,1.45621
8.423154,11,1.457162
14.903885,22,1.464209
45.185173,46,1.469234
13.28208,19,1.474056
12.703846,15,1.480639
22.805462,21,1.487147
20.68703,27,1.488554
11.106139,16,1.498818
15.908767,21,1.499872
47.60185,61,1.500705
8.821098,19,1.505836
45.811897,35,1.519639
15.724915,15,1.524284
14.043644,18,1.525386
24.274794,21,1.54003
13.388586,15,1.541067
12.586849,28,1.541912
7.5976768,10,1.554517
25.087688,29,1.567307
10.368134,19,1.572379
