time/fps,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/critic_loss,train/learning_rate,train/ent_coef,train/ent_coef_loss,train/actor_loss,train/n_updates
492,321140,118.9,651,330.80988545,3750,10.615379333496094,0.00021544346900318823,0.09212604910135269,-0.9069002270698547,-142.89898681640625,15556
493,322120,119.18,652,330.29552026,3760,48.00975036621094,0.00021544346900318823,0.09251654148101807,1.8911690711975098,-142.60055541992188,15605
494,323640,119.85,653,330.35451478000004,3770,110.007568359375,0.00021544346900318823,0.093255415558815,0.8618121147155762,-145.58395385742188,15681
495,324620,119.94,654,329.3547593299999,3780,21.731260299682617,0.00021544346900318823,0.09320662170648575,1.655167818069458,-143.9263916015625,15730
496,326120,120.9,656,331.74002773,3790,95.4667739868164,0.00021544346900318823,0.09397879987955093,0.9906429052352905,-151.25375366210938,15805
497,327160,121.71,657,332.12380307,3800,11.348886489868164,0.00021544346900318823,0.09459348022937775,-0.23602871596813202,-149.86053466796875,15857
498,328700,122.06,658,331.42742187999994,3810,16.088973999023438,0.00021544346900318823,0.09518682956695557,1.2071688175201416,-145.40969848632812,15934
499,329580,123.0,659,333.68651615000005,3820,74.69380187988281,0.00021544346900318823,0.09600555151700974,1.1646595001220703,-144.6461639404297,15978
492,331240,123.94,672,336.5122137,3830,32.43378448486328,0.00021544346900318823,0.09664715081453323,1.350827932357788,-147.51016235351562,16061
492,331820,122.92,673,332.97728496,3840,9.328625679016113,0.00021544346900318823,0.09682928770780563,-0.6989358067512512,-149.61102294921875,16090
494,333740,122.83,674,331.40501221,3850,16.889394760131836,0.00021544346900318823,0.09740693122148514,-1.4548743963241577,-151.40992736816406,16186
495,334380,122.94,675,331.02552026999996,3860,17.506561279296875,0.00021544346900318823,0.09726028889417648,-0.8683453798294067,-150.0966033935547,16218
496,336140,123.15,677,331.31328197999994,3870,14.810914993286133,0.00021544346900318823,0.09749382734298706,-0.33444124460220337,-150.318115234375,16306
497,336980,123.46,677,330.81913585,3880,164.70376586914062,0.00021544346900318823,0.09762734174728394,0.20239096879959106,-151.66403198242188,16348
498,338660,123.68,679,330.33435675,3890,39.44371795654297,0.00021544346900318823,0.09834146499633789,0.15357185900211334,-152.2870330810547,16432
498,339440,123.62,680,329.58955597,3900,15.350786209106445,0.00021544346900318823,0.09837033599615097,0.3768199384212494,-147.62210083007812,16471
492,341080,123.7,693,327.65452187000005,3910,11.942628860473633,0.00021544346900318823,0.09844935685396194,-0.30818936228752136,-156.8363037109375,16553
492,341920,123.73,694,324.36642979,3920,28.302940368652344,0.00021544346900318823,0.09850199520587921,-0.8610600233078003,-145.0531005859375,16595
493,343660,123.93,695,321.19718513,3930,13.448616027832031,0.00021544346900318823,0.0984397828578949,-0.6217784881591797,-154.53231811523438,16682
494,344260,124.92,696,321.62218377,3940,15.141044616699219,0.00021544346900318823,0.09842966496944427,-0.7330695390701294,-153.82571411132812,16712
495,346180,124.96,698,319.97893094,3950,112.37821960449219,0.00021544346900318823,0.09816781431436539,0.384463906288147,-152.88473510742188,16808
495,346680,124.94,699,317.03177566,3960,67.86697387695312,0.00021544346900318823,0.09810294955968857,0.303758829832077,-150.43222045898438,16833
497,348680,124.62,701,313.57912436000004,3970,24.32699966430664,0.00021544346900318823,0.09795398265123367,-0.7543781995773315,-150.97225952148438,16933
497,349120,124.39,701,310.49870869000006,3980,14.818441390991211,0.00021544346900318823,0.09785358607769012,0.2522592842578888,-154.09716796875,16955
491,351200,123.79,714,306.58448142000003,3990,79.73127746582031,0.00021544346900318823,0.09854146093130112,0.43410006165504456,-152.966796875,17059
492,351660,123.86,714,304.28637939000004,4000,29.150318145751953,0.00021544346900318823,0.098521888256073,-0.4480268359184265,-152.96168518066406,17082
493,353680,123.31,716,301.40966341,4010,42.30781555175781,0.00021544346900318823,0.09824182838201523,-0.6565423011779785,-152.95703125,17183
493,354000,123.31,717,301.02340144,4020,19.356552124023438,0.00021544346900318823,0.09815582633018494,1.0713393688201904,-154.38291931152344,17199
494,356060,122.38,719,297.70761981,4030,15.396443367004395,0.00021544346900318823,0.09801191836595535,-0.04101225733757019,-154.24160766601562,17302
495,356300,121.69,719,294.44521365,4040,87.54779815673828,0.00021544346900318823,0.09792011976242065,-0.14425286650657654,-154.5970001220703,17314
496,358380,121.04,721,291.8432727,4050,14.705511093139648,0.00021544346900318823,0.09729958325624466,0.10513246059417725,-153.76983642578125,17418
496,358780,120.89,722,291.01208648,4060,20.245811462402344,0.00021544346900318823,0.09708655625581741,-0.7206900119781494,-155.2335205078125,17438
490,360740,120.65,734,290.28141817,4070,48.791587829589844,0.00021544346900318823,0.09670446068048477,0.8147440552711487,-147.24891662597656,17536
491,361220,120.43,735,289.92009201,4080,16.073348999023438,0.00021544346900318823,0.09639110416173935,-0.41771531105041504,-159.0509033203125,17560
492,363120,120.24,737,289.1777632,4090,31.112144470214844,0.00021544346900318823,0.09699739515781403,-0.13261553645133972,-159.19688415527344,17655
492,363580,119.39,737,286.43910358000005,4100,79.81869506835938,0.00021544346900318823,0.09696859866380692,0.5190112590789795,-149.84579467773438,17678
494,365440,119.07,739,285.17893634000006,4110,76.18937683105469,0.00021544346900318823,0.09699764102697372,-0.053768858313560486,-158.45941162109375,17771
