#{"t_start": 1692448392.8363929, "env_id": "CustomHopper-source-v0"}
r,l,t
5.61197,15,2.318265
8.76494,13,2.362528
7.974709,12,2.405035
17.453827,19,2.470221
13.624405,19,2.530091
9.945711,14,2.571165
13.950195,19,2.631723
23.941536,23,2.705026
15.195739,18,2.757361
14.610972,20,2.816046
52.254849,40,2.94512
19.74394,25,3.029442
10.98752,13,3.072382
103.694723,72,3.300236
10.915411,14,3.345688
15.765214,20,3.408842
7.606105,17,3.477402
35.132206,30,3.564754
10.396734,34,3.670247
5.738398,9,3.696807
17.250275,20,3.761923
10.460805,13,3.80048
15.596671,19,3.86059
2.35316,13,8.304848
10.070374,23,8.628754
27.928508,24,8.959782
9.47868,14,9.154604
27.722637,25,9.540767
6.541855,10,9.686594
10.821558,20,9.964396
18.675334,21,10.2641
11.503521,16,10.495855
6.404053,13,10.683814
5.186359,11,10.838311
14.55904,18,11.118676
10.308726,16,11.352344
14.299257,18,11.612308
23.170136,23,11.936173
8.40996,14,12.137273
17.901423,19,12.413001
45.248744,34,12.897403
35.248705,28,13.294607
98.34252,54,14.015681
164.918114,100,16.897993
32.442152,26,17.267171
39.62587,30,17.673525
73.246746,51,18.373883
52.083022,37,18.894294
67.822287,46,19.541079
68.688087,46,20.199376
30.93752,26,20.558764
67.383519,45,21.192336
115.281639,58,21.990478
53.58261,31,22.437778
45.631857,26,22.827709
48.948856,28,23.242547
47.196548,27,23.642044
51.807066,30,25.93764
50.036901,29,26.441697
48.469387,28,26.900886
54.936343,32,27.460058
50.691016,29,27.998408
60.047355,35,28.543875
65.073096,37,29.086789
158.3231,79,30.205582
156.608459,80,31.354298
70.7742,101,32.757337
278.456475,202,41.634671
36.844514,93,43.342779
235.378668,118,45.131096
204.550079,98,46.616663
228.403121,110,49.112924
210.926718,90,50.438978
211.028183,90,51.80633
206.417234,88,53.098309
174.295466,85,54.471243
185.970902,82,60.399009
181.860849,84,61.930985
169.984934,83,63.390243
95.438279,50,64.125833
92.915784,46,64.790024
183.975472,82,66.049568
153.370944,76,67.134906
158.375337,79,72.754308
169.911951,84,74.18145
169.267782,84,75.608574
162.738349,82,77.236949
151.225396,76,78.52784
161.166065,81,80.142575
168.881254,85,87.320149
160.710193,81,88.541712
73.210556,38,89.123852
27.590661,18,89.421354
151.595171,90,90.749293
151.55183,78,92.092693
161.442141,81,93.494891
148.295828,75,94.737156
152.076423,78,97.202648
56.227156,30,97.648671
167.819902,84,98.939938
163.041042,82,100.21368
172.524217,86,101.533459
169.039749,84,102.936167
159.233078,80,109.525815
175.36762,88,111.000679
174.841743,86,112.366778
53.539439,34,112.908335
183.852283,82,114.452488
166.607613,83,115.901719
171.156993,84,117.252944
13.76035,14,117.486936
173.725127,86,124.325254
161.332618,80,125.826363
169.286887,84,127.497316
165.352552,82,129.030423
67.085498,37,129.715813
162.709853,81,131.169067
173.733928,79,137.970109
41.279831,22,138.422259
30.516131,19,138.780267
10.32301,12,139.000986
5.101861,8,139.190885
5.386263,9,139.408347
7.659261,10,139.679475
5.693641,11,139.8933
22.824095,20,140.233908
5.070972,7,140.356975
6.219535,8,140.497933
6.361566,8,140.644726
6.931686,8,140.802998
8.365501,10,140.979012
7.475867,9,141.132833
7.04182,9,141.285242
6.788234,9,141.441435
7.615861,10,141.625682
12.141342,13,141.864049
10.603876,11,142.065795
8.844023,10,142.244016
7.588059,9,142.398764
9.479643,11,142.590777
10.393038,12,142.795924
7.569152,9,142.962493
8.700905,10,143.133813
9.978672,11,143.316778
7.428257,9,143.465855
12.951495,13,143.694934
14.050344,14,143.973921
7.298697,9,144.147686
9.876094,11,144.394116
20.184264,18,144.732112
41.135212,23,145.114574
12.005846,12,145.303472
26.936048,18,145.58602
23.133065,16,145.89784
31.83061,20,146.276911
22.901286,16,146.606975
50.447272,29,147.12797
60.730255,34,148.706108
125.1478,67,149.704735
131.790611,70,150.812878
45.747997,26,151.236205
48.042397,28,151.648044
81.882685,42,152.821023
77.189476,43,153.674449
49.936892,26,154.127975
41.147592,22,154.470194
53.225816,28,154.888862
47.277706,25,155.26735
93.962597,48,155.967714
43.112746,25,156.31945
75.296009,42,157.814604
14.792719,12,157.990486
35.097941,19,158.266569
41.537521,23,158.596712
40.528722,22,158.938499
40.504141,22,159.280668
50.891795,27,159.689119
46.609697,25,160.060356
59.240972,31,160.538981
110.687581,61,161.446204
6.491095,10,161.605101
60.330015,33,162.112813
37.2383,20,162.43097
40.049672,22,162.799546
40.582906,22,163.135168
41.196949,22,163.468417
39.539365,21,163.788091
39.000008,21,164.107549
38.818142,21,164.436918
44.115269,25,164.821076
42.534677,23,166.347405
123.408218,63,167.585652
100.775878,53,168.573321
82.765945,45,169.650799
44.359014,26,170.226282
62.922104,33,170.908806
93.622175,50,171.859872
77.4039,42,172.504688
50.752143,29,172.955365
49.252551,28,173.385612
44.538926,26,173.79439
44.079472,26,174.181886
41.647966,25,174.574102
115.325195,59,176.860691
67.868252,37,177.400888
90.698041,47,178.139434
49.330219,26,178.55608
40.843008,22,178.919892
53.671358,29,179.37877
72.696066,42,180.02433
84.62777,45,180.762582
37.263641,20,181.182391
40.863968,22,181.83144
39.048053,21,182.232069
