#{"t_start": 1692367094.4043577, "env_id": null}
r,l,t
4.6734066,8,14.90592
5.0208926,10,14.916854
9.542946,11,14.923115
6.8526945,11,14.924452
5.7721205,12,14.930382
7.8237734,12,14.931266
8.659497,12,14.932158
7.9056544,12,14.93324
8.563235,13,14.93839
13.204306,14,14.943753
14.649629,16,14.959889
11.705567,17,14.967951
22.580645,18,14.974656
7.5316577,18,14.975747
16.600958,18,14.977777
8.454801,12,15.032512
13.0921755,20,15.035138
4.9491386,23,15.063163
7.1408277,13,15.071064
2.0953777,12,15.085299
9.125418,11,15.096551
33.18239,28,15.104548
16.60539,17,15.105403
13.0782385,15,15.106491
18.401714,18,15.115497
5.8102756,19,15.12436
7.007766,15,15.134361
25.220285,26,15.156899
10.372848,13,15.170269
10.6799345,17,15.171556
10.992816,42,15.179388
9.977408,14,15.180575
20.481968,19,15.182436
19.028128,31,15.187889
26.300573,27,15.196698
21.40933,29,15.258398
15.6267395,25,15.266505
13.197604,19,15.27223
23.68491,36,15.276558
9.060757,14,15.287784
7.969812,15,15.295105
8.88933,16,15.295984
20.315147,32,15.304152
25.826641,28,15.305097
11.2389765,18,15.310471
11.549549,20,15.31484
78.06474,53,15.322065
20.929949,21,15.328451
53.737476,37,15.33377
8.709152,14,15.334735
26.72156,50,15.348525
10.059399,15,15.349621
8.898368,11,15.350278
11.308421,12,15.358364
7.8632607,10,15.365111
12.91795,20,15.377429
59.649853,43,15.383667
11.712793,25,15.392906
21.883686,20,15.404336
10.088114,12,15.410185
7.768353,33,15.41916
86.0554,59,15.425419
12.603535,15,15.431726
10.455232,19,15.445124
177.76129,82,15.446328
9.115144,14,15.44747
18.765663,25,15.458879
28.996937,25,15.460121
8.673278,17,15.466544
12.852551,21,15.46743
6.031618,17,15.490021
9.670989,14,15.501098
20.947563,20,15.509244
16.865835,18,15.514664
13.944768,27,15.52491
11.355539,15,15.529844
5.998403,19,15.539188
25.248829,31,15.551876
80.44663,67,15.565445
8.697656,12,15.566431
17.048698,26,15.567186
11.413081,17,15.579538
24.622328,27,15.585008
9.530622,24,15.585837
6.4989753,10,15.587352
48.314526,42,15.591563
32.881115,34,15.599483
48.10809,51,15.600722
30.799889,28,15.602031
15.553646,19,15.61084
7.3692346,30,15.616611
17.59332,41,15.622129
4.801863,8,15.627064
5.5701447,12,15.632591
7.837552,17,15.637908
7.197894,11,15.646288
11.094086,15,15.647299
30.513845,26,15.656075
32.64201,40,15.657132
4.8944535,10,15.657936
9.116473,11,15.665062
45.334686,38,15.666288
9.377206,18,15.66709
10.060787,16,15.677575
25.066422,37,15.684528
7.7555714,11,15.689396
9.219106,13,15.690367
11.714194,18,15.707634
28.66435,36,15.714611
7.8634276,13,15.723969
10.742424,15,15.725067
6.7147174,9,15.731445
11.866431,18,15.741012
10.113449,16,15.745848
13.409368,30,15.751008
8.289314,20,15.759494
23.170532,26,15.768648
11.114822,29,15.770489
9.912026,21,15.771296
21.783476,19,15.77638
26.561295,31,15.791138
12.046067,26,15.792272
24.407032,25,15.802596
5.60048,18,15.806926
15.992481,25,15.82585
10.825802,14,15.83475
32.809578,32,15.840234
10.167473,16,15.84551
8.068005,19,15.850845
27.439724,26,15.851873
30.505735,54,15.87222
17.007647,22,15.873374
14.965337,17,15.878503
15.61917,23,15.883584
17.843527,17,15.884744
18.738073,29,15.890049
34.66815,34,15.891212
19.60172,22,15.895886
14.890309,32,15.89698
19.319841,23,15.901548
11.579705,13,15.902487
12.318833,16,15.91707
9.579679,16,15.924598
8.9849615,21,15.925529
17.144394,16,15.926467
9.044583,12,15.93091
55.360767,57,15.938211
8.025829,11,15.939306
91.230705,72,15.943505
11.991266,16,15.951038
48.70824,44,15.952318
15.281009,17,15.96082
13.704999,17,15.967596
9.239008,17,15.971785
33.84541,29,15.975841
13.010739,21,15.980567
10.64765,13,15.981472
15.9954195,21,15.988038
6.1242685,12,15.992182
17.703184,24,15.996101
8.871457,15,16.001157
22.695433,20,16.009113
21.724766,19,16.010157
9.244284,12,16.019813
10.378018,25,16.020827
13.049502,17,16.021798
6.32382,18,16.026586
15.809649,18,16.034585
7.8286366,16,16.035456
5.772512,14,16.036251
8.799054,11,16.042898
9.168446,12,16.043848
4.5403247,28,16.063155
10.549723,12,16.06913
102.76881,73,16.070094
13.634144,20,16.075357
62.869457,44,16.076342
5.174171,9,16.086069
8.894878,11,16.087217
10.021622,18,16.092527
16.992321,19,16.093328
69.815506,40,16.109562
10.685996,15,16.114938
4.979268,8,16.115811
12.74834,29,16.120752
87.13745,53,16.131435
8.682353,12,16.132268
7.411162,18,16.137005
24.75779,26,16.141817
9.033476,12,16.148196
8.863284,18,16.160766
8.39163,25,16.165812
32.357674,29,16.172099
29.648125,25,16.173033
12.785446,17,16.17467
6.4931507,13,16.180052
37.880028,30,16.181046
7.7797427,12,16.183803
11.99713,14,16.192676
19.580904,20,16.197245
8.607182,12,16.206356
22.708818,21,16.207982
17.58938,26,16.217209
10.935683,18,16.223504
8.567186,18,16.231448
6.5710645,10,16.236207
18.251785,33,16.242236
7.4802504,14,16.242947
7.495409,10,16.25127
7.4173493,11,16.26431
11.510245,23,16.276696
13.765508,18,16.277599
20.019657,20,16.28353
21.785149,19,16.28962
16.5269,28,16.290545
15.146916,16,16.29566
19.104294,21,16.297459
11.633234,14,16.302094
6.980763,21,16.311413
14.396027,23,16.312398
6.9095173,13,16.318811
7.6721716,31,16.319667
6.636245,15,16.324377
8.370224,20,16.329669
14.270344,27,16.330657
9.264067,13,16.345628
8.421733,12,16.351422
54.274235,62,16.356676
15.690277,20,16.370167
5.7937126,12,16.375799
6.8502727,11,16.376702
10.402152,13,16.384214
12.837395,17,16.384933
40.385124,29,16.389741
17.380217,16,16.395779
8.157643,21,16.407001
21.695427,25,16.418305
2.996626,17,16.419266
5.9796553,11,16.442889
8.380549,10,16.443799
14.470158,30,16.452193
10.9569645,14,16.453052
29.03907,29,16.459471
1.9939389,28,16.464954
8.7447815,22,16.472587
30.678814,39,16.473826
6.0283065,29,16.488272
13.535939,15,16.493964
15.999479,24,16.49503
4.434987,8,16.508331
8.553318,22,16.509381
11.802132,17,16.515553
16.648232,20,16.529326
41.871246,52,16.530255
14.642791,16,16.538119
10.933861,14,16.53933
10.505344,16,16.544344
8.214087,10,16.562588
8.846729,21,16.568337
31.761734,33,16.578933
11.748743,21,16.587331
8.843233,14,16.588499
8.257397,11,16.594682
6.8059826,10,16.595982
10.507856,39,16.600857
11.399035,20,16.606296
6.0877686,12,16.61216
21.077497,27,16.621278
8.597028,31,16.623661
9.0608015,11,16.630411
10.319736,25,16.632559
8.788716,19,16.64474
12.89587,13,16.653431
16.227848,24,16.661937
54.875744,57,16.686786
7.227881,13,16.688055
14.400269,17,16.695749
21.4507,27,16.709337
44.74648,55,16.710776
7.2630234,12,16.712375
15.123231,19,16.719794
130.28735,75,16.722764
15.596401,18,16.736238
13.514818,18,16.761943
17.800797,19,16.76306
11.588797,14,16.76658
22.121063,28,16.792874
16.284838,24,16.805872
16.664597,22,16.812816
30.54177,32,16.814196
33.90813,32,16.822366
7.9235554,14,16.824045
5.99444,9,16.832747
9.639959,19,16.833781
28.796959,25,16.835216
17.183905,18,16.849044
6.407078,14,16.859391
24.699192,25,16.864928
21.32508,23,16.87119
10.852688,23,16.872295
9.81049,26,16.879329
35.42026,39,16.886986
31.898708,25,16.901941
10.696536,15,16.91767
18.034468,18,16.918466
16.971045,17,16.924328
9.817206,16,16.925547
10.667751,22,16.932042
12.35344,18,16.932918
10.009253,12,16.938632
53.41667,69,16.939708
12.183598,19,16.948508
7.4121966,11,16.949689
11.59505,18,16.96007
4.857431,10,16.977167
11.597625,18,16.978333
12.721025,20,16.987135
7.667831,10,16.99244
18.450064,19,16.993728
31.876492,37,16.994832
24.57688,30,16.995772
9.957079,14,17.001478
11.515198,25,17.007042
38.375256,48,17.014014
9.246508,16,17.019208
11.269302,21,17.031788
15.306051,16,17.03336
10.375775,22,17.038027
12.159468,15,17.046305
7.717906,21,17.047174
8.266218,13,17.053289
11.622472,15,17.061981
35.365658,31,17.06294
7.3750944,12,17.067011
29.96563,29,17.076944
15.886243,18,17.07806
15.702815,20,17.082742
10.775253,19,17.096061
20.677025,24,17.104471
19.49422,29,17.10534
26.208635,27,17.106126
4.523299,27,17.111992
62.64193,38,17.112896
13.193298,17,17.120702
11.171022,11,17.125641
20.491863,22,17.130338
10.567756,21,17.1315
14.173861,17,17.136797
11.918332,14,17.141347
17.07755,21,17.146104
6.7829523,25,17.147014
10.850905,17,17.15949
20.032349,23,17.167686
143.67758,69,17.168747
15.636743,25,17.173942
12.838713,16,17.174938
11.308185,13,17.175834
10.287568,28,17.176503
5.351785,9,17.184253
8.136936,16,17.185497
13.5280075,18,17.194218
7.6831937,20,17.202374
16.719423,19,17.217597
12.82353,16,17.218829
7.950211,11,17.219676
8.382333,13,17.229958
11.238148,15,17.23093
8.291009,14,17.238188
10.617406,21,17.243376
82.24139,65,17.248245
19.82205,24,17.249048
10.508337,17,17.255141
15.536696,28,17.259446
7.243324,16,17.260437
12.659105,32,17.270908
7.6182194,31,17.276237
30.400742,36,17.280478
16.875412,21,17.281545
20.554413,19,17.282433
12.91361,15,17.295687
6.1119294,12,17.296643
15.121765,16,17.302564
16.657122,20,17.311333
17.426722,20,17.312655
11.297849,16,17.313315
8.584607,12,17.314131
12.495345,16,17.321305
8.031947,11,17.328992
19.247284,35,17.333855
12.017315,14,17.334977
9.037748,20,17.34426
10.263563,14,17.34528
5.438471,10,17.349488
42.382828,39,17.354309
5.223721,10,17.359649
42.73531,34,17.361238
42.33997,33,17.371203
10.02919,13,17.372149
6.8357553,11,17.382028
4.918,9,17.38411
13.510764,32,17.39232
24.554646,22,17.397738
7.2479734,10,17.40421
22.192722,28,17.405293
11.11538,20,17.406244
7.7325006,17,17.412997
11.603401,17,17.426894
3.897665,23,17.42782
27.200918,32,17.428792
30.5071,25,17.445071
19.114681,19,17.446196
12.4180975,16,17.44705
7.397675,15,17.455982
9.992853,13,17.461251
8.231105,26,17.466026
9.31065,15,17.466948
10.39377,18,17.472073
