#{"t_start": 1692370160.5391455, "env_id": null}
r,l,t
6.383785,11,11.283919
7.160022,11,11.285281
9.348066,12,11.291563
7.123562,12,11.292305
11.794975,14,11.305751
4.3033075,14,11.3078
13.841461,16,11.320877
9.45529,16,11.32215
16.475283,16,11.323137
11.882029,18,11.33611
16.203295,19,11.347145
10.118663,19,11.348251
12.109102,20,11.353878
17.40708,20,11.355446
7.356165,11,11.368395
6.0440283,10,11.369225
11.942073,22,11.370043
7.1517572,9,11.375275
10.283136,23,11.376247
14.126672,24,11.383225
24.374878,25,11.392592
6.6106176,12,11.398831
6.8074274,11,11.42507
6.622183,11,11.432042
17.297462,23,11.451367
6.5697017,9,11.45219
11.89914,16,11.462813
6.4354677,12,11.463812
32.93597,38,11.475311
10.688543,23,11.48193
12.065699,24,11.490621
13.600345,23,11.498016
14.109821,18,11.498959
7.53589,20,11.504783
10.710171,16,11.505918
31.889181,25,11.518484
7.889864,14,11.548863
36.7569,37,11.554825
83.93289,50,11.560769
13.457968,20,11.561591
24.901552,29,11.569507
27.59271,29,11.576349
8.746477,11,11.577275
7.399609,11,11.584647
9.271169,19,11.585371
27.825417,32,11.592975
6.6076746,12,11.593777
13.962909,18,11.594604
35.81379,39,11.601371
9.594067,19,11.626174
15.71864,20,11.627316
9.858684,27,11.643883
10.082296,13,11.644747
22.865664,24,11.645526
23.111267,26,11.651138
7.9009953,10,11.652763
8.076338,12,11.661937
6.1585436,20,11.676818
19.441227,18,11.688538
10.375465,18,11.698324
5.676163,30,11.708991
13.520952,24,11.721478
11.453291,13,11.722426
29.175453,26,11.723876
15.566189,28,11.724959
9.771337,17,11.730953
7.8499985,15,11.736635
7.1551843,28,11.75046
20.226711,18,11.757611
8.854945,29,11.763395
48.678284,55,11.780831
10.111602,12,11.781971
34.062416,35,11.782814
15.88458,20,11.784159
48.58006,36,11.794224
10.849338,12,11.795192
31.957693,26,11.800952
13.834562,16,11.816386
9.000266,15,11.822769
10.017931,17,11.828576
20.787115,25,11.829369
12.113133,19,11.83555
8.092896,11,11.847036
10.4981,16,11.854583
6.0518126,27,11.855386
16.60932,38,11.85621
20.44831,23,11.8629
16.060558,37,11.872933
8.688056,16,11.881295
9.020089,14,11.882236
25.375921,29,11.883025
10.574418,12,11.910705
15.73759,23,11.911828
19.86706,20,11.912707
8.597245,17,11.913588
16.124361,26,11.919501
7.503276,10,11.925242
14.2240095,23,11.932821
6.5393558,9,11.94099
12.740927,18,11.961252
9.944762,12,11.970179
5.770947,13,11.976371
23.4272,23,11.977485
12.478354,18,11.984586
11.887287,28,11.985598
6.9897985,23,11.993407
12.33086,21,12.005481
10.43758,27,12.01237
13.721009,15,12.019784
6.8975406,15,12.02105
13.044604,15,12.036056
11.22473,13,12.050843
20.117788,20,12.051895
17.980114,18,12.0645
32.084747,26,12.065244
11.22898,32,12.071431
8.820976,14,12.072334
12.601381,23,12.078952
15.603767,26,12.090202
14.76411,16,12.096447
9.109271,14,12.109097
7.463382,27,12.115354
12.853164,22,12.122041
13.917656,20,12.133669
6.682755,14,12.139182
20.26882,21,12.146016
9.219536,19,12.151336
9.884983,26,12.15266
10.712389,23,12.163157
10.158374,16,12.163983
9.38365,16,12.171849
7.42406,14,12.177188
7.899903,19,12.18283
9.417484,14,12.183663
11.853705,13,12.200488
17.356098,21,12.201128
24.895636,37,12.20774
4.266509,9,12.208601
22.619822,26,12.214005
6.8429346,12,12.220084
71.21613,60,12.252083
46.32088,44,12.259977
13.27656,18,12.272237
24.047546,25,12.284023
8.50718,16,12.297672
16.996264,37,12.304334
9.714918,15,12.310527
18.628712,23,12.31189
15.138867,29,12.319059
8.625422,20,12.332524
19.853157,22,12.341402
21.883636,37,12.349212
10.50422,16,12.36167
20.564821,25,12.368197
6.9534554,16,12.369098
25.766329,32,12.369824
30.828615,30,12.376256
7.6376166,11,12.386313
49.390602,44,12.387736
13.019737,33,12.395499
5.366554,8,12.402987
28.896736,39,12.404092
6.9948106,11,12.410434
40.226513,37,12.416855
7.2042365,14,12.418308
11.808279,23,12.429026
13.1929455,19,12.435565
15.017748,16,12.447872
8.489073,13,12.449028
6.8123813,9,12.449792
41.573227,37,12.456705
10.400651,15,12.468066
6.3492312,9,12.474218
13.357736,20,12.495732
18.514183,20,12.502441
9.422186,13,12.509547
35.222454,31,12.515447
10.366053,17,12.521872
15.462652,19,12.522647
9.717648,20,12.52874
10.182462,23,12.538211
10.243019,14,12.539335
11.969746,14,12.545864
10.828677,22,12.552618
7.187633,9,12.561223
20.96073,33,12.580413
46.057976,43,12.581511
8.452206,21,12.582519
35.346252,30,12.588019
10.382311,12,12.594797
22.063894,21,12.603302
9.328989,11,12.604278
10.244605,14,12.6051
10.201285,31,12.628553
7.791768,31,12.63986
12.824517,17,12.640823
9.617639,14,12.641668
13.812117,23,12.649061
19.523907,19,12.65591
8.010486,11,12.656796
16.20222,18,12.65824
20.58812,22,12.665966
9.730699,16,12.682685
9.762569,13,12.684116
23.319857,24,12.699443
7.476557,10,12.705924
16.619131,20,12.707047
9.780073,12,12.708146
15.575955,32,12.72301
8.917784,13,12.736719
9.588249,14,12.738357
20.649307,20,12.765532
8.559678,31,12.772061
8.379679,15,12.773133
148.62857,77,12.780265
9.773623,30,12.781187
13.182401,30,12.787997
4.0109043,13,12.789002
13.332725,22,12.795673
12.876487,14,12.796576
14.032012,25,12.804891
7.0962462,19,12.805892
7.2848406,13,12.811658
5.8970604,11,12.812453
14.502211,25,12.819009
6.3808675,9,12.834837
6.8305593,24,12.850972
7.3006954,11,12.851861
7.380169,10,12.85874
21.841558,24,12.860058
23.748343,21,12.873134
8.212599,15,12.874274
6.473971,12,12.881185
127.68048,65,12.887396
8.316122,13,12.893257
34.97885,46,12.894278
13.607615,15,12.900381
22.620403,38,12.906518
10.748611,15,12.907348
5.1924667,9,12.920098
10.223098,20,12.921132
18.61024,23,12.921968
9.797925,11,12.930188
4.0908184,17,12.947435
6.1344533,11,12.948665
9.736416,15,12.960831
28.839832,27,12.962125
6.2474194,12,12.96828
11.485666,14,12.975007
24.365099,24,12.975789
17.536043,31,12.992193
12.064129,16,12.997273
9.439607,15,12.998441
10.560532,13,13.004904
11.687671,24,13.012051
22.01944,22,13.017538
7.703988,12,13.024453
7.266527,10,13.03641
6.880632,18,13.043481
21.202913,19,13.044144
8.759068,14,13.050628
13.871548,24,13.061364
7.311554,17,13.067136
17.091629,24,13.074976
23.29408,31,13.089668
11.959109,14,13.095947
13.735691,16,13.10224
11.6961565,13,13.103282
22.074757,23,13.111359
24.283964,22,13.113463
6.045576,15,13.137372
25.286428,23,13.144339
35.27877,36,13.147292
18.46094,19,13.151402
12.486656,23,13.157864
5.8139815,12,13.159571
34.74018,26,13.17706
16.170856,19,13.187803
8.238773,13,13.208534
11.092257,12,13.211596
22.416073,21,13.223413
5.702865,20,13.23379
18.194094,18,13.254191
97.43536,65,13.257311
9.007515,12,13.265071
6.067965,10,13.273734
11.998147,14,13.279372
6.471005,9,13.281314
9.164502,13,13.284096
4.354978,8,13.296632
7.3922343,20,13.299058
10.497259,16,13.303671
36.869373,35,13.334273
10.752558,25,13.337147
64.07144,51,13.344944
18.995123,22,13.355283
8.550241,14,13.365906
29.751125,30,13.367824
7.966792,15,13.370472
6.632675,10,13.383248
8.1945715,12,13.404889
20.968336,27,13.407138
6.7296295,15,13.428712
4.8836417,16,13.431671
11.348568,14,13.438852
5.5702295,9,13.448551
10.050746,15,13.453154
16.33577,16,13.459627
20.37805,21,13.469363
20.931593,22,13.491213
8.071625,11,13.504689
11.684717,15,13.512351
5.392061,10,13.520621
