#{"t_start": 1692442906.619615, "env_id": "CustomHopper-source-v0"}
r,l,t
12.233985,21,3.650185
34.959892,26,3.771703
11.501982,23,3.888316
8.429951,18,3.982086
12.378843,16,4.079371
22.52258,27,4.225653
10.160732,15,4.30056
7.693591,10,4.35087
7.788137,10,4.390248
206.516784,116,4.867673
27.776278,32,5.008754
9.012588,14,5.068548
19.95546,28,5.188263
8.681252,16,5.266355
6.178405,9,5.313646
13.646298,31,5.450418
11.412458,14,5.503451
12.576563,14,5.570854
7.368791,21,5.663766
19.49982,23,5.76161
50.936454,40,11.150511
10.350275,14,11.478532
7.089231,11,11.951977
9.986914,23,12.589794
73.0931,44,13.457808
8.374956,16,13.799997
13.778588,26,14.498603
13.248046,16,14.878138
6.86987,10,15.097854
16.515386,24,15.635086
5.759077,13,15.960263
15.882753,31,16.711108
14.471207,23,17.285015
7.819254,11,17.537967
25.265112,26,18.146554
20.193201,30,18.841598
5.930555,19,19.259082
16.816019,20,19.676707
7.624923,38,20.448925
10.928014,23,20.970816
4.231572,19,21.396095
15.542645,16,21.746848
21.859281,24,28.788151
17.421381,29,29.340671
37.253157,41,30.153877
99.825708,84,31.93002
38.509987,32,32.609584
9.816416,19,32.9791
103.395988,76,34.485038
15.178953,20,34.905964
2.407614,16,35.223127
4.587307,12,35.470812
98.432946,72,36.93712
69.469853,104,41.786166
61.024239,36,42.430869
95.358115,72,43.942492
67.942155,37,44.67865
63.919312,42,45.564791
44.091764,25,46.066278
53.061709,30,46.647724
65.357734,38,47.425483
43.384037,24,47.934149
46.552752,27,48.46591
64.917518,37,49.188997
62.778063,37,49.949876
55.11891,31,50.559219
87.685572,50,51.640361
52.843602,30,54.764059
60.876907,35,55.47582
75.425273,40,56.290866
84.719402,44,57.218782
53.249793,31,57.894098
74.572253,47,58.908735
117.871351,68,60.343268
51.17915,28,60.873953
83.113485,43,61.736143
214.596531,99,63.777762
201.124513,86,73.03377
177.092252,86,74.771717
189.851091,84,76.573393
191.064511,87,78.389327
185.226894,81,80.137626
94.765815,52,81.246969
185.47933,90,89.911489
192.073037,90,91.753705
190.166057,85,93.515825
182.851264,86,95.321207
173.962381,85,97.133614
185.698699,92,98.97512
73.239795,43,107.010172
148.556578,73,108.556586
181.813751,84,110.336573
183.77528,86,112.046656
177.609595,86,113.88306
197.09082,98,115.982153
207.090017,100,125.341626
196.498521,95,127.28536
174.225734,83,129.157426
191.795884,86,130.767577
196.522075,88,132.655666
181.253724,84,134.406915
211.092998,94,143.684398
187.200763,84,145.267895
178.490828,84,147.021042
191.668618,85,148.695579
210.235045,93,150.605233
177.939826,83,152.27024
175.334623,86,161.371847
188.344148,84,163.198769
185.296567,89,165.083596
182.32443,82,166.746913
184.557553,86,168.592529
203.466401,88,177.805197
190.706168,84,179.550905
175.334776,80,181.245054
199.122647,87,183.061909
194.51453,87,184.849691
181.420834,84,186.601385
181.239319,89,196.697447
191.632482,84,198.465087
192.297822,84,200.209514
192.952272,86,201.919875
189.261227,83,203.714171
196.566293,86,205.496038
187.727212,83,214.871333
187.931896,84,216.73066
187.992636,84,218.417658
188.087512,84,220.034989
193.551212,86,221.805323
209.546937,93,223.625635
184.935756,83,232.979345
202.893712,91,234.808686
175.026525,84,236.498044
209.348561,91,238.467469
204.393252,89,240.229317
183.798555,82,241.881526
183.972987,82,251.100656
201.655124,88,253.070017
188.229581,85,254.875942
202.072983,88,256.602678
197.968888,88,258.394322
184.675274,82,259.9969
207.090566,90,270.01451
204.970591,89,271.922248
201.323057,87,273.763394
209.97336,90,275.567213
215.534107,93,277.421969
191.983446,84,286.759353
226.60174,100,288.908739
204.567541,89,290.740387
239.341483,100,292.685299
220.274565,96,294.579999
205.728112,89,296.35587
203.420997,89,306.583354
218.487821,93,308.561566
192.410344,85,310.296894
241.634232,99,312.132298
212.742748,91,313.904578
215.382258,93,324.79094
231.275264,99,327.174632
202.898925,88,329.007163
233.367555,97,331.024041
223.865967,95,332.917383
257.586254,105,344.797476
229.258021,98,346.856841
229.571321,103,349.014069
247.515902,101,351.008461
249.497954,103,353.03157
237.487878,99,364.437444
258.939604,112,366.808811
240.859427,103,368.719888
251.501312,106,370.775372
262.785922,108,372.829451
294.726534,121,386.337569
279.504441,112,388.595435
248.471086,105,390.696594
280.888671,108,393.015258
260.329749,110,406.621235
318.233057,124,408.845947
278.425901,114,410.835925
299.568561,117,413.093554
315.845823,125,415.8071
284.732097,120,429.092503
297.2664,122,431.710454
297.149499,118,434.261505
302.379326,120,436.926121
313.975291,125,450.947708
322.703968,128,453.70148
314.375785,129,456.483649
322.07493,131,459.46056
327.754404,132,473.307437
309.710969,126,476.077116
334.38532,132,478.963407
358.27633,153,494.117033
338.659557,136,497.062879
323.137462,133,499.704939
308.560301,132,502.364203
359.308174,147,518.125338
393.031554,165,521.235488
334.430675,153,524.157723
326.944447,142,540.006591
446.409037,197,543.526824
328.067634,139,546.455318
524.657999,205,565.050031
424.135818,167,568.620666
98.014033,62,569.898631
438.689794,195,595.795567
383.511362,164,598.786175
250.89857,130,601.309089
93.074353,60,602.541726
368.926971,159,622.131078
339.537105,163,625.558044
510.195984,217,630.211432
488.62773,214,648.845411
355.546671,167,652.168607
329.416128,151,655.29015
320.039434,154,673.287708
414.696352,196,677.153137
329.757964,169,680.738772
364.453781,166,697.315243
351.030313,161,700.697515
334.713309,149,703.821007
338.995047,173,721.528307
330.226059,167,725.115564
336.970799,169,728.514606
308.41726,146,744.478786
318.625025,153,747.401287
318.04756,151,750.186522
320.643648,156,768.550429
320.408643,154,771.551662
324.203778,153,774.662037
343.762405,163,792.199308
328.415239,159,795.956309
337.640215,169,799.465721
314.066739,148,802.397418
300.886156,141,819.258574
304.144069,144,822.158558
313.078882,148,825.098079
312.620513,149,841.399669
304.829857,141,844.30107
326.061077,155,847.644381
305.509042,144,863.106672
288.7727,135,866.010254
320.883833,140,869.216794
314.242824,128,871.975651
282.145756,124,885.1697
290.220613,133,887.927349
304.914803,134,890.710961
315.152077,127,893.266368
329.888948,131,908.373497
321.187875,127,911.043445
339.188778,142,914.268944
314.054869,124,916.971369
446.403989,163,934.204234
383.251846,140,937.219238
370.90228,136,940.195427
366.622741,136,956.907214
359.588747,133,959.613156
345.367822,130,962.357359
523.853007,186,966.352092
473.092662,169,988.630535
501.745544,188,992.831962
467.584559,172,1010.304987
379.317536,144,1013.346016
385.459904,144,1016.615272
397.539214,144,1019.699122
445.874502,151,1037.135285
384.60545,139,1040.123895
522.751069,180,1044.036558
