#{"t_start": 1692378508.4111528, "env_id": "CustomHopper-target-v0"}
r,l,t
16.526925,18,0.095806
140.688483,71,0.12149
21.618446,19,0.131708
4.921686,9,0.136671
15.198688,16,0.142035
13.644748,15,0.148134
23.289184,23,0.154422
9.704811,14,0.158455
10.346912,15,0.1669
7.50328,12,0.170633
11.567272,26,0.180334
12.25676,24,0.191304
12.996557,39,0.20786
11.795487,18,0.21317
12.97647,22,0.220677
10.234896,11,0.224377
9.855318,14,0.232409
16.418684,17,0.240939
25.869303,25,0.248559
16.132312,20,0.258553
6.248919,9,0.263266
14.563513,16,0.268205
9.874478,14,0.272907
17.645335,19,0.278615
13.966712,27,0.286309
11.378364,19,0.292054
12.40199,23,0.298799
7.05127,10,0.302129
53.188979,63,0.317823
7.673478,11,0.32198
24.661271,36,0.334822
13.414451,28,0.34283
13.249097,22,0.349639
7.640146,10,0.35327
7.959929,12,0.357668
9.187746,15,0.36218
11.584312,16,0.367577
12.694826,28,0.375147
15.637065,15,0.381488
59.955256,63,0.397786
12.280617,14,0.404574
17.774348,33,0.440118
13.357468,16,0.444802
6.249588,12,0.448749
8.836542,16,0.454243
5.998392,10,0.463847
10.526996,14,0.469537
15.407448,16,0.475745
12.14581,13,0.480013
8.87624,24,0.48704
9.706855,11,0.491361
5.435855,14,0.495625
18.433319,18,0.500772
9.734061,14,0.504902
91.274813,65,0.521028
10.992788,14,0.525219
9.156894,12,0.529434
15.030261,22,0.535767
7.809524,11,0.53912
13.290453,16,0.543616
8.231843,15,0.549478
5.382937,12,0.553226
19.011216,25,0.55969
11.883945,20,0.569033
13.479425,15,0.573412
5.5492,15,0.577907
5.453334,9,0.580825
9.24561,13,0.585984
63.756658,63,0.601769
15.294695,17,0.607894
18.644993,22,0.615216
12.531658,14,0.619453
17.423081,24,0.629221
16.931728,24,0.635514
58.163286,39,0.646358
7.813418,12,0.650124
10.498884,18,0.655109
16.767462,22,0.669913
34.219044,45,0.682144
11.003724,17,0.687161
9.348345,11,0.691606
26.493261,40,0.70237
11.164921,14,0.706656
5.751301,10,0.711387
10.832381,17,0.717445
10.364756,24,0.724387
7.032201,12,0.728241
9.184257,12,0.731949
11.307544,17,0.744462
13.620691,16,0.749132
12.402956,15,0.754248
7.231529,15,0.75861
12.859404,27,0.766
9.402279,16,0.774177
24.024834,23,0.79365
24.030671,36,0.815692
13.757213,16,0.820237
11.822047,14,0.825201
10.215712,27,0.832568
10.614724,15,0.837641
3.981004,26,0.849683
15.672448,16,0.854407
