#{"t_start": 1692369330.6546688, "env_id": null}
r,l,t
6.6355667,10,14.678471
7.9437337,10,14.681193
5.720531,11,14.689285
8.881931,11,14.690485
7.5814114,11,14.691387
7.7535024,12,14.697826
7.9251213,12,14.69886
11.317106,13,14.705164
6.023738,14,14.710974
9.673347,16,14.722261
7.723935,16,14.723005
4.4087725,18,14.741522
10.119246,19,14.747643
9.33292,20,14.753404
6.646417,11,14.758813
7.3275084,9,14.759722
8.285086,12,14.778187
14.339872,25,14.77926
11.417438,15,14.780322
11.674212,17,14.79667
9.568106,12,14.797672
23.401459,28,14.798589
33.896896,30,14.812247
13.716159,13,14.824152
10.128631,18,14.82538
9.721487,13,14.859882
11.461447,18,14.867191
9.939519,18,14.868313
27.42597,40,14.874999
28.093464,28,14.876217
60.957302,41,14.885406
6.5536275,15,14.897347
6.43486,15,14.898188
45.01055,36,14.919604
10.794013,17,14.920661
5.7558203,33,14.955536
3.7229662,10,14.961571
15.725011,25,14.962542
20.723347,28,14.976146
5.6121197,14,14.981755
6.7290435,15,14.982776
8.387569,11,14.983634
12.995075,23,14.991029
8.427779,11,15.00265
7.6484165,11,15.012388
22.72923,28,15.013552
9.431849,18,15.019558
8.634351,11,15.020487
26.723923,33,15.021414
6.0870357,26,15.034511
9.681593,14,15.035383
44.00608,46,15.049012
32.543484,26,15.055939
17.670834,28,15.057155
31.934078,59,15.071025
98.85925,71,15.077513
17.922235,18,15.083803
9.109102,26,15.089569
7.839199,19,15.090657
101.12907,55,15.091386
8.778974,20,15.101948
6.0144105,16,15.109946
10.249067,20,15.132449
13.075418,20,15.133754
11.296623,15,15.134561
17.039516,24,15.140718
19.43333,31,15.152637
8.794888,11,15.153585
17.629482,17,15.154455
6.9747186,13,15.155275
9.173895,12,15.16308
14.218876,25,15.165015
14.821461,16,15.170701
11.485537,23,15.176675
17.262877,20,15.178103
12.770506,15,15.186116
15.688277,27,15.187267
10.662954,16,15.188358
15.832325,24,15.189318
21.084446,39,15.215682
8.328118,13,15.223335
6.6868057,13,15.224207
4.260852,7,15.22506
9.499707,12,15.234141
7.448955,16,15.244007
8.279199,13,15.245447
9.908596,12,15.246259
7.234027,13,15.246996
24.354296,23,15.25384
9.242965,15,15.254758
16.347218,18,15.255878
10.029201,12,15.263577
17.101648,18,15.274147
6.8541923,15,15.275733
11.061184,16,15.286303
10.621398,12,15.294133
8.058507,14,15.309012
7.059751,11,15.315413
7.7163725,14,15.322524
9.3165,13,15.328289
10.042459,13,15.33491
7.317004,10,15.336369
14.560515,17,15.353029
25.71961,28,15.354021
14.775599,20,15.364908
6.016856,9,15.365977
8.455738,14,15.366778
11.315068,20,15.371748
54.161175,46,15.383832
8.503143,11,15.385077
7.007897,13,15.385911
22.386438,20,15.392867
9.55506,13,15.402887
8.077146,20,15.408921
30.142494,41,15.409952
42.14122,32,15.41483
34.38296,28,15.425389
20.763391,35,15.431797
9.850213,13,15.441067
63.969177,43,15.441962
11.277278,12,15.452046
25.736607,21,15.453092
7.5756745,11,15.453994
8.780802,15,15.454759
7.396568,14,15.463023
9.308963,12,15.468262
17.676502,21,15.473336
21.072842,22,15.478949
12.286904,21,15.484702
13.840073,15,15.491798
8.501371,15,15.497842
18.35275,23,15.502407
68.268776,45,15.507461
12.248961,17,15.519816
8.231338,14,15.524757
17.925657,17,15.529567
15.998047,24,15.535479
7.6819863,16,15.537366
13.027137,21,15.538509
8.936554,19,15.542352
6.2142076,31,15.554681
9.56999,17,15.559129
15.1409855,15,15.572108
17.590164,20,15.577716
48.69384,45,15.578557
14.617464,24,15.579386
30.371128,26,15.588932
6.9071674,12,15.589971
10.311145,21,15.596319
19.630701,19,15.601596
9.911882,12,15.602318
10.602615,14,15.609806
6.878022,9,15.610734
