#{"t_start": 1692443700.0392263, "env_id": "CustomHopper-target-v0"}
r,l,t
25.63666,22,0.700142
17.055084,17,0.775854
11.049256,16,0.867772
31.507114,42,1.042527
13.807439,17,1.126014
14.643853,22,1.24294
14.523866,25,1.369048
32.05908,29,1.508576
11.79841,14,1.573736
25.386566,23,1.704384
8.620941,11,1.753393
12.00745,14,1.810108
15.164741,22,1.912161
17.385819,23,2.009987
5.430065,9,2.069201
15.983479,25,2.171347
58.506059,43,2.347727
15.410837,16,2.432141
11.272854,15,2.4948
12.672715,15,2.558049
19.442944,25,2.651819
12.67957,18,2.72225
9.489388,15,2.794699
16.250834,26,2.999924
7.230682,20,3.510648
9.028687,12,3.828724
49.497956,44,4.746718
10.289746,34,5.413021
35.68484,40,6.274146
18.664271,30,6.939112
11.848794,12,7.238152
23.145957,25,7.725841
14.42184,16,8.115963
8.025173,25,8.634126
10.133705,12,8.901144
5.901509,9,9.102632
11.646763,16,9.457798
12.724374,15,9.773808
7.999914,16,10.080711
26.355329,25,10.575858
21.374083,20,10.944752
11.094501,14,11.186785
14.006829,21,11.584635
29.604568,34,12.222155
12.909924,14,12.50396
12.267604,13,12.74258
28.589273,27,13.365098
12.882994,24,13.848742
10.785884,38,14.68714
57.002018,65,15.941717
11.197698,18,16.358056
12.056492,17,16.72997
26.760133,32,17.458305
8.670543,13,17.753369
10.388328,17,18.132045
15.335739,26,18.693183
13.296495,28,19.26165
12.139213,15,19.55181
16.200358,24,20.0293
6.728989,21,20.397465
8.111645,12,20.66352
9.882538,11,20.90981
7.152753,11,21.155246
28.064875,30,21.784919
15.479364,24,22.288196
10.288141,12,22.523798
14.069886,15,22.828382
18.428104,24,23.319216
15.358411,27,23.814019
13.001213,20,24.228088
13.746851,24,24.673858
11.416052,22,25.093689
20.20787,21,25.544755
8.966687,14,25.877752
11.589636,14,26.176671
9.876309,12,26.398576
7.064604,11,26.620857
12.79555,17,26.954977
18.844823,36,27.699486
11.770841,26,28.2674
9.463666,11,28.474309
8.145829,11,28.726449
27.65428,43,29.582065
35.311651,26,30.179131
41.420679,36,30.911653
8.31892,25,31.494392
11.575868,15,31.813123
10.976679,15,32.116163
12.704842,18,32.468657
13.979287,15,32.808874
13.767581,22,33.301104
14.51695,20,33.71728
18.860414,24,34.269792
9.511504,12,34.514981
10.026985,12,34.78788
20.586991,19,35.14131
14.531348,18,35.490516
10.681761,20,35.923985
13.181283,23,36.435368
17.561586,18,36.788726
10.403213,22,37.271451
8.028499,13,37.609011
7.371586,12,37.910357
12.439174,15,38.296494
8.084598,22,38.813283
19.310199,18,39.193788
12.247642,16,39.517723
13.317064,20,39.94771
58.707373,49,41.060405
6.994316,10,41.328118
15.322956,17,41.645746
17.622603,20,42.053214
11.772391,14,42.314356
9.327563,11,42.558887
7.306654,11,42.781005
7.738673,24,43.286527
6.898511,9,43.47192
11.704043,14,43.791674
8.748714,17,44.117852
11.973257,14,44.395012
9.02214,17,44.71143
13.364812,13,44.967495
27.716038,26,45.457023
8.520579,12,45.677689
19.92447,20,46.085563
10.518487,13,46.322497
9.70809,14,46.606637
22.832668,23,47.081982
15.709705,17,47.434869
11.027898,12,47.679117
14.226508,22,48.13236
7.659655,10,48.345469
7.247292,10,48.564041
12.632583,14,48.85149
8.012538,23,49.345468
11.181423,13,49.619651
10.844402,19,50.062083
10.832319,12,50.33953
7.519664,10,50.555831
