#{"t_start": 1692443699.9419794, "env_id": "CustomHopper-target-v0"}
r,l,t
17.395586,36,0.856653
20.289751,28,0.997457
13.421072,26,1.107383
7.27375,11,1.170403
10.411147,12,1.217488
17.528015,21,1.331351
6.784277,13,1.398141
27.817133,28,1.539012
13.16247,32,1.696898
22.126399,26,1.825623
115.791915,96,2.260269
17.267239,23,2.355626
77.131026,59,2.616117
7.438761,10,2.661562
21.709737,28,2.764178
14.043896,18,2.836093
8.367714,16,2.915738
12.243968,26,3.204524
11.241724,18,3.710008
10.819993,13,3.997411
6.865959,13,4.247496
13.688578,23,4.759819
12.473525,20,5.160965
24.271614,29,5.742964
11.381992,18,6.134048
9.209273,13,6.406303
10.037868,16,6.778771
19.054647,26,7.37872
34.688665,35,8.088042
6.839968,15,8.428221
6.751347,9,8.630385
12.926528,15,8.951338
9.002124,13,9.280829
14.491758,19,9.656977
12.35748,19,10.052202
52.744723,53,11.057898
11.707103,15,11.318069
10.982323,13,11.56231
14.573814,18,11.891717
22.21776,29,12.45941
4.253327,14,12.723502
22.865186,25,13.292129
43.972025,32,13.945816
8.682307,14,14.232766
6.651805,11,14.447513
44.537532,40,15.289083
16.530016,23,15.761282
17.675442,29,16.365923
9.811415,36,17.145668
12.824671,17,17.555405
10.185298,12,17.802521
14.953349,22,18.30377
11.467378,16,18.642021
32.890904,28,19.243089
8.728511,10,19.43755
12.027891,15,19.735142
38.917358,45,20.565981
11.37701,21,21.067013
7.055061,9,21.252326
6.575536,12,21.500439
10.300232,13,21.760924
10.655327,21,22.218563
10.458459,17,22.569044
6.172176,9,22.752609
14.440891,16,23.068135
12.796365,15,23.352542
7.905559,12,23.590231
18.34967,32,24.241685
8.682542,13,24.474337
16.778507,18,24.803373
12.369036,34,25.459949
11.303142,18,25.918731
10.013256,25,26.424347
26.137448,41,27.245283
14.900051,25,27.743149
10.053242,13,28.03573
14.696473,19,28.446372
12.662033,19,28.840926
20.354043,21,29.282857
10.220488,22,29.707408
11.470992,19,30.118934
6.704078,20,30.570692
