#{"t_start": 1692443700.346164, "env_id": "CustomHopper-target-v0"}
r,l,t
9.438705,23,0.402397
9.720747,19,0.492702
9.42618,15,0.569153
16.729187,17,0.643386
9.300777,17,0.707807
8.326929,15,0.785418
23.530511,23,0.897469
11.923428,20,1.008309
19.80204,30,1.155738
10.739346,15,1.227294
18.136539,23,1.340061
35.586962,29,1.480227
7.325786,29,1.610027
11.963077,18,1.686876
14.105812,26,1.820292
9.117432,11,1.861198
9.9868,14,1.927374
87.655041,74,2.238322
18.977913,20,2.316851
27.100454,27,2.423684
11.897856,17,2.503908
12.267478,14,2.59757
11.934146,14,2.826855
109.093458,61,4.245928
4.84866,11,4.494942
9.139991,13,4.738539
13.152448,29,5.321347
24.029922,23,5.823792
13.219408,16,6.141585
5.616977,15,6.500445
28.148701,31,7.18127
8.693066,13,7.438576
8.271058,11,7.684214
16.222239,24,8.226753
18.402285,20,8.651485
6.497413,9,8.906458
13.854048,19,9.270701
15.452447,15,9.593968
12.658529,20,9.980604
7.947096,16,10.297658
20.073203,18,10.62093
24.549395,21,10.98764
6.719609,19,11.347032
27.714571,34,11.99129
25.835253,24,12.453551
12.829207,14,12.788687
22.162965,23,13.286745
12.749258,18,13.648215
5.983078,9,13.828578
8.587544,18,14.203133
19.149609,24,14.705922
8.467778,12,14.942784
36.374879,46,15.880886
32.070527,28,16.49516
26.150303,31,17.213135
46.845028,34,17.961415
6.481199,8,18.13419
14.230354,16,18.482235
37.662027,42,19.331468
20.119733,23,19.771918
11.55527,14,20.020667
9.279829,15,20.338427
14.483719,20,20.770701
18.436669,20,21.186268
13.499234,15,21.514884
17.272834,27,22.083755
8.023858,13,22.348786
32.481108,25,22.835103
15.607262,21,23.244473
27.835707,37,23.980136
37.666098,48,24.878334
14.308256,16,25.238142
17.980766,35,26.003398
10.327596,13,26.255807
10.280178,25,26.748151
7.641496,10,26.979306
10.650774,14,27.245104
7.736051,17,27.607293
5.332326,21,28.05959
12.988594,20,28.488289
7.68092,11,28.718308
18.165693,24,29.186114
8.481214,16,29.499727
12.398341,13,29.818276
10.336475,12,30.097459
22.928558,33,30.776207
9.409821,36,31.566087
12.628323,23,32.015907
13.6608,31,32.677598
15.751132,19,33.126996
16.736605,20,33.522167
8.157598,17,33.946901
15.576896,33,34.627709
16.76263,22,35.043874
13.443292,14,35.308837
6.827145,15,35.665524
15.017099,19,36.07617
8.943059,13,36.352107
7.703297,13,36.600532
