#{"t_start": 1692443699.9301639, "env_id": "CustomHopper-target-v0"}
r,l,t
48.738266,39,0.884268
7.673384,12,0.954195
10.1685,15,1.019342
7.504287,9,1.063147
14.21712,19,1.138561
7.146211,12,1.200812
10.640388,12,1.253139
12.673984,19,1.355831
14.898416,20,1.455052
23.465712,34,1.622861
13.768685,16,1.708685
10.227167,12,1.765961
6.913075,10,1.821567
16.298488,18,1.900927
9.057663,13,1.952677
7.948981,11,2.011919
13.146212,26,2.118728
15.301002,17,2.214697
9.073476,18,2.283682
68.867911,62,2.559492
45.633324,49,2.752186
11.935931,14,2.809339
15.618109,31,2.96709
10.796279,18,3.154504
12.202395,14,3.498092
7.556547,13,3.854709
14.13304,17,4.201338
8.684159,11,4.427255
13.37911,14,4.751153
31.799965,28,5.317558
16.229841,17,5.662907
6.237429,10,5.872828
15.134193,14,6.166079
10.218002,12,6.418181
7.125851,16,6.790725
10.192281,24,7.346808
9.168495,32,7.979167
11.052061,17,8.388911
8.687141,17,8.74307
8.51057,13,9.02983
9.155022,19,9.467629
10.860701,20,9.882716
6.494748,11,10.098721
16.297928,23,10.572242
10.364947,15,10.84457
9.575937,14,11.085598
38.652311,38,11.780106
6.80978,9,11.938206
124.382511,75,13.491978
8.84528,35,14.191948
17.100479,19,14.600836
13.360632,17,14.963105
11.503348,13,15.22525
7.817582,15,15.520553
11.111402,15,15.825088
10.937705,20,16.232147
8.528782,12,16.531651
14.819166,16,16.858354
18.519425,24,17.435702
19.821,25,17.963543
31.183069,29,18.589915
7.971894,10,18.823658
86.537016,70,20.203436
6.559171,24,20.649081
22.286486,20,21.115547
7.610913,22,21.56599
10.26308,12,21.837311
15.054151,15,22.153003
28.083099,25,22.661338
9.418691,13,22.910547
7.950768,11,23.134822
14.356075,15,23.450007
6.862959,12,23.659407
13.581208,17,23.981292
28.968025,50,24.955961
9.237795,13,25.202442
5.284227,30,25.892217
14.947327,33,26.555638
23.366912,23,26.99637
8.034473,14,27.310197
50.032142,60,28.545251
7.988569,32,29.238419
14.783444,17,29.560582
9.465465,16,29.873813
6.39028,23,30.424011
24.852578,23,30.873832
12.877418,16,31.226887
8.897702,13,31.537376
13.424872,18,31.921903
13.743826,17,32.26438
20.714281,29,32.880609
7.68182,13,33.161888
7.296627,9,33.358546
9.325943,21,33.806553
9.271211,12,34.04425
7.605151,11,34.325882
10.997746,13,34.602996
23.494456,29,35.19111
10.381544,15,35.483224
8.586563,14,35.758013
12.464224,22,36.25285
