#{"t_start": 1692442907.1871433, "env_id": "CustomHopper-source-v0"}
r,l,t
16.064567,22,3.010416
12.916602,14,3.068544
10.190521,40,3.239311
17.115788,28,3.377936
7.697025,16,3.463449
13.378389,17,3.564906
4.439734,8,3.604059
20.536666,19,3.70028
13.912078,16,3.78525
30.844336,26,3.896763
9.387412,21,3.984218
18.866387,21,4.058978
9.226478,24,4.161182
15.883582,19,4.236134
13.636887,16,4.30636
15.642091,21,4.393948
7.68618,13,4.447393
22.484159,21,4.534354
16.507279,31,4.66885
9.303522,23,4.78167
10.519664,15,4.852023
13.177457,15,4.920737
12.895496,19,5.012097
6.34397,9,5.051433
7.546037,18,5.131492
25.759735,40,13.95574
24.514931,23,14.510637
11.818614,17,14.874849
8.936543,15,15.209136
9.761778,12,15.491636
17.861721,28,16.142958
7.7056,17,16.509537
8.583321,12,16.831105
12.553862,14,17.164254
9.98247,21,17.698167
7.901662,11,17.957525
14.222888,25,18.625369
14.18879,18,19.084014
102.313753,59,20.330523
9.047757,11,20.543377
6.764691,10,20.757128
6.152535,27,21.368591
13.606912,16,21.703873
7.917843,14,21.991813
7.927766,10,22.214059
11.300507,17,22.525631
200.354379,87,24.282596
49.32859,37,30.13039
8.984234,14,30.408844
12.388749,15,30.724505
14.578956,15,31.040832
13.337253,20,31.446701
7.540281,11,31.654228
7.174796,14,31.953901
8.882996,12,32.205473
41.683858,37,33.006983
21.146126,26,33.599967
14.805064,20,34.065356
42.267081,41,34.89882
17.544296,27,35.452541
7.208956,12,35.693938
14.345474,13,35.94451
4.710207,9,36.160888
16.723436,18,36.51655
8.100625,12,36.79926
11.213578,14,37.090349
7.342776,12,37.371638
5.179742,16,37.730845
8.010173,15,38.055708
36.907384,31,38.671216
13.608385,14,38.970779
8.821262,11,39.196208
9.696145,16,39.549062
6.320846,9,39.713557
8.757346,16,43.563099
12.676273,15,43.891808
12.791836,16,44.237385
5.877412,10,44.45991
17.41925,20,44.870206
15.1268,20,45.27935
8.062228,9,45.458794
6.228679,9,45.646905
16.72857,17,46.031672
21.544518,21,46.449814
13.941561,15,46.738423
7.074006,11,46.951161
18.804565,49,47.849456
5.375373,13,48.112482
9.96865,16,48.416538
8.72676,12,48.67576
8.982276,17,49.038911
6.490415,13,49.288347
9.134403,11,49.514303
17.315067,16,49.828455
16.849843,17,50.156918
10.598574,15,50.459334
5.804827,10,50.679034
45.663742,47,51.613467
12.746565,20,52.021383
14.892221,16,52.335103
16.322904,19,52.734674
9.412241,13,53.03834
21.814657,32,55.851271
7.168263,19,56.249733
10.691774,23,56.779836
8.202266,13,57.061449
10.701044,17,57.462708
13.32169,16,57.821695
6.501866,10,58.024724
10.799914,14,58.320912
4.613683,11,58.570092
4.755279,8,58.733521
32.918232,37,59.522769
27.677667,24,60.083133
9.627802,14,60.371741
25.054114,24,60.861609
12.552919,25,61.385575
10.184546,14,61.6607
8.793181,11,61.957573
11.696215,23,62.447251
8.168106,13,62.739923
21.035807,21,63.183713
10.112401,19,63.606021
8.505021,15,63.934259
17.166173,17,64.318732
9.738512,11,64.555644
7.751447,10,64.756143
12.79482,16,65.111176
15.928435,18,65.534867
4.714831,11,65.754784
14.972493,15,66.06446
10.526241,23,66.563476
6.272565,10,68.211343
7.544866,13,68.485653
17.352747,18,68.859402
10.424975,12,69.086267
3.709838,11,69.297699
9.308242,11,69.529247
8.197435,11,69.747581
26.489968,24,70.218505
15.573001,21,70.651008
10.824436,16,71.001621
8.749218,11,71.229325
17.755147,17,71.572517
7.25899,13,71.862693
24.625319,23,72.310252
7.718901,10,72.515173
11.878835,15,72.856326
12.646346,16,73.237747
7.045635,10,73.44489
20.385502,20,73.847652
5.615922,8,74.006832
7.807732,11,74.243106
9.453569,12,74.50614
18.705266,18,74.912143
4.415559,8,75.079262
17.923588,17,75.479464
7.612881,14,75.80304
10.09867,11,76.019464
8.327079,11,76.259888
15.247654,19,76.657681
6.373074,9,76.847595
6.577967,9,77.059779
4.88364,11,77.33002
10.295593,12,77.601476
14.256837,19,78.010067
7.28342,10,78.251586
9.520825,13,78.52388
13.388447,14,79.95741
16.311617,20,80.428027
6.369029,12,80.737046
13.305554,14,81.029216
12.810298,13,81.303178
11.193514,14,81.63699
12.341372,19,82.030481
8.435571,11,82.268565
3.497122,17,82.622456
8.768883,18,83.008558
5.623304,8,83.177352
13.395415,15,83.463571
9.13937,14,83.762844
4.027258,12,84.015294
6.230663,8,84.19033
10.001208,16,84.530816
3.84067,9,84.745463
33.692395,24,85.333363
14.972961,15,85.751558
8.694906,10,85.932656
7.760312,13,86.176846
9.451801,11,86.434042
10.090947,11,86.727896
9.962636,14,87.041234
27.415832,29,87.704977
19.936293,18,88.111477
8.929555,20,88.588741
20.130574,18,88.986386
7.965501,13,89.286379
5.275545,8,89.452593
8.346779,10,89.719417
14.954976,14,90.030344
6.421717,10,90.282803
4.862657,11,90.538274
10.12428,13,90.849404
11.133181,24,92.518485
4.251463,9,92.709466
32.858452,28,93.296616
10.394599,14,93.608467
8.652531,13,93.914589
12.207638,16,94.244063
12.309806,14,94.577259
12.426794,15,94.906202
4.450666,9,95.117228
6.76409,9,95.309517
21.771331,21,95.747605
6.484859,9,95.952129
18.991446,30,96.652523
4.888418,11,96.90134
24.901007,23,97.413291
17.373951,14,97.714705
21.539298,22,98.251823
4.326496,9,98.442185
18.315576,16,98.777882
32.492039,27,99.378284
7.281152,11,99.583258
4.366377,12,99.798016
53.34167,36,100.51242
18.343838,19,100.874278
6.51685,9,101.049141
14.794838,16,101.350306
6.1914,11,101.593123
4.896566,7,101.72574
28.044399,25,102.217421
2.78455,13,102.512769
19.451676,20,102.902264
26.999384,25,105.144008
8.550525,11,105.395447
10.517568,15,105.716465
13.020471,17,106.066752
6.206385,13,106.346374
12.936898,13,106.632797
12.746312,19,107.019463
6.736341,12,107.250117
6.941048,10,107.443263
8.661924,12,107.681107
37.520166,28,108.268745
31.151027,27,108.870565
12.912972,14,109.151983
20.995833,16,109.480839
19.302977,18,109.857797
76.209639,43,110.714229
10.005185,16,111.018101
38.568364,30,111.671561
24.670271,23,112.110576
56.529061,32,112.712914
12.894907,14,112.980657
6.476029,10,113.177646
5.03792,15,113.46184
12.264051,17,113.801639
33.631978,28,114.341822
42.926244,24,114.83277
9.975482,14,119.43148
47.257561,27,119.941919
37.071805,28,120.470386
43.064848,34,121.216361
55.573169,32,121.862349
46.210888,34,122.518143
53.326713,30,123.066336
95.680486,52,124.110814
32.279029,27,124.659645
137.946608,77,126.173528
51.547834,31,126.77853
85.223038,65,128.006563
48.877742,27,128.568664
34.678018,33,131.619852
2.226427,23,132.067755
55.043595,31,132.685092
151.59907,129,135.360958
56.572654,32,136.01284
45.904562,26,136.593892
-1.537799,21,137.041106
49.820677,29,137.652514
53.781721,29,138.289818
29.019423,26,138.78287
53.684164,31,139.503257
9.817287,18,139.844371
65.346921,50,140.88917
120.15163,92,144.991277
42.330041,24,145.444832
64.430303,109,147.753219
54.020231,31,148.384735
53.656156,31,148.977767
61.675848,53,150.031941
52.380297,30,150.604136
45.735119,26,151.200304
46.38572,26,151.809251
52.417952,32,152.405288
53.873998,44,153.447129
-0.417928,22,153.936344
55.080898,39,156.816924
48.274739,28,157.369484
3.889224,30,157.986004
48.874378,28,158.597793
43.379194,24,159.114262
56.657645,47,160.121991
44.377761,25,160.68036
69.283858,43,161.534495
50.174492,36,162.311376
47.516762,27,162.91797
58.913399,34,163.648754
50.176067,33,164.360852
58.119275,34,165.063368
57.582128,34,165.763906
51.911986,33,166.567827
42.319431,24,167.129233
42.417419,24,169.791718
56.754285,34,170.488978
51.483421,31,171.167282
53.67383,44,172.169023
41.386217,23,172.688659
40.155744,22,173.212213
51.203642,29,173.807858
2.26563,27,174.399776
40.978668,22,174.894158
40.38414,22,175.351614
62.563752,90,177.228854
41.914202,23,177.725358
39.911652,22,178.229557
42.989788,24,178.741648
42.719625,24,179.290088
-0.224379,21,179.769885
43.430876,24,180.227299
41.435653,23,182.693514
47.929072,27,183.273807
52.732613,30,183.870708
49.425156,32,184.523038
42.848462,24,184.99221
65.574921,90,186.851419
42.183824,23,187.36559
41.949236,23,187.856925
42.976974,24,188.403792
39.770291,22,188.861814
41.344497,23,189.397379
43.094504,24,189.92453
42.050327,23,190.602994
64.700762,83,192.601629
41.217153,23,193.144054
46.011123,26,195.771689
40.523148,22,196.276891
42.56286,24,196.916005
58.488877,62,198.370877
40.765154,22,198.864702
38.929306,21,199.290083
49.680392,29,199.867487
42.490655,23,200.356028
44.431649,25,200.927855
40.767416,22,201.376263
41.631019,23,201.838953
42.289247,23,202.333953
43.224379,24,202.868983
40.009177,22,203.334279
43.258248,24,203.876037
48.167689,29,204.480956
41.233819,23,204.937854
42.025061,23,205.476794
42.123759,23,205.948101
40.621321,22,208.47505
40.372325,22,208.951423
45.05374,25,209.489375
44.974812,25,209.989218
41.444218,23,210.478254
43.23694,24,210.961076
45.935888,26,211.535265
43.438436,24,212.009054
41.074168,23,212.552262
44.841644,25,213.086011
49.715004,27,213.696475
41.413852,23,214.211708
43.856605,24,214.734129
38.630957,21,215.223131
49.258697,28,215.83452
41.097991,22,216.276771
38.698398,21,216.701608
45.156184,25,217.208198
42.043597,23,217.714885
43.646968,24,218.179152
40.49817,22,218.677092
40.436603,22,221.237859
40.523522,22,221.704692
41.492094,23,222.163456
42.485528,23,222.681579
40.773483,22,223.149445
42.878825,24,223.646054
41.509522,23,224.17499
42.031934,23,224.706424
42.180122,23,225.174067
41.884583,23,225.6633
39.45256,22,226.102535
41.881781,23,226.569137
40.535625,22,227.06599
45.703233,25,227.637202
43.014439,24,228.176649
41.790469,23,228.709469
42.171146,23,229.244939
51.127642,28,229.884391
43.875529,24,230.397721
40.575377,22,230.83426
40.192902,22,231.240911
45.779873,25,231.717504
42.025109,23,234.22092
42.185706,23,234.666071
40.280644,22,235.137168
44.729633,25,235.673516
43.680529,24,236.122053
38.603766,21,236.561378
42.381091,23,237.063923
41.671578,23,237.520368
43.042562,24,238.019219
42.757965,24,238.528065
43.37322,24,239.022231
42.40448,23,239.470086
40.290408,22,239.986823
38.675443,21,240.415417
42.386462,23,240.898427
40.747013,22,241.349651
46.458727,25,241.842297
42.347359,23,242.352396
39.953689,22,242.766761
43.297037,24,243.251529
41.672876,23,243.765539
50.54202,28,246.644238
41.698324,23,247.128141
47.921735,26,247.699267
53.223245,29,248.309354
40.95889,22,248.777385
45.703241,25,249.312425
41.473281,23,249.775666
41.766519,23,250.283532
41.725749,23,250.845193
41.556812,23,251.360837
40.67872,22,251.844583
49.27156,27,252.485223
40.147016,22,252.933758
62.497297,34,253.634804
45.344454,24,254.148204
41.478397,23,254.63141
38.400712,21,255.126961
42.428449,23,255.689719
41.945958,23,256.220043
45.478558,25,256.735834
41.343148,22,257.220693
38.375268,21,260.003429
43.142521,24,260.552945
42.524514,23,261.175256
39.95129,22,261.718456
42.443035,23,262.297057
45.485619,25,262.939238
49.275934,27,263.491251
43.259918,24,263.959981
38.967665,21,264.426352
44.176486,24,264.984158
41.663697,23,265.47486
42.500866,23,265.939203
46.200675,25,266.517344
42.337948,23,266.988659
43.285182,24,267.44234
42.801167,23,267.923203
49.357799,27,268.476366
42.592186,23,268.99299
44.666228,24,269.481459
41.964023,23,270.012254
42.275139,23,270.519176
46.345725,25,272.937055
45.282522,25,273.43625
39.994445,22,273.898077
43.956523,24,274.443002
42.544573,23,274.957801
43.558437,24,275.428065
38.709723,21,275.902491
37.953966,21,276.352976
44.558499,24,276.96687
42.096324,23,277.419112
43.584535,24,277.889166
44.333043,24,278.416852
40.064145,22,278.826243
80.281652,44,279.701625
41.601273,23,280.185329
42.467258,23,280.621575
44.598614,24,281.107419
48.570796,27,281.663179
44.338433,24,282.101728
40.537969,22,282.573393
38.718708,21,283.004596
41.752678,23,285.758541
40.576952,22,286.240944
41.991012,23,286.750883
46.623237,25,287.302258
60.993672,33,288.027064
55.282191,29,288.662398
66.620404,36,289.460432
41.723197,23,289.960059
45.62814,25,290.530565
58.724944,31,291.197086
40.432508,22,291.616607
47.545288,26,292.145305
76.58111,41,292.998583
45.556676,25,293.532711
61.719005,32,294.201367
79.595415,45,295.203252
48.796452,27,295.741214
51.178748,28,298.843837
93.269247,52,299.844733
43.409646,24,300.303987
56.730422,31,300.939778
40.916615,22,301.378728
44.194225,24,301.881289
46.491273,25,302.431431
90.893714,50,303.449038
47.992418,26,304.006065
41.853735,23,304.49857
42.250914,23,305.012678
56.433067,31,305.700881
51.174136,28,306.334713
41.648507,23,306.873656
50.062457,27,307.45892
42.589177,24,308.005503
43.171307,24,308.533499
90.362344,50,312.754765
57.748719,32,313.423721
42.007609,23,313.918229
88.739202,49,314.896661
61.103502,33,315.726585
48.366812,26,316.203888
56.655313,30,316.753016
59.770117,33,317.438564
55.269978,30,318.034128
52.167097,29,318.603667
88.437315,48,319.72109
69.549336,38,320.565875
77.060288,42,321.504745
44.994701,25,322.146945
42.269818,24,322.785745
54.13813,29,327.108495
53.620218,29,327.719973
48.10249,27,328.324538
60.219791,42,329.258234
98.809015,54,330.290709
54.546805,30,330.900618
74.228978,41,331.747045
50.336335,27,332.278409
173.208636,88,334.098927
142.623514,84,335.799484
66.741011,36,336.486182
53.861811,30,337.105053
43.45107,24,341.60843
89.378472,50,342.619814
41.689088,23,343.051873
86.478638,48,344.007106
79.22185,54,345.287233
49.429935,28,345.924596
46.122282,26,346.520209
48.17905,26,347.126337
132.215238,73,348.659461
88.147385,57,349.931551
49.007002,28,350.503367
142.003004,78,356.145208
67.242667,38,356.886926
81.15953,54,357.987604
66.143337,38,358.73128
67.238135,37,359.531539
57.606209,32,360.237145
54.063992,31,360.895452
46.990401,27,361.468554
55.695785,32,362.147681
84.303761,48,363.107983
64.364752,36,363.917733
60.930014,34,364.628461
56.91354,33,365.369384
95.025,54,370.708867
62.297308,35,371.453251
65.769625,38,372.253355
88.845906,49,373.259746
79.577048,45,374.120145
82.204288,45,374.928461
93.438647,51,375.907012
166.105968,94,377.821187
76.822003,50,378.835973
51.544017,30,379.473288
95.0902,55,380.557357
75.576904,42,384.420369
82.631676,45,385.428596
134.100536,74,386.988784
146.685672,77,388.608879
102.811044,69,390.038375
273.015145,168,393.421029
174.856723,107,399.092185
102.992607,62,400.356508
172.008241,104,402.573861
150.994351,87,404.27519
122.827519,79,405.775679
86.145718,48,406.790994
100.432788,58,414.091017
152.799407,90,416.138827
126.712849,75,417.714041
354.718439,218,422.523907
183.989365,109,430.593493
147.841413,76,432.234198
168.991189,103,434.446221
79.173188,44,435.444264
154.203392,87,437.307095
100.201749,54,438.488968
163.514264,84,440.32425
165.803926,99,448.317072
201.479307,102,450.50122
142.449321,73,452.111597
176.138994,87,454.086966
215.05682,92,456.081923
130.708689,73,457.669467
159.531633,75,467.037339
247.643083,117,469.480277
135.766455,68,471.015767
208.100979,98,473.197054
175.097977,83,475.08874
240.292418,103,486.640852
228.93567,103,488.713626
70.436878,40,489.557512
129.144821,64,490.921513
220.224433,94,492.7709
217.999224,94,494.805182
224.997972,99,505.848648
225.717012,101,507.741602
234.841845,107,509.945323
231.472546,100,512.002489
226.829246,99,514.013455
226.849144,99,524.98135
221.389863,106,527.458815
229.845325,99,529.375129
217.250786,96,531.375504
229.970405,100,533.335543
214.1464,94,543.90373
226.496044,98,545.948062
221.304522,97,548.016598
223.790691,97,549.887777
214.147825,92,551.664517
225.237879,97,561.66266
216.131386,96,563.762364
223.619717,101,566.05136
224.379596,99,568.11497
217.092243,97,570.115863
224.270951,100,572.294779
217.394186,96,582.801035
229.190824,101,584.829638
217.764738,94,586.716049
216.253781,94,588.598098
229.641397,101,590.624678
213.094358,93,601.586356
219.774544,94,603.615709
228.410196,103,605.773591
216.863562,99,607.79547
220.536418,95,609.702815
222.172388,97,620.458781
229.108182,100,622.594314
224.492749,97,624.7608
220.542367,101,627.00655
217.887256,95,629.052919
218.624198,95,640.155051
217.482505,94,641.947452
219.936564,96,643.987092
226.120795,104,646.190286
208.208077,95,648.25594
217.435312,97,659.209128
222.073829,106,661.302553
212.991858,99,663.345649
215.301808,97,665.464108
215.269023,97,667.554244
221.994491,99,678.305129
222.996141,97,680.432473
211.159506,92,682.374784
224.754923,99,684.305934
215.025765,93,686.072791
207.857966,91,696.010504
224.126101,99,698.168164
216.010019,93,700.221255
206.879316,95,702.165788
218.6858,101,704.286313
224.842888,97,706.158079
215.552205,95,716.946303
209.676329,95,718.873214
226.60912,100,720.948468
213.672145,92,722.839986
214.575979,94,724.684616
226.31758,98,735.005225
217.264017,97,736.94776
224.776188,100,739.076429
221.558421,98,741.272607
221.979674,100,743.232469
222.620654,96,753.857848
216.684199,95,755.843242
227.732951,100,757.830513
216.344989,97,759.832438
220.68444,95,761.683755
