#{"t_start": 1692442907.187193, "env_id": "CustomHopper-source-v0"}
r,l,t
28.494496,27,3.0287
48.80886,59,3.289799
15.851035,20,3.388942
10.008649,36,3.590692
38.29555,31,3.748914
6.189555,18,3.832187
6.385763,11,3.880982
5.284599,10,3.92254
7.168061,10,3.964122
12.523662,21,4.04292
15.243933,20,4.126588
10.877001,20,4.208307
5.637978,8,4.236237
6.291076,15,4.302039
50.777516,49,4.505672
7.345487,14,4.564142
18.37668,28,4.689434
17.413446,20,4.787496
9.570356,14,4.852129
11.401702,16,4.924619
15.220115,14,4.988028
9.676288,23,5.097639
11.537416,18,13.133415
18.794383,26,13.87266
6.310492,11,14.130125
13.075245,18,14.5464
5.542332,20,14.972934
177.742348,95,17.213395
37.769242,31,17.979217
12.998485,17,18.427024
11.072216,14,18.794824
41.217979,33,19.532771
29.895997,46,20.505419
46.323426,47,21.533313
14.646851,16,21.880576
105.097963,59,23.08154
9.821091,18,23.46634
14.128814,17,23.790627
58.173034,53,29.928284
9.550654,13,30.185151
21.936771,25,30.700356
11.852549,17,31.063268
5.844616,9,31.25861
11.812413,29,31.829213
11.996723,14,32.118774
13.252973,15,32.445565
12.274991,16,32.772523
8.41627,12,33.058098
12.757711,29,33.703349
7.021497,9,33.954287
9.895472,18,34.311161
14.804885,19,34.679906
17.688863,25,35.204859
12.583302,17,35.554656
13.596895,21,35.960958
11.440842,14,36.28335
5.873251,10,36.478536
15.6276,34,37.233731
28.687522,32,37.944299
20.087141,27,38.490604
3.340676,8,38.640377
7.258935,13,38.931732
13.513396,19,39.317347
13.832878,24,39.824025
21.132193,20,43.773787
15.042437,18,44.154552
6.446878,14,44.459291
6.229636,13,44.724046
6.230819,15,45.030293
10.991605,24,45.522542
12.023046,19,45.949394
11.745169,16,46.26298
11.612372,14,46.551277
20.483237,18,46.89674
6.939793,10,47.082914
8.687571,18,47.415623
22.815834,19,47.756669
3.190025,12,47.983913
10.297667,12,48.236751
49.566082,33,48.919459
10.345825,12,49.159933
20.950331,20,49.548485
85.751488,59,50.732585
6.113605,15,51.052987
18.395134,29,51.613698
6.244065,12,51.883135
8.125263,11,52.081467
11.144904,13,52.335244
12.202574,14,52.645449
7.385361,11,52.891011
10.277871,13,53.175946
15.978812,28,55.89112
9.351679,16,56.221963
10.777851,24,56.779916
3.410165,11,57.021525
17.868808,18,57.442427
7.966052,13,57.735073
39.500407,36,58.507839
7.068689,9,58.688404
10.34787,12,58.945961
14.494415,24,59.465862
3.188512,10,59.70255
10.687196,14,60.011967
8.275817,14,60.317557
5.657903,13,60.569018
9.748661,13,60.839818
6.438811,8,61.004034
13.243987,16,61.346493
8.78665,12,61.580213
25.592593,23,62.127641
12.520469,16,62.49275
12.013292,14,62.785979
18.136874,19,63.183891
8.545177,15,63.510536
9.785098,12,63.788274
34.400294,28,64.403779
14.854277,17,64.756393
11.490563,15,65.092768
7.468524,12,65.368746
7.017377,9,65.58123
8.936245,12,65.820341
10.575609,12,66.064639
5.92663,9,66.252085
20.400048,23,68.193488
7.505334,12,68.436716
9.145392,11,68.657065
9.167833,15,68.971379
9.058368,14,69.241827
8.707827,11,69.469642
11.790723,18,69.828949
24.168179,23,70.272644
7.931817,15,70.591723
10.329455,12,70.836804
6.969822,13,71.12246
6.393669,9,71.310812
19.992538,17,71.645641
7.248721,11,71.903792
3.516487,7,72.042292
7.970597,16,72.357741
7.187445,11,72.581717
30.377149,24,73.140741
5.153631,13,73.4088
6.173823,8,73.601433
11.629867,16,73.903683
11.831804,18,74.287898
13.194559,14,74.587088
8.757909,11,74.856917
10.822964,15,75.168221
14.929182,21,75.682284
8.594964,13,75.943099
16.858505,17,76.303043
20.021573,24,76.799979
14.935605,23,77.352638
13.690023,14,77.671746
4.268032,11,77.903444
22.786516,24,78.436534
35.095908,47,80.657152
12.650483,14,80.956308
37.849104,44,81.93372
12.545759,15,82.241865
9.721108,11,82.477164
7.694617,10,82.673266
6.559624,9,82.881074
5.204131,10,83.083495
13.203138,16,83.409168
4.127535,7,83.565043
3.547192,8,83.724187
12.433542,13,83.992467
8.494386,13,84.299896
7.575273,16,84.640689
7.029694,12,84.922763
6.27442,14,85.264254
6.344398,11,85.556852
15.773468,15,85.900357
3.952348,7,86.017342
13.723388,17,86.385795
11.905675,17,86.82735
26.574905,23,87.34578
11.846872,13,87.647227
7.801435,10,87.894297
7.66578,14,88.176405
22.071562,18,88.622093
8.20713,11,88.842012
9.478763,15,89.197307
17.691118,17,89.618641
11.230641,14,89.914798
10.705377,16,90.303317
10.724724,15,90.636181
3.541452,8,90.849559
5.171882,9,91.079313
7.23266,12,92.451823
18.906272,17,92.835985
5.694781,12,93.072477
5.081769,9,93.254101
6.446007,9,93.461201
5.368448,9,93.645864
8.737247,13,93.951081
28.428861,22,94.448313
8.8526,12,94.706657
7.189839,12,94.975081
12.63653,17,95.350159
6.301221,10,95.548941
8.679442,12,95.823091
7.648887,11,96.076683
31.019272,24,96.631501
11.389171,15,96.972825
12.907099,17,97.342276
42.03397,28,97.985774
11.337385,18,98.389479
26.884611,27,98.949456
9.239101,12,99.247723
62.383948,42,100.078834
6.341448,10,100.279339
5.658306,8,100.421461
9.34551,12,100.642545
21.712888,23,101.085227
6.004704,9,101.263937
53.214844,33,101.90568
24.061528,22,102.375898
9.909826,12,102.633624
42.361244,29,104.939762
18.28874,21,105.395742
34.748321,28,105.983678
6.341102,16,106.32894
18.538831,23,106.800464
10.621956,13,107.081231
5.108402,20,107.461766
12.605746,12,107.702497
51.239431,41,108.563385
14.952849,17,108.94634
13.387084,17,109.292436
8.781836,18,109.672278
26.686976,32,110.317736
34.055729,25,110.817043
33.517137,31,111.451447
27.325358,24,111.942091
9.601661,14,112.218825
35.14119,37,112.896428
53.153618,30,113.480575
44.118914,25,113.972956
5.714496,8,114.143966
34.026233,36,114.852678
9.036489,17,119.525516
7.258117,10,119.702359
7.310081,9,119.87403
118.461404,63,121.124686
19.297622,17,121.495575
116.61011,63,122.723246
47.136556,27,123.213364
54.540756,39,124.022652
41.466373,23,124.470695
23.764006,23,124.938059
48.032342,28,125.486724
72.879115,49,126.444402
48.662295,28,126.966681
45.644751,34,127.647057
46.720014,26,128.127976
44.334511,25,128.668473
79.508145,50,132.03655
74.416546,44,132.938391
72.789055,42,133.823325
55.475017,32,134.49331
64.451931,37,135.236833
44.158439,25,135.729465
47.129486,27,136.28461
54.089849,32,137.002554
61.654421,40,137.832668
38.781903,22,138.328357
62.576589,35,139.055886
55.792784,42,139.911936
48.738388,27,140.484061
64.729067,39,141.297081
56.331885,32,144.179338
63.617572,39,144.974086
45.656776,26,145.460695
55.133648,31,146.116796
45.0437,25,146.654804
49.627505,29,147.226698
46.532506,26,147.812779
48.975528,28,148.384893
44.392224,25,148.876101
44.58745,25,149.354842
48.340154,27,149.890449
48.389847,28,150.430374
46.876792,27,151.00607
53.254336,31,151.74893
41.253748,58,152.959615
61.502195,36,153.788023
50.131131,33,154.473701
53.802416,42,157.399246
36.175173,20,157.777303
41.809802,23,158.280823
42.076413,23,158.811278
50.695784,29,159.417833
38.75171,21,159.869759
46.105934,26,160.43177
45.466083,26,160.96538
3.889674,29,161.560286
53.862677,31,162.207923
44.118505,25,162.739782
0.521972,23,163.278698
42.728042,24,163.787422
42.070832,23,164.280361
53.871574,39,165.099945
40.779433,23,165.572222
50.720099,30,166.239085
47.766883,27,166.937927
42.076417,23,169.573512
44.448093,25,170.094713
45.001651,26,170.625516
41.387381,23,171.146144
4.088102,30,171.796129
62.967093,41,172.74299
41.958949,23,173.289149
40.054673,22,173.738965
40.390943,22,174.189809
42.494846,24,174.755002
42.829513,24,175.271955
47.944108,27,175.805486
40.393497,22,176.252717
41.928385,23,176.722603
43.333875,24,177.26821
38.140324,21,177.725494
59.735061,45,178.722522
39.536921,22,179.235507
46.1523,26,179.805711
-0.110971,22,180.227468
39.922486,22,182.665195
43.469809,24,183.197588
43.055461,24,183.676483
45.126714,25,184.171424
40.759107,22,184.610754
41.230389,23,185.090985
40.508446,22,185.518593
45.995476,26,186.030314
45.761815,26,186.594946
43.310867,24,187.115781
51.767979,30,187.77668
-0.90815,21,188.28014
41.795103,23,188.730795
40.076048,22,189.252528
40.145152,22,189.727508
43.562424,24,190.408871
44.956834,25,190.9822
41.141702,23,191.50151
44.269831,25,192.150119
41.502597,23,192.696535
42.298558,23,193.241873
44.10169,25,195.884812
49.833473,36,196.70723
43.442533,24,197.329782
41.179388,23,197.818202
39.580464,22,198.390504
66.189889,81,200.081307
41.246396,23,200.568787
42.098325,24,201.122324
40.531242,22,201.581927
38.46076,21,201.991902
43.588229,24,202.533928
45.206422,25,203.039688
41.920832,23,203.582493
42.205012,23,204.037997
43.318511,24,204.553368
51.720922,39,205.384395
41.911523,23,205.871669
41.911587,23,208.42438
42.72678,24,208.951634
43.521605,24,209.470954
46.637399,26,209.989389
40.377496,22,210.445415
40.670905,22,210.893494
41.593883,23,211.382994
45.125113,25,211.919455
42.886125,24,212.445116
41.770124,23,212.975497
42.155055,23,213.464041
42.981416,24,214.004983
40.331939,22,214.482629
38.54852,21,214.961038
42.809588,24,215.501442
46.091754,26,216.056005
43.663036,24,216.515299
41.852826,23,217.000514
38.347467,21,217.44273
38.381673,21,217.894907
40.156398,22,218.37365
41.803119,23,218.838792
42.197574,23,221.448798
40.185281,22,221.869408
40.524232,22,222.353016
39.354268,22,222.827428
40.398068,22,223.284862
40.383551,22,223.756785
41.879506,23,224.286567
38.724831,21,224.771623
41.811861,23,225.233485
40.72967,22,225.698265
42.509738,23,226.156047
42.085372,23,226.630281
37.330212,20,227.113027
40.576774,22,227.591678
41.36004,23,228.116212
41.518275,23,228.643975
41.495806,23,229.16071
43.392402,24,229.757499
40.384963,22,230.218001
41.240377,23,230.66236
42.237724,23,231.111948
42.135169,23,231.555537
43.67152,24,234.063469
40.032962,22,234.490289
40.371408,22,234.946749
39.778846,22,235.440521
40.010402,22,235.868171
44.814044,25,236.342229
42.33003,23,236.837786
42.097274,23,237.29755
44.71692,25,237.857078
43.386769,24,238.326683
44.672798,24,238.822788
41.91566,23,239.291718
38.870567,21,239.754646
41.273811,22,240.248999
41.674672,23,240.701154
47.525002,27,241.278207
40.618376,22,241.692112
42.006243,23,242.202353
47.680046,26,242.689805
42.546383,24,243.184593
41.992017,23,243.697855
42.500027,23,244.205042
43.649381,24,246.994396
43.725287,24,247.489004
41.620037,23,248.021289
41.401048,23,248.468552
41.470366,23,248.977259
44.271838,24,249.475662
42.296516,23,249.952818
40.395036,22,250.491634
41.82496,23,251.001922
40.608528,22,251.505124
40.531959,22,251.984272
37.227689,20,252.447028
42.025091,23,252.933839
41.132365,22,253.410374
40.138524,22,253.851469
40.28368,22,254.292505
70.592223,38,255.169459
40.095951,22,255.708009
43.505037,24,256.267448
38.973697,21,256.679272
43.223935,23,257.186093
40.587846,22,260.002763
47.952862,26,260.599535
48.863119,27,261.314444
43.314938,24,261.897623
40.432085,22,262.489278
36.959949,20,262.981673
56.915882,30,263.585987
46.800643,26,264.131285
43.821781,24,264.637443
44.398397,24,265.21581
36.745932,20,265.62502
73.768904,40,266.496367
81.64962,45,267.376009
41.947938,23,267.850532
42.05719,23,268.33099
49.587882,27,268.918471
43.756357,24,269.42567
38.964216,21,269.888553
49.734558,27,270.499589
40.141782,22,272.854016
41.734871,23,273.312499
45.392688,25,273.831927
43.839015,24,274.383328
40.437848,22,274.865808
38.157414,21,275.298357
40.356399,22,275.772528
44.348085,24,276.286407
50.62684,27,276.967088
43.245088,24,277.436617
51.182561,28,278.011926
71.978143,40,278.806059
39.274981,21,279.207659
44.042862,24,279.702948
38.271672,21,280.129524
44.042487,24,280.605031
45.013497,25,281.107392
45.996933,25,281.620504
57.46318,31,282.22971
114.538642,64,285.814493
92.56378,51,286.965156
40.327431,22,287.464068
111.750712,62,288.78884
44.5289,24,289.345267
40.382579,22,289.814894
47.383835,26,290.38584
42.924637,24,290.928142
58.098619,32,291.563261
41.00685,22,291.984497
102.001664,57,293.193662
46.923229,26,293.731113
56.975395,30,294.377198
42.39795,23,294.913524
44.224962,24,295.394711
64.352911,35,296.078942
41.858192,23,299.081789
53.708463,29,299.642896
36.597135,20,300.02708
45.736289,25,300.524463
86.22602,48,301.492353
43.346857,24,302.026148
41.790789,23,302.505741
52.3909,28,303.069974
62.770311,34,303.793358
50.763829,28,304.383054
124.683895,69,305.922157
47.631846,26,306.524478
53.356293,28,307.153566
47.309671,26,307.717723
54.041865,29,308.38901
48.212967,26,308.950635
49.246185,27,312.655886
43.709474,24,313.186504
56.171539,30,313.789057
96.141812,54,314.896736
45.614764,25,315.534462
41.9704,23,316.00213
112.879486,62,317.184296
52.086756,29,317.757883
46.467131,25,318.269554
69.349787,38,319.084524
45.322817,25,319.67909
52.407149,29,320.345466
61.846155,43,321.252536
41.954011,23,321.776208
47.891741,26,322.5033
81.112766,45,327.227601
51.152236,28,327.838766
59.24232,32,328.519794
60.514503,33,329.277017
119.990541,68,330.584961
61.447657,34,331.301675
105.506115,59,332.467844
88.118187,48,333.445871
49.691312,27,334.028025
49.587552,27,334.613652
54.309079,29,335.174415
53.12144,29,335.767233
63.326883,34,336.419047
62.618952,33,337.080642
56.084689,31,341.714519
50.449089,28,342.300422
76.382636,42,343.114933
89.221593,50,344.168759
47.700512,27,344.771425
46.409698,26,345.377154
61.923645,34,346.155074
50.587042,29,346.849639
70.916263,39,347.66673
54.094458,30,348.324777
67.477477,37,349.142483
68.333743,38,349.953221
59.311082,34,350.656352
62.516944,37,351.417084
60.983641,34,356.145064
178.209173,89,357.919377
89.351756,59,359.113088
208.303549,100,361.307853
92.834838,55,362.439082
82.791268,46,363.344961
117.323412,69,364.876298
151.827859,82,370.833606
192.47597,107,373.047563
60.221459,35,373.759476
62.412095,40,374.491484
88.892328,47,375.363127
69.568237,39,376.119701
81.375595,45,376.999913
56.71281,33,377.732621
132.204998,72,379.19083
131.775111,74,383.645227
109.280713,60,384.983968
64.300643,41,385.851346
110.913735,58,387.084719
68.111078,38,387.921213
309.78447,211,392.130421
