#{"t_start": 1692442907.1682801, "env_id": "CustomHopper-source-v0"}
r,l,t
53.6798,40,3.10623
11.954947,14,3.160256
7.202387,13,3.216388
14.300134,24,3.332686
49.165534,43,3.563853
7.653252,14,3.639783
9.55746,14,3.709458
20.87368,27,3.841028
7.35632,16,3.910154
13.107587,19,3.991396
12.46615,25,4.082985
6.334645,9,4.12378
43.52106,31,4.247056
74.07962,47,4.445593
8.882023,11,4.491246
8.149533,14,4.548398
6.868276,9,4.588102
14.413905,16,4.657408
17.439025,17,4.737801
6.376309,28,4.87085
19.830526,21,4.969134
8.207667,27,5.092948
22.5567,21,5.181821
14.320567,17,13.605968
21.568146,32,14.400875
12.969073,15,14.71512
37.441676,32,15.439388
13.871056,15,15.78226
8.063169,11,16.035584
16.471111,18,16.446588
15.09556,18,16.908825
6.707673,10,17.145344
58.250615,38,18.07612
7.069749,11,18.365772
11.908844,18,18.836233
11.703365,23,19.378877
10.575612,17,19.709534
14.912365,18,20.106645
15.075175,16,20.445784
74.401949,58,21.703443
27.134956,36,22.431871
13.894912,15,22.725823
15.523618,23,23.233119
42.758091,49,24.185616
20.706316,23,29.740233
66.291245,62,31.015489
14.937259,23,31.485472
42.369065,34,32.179282
16.456746,17,32.542435
48.019265,51,33.675482
6.993826,12,33.993305
18.58777,17,34.329779
8.11381,11,34.552299
10.093728,12,34.77822
20.818265,19,35.187201
24.721536,22,35.637826
33.083478,23,36.103667
10.456139,17,36.461071
18.72125,18,36.868603
10.051435,15,37.189913
28.261136,25,37.749681
9.44498,18,38.146932
8.537073,17,38.474548
15.976118,19,38.868155
17.375325,22,39.319388
6.231777,21,39.749718
7.55736,12,40.002053
4.61074,9,43.721836
7.417654,10,43.931749
9.839182,12,44.193971
11.062,15,44.516792
7.780743,13,44.794415
16.050252,19,45.175179
8.1963,13,45.442314
57.19404,60,46.684329
5.06137,8,46.846318
7.06826,12,47.060389
36.5086,33,47.668807
40.242479,49,48.628408
14.143782,16,48.978213
9.736662,21,49.383218
29.631843,27,49.91958
10.016265,12,50.155547
7.821722,10,50.348713
13.47334,21,50.790285
6.422458,9,50.978633
8.720641,12,51.236527
21.490549,24,51.684468
11.872473,18,52.057269
11.868592,21,52.46557
10.29829,15,52.820045
17.518345,25,53.340435
5.282855,13,53.627862
40.53913,29,56.378862
16.646132,33,57.126841
24.400931,26,57.730384
45.356623,40,58.588954
6.81941,9,58.774559
9.253197,13,59.072543
7.792618,14,59.367865
14.65148,23,59.862942
8.521889,10,60.101814
13.767278,28,60.671517
11.479592,13,60.942812
7.378016,10,61.149317
22.598612,21,61.579669
9.592288,11,61.844545
11.23524,16,62.221565
16.384233,21,62.669515
6.80656,11,62.905528
10.910715,19,63.316349
16.590435,25,63.869138
3.990713,12,64.130465
5.991461,8,64.318578
6.766187,10,64.538234
10.717185,16,64.858038
9.739367,12,65.129938
4.405838,8,65.323954
15.745167,22,65.79577
11.535827,15,66.100937
13.475427,19,66.518046
14.131179,15,68.272093
4.857037,9,68.455342
18.077459,22,68.916154
8.476749,11,69.124665
20.750104,19,69.508749
13.216183,14,69.786603
9.713877,14,70.054373
10.701176,13,70.313071
7.07386,15,70.62984
10.827683,15,70.952751
15.082817,16,71.289392
7.769018,10,71.492478
15.779747,23,71.982097
29.577577,25,72.479158
7.024153,11,72.703158
9.144321,22,73.221045
23.805285,22,73.691648
58.374675,45,74.628814
9.225118,14,74.950693
12.402194,14,75.265613
18.087349,22,75.781102
22.149295,22,76.231136
8.436128,12,76.489614
17.26601,19,76.892358
43.567217,49,78.008973
6.460406,14,78.33664
13.855577,14,78.638943
25.023635,26,80.352081
7.812789,10,80.611638
16.980424,25,81.148101
7.151294,10,81.377234
4.121282,17,81.764576
12.118611,13,82.03106
5.394177,8,82.208376
8.955403,13,82.47396
20.167209,17,82.825499
13.841018,15,83.151356
12.663433,13,83.407925
22.564836,25,83.920514
7.860171,11,84.162931
2.891437,8,84.358136
17.22349,17,84.719808
6.755845,10,84.963602
20.459316,19,85.439865
27.112523,24,85.984609
7.854443,12,86.212896
20.564588,16,86.619065
8.040353,14,86.948703
29.662197,24,87.507378
13.132846,15,87.855792
6.838471,10,88.071526
7.077061,10,88.294706
17.938737,17,88.698117
6.60974,12,88.947896
6.266112,9,89.17726
8.356767,12,89.434348
17.655463,20,89.91048
12.503525,13,90.241336
7.130875,10,90.47111
12.584075,16,90.824495
3.979374,7,91.032559
3.843695,14,92.453009
6.16534,8,92.623631
11.093829,15,92.948816
8.995235,15,93.249626
7.211829,9,93.460688
10.85678,13,93.73919
9.441196,14,94.055639
12.247938,14,94.372189
11.527002,16,94.725326
6.325054,9,94.924842
8.110369,10,95.156489
5.826343,10,95.368734
12.517476,13,95.629639
12.414842,16,95.98991
17.7394,19,96.465072
19.369505,18,96.862653
19.259784,18,97.249566
19.108736,17,97.618633
10.683092,15,97.981664
7.039395,15,98.333719
12.427633,15,98.667317
4.107744,7,98.796587
8.289718,10,98.988866
18.684165,17,99.397122
11.930621,18,99.726488
8.888071,14,100.014446
7.744842,11,100.234992
11.775036,15,100.51037
7.468211,10,100.711616
6.084727,9,100.876128
4.753437,8,101.027099
9.645551,11,101.23246
9.800586,14,101.49367
7.488489,14,101.800808
5.680655,9,101.95726
14.764106,18,102.358767
10.160216,13,102.634556
9.701903,15,102.920669
26.455175,23,105.118339
8.483497,12,105.397191
8.303413,12,105.663615
10.09629,13,105.902651
44.344398,33,106.631064
11.709471,15,106.934726
8.274308,11,107.160398
12.542879,13,107.407276
10.342023,11,107.622112
28.654523,24,108.128765
10.750254,12,108.370556
24.749138,23,108.889288
15.577934,16,109.205429
63.967844,35,109.934182
53.589096,31,110.553776
21.284396,17,110.888306
7.687221,10,111.075427
8.750842,27,111.664343
51.47257,29,112.237404
9.382587,14,112.496123
63.395792,36,113.177506
36.878084,27,113.699917
6.484342,8,113.869355
80.53067,54,119.222059
62.140953,35,119.927851
48.759719,28,120.453076
11.889275,13,120.745225
23.080867,33,121.439709
59.517968,41,122.222475
4.679143,12,122.48358
77.267332,56,123.55233
26.949836,23,124.023956
32.635095,26,124.542377
70.407154,40,125.333949
76.797926,43,126.167315
10.333815,30,126.750275
20.325573,22,127.155661
54.31093,31,127.782546
15.212068,17,128.094155
11.443494,21,128.518913
70.621034,44,131.79359
69.757575,57,132.957121
72.877321,44,133.880913
54.839626,31,134.537588
11.116586,14,134.837885
63.719085,38,135.546292
58.521311,34,136.265934
60.388816,34,137.021342
51.387993,30,137.653814
56.305675,33,138.364502
50.519248,28,138.917378
48.89938,28,139.569608
45.655459,26,140.043606
47.404523,27,140.653518
59.176246,45,141.54596
81.192604,47,144.743001
68.652461,58,145.927437
43.013774,24,146.424845
62.314671,57,147.620133
50.529826,29,148.228929
63.457559,49,149.171887
53.551875,31,149.791144
70.625858,49,150.773134
41.201291,23,151.278616
48.615356,28,151.926422
43.204943,24,152.371387
46.270992,26,152.977997
50.849372,33,153.73632
1.646879,25,154.276033
48.604651,28,156.911958
50.503092,29,157.489504
42.195445,23,157.966756
49.898624,29,158.596555
42.556461,24,159.115264
40.850176,23,159.616902
43.161748,24,160.120082
50.903164,33,160.842418
42.621625,24,161.287621
50.751496,28,161.905322
70.741848,77,163.57998
41.277768,23,164.053631
2.317037,27,164.647619
42.956719,24,165.135712
41.422085,23,165.618424
48.052021,28,166.240175
52.943079,31,167.038496
48.43962,28,169.765749
45.278878,25,170.264458
43.270468,24,170.782481
42.889481,24,171.312178
47.536541,27,171.948903
47.609033,27,172.552675
51.412103,41,173.479064
