#{"t_start": 1692442907.3067646, "env_id": "CustomHopper-source-v0"}
r,l,t
15.785205,19,2.87939
9.938916,13,2.932973
10.197947,17,3.003917
26.008892,29,3.12937
6.268623,9,3.176463
6.29393,9,3.220253
8.350166,14,3.296515
8.988505,12,3.357686
16.490816,21,3.477005
24.696753,23,3.59373
8.592851,13,3.661648
5.804208,10,3.704063
36.48455,32,3.839797
6.343879,9,3.875234
17.39328,24,3.96987
16.505569,20,4.051499
19.007148,17,4.118136
15.404046,28,4.236273
15.056527,26,4.343922
7.164418,17,4.416751
4.135378,18,4.492136
8.803186,13,4.549627
15.920074,20,4.648243
10.039118,17,4.727284
10.743064,15,4.797191
9.36073,16,4.869998
6.224516,26,4.992037
24.487078,24,13.252901
139.020877,73,15.013459
13.775293,21,15.508862
35.656627,47,16.589844
7.304043,16,17.007777
11.53532,17,17.441106
14.923347,16,17.815643
9.343494,18,18.287586
11.316325,18,18.752543
9.726628,12,19.045201
6.045003,10,19.260455
10.499037,25,19.7717
16.05206,15,20.081846
11.206226,14,20.386979
15.549546,17,20.762005
18.216025,19,21.182659
12.549034,16,21.521169
11.325001,13,21.794808
12.843574,16,22.13087
15.164229,18,22.462439
10.002356,12,22.726407
17.385248,18,23.11952
13.153286,19,23.500425
20.500957,21,23.892865
8.961626,16,24.200732
32.548171,34,29.990965
11.906055,22,30.437438
18.720938,19,30.841132
12.770924,14,31.140025
27.268394,32,31.769147
22.713554,32,32.446791
56.844358,37,33.263121
10.646386,23,33.835577
20.530329,23,34.297044
9.282919,11,34.506813
22.885025,22,34.973427
9.563837,13,35.221834
38.695972,40,36.061533
2.684706,12,36.304015
6.028524,14,36.611245
11.721971,15,36.937022
58.336708,39,37.803628
26.30605,23,38.27916
12.281691,14,38.551212
9.688741,12,38.812963
22.955124,43,39.704752
6.306565,15,43.537536
5.697995,14,43.83424
13.524131,22,44.319482
6.939291,15,44.636884
5.1337,8,44.786454
14.312795,17,45.138805
10.995068,13,45.403529
13.013604,14,45.708565
17.879566,19,46.106216
8.480892,12,46.352468
15.154834,27,46.875675
14.83408,15,47.133987
9.022365,13,47.385166
19.761241,23,47.801335
28.619756,29,48.387454
