#{"t_start": 1692376770.317532, "env_id": "CustomHopper-source-v0"}
r,l,t
9.616449,31,4.848846
17.230498,23,4.859422
14.860519,30,4.87132
15.420063,18,4.877095
11.812234,17,4.882647
64.534573,40,4.892756
21.167236,35,4.902818
39.934374,33,4.911562
7.513157,22,4.918039
8.376477,11,4.921663
40.565876,47,4.935557
16.505518,18,4.941181
24.347083,25,4.948209
6.482378,13,4.952643
12.271804,20,4.958613
14.925769,24,4.965136
10.258059,26,4.972009
22.269193,28,4.980045
4.980241,8,4.983787
30.055847,25,4.99079
10.812511,15,19.723736
32.795333,38,19.733598
6.350411,11,19.737303
9.561809,14,19.74127
10.496831,13,19.745331
25.566188,32,19.753966
22.075714,25,19.760399
26.929074,37,19.769121
26.62026,23,19.774933
73.730244,45,19.802804
14.416603,25,19.821893
7.945599,10,19.826432
12.137097,19,19.832873
10.972367,14,19.844557
8.597422,11,19.850442
44.206718,57,19.868537
11.360132,20,19.873975
8.434901,16,19.878368
29.791727,29,19.895318
8.195076,18,19.900629
9.626566,15,19.910613
5.497153,9,19.91346
61.632023,41,29.847279
8.204806,17,29.863237
10.937347,14,29.867534
9.959836,17,29.872189
16.16604,29,29.880963
21.110406,22,29.887969
7.355495,10,29.894224
11.812866,18,29.90897
6.302782,10,29.913572
11.649082,13,29.918303
11.431898,25,29.928572
8.507987,11,29.931784
3.555705,12,29.942854
28.446303,31,29.951535
8.392758,12,29.955115
7.028272,10,29.960575
8.080843,21,29.966542
21.220428,32,29.9755
20.216367,34,29.984669
7.375589,14,29.98842
8.363975,15,29.992931
17.407137,25,30.011804
8.041085,33,30.026977
22.139392,28,30.037959
5.324777,15,30.042182
21.693052,22,40.072566
5.321683,10,40.075903
22.708517,30,40.083317
7.961382,15,40.089032
12.174749,13,40.092777
9.234687,39,40.103368
13.796267,15,40.108747
6.838799,15,40.119316
4.030974,15,40.124091
14.759129,21,40.129921
9.382185,34,40.13854
13.843959,22,40.144155
5.103648,19,40.149293
7.02142,22,40.156443
16.989159,27,40.163642
44.261761,46,40.174836
8.581276,14,40.187777
12.462579,21,40.203428
17.04048,16,40.207742
10.390811,13,40.211549
31.504584,29,40.220881
6.488835,9,40.227707
47.543868,56,50.540626
5.119079,14,50.545878
7.480819,22,50.552526
7.850908,12,50.55599
10.798718,34,50.564953
13.639679,19,50.569835
10.051757,18,50.575269
7.80098,10,50.578133
16.063373,27,50.585504
9.994731,14,50.596323
34.433405,46,50.607948
17.056118,24,50.615462
9.762646,16,50.620401
5.835306,16,50.624717
5.740683,10,50.627993
9.208299,11,50.639838
20.415938,27,50.646739
5.251935,16,50.65167
11.464728,26,50.658117
9.681653,12,50.662146
19.079595,20,50.672304
22.638091,22,50.67892
5.210399,9,50.682123
34.885285,34,50.690977
8.89201,17,50.695476
45.072857,51,60.845779
17.985579,20,60.851736
37.440292,28,60.859485
15.938645,32,60.867842
17.17317,19,60.873945
70.728372,39,60.883457
6.724113,14,60.888335
16.295886,22,60.894313
17.004493,19,60.89949
23.957244,25,60.907016
18.173703,20,60.918856
10.507032,13,60.92272
45.322133,38,60.933249
13.555326,26,60.941478
22.576694,25,60.948738
10.143271,16,60.959393
10.63498,14,60.965628
4.80719,8,60.968057
9.641488,37,60.976999
11.848695,17,60.981687
18.339273,29,72.356329
7.598091,10,72.35965
11.33525,18,72.365826
13.293348,35,72.386375
14.344104,15,72.402876
20.02913,20,72.414426
18.641784,23,72.421326
15.711779,24,72.42794
37.068288,28,72.436376
8.345662,14,72.453832
39.054251,57,72.476418
9.889754,14,72.480869
10.139078,25,72.509801
11.910196,16,72.514332
14.335582,25,72.520974
6.665786,15,72.52798
14.732644,21,72.534575
14.976543,21,72.542839
163.438386,88,72.563481
10.642564,15,72.567699
12.486992,23,84.219935
7.472656,11,84.223681
17.666302,21,84.229351
22.174907,31,84.240185
5.42833,26,84.246863
7.38499,11,84.250724
43.464468,33,84.29493
5.961297,12,84.299201
7.296288,19,84.304694
12.062898,27,84.311848
6.190041,9,84.315112
20.050523,30,84.322881
14.073736,21,84.332538
29.440385,28,84.341209
29.444982,26,84.34801
13.969485,19,84.356356
9.658832,13,84.362615
10.00903,19,84.377366
27.458175,25,84.383799
21.793335,27,84.390872
23.816877,26,84.400248
10.763028,21,84.4062
7.700615,10,84.40977
8.427678,11,84.413014
17.159056,18,97.748573
7.281683,13,97.772648
6.962944,12,97.782888
16.239901,21,97.789813
20.594135,20,97.795972
15.941661,16,97.801778
9.616908,12,97.806895
11.686172,13,97.812091
7.700481,10,97.816361
9.727924,22,97.823174
10.11817,12,97.827118
12.162501,25,97.833714
16.392158,16,97.84334
56.495047,45,97.854629
8.258456,13,97.864988
35.069008,37,97.87459
8.673979,23,97.882647
6.034438,8,97.889017
21.776469,27,97.896361
9.035991,15,97.901675
17.630964,35,97.911987
8.641406,11,97.915575
61.710687,49,97.948019
10.163765,25,97.968481
12.801863,15,110.147895
7.202836,9,110.151186
9.782018,14,110.155092
18.046845,27,110.162502
13.639965,19,110.167502
19.851325,24,110.174157
8.608258,11,110.177451
18.407687,19,110.182716
10.058614,13,110.187044
14.074944,31,110.19881
21.538216,20,110.204684
15.401724,25,110.220289
49.844035,39,110.233652
12.528428,17,110.254892
183.336383,92,110.321572
10.918732,20,110.327744
7.257685,11,110.331159
9.453102,13,110.335137
16.906656,24,110.34394
19.002519,23,110.350864
4.877328,13,110.355972
10.769356,15,110.359764
220.656398,106,123.346609
7.083717,20,123.353328
12.596724,19,123.358727
11.755493,15,123.362711
13.536417,17,123.3685
4.622105,8,123.371553
11.939306,19,123.378513
6.398914,23,123.387347
108.84665,68,123.405407
5.391931,8,123.414657
14.143359,18,123.419792
12.685318,22,123.426023
30.382284,31,123.443407
7.817479,10,123.447682
19.536549,26,123.461696
144.312429,83,123.481298
4.998924,10,123.485489
22.974269,21,136.289313
6.348673,17,136.294274
26.745921,39,136.319629
12.185032,20,136.333887
21.325324,27,136.341382
6.373646,9,136.351707
8.942137,13,136.356258
8.296246,17,136.370305
10.235163,18,136.375259
