time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,train/actor_loss,train/ent_coef_loss,train/critic_loss,train/learning_rate,train/ent_coef,train/n_updates
541,336,182060,2390,393.8552708100001,137.75,-84.82110595703125,0.1284760683774948,9.524148941040039,0.0005994842503189409,0.05493815243244171,8602
542,336,182800,2400,390.6382060900001,136.92,-88.79344177246094,1.2477867603302002,36.8957405090332,0.0005994842503189409,0.05516853556036949,8639
545,338,184780,2410,389.8312740100001,136.61,-88.9888687133789,0.7720401883125305,7.219879150390625,0.0005994842503189409,0.05493401363492012,8738
546,339,185440,2420,387.05803354999995,136.08,-90.502197265625,-1.3548475503921509,7.40476131439209,0.0005994842503189409,0.055005285888910294,8771
548,341,187340,2430,383.6331686099999,135.41,-91.47574615478516,0.6368160843849182,36.29595184326172,0.0005994842503189409,0.05571264401078224,8866
549,342,188060,2440,385.37167046,135.75,-89.358154296875,-0.643733024597168,15.917221069335938,0.0005994842503189409,0.05629600211977959,8902
551,344,189960,2450,385.1019325500001,135.68,-92.91854858398438,-0.32737916707992554,16.580724716186523,0.0005994842503189409,0.057006970047950745,8997
534,356,190860,2460,386.54647162000003,135.92,-91.30866241455078,0.7358783483505249,5.647202968597412,0.0005994842503189409,0.0568583719432354,9042
536,358,192540,2470,387.16962739,136.33,-94.91770935058594,-0.37097206711769104,6.07114315032959,0.0005994842503189409,0.0580301433801651,9126
538,359,193620,2480,387.51443546999997,136.4,-92.35079956054688,0.8992223739624023,15.950889587402344,0.0005994842503189409,0.05853215977549553,9180
540,361,195280,2490,386.0232161100001,136.15,-95.98631286621094,-1.4544129371643066,39.53353500366211,0.0005994842503189409,0.05916658788919449,9263
541,362,196320,2500,383.87991104,135.83,-95.45745849609375,-0.00022830069065093994,7.346519470214844,0.0005994842503189409,0.059544626623392105,9315
543,364,198040,2510,382.97239466999997,135.71,-97.59310913085938,1.5119166374206543,8.686212539672852,0.0005994842503189409,0.05965185537934303,9401
545,365,199140,2520,381.3093596599999,135.36,-97.37068176269531,1.3775159120559692,10.09704875946045,0.0005994842503189409,0.059903331100940704,9456
529,378,200720,2530,384.9131095099999,136.03,-95.85840606689453,-0.504442572593689,5.378815650939941,0.0005994842503189409,0.0606071837246418,9535
531,379,201880,2540,384.64138944,136.22,-100.152099609375,1.2438700199127197,21.08722686767578,0.0005994842503189409,0.06016770005226135,9593
533,381,203680,2550,386.72225116000004,136.89,-97.38482666015625,-0.34019041061401367,11.302619934082031,0.0005994842503189409,0.06012376770377159,9683
535,382,204660,2560,386.7114106199999,137.26,-99.0137939453125,0.4988432824611664,16.1887264251709,0.0005994842503189409,0.05988508090376854,9732
537,384,206460,2570,385.02654133,137.13,-98.72366333007812,1.8123950958251953,35.67223358154297,0.0005994842503189409,0.06059643253684044,9822
538,385,207380,2580,383.43021782999995,137.06,-95.91316223144531,-0.7726492285728455,6.238354206085205,0.0005994842503189409,0.06322802603244781,9868
540,387,209080,2590,384.0664853200001,137.23,-103.02488708496094,-0.5614151954650879,7.407412528991699,0.0005994842503189409,0.06363838165998459,9953
525,400,210540,2600,388.1584068099999,138.26,-98.65338134765625,-1.7204951047897339,16.47246551513672,0.0005994842503189409,0.0637308806180954,10026
527,402,212240,2610,390.9550084400001,139.15,-99.06413269042969,1.1585606336593628,10.879012107849121,0.0005994842503189409,0.06360811740159988,10111
528,403,213260,2620,393.5117804999999,140.31,-102.30485534667969,-0.2364804744720459,18.284744262695312,0.0005994842503189409,0.06335293501615524,10162
530,405,215040,2630,397.50511033,141.6,-102.69354248046875,-0.03312559425830841,10.480307579040527,0.0005994842503189409,0.0628310889005661,10251
533,407,216960,2640,407.57655546999996,144.44,-106.17713928222656,-0.8411675691604614,6.331469535827637,0.0005994842503189409,0.062387093901634216,10347
534,408,218240,2650,421.22316578,147.73,-106.39000701904297,0.26781749725341797,5.695278644561768,0.0005994842503189409,0.06211583688855171,10411
520,422,220120,2660,429.0535351400001,149.6,-106.4753189086914,1.3183225393295288,8.160433769226074,0.0005994842503189409,0.06170219928026199,10505
522,424,221920,2670,443.56567964000004,153.2,-107.05303955078125,-0.39157646894454956,11.89140510559082,0.0005994842503189409,0.06166090443730354,10595
525,426,224000,2680,462.80346534000006,157.94,-102.24215698242188,-0.04304862022399902,7.484508037567139,0.0005994842503189409,0.06178155541419983,10699
526,427,225300,2690,471.39936628000004,160.25,-107.78269958496094,-0.04918190836906433,17.69642448425293,0.0005994842503189409,0.0611347034573555,10764
528,429,227140,2700,479.89830772,162.35,-111.02565002441406,0.1370553970336914,7.803121089935303,0.0005994842503189409,0.06148862838745117,10856
530,430,228460,2710,489.16616898000007,164.64,-105.49088287353516,-0.7020405530929565,21.486454010009766,0.0005994842503189409,0.06212436780333519,10922
515,446,230560,2720,498.91994776000007,166.63,-106.9903793334961,-0.7034714818000793,9.547924041748047,0.0005994842503189409,0.06165217235684395,11027
517,448,232280,2730,510.3177401299998,169.53,-109.13056182861328,0.7664282917976379,6.774683952331543,0.0005994842503189409,0.06068691238760948,11113
519,449,233880,2740,514.0712934600001,170.17,-112.12796020507812,-0.21432042121887207,7.610813617706299,0.0005994842503189409,0.060741178691387177,11193
521,451,235220,2750,511.7446733,169.67,-106.21940612792969,-1.1974358558654785,7.357416152954102,0.0005994842503189409,0.06154004856944084,11260
523,453,237340,2760,517.1645808100001,170.51,-108.32659149169922,1.1482234001159668,32.35487747192383,0.0005994842503189409,0.06110014021396637,11366
524,454,238100,2770,508.43131424,167.85,-111.9410171508789,1.0766682624816895,6.922525405883789,0.0005994842503189409,0.06276308000087738,11404
512,468,240220,2780,498.27537918999997,165.02,-109.19609069824219,0.5734125971794128,6.756871700286865,0.0005994842503189409,0.06210959330201149,11510
514,470,241700,2790,499.5225013899999,164.88,-111.90965270996094,-0.7656266093254089,16.62952423095703,0.0005994842503189409,0.06165746599435806,11584
515,471,243360,2800,494.93839697,163.58,-117.49943542480469,-0.09480375051498413,8.491057395935059,0.0005994842503189409,0.061630189418792725,11667
517,472,244520,2810,489.10251399000003,161.95,-114.49061584472656,-1.4131429195404053,8.285025596618652,0.0005994842503189409,0.06196369230747223,11725
518,474,246280,2820,484.35934978999995,160.48,-113.66350555419922,0.11788368225097656,89.47874450683594,0.0005994842503189409,0.061871591955423355,11813
520,475,247680,2830,474.23254477999996,157.41,-116.392333984375,1.2026554346084595,9.09410285949707,0.0005994842503189409,0.06283437460660934,11883
521,477,249240,2840,466.75075871000007,155.21,-118.13481140136719,0.1873490810394287,8.484838485717773,0.0005994842503189409,0.06390149891376495,11961
510,490,250620,2850,459.12329086000005,152.82,-113.79191589355469,0.8657349348068237,7.49607515335083,0.0005994842503189409,0.06385456025600433,12030
512,492,252060,2860,449.76776752000006,150.37,-113.60269165039062,-0.35095253586769104,13.642129898071289,0.0005994842503189409,0.06391202658414841,12102
513,493,253320,2870,446.70180007000005,149.69,-114.57650756835938,-0.8546773195266724,5.8386335372924805,0.0005994842503189409,0.06303292512893677,12165
514,494,254840,2880,443.21695360999996,148.65,-113.50935363769531,0.9470330476760864,29.23763656616211,0.0005994842503189409,0.06142362952232361,12241
516,496,256020,2890,434.88147915999997,146.64,-112.693115234375,-0.08578991889953613,10.444445610046387,0.0005994842503189409,0.062098026275634766,12300
517,497,257640,2900,425.8953481600001,144.53,-116.82685089111328,0.15170079469680786,7.560593128204346,0.0005994842503189409,0.06208757311105728,12381
519,499,259260,2910,425.43072679,144.42,-120.65117645263672,-0.7671356201171875,13.517692565917969,0.0005994842503189409,0.06184665486216545,12462
507,512,260240,2920,417.95251752999997,142.62,-117.45835876464844,1.1744413375854492,22.28000259399414,0.0005994842503189409,0.061455197632312775,12511
