time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,train/actor_loss,train/ent_coef_loss,train/critic_loss,train/learning_rate,train/ent_coef,train/n_updates
970,158,153400,2220,284.0416837,115.51,-71.91987609863281,-0.11624965071678162,13.414459228515625,0.0005994842503189409,0.042968958616256714,7169
970,159,154960,2230,283.19438322999997,115.16,-71.86499786376953,0.8837730288505554,3.859154224395752,0.0005994842503189409,0.042593155056238174,7247
970,160,155440,2240,276.81085287,113.43,-71.48300170898438,-1.5585777759552002,14.187419891357422,0.0005994842503189409,0.04267449676990509,7271
969,162,157280,2250,277.04321452,114.06,-72.13243103027344,2.5831453800201416,10.463217735290527,0.0005994842503189409,0.04231623187661171,7363
969,162,157800,2260,279.20571732999997,114.54,-72.0976333618164,-0.375594824552536,3.150618553161621,0.0005994842503189409,0.042462125420570374,7389
969,164,159400,2270,277.61613418999997,114.24,-72.23482513427734,-1.0712296962738037,11.994760513305664,0.0005994842503189409,0.042148251086473465,7469
969,165,160140,2280,276.6718062,113.94,-74.26333618164062,0.9847957491874695,10.24617862701416,0.0005994842503189409,0.041805166751146317,7506
968,166,161680,2290,272.42544137000004,113.16,-75.03952026367188,0.19344811141490936,5.189118385314941,0.0005994842503189409,0.041542116552591324,7583
968,167,162380,2300,273.44218663,112.89,-73.50794219970703,-0.28051069378852844,14.9440279006958,0.0005994842503189409,0.04124835133552551,7618
967,169,163900,2310,273.50896048999994,113.33,-78.58023071289062,-0.49820995330810547,5.192692279815674,0.0005994842503189409,0.04091177135705948,7694
967,170,164580,2320,270.00012978,112.87,-77.58528137207031,-1.005839467048645,2.471513509750366,0.0005994842503189409,0.04086979106068611,7728
967,171,166100,2330,267.38710965,112.58,-74.53592681884766,0.337266743183136,4.51212215423584,0.0005994842503189409,0.040443554520606995,7804
967,172,166820,2340,270.76579419,114.33,-77.42005920410156,-1.734081745147705,23.190940856933594,0.0005994842503189409,0.04023800790309906,7840
967,174,168320,2350,264.68744382,112.89,-75.87198638916016,1.4111382961273193,4.538296699523926,0.0005994842503189409,0.040113817900419235,7915
967,174,169100,2360,260.78853606,112.9,-77.0971908569336,0.8945863246917725,8.889596939086914,0.0005994842503189409,0.040372107177972794,7954
966,176,170520,2370,261.2288707,113.12,-74.28485870361328,1.4404629468917847,37.82190704345703,0.0005994842503189409,0.04040560871362686,8025
966,177,171440,2380,260.48179801000003,113.26,-76.41514587402344,-0.22156864404678345,12.524864196777344,0.0005994842503189409,0.04067638888955116,8071
966,178,172720,2390,261.43541330999994,113.26,-80.19497680664062,-0.7285906076431274,6.109380722045898,0.0005994842503189409,0.04076028987765312,8135
965,179,173700,2400,260.81745828999993,113.12,-76.28693389892578,-0.6826967000961304,5.261086940765381,0.0005994842503189409,0.040635447949171066,8184
965,181,175140,2410,262.63573111,113.57,-79.64045715332031,-1.4002459049224854,3.682964324951172,0.0005994842503189409,0.04047897458076477,8256
965,182,176000,2420,264.51343806,114.35,-79.51174926757812,-0.8786465525627136,5.163120269775391,0.0005994842503189409,0.04102557525038719,8299
964,183,177420,2430,267.32559714,115.11,-80.87387084960938,-1.0965360403060913,3.792490005493164,0.0005994842503189409,0.0402928926050663,8370
964,185,178460,2440,268.57068262,115.09,-80.86013793945312,0.19233769178390503,4.1225385665893555,0.0005994842503189409,0.03993126004934311,8422
964,186,179840,2450,271.11568751000004,115.53,-80.59555053710938,0.0015794411301612854,33.00751876831055,0.0005994842503189409,0.03992243483662605,8491
964,187,180540,2460,272.28191210999995,115.11,-79.35205841064453,-1.1291463375091553,6.377224922180176,0.0005994842503189409,0.03965463489294052,8526
963,189,182220,2470,272.95545868,115.76,-79.56083679199219,0.144176185131073,20.436969757080078,0.0005994842503189409,0.03994674235582352,8610
963,189,182940,2480,273.25948367999996,116.04,-80.08509063720703,-0.5958350300788879,11.353658676147461,0.0005994842503189409,0.040183357894420624,8646
962,191,184660,2490,272.51652763,116.66,-80.67501068115234,0.8731786012649536,26.964012145996094,0.0005994842503189409,0.040040913969278336,8732
962,192,185320,2500,273.56877757,117.53,-80.79634094238281,2.1976046562194824,13.435958862304688,0.0005994842503189409,0.04014609754085541,8765
962,194,186920,2510,271.63506827000003,117.26,-82.67398834228516,-0.7188509702682495,7.85949182510376,0.0005994842503189409,0.04028097167611122,8845
961,195,187820,2520,272.25253164000003,117.61,-81.97476959228516,-0.9790975451469421,8.812381744384766,0.0005994842503189409,0.03992225602269173,8890
961,196,189360,2530,273.59742574000006,117.77,-84.43101501464844,-0.28867095708847046,38.85076141357422,0.0005994842503189409,0.039827611297369,8967
961,197,190280,2540,275.1735209,118.06,-83.38194274902344,-2.047194004058838,8.571651458740234,0.0005994842503189409,0.0402672179043293,9013
961,199,191620,2550,273.12029623999996,117.81,-81.90509796142578,1.489928126335144,6.281842231750488,0.0005994842503189409,0.04055666923522949,9080
961,200,192800,2560,272.61775766000005,118.16,-82.783447265625,0.5876340866088867,4.6800217628479,0.0005994842503189409,0.04120907187461853,9139
961,201,193880,2570,271.1003312,117.86,-83.06736755371094,1.1972523927688599,4.053397178649902,0.0005994842503189409,0.04148773103952408,9193
960,203,195320,2580,270.53826635,118.17,-82.1719970703125,0.6223528385162354,17.019489288330078,0.0005994842503189409,0.041836608201265335,9265
960,204,196360,2590,270.91651241999995,117.97,-82.7064208984375,1.9150196313858032,5.908855438232422,0.0005994842503189409,0.042502064257860184,9317
960,205,197640,2600,272.36324934,118.05,-86.81919860839844,0.8405672311782837,3.921778678894043,0.0005994842503189409,0.042574841529130936,9381
960,206,198700,2610,275.36698641999993,118.57,-84.88643646240234,0.47306424379348755,4.320656776428223,0.0005994842503189409,0.04305446147918701,9434
959,208,200080,2620,276.76550203,118.31,-88.30845642089844,0.4753182828426361,15.931376457214355,0.0005994842503189409,0.043900325894355774,9503
959,209,201140,2630,275.12414152,118.38,-86.488525390625,0.8480280637741089,7.828126430511475,0.0005994842503189409,0.04458638280630112,9556
958,211,202520,2640,275.32761045,118.42,-86.64607238769531,0.7019298672676086,8.743844985961914,0.0005994842503189409,0.045188650488853455,9625
958,212,203620,2650,278.90661672,119.08,-86.76309204101562,0.8472418785095215,17.736181259155273,0.0005994842503189409,0.046510715037584305,9680
958,213,204900,2660,280.28016248999995,119.03,-87.64178466796875,0.4182588756084442,27.639833450317383,0.0005994842503189409,0.04782439023256302,9744
958,215,206060,2670,283.04884604,119.15,-86.44529724121094,0.3788515627384186,28.61321258544922,0.0005994842503189409,0.049207862466573715,9802
958,216,207220,2680,286.8822483,119.31,-88.38603210449219,1.4849097728729248,37.870094299316406,0.0005994842503189409,0.04953384771943092,9860
957,217,208500,2690,289.0142657,119.48,-84.09941101074219,-1.378746747970581,17.955310821533203,0.0005994842503189409,0.04959742724895477,9924
957,218,209660,2700,290.94944234999997,119.58,-87.96027374267578,0.2946845293045044,7.968301773071289,0.0005994842503189409,0.04953322187066078,9982
957,220,210980,2710,293.71022623,119.88,-89.0666275024414,-1.2303524017333984,3.5563039779663086,0.0005994842503189409,0.05007285252213478,10048
956,221,212080,2720,295.70027907,120.45,-90.91499328613281,2.1144845485687256,5.81957483291626,0.0005994842503189409,0.04961664602160454,10103
956,223,213500,2730,298.35206683999996,120.6,-90.98678588867188,1.196689486503601,4.471111297607422,0.0005994842503189409,0.050461944192647934,10174
956,224,214540,2740,299.10341924,120.95,-87.86338806152344,-1.0112673044204712,7.529013633728027,0.0005994842503189409,0.05086970329284668,10226
956,225,215780,2750,297.95765822,120.96,-89.14285278320312,-1.3720042705535889,28.691360473632812,0.0005994842503189409,0.05008886381983757,10288
956,226,216940,2760,297.17519792,121.25,-88.55616760253906,-0.5028412342071533,25.274585723876953,0.0005994842503189409,0.05051073059439659,10346
956,228,218340,2770,298.61766993000003,121.82,-92.31124877929688,0.39098060131073,4.666633605957031,0.0005994842503189409,0.05078499764204025,10416
956,229,219440,2780,302.09619527,122.35,-91.15345764160156,1.2967989444732666,16.399452209472656,0.0005994842503189409,0.050665341317653656,10471
956,230,220800,2790,304.08155917000005,123.04,-95.64181518554688,-0.779305100440979,30.218271255493164,0.0005994842503189409,0.05051965266466141,10539
956,232,221960,2800,303.53842141999996,123.22,-92.37936401367188,-1.6273937225341797,35.8580322265625,0.0005994842503189409,0.05015358328819275,10597
955,233,223280,2810,301.52922715,123.1,-89.63013458251953,-0.685555100440979,6.159571647644043,0.0005994842503189409,0.04924954101443291,10663
955,234,224480,2820,300.59130912,123.22,-90.72955322265625,0.015154778957366943,6.448914527893066,0.0005994842503189409,0.049622632563114166,10723
955,236,225820,2830,301.46556589000005,123.71,-92.27565002441406,0.021797560155391693,6.6836700439453125,0.0005994842503189409,0.04996373504400253,10790
955,237,227140,2840,301.4612135,123.98,-90.98739624023438,0.40677809715270996,4.7607269287109375,0.0005994842503189409,0.04978696256875992,10856
954,239,228540,2850,307.56062249,125.33,-94.01841735839844,0.14310982823371887,7.149294853210449,0.0005994842503189409,0.04878107085824013,10926
954,240,229660,2860,312.05288067000004,126.03,-94.96295928955078,-1.423224925994873,3.6165966987609863,0.0005994842503189409,0.04964110255241394,10982
954,242,231080,2870,314.6152321,126.47,-96.02387237548828,-0.3678477704524994,5.098085403442383,0.0005994842503189409,0.04959673061966896,11053
954,243,232280,2880,312.61291041000004,126.49,-93.10198974609375,1.4852315187454224,4.54291296005249,0.0005994842503189409,0.050562262535095215,11113
954,244,233540,2890,315.36128761,126.84,-94.58023834228516,0.3222319185733795,4.026457786560059,0.0005994842503189409,0.0502975657582283,11176
954,246,234740,2900,316.91721278,126.9,-92.8778076171875,0.7723769545555115,13.258503913879395,0.0005994842503189409,0.04967718943953514,11236
953,247,236120,2910,322.3240301100001,127.25,-94.57001495361328,-0.13883870840072632,22.94769859313965,0.0005994842503189409,0.049382761120796204,11305
953,248,237360,2920,327.915251,127.58,-96.21482849121094,1.6915929317474365,13.580238342285156,0.0005994842503189409,0.0490301288664341,11367
953,250,238600,2930,331.24104165999995,127.53,-97.3597640991211,1.8085169792175293,26.16120147705078,0.0005994842503189409,0.04969261214137077,11429
953,251,239900,2940,337.49513290000004,127.75,-95.39984893798828,0.7035243511199951,25.451961517333984,0.0005994842503189409,0.05070735141634941,11494
953,252,241160,2950,339.9664664,127.3,-95.47476959228516,0.21008896827697754,4.26959228515625,0.0005994842503189409,0.051424335688352585,11557
953,254,242420,2960,341.70181929,127.09,-98.42152404785156,-0.3594580888748169,6.138559341430664,0.0005994842503189409,0.05142882466316223,11620
953,255,243800,2970,343.24871822000006,127.11,-97.11622619628906,-0.9527798891067505,9.396417617797852,0.0005994842503189409,0.0516635924577713,11689
953,256,244980,2980,346.2256041399999,127.24,-96.34368896484375,-0.47157078981399536,4.740093231201172,0.0005994842503189409,0.05208072438836098,11748
952,258,246400,2990,349.01944648999995,127.38,-97.8502197265625,0.9934488534927368,12.218576431274414,0.0005994842503189409,0.052351996302604675,11819
952,259,247460,3000,351.55713070999997,127.46,-94.78746032714844,0.644076943397522,20.910507202148438,0.0005994842503189409,0.053593337535858154,11872
952,261,248960,3010,351.74633399999993,127.55,-101.1076431274414,-0.9468445181846619,5.425621032714844,0.0005994842503189409,0.05307777225971222,11947
951,262,249940,3020,350.48193174,127.22,-102.32382202148438,0.8157137036323547,5.6156697273254395,0.0005994842503189409,0.053192589432001114,11996
950,264,251520,3030,349.61172567999995,127.12,-100.14015197753906,0.25061601400375366,9.513864517211914,0.0005994842503189409,0.05279003083705902,12075
950,265,252460,3040,348.38472046000004,127.12,-100.86334228515625,1.2549645900726318,4.363556861877441,0.0005994842503189409,0.052739355713129044,12122
949,267,254020,3050,347.99495993999994,127.13,-102.58409118652344,-0.021529078483581543,5.949392795562744,0.0005994842503189409,0.053925830870866776,12200
950,268,255040,3060,347.0797070199999,126.91,-99.11309814453125,0.34452760219573975,6.82949161529541,0.0005994842503189409,0.05396195501089096,12251
950,269,256460,3070,344.9227519,126.45,-100.61747741699219,0.8194378614425659,16.420366287231445,0.0005994842503189409,0.05388014018535614,12322
950,271,257560,3080,343.40628148,126.15,-99.07057189941406,0.22215032577514648,13.975342750549316,0.0005994842503189409,0.053981974720954895,12377
949,272,258800,3090,340.1597550100001,125.53,-104.113037109375,0.734779953956604,4.324484825134277,0.0005994842503189409,0.053876277059316635,12439
949,273,260020,3100,337.35547714,124.91,-106.41841125488281,-0.29035139083862305,14.334014892578125,0.0005994842503189409,0.05505302920937538,12500
949,275,261280,3110,335.11188156,124.61,-104.30040740966797,-0.07569390535354614,41.185691833496094,0.0005994842503189409,0.05640574172139168,12563
949,276,262540,3120,334.7971360799999,124.68,-100.7796630859375,0.03748270869255066,36.49092483520508,0.0005994842503189409,0.05605218932032585,12626
949,277,263680,3130,332.35827261,124.33,-103.40766906738281,-0.683087944984436,3.524251937866211,0.0005994842503189409,0.055072538554668427,12683
949,279,265100,3140,331.23301487,124.03,-106.77365112304688,-0.9628738164901733,3.8674097061157227,0.0005994842503189409,0.05401451140642166,12754
949,280,266220,3150,329.89378794,123.91,-104.99555969238281,-0.7048971652984619,6.925361156463623,0.0005994842503189409,0.05259758606553078,12810
949,281,267460,3160,327.66713296,123.62,-105.68391418457031,1.092079997062683,11.101106643676758,0.0005994842503189409,0.051337264478206635,12872
949,283,268680,3170,327.32200695,123.45,-105.10790252685547,1.62412428855896,13.312768936157227,0.0005994842503189409,0.0526764877140522,12933
949,284,270120,3180,326.24992100000003,123.5,-106.99711608886719,-0.6417731046676636,22.546329498291016,0.0005994842503189409,0.05450182408094406,13005
948,285,271180,3190,329.21764248,124.02,-110.30003356933594,0.20709194242954254,10.575515747070312,0.0005994842503189409,0.05399644374847412,13058
948,287,272480,3200,330.73876039999993,124.61,-105.75491333007812,-0.9742646813392639,5.1196699142456055,0.0005994842503189409,0.05465142801403999,13123
948,288,273760,3210,334.03833855,125.46,-109.68867492675781,0.44377362728118896,6.207634925842285,0.0005994842503189409,0.05441045016050339,13187
948,289,274980,3220,333.68349591000003,125.34,-106.31877136230469,0.08633247017860413,3.6434593200683594,0.0005994842503189409,0.05405835434794426,13248
948,291,276280,3230,334.98919551,125.8,-103.50825500488281,0.811347484588623,3.642524242401123,0.0005994842503189409,0.05425281822681427,13313
948,292,277480,3240,335.03983220000003,126.2,-106.017578125,1.0469050407409668,6.009352684020996,0.0005994842503189409,0.05465270206332207,13373
947,294,278880,3250,335.0834378799999,126.29,-109.20166015625,-0.5620938539505005,20.44066619873047,0.0005994842503189409,0.05397815257310867,13443
947,295,279980,3260,337.03839281999996,126.78,-108.74845886230469,-0.3995576798915863,6.928864002227783,0.0005994842503189409,0.05382240191102028,13498
947,296,281220,3270,336.126563,126.68,-108.84999084472656,1.723584532737732,13.106194496154785,0.0005994842503189409,0.053796086460351944,13560
947,298,282480,3280,335.85401234999995,126.41,-109.73587036132812,1.1311339139938354,26.019153594970703,0.0005994842503189409,0.05427532643079758,13623
947,299,283700,3290,332.23581098999995,125.82,-109.65505981445312,-0.3372984528541565,6.064201354980469,0.0005994842503189409,0.05313240736722946,13684
947,300,284980,3300,331.42232609,125.73,-113.01138305664062,0.06560057401657104,15.096842765808105,0.0005994842503189409,0.05163625255227089,13748
947,302,286120,3310,325.36475105,124.45,-108.3403549194336,-0.32915735244750977,5.43743896484375,0.0005994842503189409,0.050851624459028244,13805
946,303,287540,3320,323.29534113,124.26,-109.06781005859375,0.8503601551055908,6.402825355529785,0.0005994842503189409,0.050639670342206955,13876
946,304,288540,3330,322.01867875999994,123.82,-111.00670623779297,0.1682562232017517,12.854593276977539,0.0005994842503189409,0.04945499822497368,13926
946,306,290000,3340,319.62830439000004,123.18,-106.16815185546875,-1.3079582452774048,6.315954208374023,0.0005994842503189409,0.049554187804460526,13999
946,307,291040,3350,316.95927142999994,122.51,-112.12611389160156,-0.2579925060272217,10.759398460388184,0.0005994842503189409,0.049013614654541016,14051
946,309,292580,3360,314.89306394,122.26,-105.91938781738281,2.2983522415161133,13.955358505249023,0.0005994842503189409,0.049824200570583344,14128
946,310,293620,3370,316.65904314999995,123.02,-108.90866088867188,1.7680771350860596,8.036937713623047,0.0005994842503189409,0.05081857740879059,14180
946,312,295240,3380,317.01849907,123.48,-107.76318359375,0.22607681155204773,37.64012145996094,0.0005994842503189409,0.051529835909605026,14261
946,312,296100,3390,317.25974133,123.83,-114.066162109375,0.7440741658210754,6.122134208679199,0.0005994842503189409,0.05176788195967674,14304
945,314,297760,3400,316.16697581999995,123.77,-112.13063049316406,1.5665700435638428,9.335407257080078,0.0005994842503189409,0.05406108498573303,14387
946,315,298640,3410,318.1969378,124.57,-112.04609680175781,0.5556900501251221,8.420147895812988,0.0005994842503189409,0.05480989068746567,14431
945,317,300240,3420,318.00192474,124.54,-112.6677474975586,0.4333863854408264,3.0900774002075195,0.0005994842503189409,0.05540059879422188,14511
945,318,300920,3430,316.94032441,124.49,-110.90657043457031,0.5071473717689514,3.9506173133850098,0.0005994842503189409,0.0564151294529438,14545
945,320,302720,3440,316.94763831,124.62,-112.58872985839844,1.2253977060317993,5.2826690673828125,0.0005994842503189409,0.05603048950433731,14635
945,320,303340,3450,316.83280771,124.76,-111.11561584472656,-0.4537651240825653,14.56612777709961,0.0005994842503189409,0.05650482326745987,14666
945,322,305160,3460,316.77431857000005,124.92,-113.34600067138672,1.5891644954681396,5.631427764892578,0.0005994842503189409,0.057525284588336945,14757
945,323,305900,3470,315.55859209000005,124.54,-113.23947143554688,-0.3195641040802002,18.00131607055664,0.0005994842503189409,0.058043014258146286,14794
944,325,307560,3480,314.47563366,124.23,-113.35198974609375,1.029555320739746,9.361774444580078,0.0005994842503189409,0.05836235359311104,14877
944,326,308240,3490,313.1677091899999,123.87,-113.0386962890625,0.9031755924224854,10.657735824584961,0.0005994842503189409,0.05879625678062439,14911
944,328,310040,3500,313.08523823,123.71,-115.09637451171875,0.8132846355438232,23.992610931396484,0.0005994842503189409,0.059969350695610046,15001
944,329,310780,3510,313.77374366,123.72,-115.3049087524414,0.23968011140823364,11.598745346069336,0.0005994842503189409,0.060487572103738785,15038
944,330,312460,3520,314.14737592,123.86,-116.77239990234375,0.10258296132087708,10.363189697265625,0.0005994842503189409,0.06103753298521042,15122
944,331,313180,3530,313.77650565999994,123.7,-114.54120635986328,0.17277994751930237,6.311303615570068,0.0005994842503189409,0.06212647259235382,15158
944,333,314900,3540,313.89969714,123.75,-118.96621704101562,-0.5876357555389404,5.813377380371094,0.0005994842503189409,0.06296303123235703,15244
944,334,315580,3550,314.09378119,123.67,-114.9849624633789,1.1046653985977173,6.120665550231934,0.0005994842503189409,0.06292992830276489,15278
944,335,316740,3560,310.70477549,122.41,-118.95188903808594,-1.8583471775054932,9.571209907531738,0.0005994842503189409,0.06359598785638809,15336
944,336,318000,3570,312.00489493000003,122.5,-116.67276000976562,-0.47006720304489136,8.247838973999023,0.0005994842503189409,0.06433901190757751,15399
944,338,319400,3580,311.56322344,122.28,-117.59319305419922,0.7987709045410156,9.271499633789062,0.0005994842503189409,0.06362088769674301,15469
944,339,320800,3590,317.1058798,123.59,-117.94602966308594,-0.1256459802389145,8.231053352355957,0.0005994842503189409,0.06264317035675049,15539
944,341,322000,3600,321.34045132,124.61,-114.99031829833984,-0.17629316449165344,9.984269142150879,0.0005994842503189409,0.061172932386398315,15599
944,342,323780,3610,328.86879855,126.15,-115.01522827148438,0.35867512226104736,14.878856658935547,0.0005994842503189409,0.05904154106974602,15688
944,344,325100,3620,336.84416238000006,128.14,-117.75396728515625,-0.6407121419906616,21.563766479492188,0.0005994842503189409,0.06001446023583412,15754
944,346,326800,3630,345.88106675,130.34,-118.47154235839844,-0.05487322807312012,8.400110244750977,0.0005994842503189409,0.05845943093299866,15839
944,347,328000,3640,358.3590831800001,133.58,-120.02099609375,-0.7181073427200317,30.940156936645508,0.0005994842503189409,0.058775559067726135,15899
944,349,329640,3650,367.7567684399999,135.86,-113.29029846191406,1.0511406660079956,7.614736080169678,0.0005994842503189409,0.05916669964790344,15981
944,350,330920,3660,378.58332645999997,138.86,-121.68719482421875,-0.22895491123199463,5.017988204956055,0.0005994842503189409,0.06124028190970421,16045
943,352,332420,3670,384.8654868600001,140.68,-122.59294891357422,-0.8746899366378784,5.7617082595825195,0.0005994842503189409,0.062802255153656,16120
943,353,333840,3680,397.20233635000005,143.88,-122.95672607421875,-0.10349582135677338,5.663145542144775,0.0005994842503189409,0.06241723522543907,16191
943,355,335400,3690,401.04842147000005,145.1,-121.04071044921875,0.5215710401535034,5.439269065856934,0.0005994842503189409,0.06352433562278748,16269
942,357,337080,3700,407.9091596,147.1,-121.82554626464844,-0.5221514701843262,10.633574485778809,0.0005994842503189409,0.06409884244203568,16353
941,359,338760,3710,415.05771776,149.07,-129.65933227539062,0.8276392817497253,5.934807777404785,0.0005994842503189409,0.0651085302233696,16437
941,361,340480,3720,421.81356537999994,150.89,-123.97480010986328,0.48352861404418945,9.982641220092773,0.0005994842503189409,0.06528207659721375,16523
941,363,341900,3730,426.89580384,152.33,-121.3786849975586,0.44553282856941223,5.410347938537598,0.0005994842503189409,0.06605368107557297,16594
941,365,343920,3740,429.8148735500001,153.12,-124.0864486694336,1.1215131282806396,29.7210636138916,0.0005994842503189409,0.06673680990934372,16695
941,366,345220,3750,441.37041432999996,156.22,-124.49873352050781,1.1035375595092773,45.78201675415039,0.0005994842503189409,0.06832921504974365,16760
941,368,347140,3760,442.44184493,156.78,-127.084228515625,-0.4050130248069763,7.916699409484863,0.0005994842503189409,0.06734142452478409,16856
941,370,348420,3770,449.11047084000006,158.65,-130.81842041015625,-0.33783280849456787,7.325695037841797,0.0005994842503189409,0.0661248043179512,16920
941,371,350060,3780,449.91461050999993,159.35,-130.5164794921875,-0.24630025029182434,7.544529914855957,0.0005994842503189409,0.06608103960752487,17002
941,373,351840,3790,455.56293067,160.63,-126.34390258789062,-0.6667050123214722,9.579168319702148,0.0005994842503189409,0.06516100466251373,17091
941,375,353620,3800,463.58397160999994,162.56,-129.1320343017578,-0.900531530380249,7.6402788162231445,0.0005994842503189409,0.0654456615447998,17180
941,377,355020,3810,460.46221059999993,162.18,-123.75879669189453,-0.31995272636413574,27.628971099853516,0.0005994842503189409,0.06548456847667694,17250
941,379,357000,3820,457.81232551,161.63,-132.32925415039062,0.5796891450881958,6.31907844543457,0.0005994842503189409,0.06681351363658905,17349
941,380,358000,3830,457.9376199599999,161.95,-131.18588256835938,-0.25422653555870056,7.098291873931885,0.0005994842503189409,0.06678059697151184,17399
940,383,360540,3840,456.6538734500001,161.8,-129.7999267578125,0.7353103160858154,6.824689865112305,0.0005994842503189409,0.06640506535768509,17526
940,384,361400,3850,455.91967158000006,161.68,-127.21856689453125,0.38355880975723267,64.81208801269531,0.0005994842503189409,0.06647399812936783,17569
940,386,364000,3860,463.8314845500001,163.59,-134.4197998046875,1.4500066041946411,7.6816534996032715,0.0005994842503189409,0.06749217957258224,17699
940,387,364820,3870,470.2068052,165.29,-129.9387969970703,0.604983925819397,54.27597427368164,0.0005994842503189409,0.06831085681915283,17740
940,390,367200,3880,471.5465875300001,165.43,-133.98629760742188,-0.44169947504997253,6.36912202835083,0.0005994842503189409,0.06787954270839691,17859
940,391,367980,3890,465.06999456000005,163.88,-130.38601684570312,-0.9825538396835327,8.230477333068848,0.0005994842503189409,0.0674441009759903,17898
940,393,369920,3900,464.0531628299999,163.6,-130.76443481445312,-1.0199415683746338,5.451014041900635,0.0005994842503189409,0.06719134747982025,17995
940,394,371140,3910,463.5175061599999,163.24,-132.8564910888672,1.2812215089797974,10.862844467163086,0.0005994842503189409,0.06741194427013397,18056
940,396,373240,3920,467.87370891,164.38,-134.63330078125,0.3078680634498596,134.72152709960938,0.0005994842503189409,0.06703381985425949,18161
940,398,374720,3930,475.84155164000003,165.94,-126.75074768066406,-0.28380247950553894,13.553462982177734,0.0005994842503189409,0.06760955601930618,18235
940,401,377160,3940,479.01384880000006,166.79,-140.1947784423828,-0.027102887630462646,5.424590110778809,0.0005994842503189409,0.06693179905414581,18357
939,402,378480,3950,481.66793572,167.4,-136.91912841796875,-0.6150499582290649,13.416585922241211,0.0005994842503189409,0.06678184866905212,18423
939,405,381020,3960,480.11689468000003,166.9,-134.02017211914062,0.8085149526596069,50.40861129760742,0.0005994842503189409,0.06672785431146622,18550
939,406,382380,3970,485.81530851,167.82,-135.9180908203125,-1.3495306968688965,13.91049575805664,0.0005994842503189409,0.06714420020580292,18618
939,408,383800,3980,496.31126947999996,170.2,-132.54885864257812,0.08301141858100891,6.121683120727539,0.0005994842503189409,0.06729681044816971,18689
939,410,385420,3990,507.01354718999994,172.34,-132.01806640625,0.03864020109176636,12.959611892700195,0.0005994842503189409,0.06773948669433594,18770
939,411,387040,4000,509.6201044200001,173.05,-136.07904052734375,-0.22936704754829407,14.608858108520508,0.0005994842503189409,0.06645172089338303,18851
939,413,388940,4010,513.1168184800001,174.49,-136.48974609375,0.35504841804504395,42.297515869140625,0.0005994842503189409,0.06615251302719116,18946
939,415,390720,4020,519.80517995,176.58,-134.5006103515625,-1.1542103290557861,6.943063259124756,0.0005994842503189409,0.06579472124576569,19035
939,417,392580,4030,520.94547218,177.13,-141.53512573242188,-0.8802407383918762,5.556948661804199,0.0005994842503189409,0.0653841644525528,19128
940,419,393960,4040,521.9280529700001,176.24,-137.19805908203125,0.3529457151889801,7.2891740798950195,0.0005994842503189409,0.06575385481119156,19197
939,421,395720,4050,519.50390202,175.87,-142.94776916503906,0.47998538613319397,6.032715797424316,0.0005994842503189409,0.06517494469881058,19285
939,423,397740,4060,523.0759236700001,177.06,-138.185546875,-0.1242315024137497,8.443084716796875,0.0005994842503189409,0.06473938375711441,19386
939,424,399060,4070,512.7990242200001,175.01,-140.13861083984375,0.9585224390029907,23.867206573486328,0.0005994842503189409,0.06481118500232697,19452
938,427,401240,4080,505.32478362,173.35,-138.6673126220703,0.22908341884613037,62.68426513671875,0.0005994842503189409,0.06496574729681015,19561
938,429,402820,4090,507.61436829999997,174.49,-142.9751434326172,1.1334229707717896,37.329681396484375,0.0005994842503189409,0.06459469348192215,19640
938,431,404620,4100,501.51117252999995,172.23,-142.90380859375,0.4907701015472412,8.416438102722168,0.0005994842503189409,0.06406736373901367,19730
938,432,406040,4110,504.42361199000004,172.12,-139.37481689453125,0.4905869960784912,43.82735061645508,0.0005994842503189409,0.06512905657291412,19801
938,435,408480,4120,503.84699775000007,170.67,-141.82098388671875,0.9055392742156982,35.20947265625,0.0005994842503189409,0.06639303267002106,19923
938,436,409580,4130,505.63622966999986,170.59,-145.4552001953125,-0.12264452874660492,9.169167518615723,0.0005994842503189409,0.06642571091651917,19978
938,439,411980,4140,509.33202953000006,172.12,-141.8860321044922,1.1439628601074219,8.701171875,0.0005994842503189409,0.06673450022935867,20098
937,440,413300,4150,515.93912431,173.38,-144.01358032226562,-0.602647066116333,6.277801513671875,0.0005994842503189409,0.06860147416591644,20164
937,443,415740,4160,518.62159207,173.75,-146.5882568359375,0.2548632025718689,7.5467915534973145,0.0005994842503189409,0.06834406405687332,20286
937,444,416760,4170,525.6443386599999,175.12,-138.7158203125,1.083963394165039,58.096893310546875,0.0005994842503189409,0.06885088235139847,20337
937,447,419180,4180,528.4994573700001,176.31,-144.9128875732422,-0.4054010212421417,5.6304779052734375,0.0005994842503189409,0.07204852998256683,20458
937,448,420220,4190,527.1859420599999,174.94,-141.665283203125,0.5713421702384949,15.061522483825684,0.0005994842503189409,0.07260064035654068,20510
937,450,422260,4200,533.39175532,176.18,-145.72381591796875,0.07641471922397614,12.078512191772461,0.0005994842503189409,0.07291517406702042,20612
937,452,424060,4210,535.23341036,176.96,-142.85580444335938,-0.7046257257461548,6.640716552734375,0.0005994842503189409,0.07652325183153152,20702
